Date,ticker,Open,High,Low,Close,Volume,daily_return,20d_return,60d_return,120d_return,252d_return,20d_high,60d_high,120d_high,252d_high,20d_low,60d_low,120d_low,252d_low,distance_from_high_252d,drawdown_252d,recovery_from_60d_low,volatility_20d,volatility_60d,avg_volume_20d,volume_ratio,rs_20d,rs_60d,rs_120d,rs_252d,rs_change_20d,rs_change_60d,momentum_slope,ma20,ma50,ma100,ma200,above_ma20,above_ma50,above_ma100,above_ma200,golden_cross,death_cross,fwd_return_20d,fwd_return_40d,fwd_return_60d,fwd_ihsg_return_20d,fwd_ihsg_return_40d,fwd_ihsg_return_60d,fwd_alpha_20d,fwd_alpha_40d,fwd_alpha_60d,LoserAlpha20,LoserAlpha40,LoserAlpha60,event_date,event_ticker,offset_label,offset_days,fwd_alpha_event,fwd_return_event
2025-05-16,CPIN.JK,4830.895840596476,4830.895840596476,4742.883568196945,4821.11669921875,2284700,0.0040733847889342645,0.14120375988880207,0.07173918966282855,-0.010040120175038858,-0.006291064673300206,4860.232949934763,4860.232949934763,5085.15318705448,5525.214852587669,3882.318875988619,3813.8650159979584,3813.8650159979584,3813.8650159979584,-0.12743362423981808,-0.12743362423981808,0.2641026043123418,0.36454513051232634,0.5251824039028601,9605080.0,0.23786371378478888,0.02531982982297154,0.03814330104675623,0.03982643570273703,-0.010914599835381122,0.003589780662631381,0.03369894496425119,0.0022586317002189268,4447.064367675781,4348.197236328125,4483.833916015625,4685.748742675782,True,True,True,True,False,False,-0.023047917350093594,0.026733080491939898,-0.07905153992238123,-0.0194028307360814,0.028901486275578092,0.11142562970805958,-0.003717211030446199,-0.002107496016443111,-0.1713809404237635,False,False,True,2025-05-16,CPIN.JK,T0,0,0.0,0.0
2018-02-15,ICBP.JK,7537.369722754178,7579.477933495822,7537.369722754178,7558.423828125,4885100,0.002793438499880674,0.011267656424672978,,,,7579.477933495822,7811.073189290365,7811.073189290365,7811.073189290365,7221.557605962644,7221.557605962644,7221.557605962644,7221.557605962644,-0.032345025458443866,-0.032345025458443866,0.04664730803839534,0.14647935866943895,0.17693411357507996,6478210.0,0.7540817602393254,-0.007104373792541585,,,,,,,7431.046166992188,7470.491713579963,,,True,True,False,False,False,False,-0.03899725911150975,-0.06963787041207381,-0.05571029632965907,-0.040912518630236816,-0.04259679574741693,-0.10371471366474172,0.0019969601896916434,-0.02824418650840743,0.05355930535395004,False,False,False,2018-02-15,ICBP.JK,T0,0,0.0,0.0
2018-05-31,ESSA.JK,240.79672525095387,244.5012902548147,238.94444274902344,238.94444274902344,3231300,-0.007692295993613429,-0.058394189551749465,-0.21341469295297855,,,263.0240889839504,348.2291296533791,374.1610553700437,374.1610553700437,222.27390476914704,222.27390476914704,146.38141018655327,146.38141018655327,-0.36138612151200933,-0.36138612151200933,0.07499997805496039,0.6484404306581509,0.5434056593692108,15777445.0,0.2048050238806093,-0.07970511175879502,-0.14210744712686785,,,0.037511865272382705,,-0.003230856161732037,239.31489791870118,270.91483703613284,273.2357014465332,264.2238147980576,False,False,False,False,False,False,0.03875963051861997,-0.023255778311172093,-0.12403094537788428,-0.05285593256161514,-0.006258901914791948,-0.00010061703621866425,0.09672822354049648,-0.017103928205375207,-0.1239427990987716,False,False,False,2018-05-31,ESSA.JK,T0,0,0.0,0.0
2019-02-01,ASII.JK,5283.194507847171,5298.779152413092,5205.271285017567,5267.60986328125,23915300,0.0,0.011976104074942873,0.033639156330177666,0.20032032827250257,0.036099414618882886,5329.948321368243,5470.20968840843,5470.20968840843,5470.20968840843,4955.917218464177,4877.993432617187,4079.454862706801,3770.404541015625,-0.03703693947171649,-0.03703693947171649,0.07987227454199797,0.21462744691562405,0.23239097770090164,39359035.0,0.6076190638312143,-0.030114334887449967,-0.07948086004186128,,0.04455548156665823,-0.0211240592135733,,-0.0026978657020892954,5170.20576171875,5187.19291015625,4946.352158203125,4623.3347448730465,True,True,True,True,False,False,-0.1449704835853325,-0.13609474915102937,-0.09467462422593853,-0.005926982567790562,-0.010687745493640488,-0.021037730121525988,-0.1398725230232134,-0.1267618015304618,-0.07521933824227323,True,True,False,2019-02-01,ASII.JK,T0,0,0.0,0.0
2019-08-30,BBCA.JK,5019.131301229508,5035.6416015625,4957.217674980789,5035.6416015625,73650000,0.01582022975694075,-0.010543147175004486,0.04810993036208444,0.1111485336989686,0.2920321298121584,5130.576574707031,5192.489261728148,5192.489261728148,5192.489261728148,4759.094571690981,4759.094571690981,4243.147382885107,3616.155954152736,-0.03020664121960015,-0.03020664121960015,0.05810916881470107,0.16992163913419814,0.14359651738365736,69205775.0,1.0642175454288316,-0.00869620266982607,,0.13168856304942478,0.20056860169549484,-0.04658374552995781,,-0.001842924472814058,4955.153735351562,4992.301845703125,4834.683989257813,4618.1321875,True,True,True,True,False,False,-0.004918067439969476,0.016393202594707112,0.03360643863460022,-0.020791921304910255,-0.012028973419428435,-0.03606369621657213,0.016210909826330777,0.028768228267286755,0.07227669979615725,False,False,False,2019-08-30,BBCA.JK,T0,0,0.0,0.0
2019-12-02,INDF.JK,6286.15283203125,6286.15283203125,6187.931694030762,6286.15283203125,7471500,0.0062893273484556644,0.025641023598272472,0.0,0.1594203277058608,0.1882415410282603,6286.15301724138,6286.15301724138,6325.441287231445,6325.441287231445,5971.845564516128,5716.469968220339,5245.0087890625,4485.253753294428,-0.006211180124223614,-0.006211180124223614,0.09965640805916198,0.19154697430866965,0.22002762173936666,6836540.0,1.0928773911949612,0.03377795910883963,0.03100713147583789,0.16918843744072443,0.1959571767975804,0.05074844985366678,-0.10649453982822432,0.0008230037178107159,6207.5759765625,6091.28216796875,5986.774892578125,5595.76119140625,True,True,True,True,False,False,0.0031250483045688338,-0.021874949753538875,-0.1874999465979641,0.03155120777629872,-0.0309960218579165,-0.11049673368273139,-0.0275567119280562,0.009412832465214294,-0.08656878038688076,False,False,False,2019-12-02,INDF.JK,T0,0,0.0,0.0
2021-10-27,SIDO.JK,685.5190106560202,689.3702410529642,654.7091674804688,654.7091674804688,18804100,-0.04494378020900602,0.06918258740520589,0.08457524264727745,0.08457524264727745,0.14299482779564365,693.2214000613191,693.2214000613191,693.2214000613191,693.2214000613191,581.5356667258523,581.5356667258523,528.6667627774393,523.3383820783567,-0.05555545829578212,-0.05555545829578212,0.1258280531039413,0.4428944570226327,0.26960775940060766,23291985.0,0.8073206298218035,-0.010825300992340026,-0.003096338440673696,-0.013421077801129,-0.15331000103265668,-0.024505661465510364,0.006396177075938203,-0.0007524015260704605,613.3083282470703,608.6639770507812,591.7654852294922,582.9900979614258,True,True,True,True,False,False,0.08823507202317948,0.029411690674393087,0.10588216100768588,0.012278901089863625,-0.010998774972036718,0.0037354330093710697,0.0750348257298834,0.04085987420823178,0.10176658573471031,False,False,False,2021-10-27,SIDO.JK,T0,0,0.0,0.0
2023-04-27,ESSA.JK,722.9512719048395,722.9512719048395,703.4120483398438,703.4120483398438,22078900,-0.02040816499998599,-0.1965773242275023,-0.22937005580507597,-0.22541808506183814,-0.44153796026090075,957.4220165496176,1052.485891181732,1089.7419592815895,1426.2575634105783,678.9880188835992,678.9880188835992,678.9880188835992,647.3253468623777,-0.5068127480019877,-0.5068127480019877,0.03597122302158273,0.5162861893966979,0.49806756732457796,45330840.0,0.4870613471976253,-0.2469345731010385,-0.23963138015498608,-0.20974881622702868,-0.4042112943743348,-0.3096074972109303,-0.27042682781644534,-0.004479994978002685,851.2230102539063,891.3212060546875,893.4328033447266,927.5068588256836,False,False,False,False,False,False,-0.29861107917488194,-0.19444449023979182,-0.16666668112835537,-0.038064340011066955,-0.03581629147284682,-0.008491995092635984,-0.27085672150548257,-0.1645207208585372,-0.1595294089940278,True,True,True,2023-04-27,ESSA.JK,T0,0,0.0,0.0
2024-04-16,ICBP.JK,9864.23084583849,10175.480848255724,9648.75007493425,9672.6923828125,18880100,-0.0691243628965379,-0.09417042204213655,-0.05827505096142149,-0.0691243628965379,0.06418180155782438,11109.23046875,11324.71176477906,11324.71176477906,11420.48076923077,9648.75007493425,9648.75007493425,9648.749927051958,8736.111283971908,-0.1530398257074419,-0.1530398257074419,0.002481389578163906,0.4308745013502765,0.31570682682435625,8635165.0,2.1864202942271516,-0.0716604443131631,-0.03299663452275525,-0.10417385028921444,-0.014560717704351855,-0.022370112745050852,0.04041649251363699,-0.002489408291545188,10487.927734375,10798.93841796875,10530.06630859375,10589.206630859375,False,False,False,False,False,False,0.04455439296981867,0.00742576581522747,0.08522613749221719,0.02127491519590552,-0.04821990625974326,0.021809892306041023,0.022794526162867257,0.058464841239006304,0.06206266514317749,False,False,False,2024-04-16,ICBP.JK,T0,0,0.0,0.0
2024-09-24,BRPT.JK,1085.0,1120.0,1080.0,1120.0,260783500,0.041860465116279055,-0.004444444444444473,-0.008849557522123908,0.1695986496707833,-0.032056360132120876,1240.0,1300.0,1456.3400987791504,1945.1117012827929,1050.0,1000.0,872.8065185546875,872.8065185546875,-0.42419759273394697,-0.42419759273394697,0.1200000000000001,0.6528842769026698,0.5220792930001494,207446110.0,1.257114438058154,-0.02709655771534636,-0.09833116852979096,0.1093886994363309,-0.14378555024717432,-0.015674980297436303,-0.30524017576025286,-0.0019554067686348305,1125.5,1096.4,1074.4456530761718,1092.0285372924805,False,True,True,True,False,False,-0.0669642857142857,-0.2410714285714286,-0.21875,0.0013488090343276582,-0.07492151773187661,-0.08621417608527115,-0.06822107754289197,-0.17960628641170295,-0.14504035896172607,False,True,False,2024-09-24,BRPT.JK,T0,0,0.0,0.0
2025-05-21,EXCL.JK,2049.360143259031,2077.692311138188,2049.360143259031,2058.80419921875,5250000,0.004608312498458833,0.0,-0.0007211799385421491,0.02640863745583788,-0.02860786850869801,2106.024623011684,2106.024623011684,2132.8993928328805,2359.8775540865386,1945.475521141884,1924.147496448864,1924.1474745639532,1878.766606257512,-0.12758007479940126,-0.12758007479940126,0.06998252629718005,0.25476867271636056,0.22070869625889605,12316925.0,0.42624275133606804,-0.1093759657807869,-0.09417978615512224,0.040406551233164834,-0.026814370168786072,-0.12951149638260984,-0.21960132567368118,0.00010205168589642074,2034.2497009277345,2040.1416235351562,2048.3097961425783,2039.5964709472655,True,True,True,True,False,False,0.018348693480339184,0.1834862233011758,0.3440366983356302,-0.03826272785443563,0.0457502037222377,0.1047613578565687,0.05886370734959545,0.13171024886123028,0.21658554472189162,False,False,False,2025-05-21,EXCL.JK,T0,0,0.0,0.0
2024-05-27,SMGR.JK,3716.877081039104,3792.925716968293,3574.285888671875,3574.285888671875,42613300,-0.04810131964878983,-0.23603031483309034,-0.38081490164446385,-0.3954413084056113,-0.3349564059393455,4748.399318007172,6098.435265174279,6261.369729113223,6750.17588262327,3574.285888671875,3574.285888671875,3574.285888671875,3574.285888671875,-0.47048996191743264,-0.47048996191743264,0.0,0.3432007855007832,0.2980590797775408,25223185.0,1.6894496075733496,-0.2505345148559658,-0.36420014091112285,-0.444884491105792,-0.36820723513440745,-0.16527663243446933,-0.27340409071082494,-0.004964626738908765,4128.835473632813,4866.480009765625,5330.462099609375,5742.496618652343,False,False,False,False,False,False,-0.03457441885483703,0.07978723077264593,0.08244688026693492,-0.03773160363789074,0.012030910694665886,0.052696589062432464,0.0032809814756356026,0.06695084049505118,0.028261031254028346,False,False,False,2024-05-27,SMGR.JK,T0,0,0.0,0.0
2024-10-30,ITMG.JK,21533.30927326665,21533.30927326665,21152.563136804176,21279.478515625,1243800,-0.011787788068883809,-0.0336215236505254,0.031850817712299806,0.07502007196800808,0.023899557015681916,22548.63175154321,22908.22552242872,22908.22552242872,22908.22552242872,21152.563136804176,20683.22674418605,19047.14970549738,17851.632409114856,-0.07109878524676927,-0.07109878524676927,0.02882779262701618,0.1010933965079246,0.1437189002660091,1026560.0,1.2116193890274314,-0.034492561893636364,-0.029956164341627733,0.014206360907001558,-0.06815467146610521,-0.0218564469730278,-0.07272833827809522,-0.00085282243070543,21874.92216796875,22000.6418359375,21313.454375,20758.965947265624,False,False,False,True,False,False,0.08548710873785104,0.06163022197240542,0.03677921794701522,-0.048837541869978796,-0.06472325160728021,-0.07130814814346564,0.14122156468613278,0.13509741773953543,0.1163866850714852,False,False,False,2024-10-30,ITMG.JK,T0,0,0.0,0.0
2025-06-24,ICBP.JK,9960.000343826408,10130.882702666566,9935.588578277811,9984.412109375,3624700,0.027638177822556953,-0.05542720372476628,-0.019184635024168673,-0.13530651975953423,0.027141902883812685,10960.882410902388,11327.059000831485,11717.646710526316,12572.059170896528,9715.8828125,9227.64722890829,9227.64722890829,9227.64722890829,-0.20582523724607948,-0.20582523724607948,0.0820105994186604,0.2538807606854053,0.3171645670057889,4974335.0,0.7286803160623481,-0.017164475870330653,-0.06857788356449435,-0.06573734675201515,0.05059482568507989,0.07098505745955186,-0.06354772034137068,0.0004870104810080968,10406.7353515625,10448.7235546875,10584.9412109375,11079.035307617187,False,False,False,False,False,False,0.04663147769990683,-0.04350903234123349,-0.028485614001043436,0.08735538697512135,0.14871430051985834,0.17206549132353843,-0.03745225320352996,-0.16733780782053453,-0.17110912897718056,False,True,True,2025-06-24,ICBP.JK,T0,0,0.0,0.0
2025-09-19,MDKA.JK,2360.0,2470.0,2360.0,2380.0,108094900,0.00421940928270037,0.04385964912280693,0.1929824561403508,0.8167938931297709,-0.036437246963562764,2820.0,2820.0,2820.0,2820.0,2230.0,1750.0,1040.0,1040.0,-0.15602836879432624,-0.15602836879432624,0.3600000000000001,0.4654443819820069,0.5830021700020103,102768355.0,1.0518305951282376,0.023531538997328072,0.020916964816812378,0.5868362796877502,-0.09493211202106533,0.14553480280817344,-0.4525905500016405,0.0008626513941918484,2482.0,2397.4,2179.4,1912.75,False,False,True,True,False,False,-0.01680672268907568,0.012605042016806678,-0.054621848739495826,-0.016825290547642036,0.03966124658781256,0.07568897225916671,1.8885614517794025e-05,-0.026024057989854743,-0.12114172810099855,False,False,False,2025-09-19,MDKA.JK,T0,0,0.0,0.0
2025-12-12,MAPI.JK,1165.0,1195.0,1160.0,1190.0,19715100,0.02145922746781115,-0.08461538461538465,-0.012448132780082943,0.03874815060680348,-0.24305738511876573,1355.0,1495.0,1495.0,1611.7886924743652,1145.0,1125.0,1091.056890190972,1066.260137384588,-0.2616898197907376,-0.2616898197907376,0.057777777777777706,0.2893350589389506,0.4026441419546454,21167550.0,0.9313831784972754,-0.11926871596691646,-0.08813710503924965,-0.2220297731754488,-0.44662078521094306,-0.08948349617123774,0.032086771594206365,-5.61849416458604e-05,1250.0,1260.3,1231.2,1262.6770404052734,False,False,False,False,False,False,-0.008403361344537785,0.11344537815126055,-0.0714285714285714,0.04790800454334754,-0.05175539398474416,-0.17939614704018825,-0.0537369364903596,0.1742174657130049,0.13157088554019314,False,False,False,2025-12-12,MAPI.JK,T0,0,0.0,0.0
2018-07-30,UNTR.JK,18219.67621618389,18436.881332365603,18130.238815403183,18360.220703125,4718100,0.014830634727891034,0.10879620592133588,0.09527446954747099,-0.030055042872687787,,18436.881332365603,19522.90384375,19522.90384375,20362.0236328125,15919.857671339563,15843.193482990506,15610.880236816409,15610.880236816409,-0.09831060830622362,-0.09831060830622362,0.15887120376563058,0.3410628123034934,0.3588912447188816,3361405.0,1.4036095025740725,0.05987028498324087,0.07100335509583977,0.04590441950592594,,0.1090118584373243,0.08757533431633147,-0.00023464345741633878,17012.26982421875,17443.86951171875,17381.843720703124,17827.02679402939,True,True,True,True,False,False,-0.0278360581900855,-0.09672937406181181,-0.08839465160806959,-0.0003265233252759403,-0.024173418474027097,-0.03110533613312305,-0.02751852030356572,-0.07435332974258968,-0.059128528220295684,False,False,False,2018-07-30,UNTR.JK,T0,0,0.0,0.0
2019-02-06,SMGR.JK,10399.20647318567,10835.973624102136,10357.610416368228,10731.9814453125,5362879,0.053061026193069294,0.15178569744167314,0.28999988378960007,0.49565218929799926,0.11950691998782847,11189.54602891855,11189.54602891855,11189.54602891855,11189.54602891855,9380.086131913593,8360.961938316268,7071.460354689047,5407.587912025267,-0.040892149013329826,-0.040892149013329826,0.28358214335726406,0.4130593221962943,0.3792755467077475,6732594.15,0.7965546237478164,0.10783979340320626,0.17228914654012129,,0.14064671469806211,0.16793928617757548,,-0.003405947011525341,10426.244970703125,9952.04119140625,8971.603916015625,7933.570200195312,True,True,True,True,False,False,-0.015503911943975157,0.06395357989668193,0.04651182682747046,-0.013732832654191007,-0.010967071566911124,-0.014130519404399022,-0.0017957398851169426,0.07575142273805668,0.06151153618756222,False,False,False,2019-02-06,SMGR.JK,T0,0,0.0,0.0
2019-08-09,PTBA.JK,993.1145665927196,1016.3001206765964,973.7932715228224,981.5217895507812,23442600,-0.011673087422995776,-0.1056337237019519,-0.09608533143990705,-0.3357092956605203,-0.3228104964616658,1120.635011461046,1217.2414681425064,1498.6565302876593,1767.7813850565158,969.9288911707262,969.9288911707262,969.9288911707262,969.9288911707262,-0.4447719622755264,-0.4447719622755264,0.011952317830291825,0.19136451517038597,0.2700138198053128,18859015.0,1.2430447719565418,-0.09132202775085063,-0.16162319227041455,-0.29660812977077744,-0.3796432623528392,-0.07533894589502932,0.005269576421623179,0.0014111749087815921,1056.295098876953,1109.8150830078125,1215.584384765625,1354.2181280517577,False,False,False,False,False,False,0.02362197771529373,-0.13385835046560113,-0.1377954192997275,0.004268990221055757,-0.0351600202894401,-0.011929217648703805,0.019270720974843725,-0.10229502534271984,-0.12738581476066113,False,False,False,2019-08-09,PTBA.JK,T0,0,0.0,0.0
2019-12-02,UNTR.JK,11380.01079612881,11815.0888671875,11380.01079612881,11815.0888671875,2005100,0.03823187418315932,0.006952659791659155,-0.04856792327110826,-0.17589712578083938,-0.22000040100317841,12997.95747695775,12997.95747695775,15402.850396455222,15548.21827088444,11203.258831115432,10619.438947923112,10472.873403766424,10472.873403766424,-0.24010014129320456,-0.24010014129320456,0.11259068629969637,0.5194215899201462,0.3643820066994916,3268955.0,0.6133764459896205,0.01508959530222631,-0.01756079179527037,-0.15666434792133765,-0.22236780263876232,-0.034134378737335824,0.12841933242412795,0.00031937333393225345,12163.83046875,11628.3796875,11943.21876953125,12975.753481445312,False,True,False,False,False,False,-0.02071371428103841,-0.11622551968810402,-0.23590332508971457,0.03155120777629872,-0.0309960218579165,-0.11049673368273139,-0.05066633790289865,-0.08795577701714086,-0.14098497010156352,False,False,False,2019-12-02,UNTR.JK,T0,0,0.0,0.0
