Date,month_end_price,monthly_return,net_foreign_buy,return_3m,return_6m,return_12m,ihsg_price,stock_return_6m,ihsg_return_6m,rs_6m,rs_3m,rs_change,high_12m,drawdown,low_3m,recovery,ticker,state,fwd_return_1m,fwd_return_3m,fwd_return_6m,fwd_drawdown_3m,prev_state,transition
2025-10-31,8024.21875,0.1476509804644572,74874754047.9,0.2573529085467343,0.2713754917184126,,8163.875,0.2713754917184126,0.20646112291783258,0.06491436880057999,0.16655821374074553,0.16129236202479813,8868.873046875,-0.09523806377774445,6475.68505859375,0.23913048231881234,AADI.JK,BUY,-0.06989583333333327,-0.055818256578947345,0.30825700431034486,-0.13075649888034271,WATCH,WATCH → BUY
2025-11-30,7500.0,-0.0653295686885405,-28876439584.22,0.15817862236010116,0.10608062060340151,,8508.7060546875,0.10608062060340151,0.1857470534483454,-0.0796664328449439,0.07156685009809216,-0.1445808016455239,8868.873046875,-0.15434577083695325,6991.86328125,0.07267543690573362,AADI.JK,AVOID,-0.07526881720430101,0.18918918918918914,0.1071428571428571,-0.07,BUY,BUY → AVOID
2025-12-31,6975.0,-0.0699999999999999,-27631240433.2,-0.00241184367766778,0.10104174575175762,-0.12306409929472129,8646.9384765625,0.10104174575175762,0.24817247275792376,-0.14713072700616614,-0.07509165484796199,-0.06746429416122224,8868.873046875,-0.2135415668783665,6975.0,0.0,AADI.JK,AVOID,0.08223684210526316,0.38137472283813745,,0.0,AVOID,AVOID → AVOID
2023-01-31,419.0802917480469,-0.0120967657812716,27545564629.26,-0.1327433913349637,-0.3098591315710122,-0.5933892854922141,6839.341796875,-0.3098591315710122,-0.016081034567536956,-0.29377809700347524,-0.09618157183289178,0.05324567257240298,892.9666748046875,-0.5306876465018032,419.0802917480469,0.0,ACES.JK,AVOID,0.029702950009266704,-0.08888887831645143,0.35171627498921765,-0.0534653806740614,,
2023-02-28,431.9092712402344,0.0306122233490768,41681944765.34,0.010000017127349548,-0.29861111868251833,-0.5163209519160354,6843.23876953125,-0.29861111868251833,-0.04671545268890398,-0.25189566599361435,0.04362008435838216,0.04188243100986089,872.10302734375,-0.5047497168359306,419.0802917480469,0.03061222334907685,ACES.JK,WATCH,-0.05648539375362316,0.19841260491493817,0.34102330220226906,-0.10891086380556558,AVOID,AVOID → WATCH
2023-03-31,408.8170776367188,-0.0534653806740613,-7728698567.059999,-0.036290369283284885,-0.21639351626916736,-0.5220816933428307,6805.27685546875,-0.21639351626916736,-0.033450895915365986,-0.18294262035380138,-0.02967165581732023,0.06895304563981297,872.10302734375,-0.5312284617542342,408.8170776367188,0.0,ACES.JK,AVOID,-0.062222151386891245,0.29185191779253417,0.39288894125857954,-0.05857734307804707,WATCH,WATCH → AVOID
2023-04-30,384.8696594238281,-0.058577343078047,-6688176344.56,-0.0816326441444456,-0.2035398414520354,-0.5586878529752803,6915.7158203125,-0.2035398414520354,-0.02580323302353804,-0.17773660842849737,-0.09279951161587341,0.0052060119253040105,801.1663818359375,-0.5196133185944869,384.8696594238281,0.0,ACES.JK,AVOID,0.2857141805293054,0.4046373896176585,0.46417366583314834,0.0,AVOID,AVOID → AVOID
2023-05-31,538.8174438476562,0.3999997938374688,148281568641.37,0.24752460696301637,0.2599998743994367,-0.3274587450700158,6633.26123046875,0.2599998743994367,-0.06327241269436523,0.32327228709380196,0.27820854860734434,0.5010088955222993,658.5547485351562,-0.1818182997751294,384.8696594238281,0.3999997938374689,ACES.JK,ACCUMULATE,0.06666682877737062,0.1779103540820992,0.20513187828160528,0.0,AVOID,AVOID → ACCUMULATE
2023-06-30,577.3045043945312,0.0714287575250751,23794013428.65,0.41213402270717503,0.36088715754564116,-0.12337659749831342,6661.87890625,0.36088715754564116,-0.02755082869163572,0.3884379862372769,0.43320560469630676,0.06516569914347492,615.7914428710938,-0.06249995663648599,384.8696594238281,0.5000000396466406,ACES.JK,BUY,0.1069560608223602,0.1426778183894658,0.1069560608223602,0.0,ACCUMULATE,ACCUMULATE → BUY
2023-07-31,646.44580078125,0.1197657317072784,74285819854.45001,0.6796486419558672,0.5425344820793825,0.06456608704392397,6931.35888671875,0.5425344820793825,0.013454085579666986,0.5290803964997155,0.677386682845242,0.14064241026243862,646.44580078125,0.0,538.8174438476562,0.19974920664228588,ACES.JK,BUY,0.013698599521160815,0.1000000254924569,0.1529411538890335,0.0,BUY,BUY → BUY
2023-08-31,655.4241943359375,0.013888857416719,37968195073.83,0.21641235230916234,0.517504341719446,0.0643606726330237,6953.259765625,0.517504341719446,0.016077328265032387,0.5014270134544137,0.16817084273520022,-0.02765338304530185,655.4241943359375,0.0,577.3045043945312,0.13531799829508878,ACES.JK,BUY,0.026666696879949825,0.033112598284961936,0.12574847081879703,0.0,BUY,BUY → BUY
2023-09-30,673.3810424804688,0.0273972921654575,39539448645.65,0.16642263719508166,0.6471450908390026,0.29071357282685373,6939.89208984375,0.6471450908390026,0.01978100777293479,0.6273640830660678,0.12469068927076177,0.12593706961165418,673.3810424804688,0.0,646.44580078125,0.041666666666666664,ACES.JK,BUY,0.0625000265546426,-0.04166666666666674,0.1477272507812859,-0.056250040894149624,BUY,BUY → BUY
2023-10-31,718.2731323242188,0.0666666968799498,27343983095.35,0.11111114258328092,0.8662763217020397,0.48641473507711885,6752.2109375,0.8662763217020397,-0.023642510343218737,0.8899188320452585,0.13695714942647252,0.2625547489791906,718.2731323242188,0.0,655.4241943359375,0.09589047601753323,ACES.JK,BUY,-0.0596026949208488,0.058823477662368395,0.14438499213469058,-0.10000002549245691,BUY,BUY → BUY
2023-11-30,677.8702392578125,-0.0562500408941496,-4572686598.96,0.03424659192603796,0.258070329752486,0.5851684574737901,7080.7412109375,0.258070329752486,0.067460026813557,0.190610302938929,0.015912537164739726,-0.6993085291063295,718.2731323242188,-0.056250040894149624,673.3810424804688,0.006666651560025107,ACES.JK,BUY,-0.04861109537502606,0.09580833545821377,0.07926835738715832,-0.04635760158311203,BUY,BUY → BUY
2023-12-31,646.44580078125,-0.046357601583112,-6887321096.269999,-0.040000000000000036,0.11976573170727844,0.5238748037401331,7272.796875,0.11976573170727844,0.09170355350903381,0.028062178198244636,-0.08796973509767425,-0.16254812474068436,718.2731323242188,-0.10000002549245691,646.44580078125,0.0,ACES.JK,WEAK,0.1529411538890335,0.18181816075003443,0.19069766375653463,-0.01764709928214837,BUY,BUY → WEAK
2024-01-31,763.1651611328125,0.1805555240833856,28034229297.74,0.06249994157978622,0.1805555240833856,0.8210476039079193,7207.94091796875,0.1805555240833856,0.03990300253821255,0.14065252154517305,-0.00499350385417463,0.11259034334692841,763.1651611328125,0.0,646.44580078125,0.18055552408338563,ACES.JK,BUY,-0.017964113781567592,0.09090910412832043,-0.021111900446698195,-0.01764709928214837,WEAK,WEAK → BUY
2024-02-29,749.697509765625,-0.0176470992821483,4153576886.620001,0.1059602064643741,0.14383557434159622,0.7357754502765284,7316.11083984375,0.14383557434159622,0.05218431159620773,0.09165126274538848,0.07271938860441929,-0.049001258799784564,763.1651611328125,-0.01764709928214837,646.44580078125,0.15972214354179742,ACES.JK,BUY,0.0511364035780596,-0.018292557562380685,-0.12234093731899542,0.0,BUY,BUY → BUY
2024-03-31,790.1004028320312,0.0538922599316586,83376512498.23999,0.22222219075005234,0.17333330312005013,0.932650190152102,7288.81298828125,0.17333330312005013,0.05027756828497831,0.12305573483507182,0.22001999624956992,0.03140447208968333,790.1004028320312,0.0,749.697509765625,0.05389225993165864,ACES.JK,BUY,0.05882354224219333,0.010852725617376269,0.08073814461570539,-0.1229945933086851,BUY,BUY → BUY
2024-04-30,839.481689453125,0.0625000144843512,8198632344.019999,0.10000001599526787,0.16874995273273607,1.1812103627754835,7234.19677734375,0.16874995273273607,0.07138192872010674,0.09736802401262934,0.09635738633531243,-0.025687710822442478,839.481689453125,0.0,749.697509765625,0.11976054144233303,ACES.JK,BUY,-0.1402438256027494,-0.12322310682432658,0.0015794334219958461,-0.1229945933086851,BUY,BUY → BUY
2024-05-31,736.22998046875,-0.1229945933086851,-38093111097.6,-0.017963950955479757,0.08609279155673577,0.3663811164155806,6970.73583984375,0.08609279155673577,-0.015535855331617943,0.10162864688835371,0.02924350770125328,0.004260622875724374,839.481689453125,-0.1229945933086851,736.22998046875,0.0,ACES.JK,WEAK,0.07829451055949643,-0.10217925976566988,-0.023452176462128493,-0.06432748135845896,BUY,BUY → WEAK
2024-06-30,798.7692260742188,0.0849452579554701,10142561106.54,0.010971799547393024,0.23563216762933736,0.3836185583065155,7063.5771484375,0.23563216762933736,-0.028767437088980996,0.26439960471831836,0.04187337984666506,0.16277095782996465,839.481689453125,-0.048497142808949324,736.22998046875,0.08494525795547019,ACES.JK,ACCUMULATE,-0.06874999540635551,0.07065218780686433,-0.08227849985536029,-0.16374266592853157,WEAK,WEAK → ACCUMULATE
2024-07-31,747.3864135742188,-0.064327481358459,-7135585214.97,-0.10970492511742713,-0.020675403388661473,0.156147062400249,7255.76220703125,-0.020675403388661473,0.006634528446714416,-0.02730993183537589,-0.11268596507960216,-0.29170953655369425,839.481689453125,-0.10970492511742708,736.22998046875,0.015153462099391233,ACES.JK,AVOID,-0.11888109140526404,0.11111108691413496,-0.0457516713847923,-0.10624997805258707,ACCUMULATE,ACCUMULATE → AVOID
2024-08-31,667.9766235351562,-0.106249978052587,-25845369557.92,-0.09270657096867685,-0.10900514563002461,0.01915161098368756,7670.73291015625,-0.10900514563002461,0.048471391163351196,-0.1574765367933758,-0.19312596518978842,-0.13016660495799992,839.481689453125,-0.2042987572840268,667.9766235351562,0.0,ACES.JK,AVOID,0.22282607615021666,0.0714285653681046,-0.10852722286513017,-0.02173916748497155,AVOID,AVOID → AVOID
2024-09-30,859.494384765625,0.2867132688220324,88820788484.53,0.07602340789949746,0.08782932103927354,0.27638637048585224,7527.92919921875,0.08782932103927354,0.03280591933445742,0.05502340170481612,0.010284471235661785,0.21249993849819193,859.494384765625,0.0,667.9766235351562,0.28671326882203235,ACES.JK,ACCUMULATE,-0.02222226093738411,-0.16455699971072058,-0.8399999895469066,-0.16304347208583808,AVOID,AVOID → ACCUMULATE
2024-10-31,840.8096923828125,-0.0217391674849715,14882086792.999998,0.1249999693757029,0.0015819319782335306,0.1705988356575232,7574.01904296875,0.0015819319782335306,0.04697442937815355,-0.04539249739992002,0.08113733622200181,-0.10041589910473614,859.494384765625,-0.02173916748497155,667.9766235351562,0.25874119356597497,ACES.JK,WEAK,-0.1688311159398217,-0.17647059828248146,-0.6822429358733861,-0.14444440572928258,ACCUMULATE,ACCUMULATE → WEAK
2024-11-30,719.3594360351562,-0.1444444057292826,-17910186431.3,0.07692306989436992,-0.022914775112597874,0.06120521948679958,7114.26611328125,-0.022914775112597874,0.020590404906337234,-0.04350518001893511,0.14946721963763931,0.0018873173809849098,859.494384765625,-0.16304347208583808,719.3594360351562,0.0,ACES.JK,AVOID,0.02531641696398168,-0.19379853990939644,-0.3391305207390518,-0.031645583228871316,WEAK,WEAK → AVOID
2024-12-31,738.0440673828125,0.0259739852036124,11318554282.2,-0.14130437561372866,-0.07602340789949746,0.14169519933591213,7079.90478515625,-0.07602340789949746,0.002311525219535815,-0.07833493311903328,-0.08178941443303689,-0.03482975310009817,859.494384765625,-0.14130437561372866,719.3594360351562,0.025973985203612597,ACES.JK,AVOID,-0.03267975307469562,-0.5799999398947135,-0.4879920713363155,-0.1835443331083382,AVOID,AVOID → AVOID
2025-01-31,714.688232421875,-0.0316455832288713,1411372171.9000003,-0.1500000072590928,-0.04375003419713175,-0.06352088798049982,7109.19580078125,-0.04375003419713175,-0.02020000133245392,-0.023550032864677828,-0.08862925554187695,0.05478490025435545,859.494384765625,-0.16847829946351203,714.688232421875,0.0,ACES.JK,AVOID,-0.18604653753921818,-0.4299064832808206,-0.5206132604720746,-0.34640519470936804,AVOID,AVOID → AVOID
2025-02-28,602.5802612304688,-0.1568627635178828,-5050176470.87,-0.1623377256970885,-0.09790217202300888,-0.19623547713416967,6270.59716796875,-0.09790217202300888,-0.1825295911859588,0.08462741916294991,-0.04374939460591676,0.10817745202762774,859.494384765625,-0.2989130913347549,602.5802612304688,0.0,ACES.JK,AVOID,-0.28999990461552394,-0.12173911759071632,-0.32144794129488763,-0.22480614423142656,AVOID,AVOID → AVOID
2025-03-31,467.1165161132813,-0.2248061442314265,-42936748406.77,-0.36708858351815066,-0.456521736042919,-0.4087884091199655,6510.6201171875,-0.456521736042919,-0.13513797156020368,-0.32138376448271533,-0.286680063171618,-0.40601118364566524,859.494384765625,-0.45652173604291896,467.1165161132813,0.0,ACES.JK,AVOID,0.06542055047625983,0.05823283041677152,-0.08631747933321243,0.0,AVOID,AVOID → AVOID
2025-04-30,499.8146667480469,0.0699999882402699,27337566474.1,-0.3006535660251223,-0.4055555361979746,-0.4046151654914023,6766.794921875,-0.4055555361979746,-0.10657804218793543,-0.29897749401003915,-0.2524904701558789,0.022406270472676182,859.494384765625,-0.418478263957081,467.1165161132813,0.06999998824026997,ACES.JK,AVOID,0.06956516947305724,-0.06343546116605725,-0.12570870889199748,-0.07666639927955458,AVOID,AVOID → AVOID
2025-05-31,537.1839599609375,0.0747662997887339,2421744392.49,-0.10852712157545952,-0.2532468011795366,-0.27035848279512054,7175.81884765625,-0.2532468011795366,0.00865201461329801,-0.2618988157928346,-0.2528868460864715,0.037078678217204564,859.494384765625,-0.3750000355064311,467.1165161132813,0.14999992813498378,ACES.JK,AVOID,-0.08303217734059976,-0.1780349999143367,-0.28512909081563986,-0.1250669509302231,AVOID,AVOID → AVOID
2025-06-30,496.0,-0.0766663992795545,-8515141115.320001,0.061833574473127983,-0.3279534083122273,-0.37904468047957385,6927.67919921875,-0.3279534083122273,-0.02150107812984392,-0.3064523301823834,-0.002224698705835193,-0.0445535143895488,859.494384765625,-0.42291653233400245,496.0,0.0,ACES.JK,AVOID,-0.05531914893617018,-0.15348837209302335,-0.20975609756097557,-0.08064516129032258,AVOID,AVOID → AVOID
2025-07-31,470.0,-0.0524193548387096,-118656968.97999948,-0.05965144428840108,-0.3423705908696667,-0.3711419000081583,7484.3369140625,-0.3423705908696667,0.05276843173176138,-0.3951390226014281,-0.16569012293490526,-0.0886866924190447,859.494384765625,-0.45316687539713946,470.0,0.0,ACES.JK,AVOID,-0.030701754385964897,-0.05855855855855863,-0.17500000000000004,-0.0851063829787234,AVOID,AVOID → AVOID
2025-08-31,456.0,-0.0297872340425532,-5785149662.859999,-0.15112878643442917,-0.24325433583096778,-0.31734138002211043,7830.4931640625,-0.24325433583096778,0.2487635474436083,-0.4920178832745761,-0.24236218157790856,-0.09687886067314799,859.494384765625,-0.4694555216619055,456.0,0.0,ACES.JK,AVOID,-0.0604651162790697,-0.09090909090909083,-0.1399999999999999,-0.05701754385964912,AVOID,AVOID → AVOID
2025-09-30,430.0,-0.057017543859649,-6032801053.24,-0.13306451612903225,-0.07945879632369945,-0.4997058647250424,8061.06201171875,-0.07945879632369945,0.23814043311146538,-0.31759922943516483,-0.2966666085336307,0.17441865383941124,840.8096923828125,-0.48858819790551944,430.0,0.0,ACES.JK,AVOID,0.03153153153153154,-0.04878048780487809,-0.13756613756613767,-0.05855855855855856,AVOID,AVOID → AVOID
2025-10-31,444.0,0.0325581395348837,11904927558.45,-0.05531914893617018,-0.11167072609372364,-0.471937581093141,8163.875,-0.11167072609372364,0.20646112291783258,-0.3181318490115562,-0.14611384374215897,-0.000532619576391391,738.0440673828125,-0.3984099058278809,430.0,0.03255813953488372,ACES.JK,AVOID,-0.062200956937799035,-0.1100000000000001,-0.24022346368715075,-0.07657657657657657,AVOID,AVOID → AVOID
2025-11-30,418.0,-0.0585585585585585,-7622608198.279999,-0.08333333333333337,-0.22186805423156009,-0.4189274803930261,8508.7060546875,-0.22186805423156009,0.1857470534483454,-0.4076151076799055,-0.16994510559534237,-0.08948325866834927,738.0440673828125,-0.4336381545857077,418.0,0.0,ACES.JK,AVOID,-0.019512195121951237,-0.04499999999999993,-0.20114942528735624,-0.0430622009569378,AVOID,AVOID → AVOID
2025-12-31,410.0,-0.0191387559808612,511836033.20000017,-0.046511627906976716,-0.1733870967741935,-0.4444776157419621,8646.9384765625,-0.1733870967741935,0.24817247275792376,-0.42155956953211726,-0.11919143907727092,-0.013944461852211765,714.688232421875,-0.42632328139694325,410.0,0.0,ACES.JK,AVOID,-0.02499999999999991,-0.08465608465608465,,-0.024390243902439025,AVOID,AVOID → AVOID
2023-01-31,1521.248046875,-0.0324483720845009,21847872755.740005,-0.05202313897549349,-0.11111111111111116,0.2913385533041237,6839.341796875,-0.11111111111111116,-0.016081034567536956,-0.0950300765435742,-0.015461319473421553,-0.1766352613380925,2532.321533203125,-0.3992674204563674,1511.97216796875,0.00613495347517648,ADMR.JK,AVOID,-0.2615385082601396,-0.49090908438350134,-0.7729729852773717,-0.21341456760292676,,
2023-02-28,1205.8673095703125,-0.2073171025281205,-41237497171.8,-0.20245402983156247,-0.24198250840720614,0.04000000421118055,6843.23876953125,-0.24198250840720614,-0.04671545268890398,-0.19526705571830216,-0.16883396260052985,-0.10023697917472796,2532.321533203125,-0.523809558241597,1205.8673095703125,0.0,ADMR.JK,AVOID,-0.007751815408308049,-0.6666666666666667,0.044117632828785114,-0.1538461188048953,AVOID,AVOID → AVOID
2023-03-31,1196.591552734375,-0.0076921869946393,100212491894.04,-0.23893798438959502,-0.2833332663151257,-0.43668115294401055,6805.27685546875,-0.2833332663151257,-0.033450895915365986,-0.2498823703997597,-0.23231927092363036,-0.05461531468145753,2532.321533203125,-0.5274725041646625,1196.591552734375,0.0,ADMR.JK,AVOID,-0.17272736680452105,-0.39459472225273107,0.01149422273674272,-0.3953489107550152,AVOID,AVOID → AVOID
2023-04-30,1020.3493041992188,-0.1472868901108475,-34449569530.13,-0.3292682897471879,-0.36416185872494045,-0.5970696095181158,6915.7158203125,-0.36416185872494045,-0.02580323302353804,-0.3383586257014024,-0.3404351572186157,-0.08847625530164271,2068.5263671875,-0.5067264694399083,1020.3493041992188,0.0,ADMR.JK,AVOID,-0.41025646865850773,-0.18918920264712535,-0.0,-0.29090912027424354,AVOID,AVOID → AVOID
2023-05-31,723.5203857421875,-0.2909091202742435,-50191689597.73,-0.4,-0.5214724178989375,-0.6502242382697148,6633.26123046875,-0.5214724178989375,-0.06327241269436523,-0.45820000520457227,-0.36931605835567205,-0.11984137950316986,1711.404052734375,-0.5772357880149976,723.5203857421875,0.0,ADMR.JK,AVOID,0.1567567821345791,0.4264705796972711,0.4113207266074619,0.0,AVOID,AVOID → AVOID
2023-06-30,858.02099609375,0.1858974715876067,18343160481.15,-0.2829458020716803,-0.4542772868227707,-0.4145569744134978,6661.87890625,-0.4542772868227707,-0.02755082869163572,-0.42672645813113497,-0.26187422008254857,0.0314735470734373,1711.404052734375,-0.4986449899292587,723.5203857421875,0.18589747158760664,ADMR.JK,AVOID,-0.0,0.29118778273698476,0.31985291058188803,0.0,AVOID,AVOID → AVOID
2023-07-31,858.02099609375,0.0,26960366364.980003,-0.15909091860739377,-0.43597561367041604,-0.49864498992925876,6931.35888671875,-0.43597561367041604,0.013454085579666986,-0.449429699250083,-0.16135287771801898,-0.02270324111894806,1669.6624755859375,-0.4861111100956837,723.5203857421875,0.18589747158760664,ADMR.JK,AVOID,0.31985291058188803,0.15909091860739377,0.37288131661494583,-0.040441074725813625,AVOID,AVOID → AVOID
2023-08-31,1261.522705078125,0.4702702041341273,132842129929.68,0.7435897176332558,0.04615383057995337,-0.20699709752359097,6953.259765625,0.04615383057995337,0.016077328265032387,0.030076502314920983,0.6953482080592936,0.479506201565004,1669.6624755859375,-0.24444447693812088,858.02099609375,0.47027020413412723,ADMR.JK,ACCUMULATE,-0.04214548336805679,-0.026415128071045846,0.12258067254930094,-0.19117642505211238,AVOID,AVOID → ACCUMULATE
2023-09-30,1210.50537109375,-0.0404410747258136,-2715301649.4100018,0.4108108969416018,0.01162787613499372,-0.2749999543057675,6939.89208984375,0.01162787613499372,0.01978100777293479,-0.008153131637941069,0.3690789490172819,-0.03822963395286205,1604.731201171875,-0.24566471306237248,858.02099609375,0.4108108969416017,ADMR.JK,AVOID,-0.1863636953658412,0.0404410747258136,0.0038166838499312794,-0.157088164526454,ACCUMULATE,ACCUMULATE → AVOID
2023-10-31,1020.3493041992188,-0.157088164526454,-85319922156.6,0.18918920264712535,0.0,-0.36416185872494045,6752.2109375,0.0,-0.023642510343218737,0.023642510343218737,0.21503520949031696,0.031795641981159806,1572.2655029296875,-0.3510324418503449,1020.3493041992188,0.0,ADMR.JK,AVOID,0.16981124673298287,0.2542372329402125,0.182156110732131,0.0,AVOID,AVOID → AVOID
2023-11-30,1229.0570068359375,0.2045453471451277,54551059591.43,-0.02573532613523344,0.6987178676039243,-0.18711664614362122,7080.7412109375,0.6987178676039243,0.067460026813557,0.6312578407903673,-0.044069380896531674,0.6076153304471485,1572.2655029296875,-0.21828914738269778,1020.3493041992188,0.20454534714512773,ADMR.JK,ACCUMULATE,0.02573532613523344,0.1451613450986019,0.0862069497548077,0.0,AVOID,AVOID → ACCUMULATE
2023-12-31,1261.522705078125,0.0264151280710458,-466017661.4799998,0.04214548336805679,0.47027020413412735,-0.1976401550962853,7272.796875,0.47027020413412735,0.09170355350903381,0.37856665062509354,-0.0058242517296174245,-0.25269119016527375,1521.248046875,-0.1707317503745768,1020.3493041992188,0.23636356675734863,ADMR.JK,AVOID,0.07796608536313132,-0.038167943532407156,-0.03030295175426967,0.0,ACCUMULATE,ACCUMULATE → AVOID
2024-01-31,1368.195556640625,0.0845588043188598,15931066485.92,0.34090899166575106,0.594594494621355,-0.1006098187266572,7207.94091796875,0.594594494621355,0.03990300253821255,0.5546914920831425,0.2734155462317902,0.17612484145804896,1368.195556640625,0.0,1229.0570068359375,0.1132075640355229,ADMR.JK,BUY,0.048387143333811666,-0.09665422489817432,-0.10074609972345461,-0.15483873980423105,AVOID,AVOID → BUY
2024-02-29,1437.764892578125,0.0508475090419937,13440151745.23,0.16981139571343506,0.1397059179280371,0.19230771177505823,7316.11083984375,0.1397059179280371,0.05218431159620773,0.08752160633182937,0.13657057785348026,-0.46716988575131313,1437.764892578125,0.0,1261.522705078125,0.1397059179280372,ADMR.JK,BUY,-0.18320614904706467,-0.0689655235005655,-0.20622566499424488,-0.15483873980423105,BUY,BUY → BUY
2024-03-31,1215.1431884765625,-0.154838739804231,-29994839474.29,-0.03676471015136451,0.0038313067364765807,0.015503732831636974,7288.81298828125,0.0038313067364765807,0.05027756828497831,-0.04644626154850173,-0.038966904651846934,-0.1339678678803311,1437.764892578125,-0.15483873980423105,1215.1431884765625,0.0,ADMR.JK,AVOID,0.02602233647723795,0.007575837635071303,0.09655175105243208,0.0,BUY,BUY → AVOID
2024-04-30,1247.60888671875,0.026717590609951,-2116941475.6599984,-0.0881355514835579,0.22272723819602835,0.22272723819602835,7234.19677734375,0.22272723819602835,0.07138192872010674,0.15134530947592162,-0.09177818114351333,0.19779157102442335,1437.764892578125,-0.13225806725493008,1215.1431884765625,0.026717590609951145,ADMR.JK,AVOID,0.07241379059977371,-0.003731235180952641,0.03928570857859781,-0.08965512609581452,AVOID,AVOID → AVOID
2024-05-31,1345.005859375,0.0780669115882999,32272041750.590004,-0.06451613450986016,0.09433968635641987,0.8589743784417248,6970.73583984375,0.09433968635641987,-0.015535855331617943,0.10987554168803781,-0.01730867585312712,-0.041469767787883804,1437.764892578125,-0.06451613450986018,1215.1431884765625,0.10687026198225055,ADMR.JK,WEAK,-0.09848479259438414,-0.1284046477422307,-0.1836735526993294,-0.08965512609581452,AVOID,AVOID → WEAK
2024-06-30,1224.419189453125,-0.0896551260958145,-7535639166.749999,0.007633669072524718,-0.029411690709682636,0.42702707163047227,7063.5771484375,-0.029411690709682636,-0.028767437088980996,-0.0006442536207016403,0.038535249371796754,-0.11051979530873945,1437.764892578125,-0.14838705843097866,1224.419189453125,0.0,ADMR.JK,WEAK,0.014925431766263042,0.0896551260958145,-0.1000000767663134,-0.04104486370085537,WEAK,WEAK → WEAK
