Date,ticker,Close,rs_20d,rs_change_20d,ma20,ma50,ma100,above_ma100,drawdown_252d,date_dt,rank,exit_state,state_code,triggers,prev_state,is_new_event
2024-02-07,ADRO.JK,1118.23046875,-0.0010868490121003216,-0.03331103160665605,1103.0025024414062,1089.9005444335937,1104.5057373046875,True,-0.10812702547748765,2024-02-07,10,WEAKENING,3,B,5.0,True
2024-02-13,ADRO.JK,1127.32177734375,0.004335916793769545,-0.03367474024919015,1103.4570739746093,1091.8791259765626,1103.1887084960938,True,-0.1008760225184343,2024-02-13,10,HEALTHY,5,,3.0,True
2024-02-15,ADRO.JK,1140.958740234375,-0.010974498122780618,-0.10053535702705729,1103.4570739746093,1093.0608129882812,1102.4376928710938,True,-0.08999951807985418,2024-02-15,10,WEAKENING,3,B,5.0,True
2024-02-22,ADRO.JK,1109.13916015625,0.0040137917456331,-0.0004664486322569772,1102.5479553222656,1097.1573486328125,1096.937996826172,True,-0.11537802843654099,2024-02-22,10,HEALTHY,5,,3.0,True
2024-02-26,ADRO.JK,1077.319580078125,0.005072564966831505,0.024343858868421386,1104.8207763671876,1098.0167895507811,1094.7259313964844,False,-0.1407565387932278,2024-02-26,10,EXIT RISK,2,C,5.0,True
2024-02-27,ADRO.JK,1081.864990234375,-0.0064705171600316636,-0.0035975131335942434,1105.2753295898438,1098.1843359375,1093.761376953125,False,-0.1371312320342274,2024-02-27,10,EXIT,1,D1,2.0,True
2024-02-29,ADRO.JK,1100.0478515625,-0.013873082646148616,-0.0381744450332433,1106.18447265625,1100.0713037109374,1093.2372033691406,True,-0.12262903139559433,2024-02-29,10,EXIT RISK,2,C,1.0,True
2024-03-01,ADRO.JK,1131.8673095703125,0.025199112156042203,0.04742145678942489,1108.457293701172,1101.8259594726562,1093.6113354492188,True,-0.09725061839917071,2024-03-01,7,HEALTHY,5,,2.0,True
2024-07-03,ADRO.JK,1417.0386962890625,-0.036471384722303934,-0.23689033349931599,1364.8190002441406,1316.1101635742189,1232.6255151367188,True,-0.017006700061548252,2024-07-03,3,WEAKENING,3,B,5.0,True
2024-07-10,ADRO.JK,1421.94189453125,0.0017402791666598638,-0.08226072145043173,1370.702899169922,1332.5501538085937,1249.5731591796875,True,-0.013605373737177295,2024-07-10,3,HEALTHY,5,,3.0,True
2024-07-11,ADRO.JK,1402.328857421875,-0.013397577741679934,-0.06857215000751016,1374.1351745605468,1335.59564453125,1252.7777978515626,True,-0.02721084839390253,2024-07-11,3,WEAKENING,3,B,5.0,True
2024-07-17,ADRO.JK,1421.94189453125,0.01629890131446876,-0.05169654407762425,1385.4126403808593,1351.9810620117187,1265.3343347167968,True,-0.013605373737177295,2024-07-17,3,HEALTHY,5,,3.0,True
2024-08-21,ADRO.JK,1598.4588623046875,-0.011791136378819012,-0.11280483711949807,1578.1102294921875,1473.2297973632812,1373.7600439453124,True,-0.032640917067786046,2024-08-21,3,WEAKENING,3,B,5.0,True
2024-08-22,ADRO.JK,1647.4912109375,0.0391746404875466,-0.05992445150761716,1583.748974609375,1479.5059545898437,1378.1435205078126,True,-0.008849557522123908,2024-08-22,3,HEALTHY,5,,3.0,True
2024-10-22,ADRO.JK,1828.911376953125,-0.004022578950059308,-0.05300369634759783,1877.208349609375,1782.6247021484376,1614.1000927734376,True,-0.07901229458612147,2024-10-22,4,WEAKENING,3,B,5.0,True
2024-10-25,ADRO.JK,1794.588623046875,-0.06364558587697677,-0.165354054864422,1868.6276733398438,1796.0596069335938,1625.9169226074218,True,-0.0962962563799753,2024-10-25,4,EXIT RISK,2,C,3.0,True
2024-10-28,ADRO.JK,1804.395263671875,-0.0482948212091836,-0.13713629946058725,1865.4405639648437,1799.9822094726562,1629.8885534667968,True,-0.09135791132900628,2024-10-28,4,WEAKENING,3,B,2.0,True
2024-10-29,ADRO.JK,1779.87890625,-0.06933002599316562,-0.16201219851839022,1858.3308532714843,1803.4144848632814,1633.7130859375,True,-0.1037036510141599,2024-10-29,4,EXIT RISK,2,C,3.0,True
2024-11-01,ADRO.JK,1858.3309326171875,-0.006472128763983287,-0.103790638171803,1847.0533874511718,1814.79001953125,1647.147987060547,True,-0.06419744384661774,2024-11-01,7,WEAKENING,3,B,2.0,True
2024-11-04,ADRO.JK,1926.976318359375,0.013565236206402709,-0.13566637068056853,1848.0340393066406,1819.301005859375,1652.7376879882813,True,-0.029629581730044374,2024-11-04,7,HEALTHY,5,,3.0,True
2024-11-11,ADRO.JK,1833.8145751953125,0.005192439363008283,-0.08162193355484004,1856.8598937988281,1838.1294750976563,1681.4707165527343,True,-0.13023260571844364,2024-11-11,7,EXIT RISK,2,C,5.0,True
2024-11-12,ADRO.JK,1873.0406494140625,0.02452126826091039,-0.03354710051376508,1855.388916015625,1840.188837890625,1686.8642895507812,True,-0.11162791098942315,2024-11-12,7,HEALTHY,5,,2.0,True
2024-11-18,ADRO.JK,1814.20166015625,0.07142919423799021,0.06021527786560632,1857.840557861328,1851.8585693359375,1708.2914831542969,True,-0.13953489518572748,2024-11-18,7,EXIT RISK,2,C,5.0,True
2024-11-28,ADRO.JK,2148.349609375,0.25254168254224096,0.31284422787921007,1880.9221740722655,1863.8370434570313,1740.415028076172,True,0.0,2024-11-28,7,HEALTHY,5,,2.0,True
2024-11-29,ADRO.JK,1619.046142578125,-0.02714752792126718,0.03168479550935177,1873.1256958007812,1860.3261938476562,1742.3860705566406,False,-0.2463767835956926,2024-11-29,7,EXIT,1,D2,5.0,True
2024-12-03,ADRO.JK,1836.99462890625,-0.008794098988235799,-0.022359335194638508,1865.6138244628905,1860.5575903320312,1750.8372900390625,True,-0.1449275197621721,2024-12-03,7,EXIT RISK,2,C,1.0,True
2024-12-05,ADRO.JK,1821.427001953125,-0.06407661672317133,-0.12946770714950573,1851.1791870117188,1860.8637646484376,1759.2768627929688,True,-0.15217383892977443,2024-12-05,7,EXIT,1,D2,2.0,True
2024-12-09,ADRO.JK,2086.07861328125,0.0901730261731839,0.06947267437887217,1854.9968322753907,1862.9792138671876,1768.9643017578126,True,-0.028985503952434377,2024-12-09,7,HEALTHY,5,,1.0,True
2024-12-30,ADRO.JK,1974.24462890625,-0.06433990660508737,-0.31688158914732834,1938.0419860839843,1891.7008349609375,1825.836268310547,True,-0.11933124335362422,2024-12-30,7,WEAKENING,3,B,5.0,True
2025-01-02,ADRO.JK,2055.4892578125,0.26268906238268275,0.2898365903039499,1959.8641418457032,1894.5652880859375,1830.553671875,True,-0.08308973342346804,2025-01-02,7,HEALTHY,5,,3.0,True
2025-01-09,ADRO.JK,1901.1243896484373,0.1050077713970019,0.1927484786060364,1995.1739196777344,1907.7679125976563,1849.7072985839843,True,-0.15194863496255506,2025-01-09,7,EXIT,1,D2,5.0,True
2025-01-13,ADRO.JK,1909.2489013671875,-0.042976655340345116,-0.17605143358914443,1974.3263061523437,1911.67072265625,1855.8264660644531,True,-0.14832446218834583,2025-01-13,7,EXIT RISK,2,C,1.0,True
2025-01-14,ADRO.JK,1917.373291015625,0.011843846840432048,-0.05330668391645199,1968.6154052734375,1914.4206103515626,1858.917547607422,True,-0.14470034386712038,2025-01-14,7,HEALTHY,5,,2.0,True
2025-01-17,ADRO.JK,1949.8712158203125,-0.02220931126070458,-0.06154167887875628,1961.433905029297,1923.2135961914062,1869.0018078613282,True,-0.1302037072232678,2025-01-17,7,WEAKENING,3,B,5.0,True
2025-01-20,ADRO.JK,1909.2489013671875,-0.02459551697478224,-0.09822930847575329,1959.2087158203126,1922.8590478515625,1871.0800268554688,True,-0.14832446218834583,2025-01-20,7,EXIT RISK,2,C,3.0,True
2025-01-21,ADRO.JK,1876.7509765625,-0.07948615312168272,-0.1999439352386232,1952.2450744628907,1920.7758251953126,1872.7352026367187,True,-0.16282109883219853,2025-01-21,7,EXIT,1,D2,2.0,True
2025-02-05,ADRO.JK,1917.373291015625,-0.02108134174095977,-0.11594747376090908,1912.4986389160156,1918.9400708007813,1884.2715734863282,True,-0.14470034386712038,2025-02-05,7,EXIT RISK,2,C,1.0,True
2025-02-06,ADRO.JK,1860.5020751953125,-0.00887099505662825,-0.07752840780735315,1908.8426330566406,1919.8660791015625,1885.86232421875,False,-0.17006938992763299,2025-02-06,7,EXIT,1,D1+D2,2.0,True
2026-01-07,ADRO.JK,1915.2977294921875,0.16479146461578686,0.25844352343968424,1671.7887390136718,1663.6258471679687,1592.3907104492187,True,-0.1116979059344273,2026-01-07,13,EXIT WATCH,4,A,1.0,True
2026-04-14,ADRO.JK,2334.56689453125,-0.0035916299344580516,-0.21722470513271264,2366.0120483398437,2247.6638134765626,2000.1138122558593,True,-0.09259260068427866,2026-04-14,13,WEAKENING,3,B,4.0,True
2026-04-15,ADRO.JK,2401.268798828125,0.03427373336224804,-0.1722545274408238,2372.682238769531,2249.9507373046877,2006.9759143066406,True,-0.06666667770078394,2026-04-15,13,EXIT WATCH,4,A,3.0,True
2026-04-17,ADRO.JK,2439.38427734375,-0.012930495307381662,-0.25964829469116135,2383.1639770507813,2257.3832373046876,2020.80962890625,True,-0.05185182389875487,2026-04-17,13,WEAKENING,3,B,4.0,True
2026-04-30,ADRO.JK,2520.0,0.09377345911754353,-0.093576418230925,2383.374157714844,2322.0728759765625,2087.1119091796877,True,-0.020517830681073712,2026-04-30,13,EXIT WATCH,4,A,3.0,True
2026-05-19,ADRO.JK,2330.0,0.12758779804562448,0.17144292325121124,2462.9349975585938,2400.016806640625,2192.2443493652345,True,-0.10384615384615381,2026-05-19,13,EXIT RISK,2,C,4.0,True
2026-05-21,ADRO.JK,2210.0,0.11217193779579793,0.1447772121971378,2445.7609985351564,2395.8152880859375,2205.2530432128906,True,-0.15000000000000002,2026-05-21,13,EXIT,1,D2,2.0,True
2026-05-22,ADRO.JK,2350.0,0.14742508738709637,0.2035268203976297,2443.6739990234373,2397.0768359375,2212.6605908203123,True,-0.09615384615384615,2026-05-22,13,EXIT RISK,2,C,1.0,True
2022-01-03,AKRA.JK,634.5726928710938,0.021179499862670648,0.004965110214011803,612.8138580322266,616.9618579101563,600.7482269287109,True,-0.07627120054944203,2022-01-03,99,EXIT WATCH,4,A,,True
2022-01-04,AKRA.JK,611.28564453125,-0.020258062908122598,-0.009791509274400645,612.8866271972656,615.5355261230469,601.7088189697265,True,-0.11016947169689062,2022-01-04,99,EXIT RISK,2,C,4.0,True
2022-01-05,AKRA.JK,599.64208984375,-0.04191028229914873,-0.033575530525511876,611.8678192138672,613.9927575683594,602.2909954833984,False,-0.1271186516941556,2022-01-05,99,EXIT,1,D1,2.0,True
2022-01-06,AKRA.JK,605.4639282226562,-0.03780663129813633,-0.022468524204273366,610.9217864990235,613.1194934082031,602.9604998779297,True,-0.11864397284844186,2022-01-06,99,EXIT RISK,2,C,1.0,True
2022-01-07,AKRA.JK,624.3845825195312,-0.017874912663659703,-0.01580680551809921,610.6306976318359,613.2941467285157,603.8337652587891,True,-0.09110173304704883,2022-01-07,99,WEAKENING,3,B,2.0,True
2022-01-10,AKRA.JK,625.8400268554688,-0.003411154781951975,0.006107544701708267,610.7034698486328,613.3814721679687,604.8525744628906,True,-0.08898308554739065,2022-01-10,99,EXIT WATCH,4,A,3.0,True
2022-01-11,AKRA.JK,611.28564453125,-0.009528319354270898,0.016027485891391247,610.3396087646485,613.3814721679687,605.6676226806641,True,-0.11016947169689062,2022-01-11,99,EXIT RISK,2,C,4.0,True
2022-01-12,AKRA.JK,596.7311401367188,-0.03548343496295314,-0.002194792162440229,609.3935699462891,613.0321643066407,606.0605914306641,False,-0.13135603554055308,2022-01-12,99,EXIT,1,D1,2.0,True
2022-01-13,AKRA.JK,614.92431640625,-0.010726494904871542,-0.006520597945782081,609.2116424560547,613.1631567382813,606.6063830566407,True,-0.10487276410066404,2022-01-13,99,WEAKENING,3,B,1.0,True
2022-01-14,AKRA.JK,600.369873046875,-0.03746342233371969,-0.04611787316728244,608.5203094482422,612.9448413085937,607.1521752929688,False,-0.12605923909724526,2022-01-14,99,EXIT,1,D1,3.0,True
2022-03-09,AKRA.JK,589.4540405273438,0.06410357763876018,0.19961299957987677,541.4244140625,564.0128833007813,592.8451873779297,False,-0.14194909534468114,2022-03-09,7,HEALTHY,5,,1.0,True
2022-03-10,AKRA.JK,578.5382080078125,0.04019236814805338,0.18280520227053498,543.0617919921875,563.7072412109375,592.3139514160156,False,-0.15783895159211703,2022-03-10,7,EXIT,1,D2,5.0,True
2022-03-16,AKRA.JK,585.8154296875,0.11997659976681452,0.2836905237431616,556.1607727050781,562.4701159667969,590.1526196289062,False,-0.14724571409382636,2022-03-16,7,HEALTHY,5,,1.0,True
2022-06-20,AKRA.JK,777.0579833984375,-0.022429206988025863,-0.23589127828693224,809.2504089355468,749.7820373535156,657.6106298828125,True,-0.135802483059835,2022-06-20,4,WEAKENING,3,B,5.0,True
2022-06-21,AKRA.JK,795.5592651367188,0.03057791502324303,-0.1560018933556605,811.1005401611328,752.1576123046875,659.4169793701171,True,-0.1152264616045161,2022-06-21,4,HEALTHY,5,,3.0,True
2022-06-29,AKRA.JK,765.957275390625,-0.0469907311454294,-0.175678343488321,816.6509338378906,766.0225427246094,671.5890325927735,True,-0.1481480280533679,2022-06-29,4,EXIT RISK,2,C,5.0,True
2022-06-30,AKRA.JK,762.2568969726562,-0.004210545454200076,-0.11955691501108845,815.1708282470703,767.8776135253906,673.4262194824219,True,-0.15226336810374852,2022-06-30,4,EXIT,1,D2,2.0,True
2022-07-11,AKRA.JK,791.8590087890625,-0.03851850639327414,-0.09448028515061024,773.5427276611329,773.8473913574219,686.3808862304687,True,-0.11934166589557993,2022-07-11,4,WEAKENING,3,B,1.0,True
2022-07-14,AKRA.JK,769.657470703125,-0.05620072329058434,-0.15663390901974727,760.7767700195312,777.682109375,693.537837524414,True,-0.14403289164196253,2022-07-14,4,EXIT RISK,2,C,3.0,True
2022-07-15,AKRA.JK,751.1560668945312,-0.04035486443936176,-0.10255698167878535,757.4465179443359,778.4418994140625,695.7006488037109,True,-0.16460904885659822,2022-07-15,4,EXIT,1,D2,2.0,True
2022-07-19,AKRA.JK,814.060791015625,0.06697773550684394,0.03639982048360091,757.0764984130859,780.41908203125,701.1283374023437,True,-0.09465016863056364,2022-07-19,4,HEALTHY,5,,1.0,True
2022-08-29,AKRA.JK,913.234130859375,-0.038821185147167814,-0.3178270184488552,909.6931091308594,830.8520922851562,789.532607421875,True,-0.058365722568242906,2022-08-29,4,WEAKENING,3,B,5.0,True
2022-09-06,AKRA.JK,913.234130859375,0.004779178667766892,-0.0656515801165456,901.7243072509766,844.3501831054688,803.2184313964843,True,-0.058365722568242906,2022-09-06,3,HEALTHY,5,,3.0,True
2022-09-07,AKRA.JK,905.6867065429688,-0.020073366411520577,-0.12152191189705863,901.3469360351562,846.8487524414063,805.5074932861328,True,-0.06614785992217898,2022-09-07,3,WEAKENING,3,B,5.0,True
2022-09-13,AKRA.JK,947.197265625,0.027388176808455622,-0.09808798935572449,904.5545684814454,862.0395556640625,815.3335455322266,True,-0.023346387675172275,2022-09-13,3,HEALTHY,5,,3.0,True
2022-10-25,AKRA.JK,1026.44482421875,-0.0019009996711348842,-0.1355180779191314,1056.2570343017578,994.3684655761718,907.9220849609375,True,-0.09030091679545438,2022-10-25,3,WEAKENING,3,B,5.0,True
2022-10-26,AKRA.JK,1052.860595703125,0.04572058102918819,-0.08509351913874819,1058.3325592041015,997.8402612304687,910.2730798339844,True,-0.06688962128839504,2022-10-26,3,HEALTHY,5,,3.0,True
2022-11-09,AKRA.JK,1109.4661865234375,-0.009490859633004112,-0.11471846994658119,1098.8997680664063,1041.0867810058594,938.5079461669922,True,-0.06962018646146906,2022-11-09,4,WEAKENING,3,B,5.0,True
2022-11-10,AKRA.JK,1101.918701171875,0.022931207647792995,-0.035240059836066484,1100.7866088867188,1045.3133178710937,941.6455456542968,True,-0.07594938161799325,2022-11-10,4,HEALTHY,5,,3.0,True
2022-11-11,AKRA.JK,1117.013427734375,-0.012529758621927511,-0.13258943603073903,1102.2960815429688,1050.2945935058594,944.9340924072266,True,-0.06329119603719535,2022-11-11,4,WEAKENING,3,B,5.0,True
2022-11-14,AKRA.JK,1045.3131103515625,-0.04529243662940907,-0.09949017825669948,1101.3526428222656,1053.16259765625,947.5426391601562,True,-0.12341788464436121,2022-11-14,4,EXIT RISK,2,C,3.0,True
2022-11-15,AKRA.JK,1071.7291259765625,-0.04329944993828827,-0.10418831017728147,1100.597900390625,1056.3324975585938,950.3413403320312,True,-0.1012658551457144,2022-11-15,4,WEAKENING,3,B,2.0,True
2022-11-17,AKRA.JK,1018.8975830078124,-0.07818133668206373,-0.10774896885118113,1095.1260681152344,1061.76662109375,955.6672430419922,True,-0.14556950467850727,2022-11-17,4,EXIT RISK,2,C,3.0,True
2022-12-01,AKRA.JK,1086.823974609375,-0.06901023606296208,-0.178155029005709,1068.144110107422,1067.2007141113281,986.6748083496094,True,-0.08860756719879126,2022-12-01,3,WEAKENING,3,B,2.0,True
2022-12-05,AKRA.JK,1056.6343994140625,-0.04734387870149537,-0.15596289669012464,1062.1061889648438,1069.3894543457031,992.9767291259766,True,-0.1139240407265123,2022-12-05,3,EXIT RISK,2,C,3.0,True
2022-12-13,AKRA.JK,1079.2764892578125,0.039049064462227334,0.0823485144005156,1046.2566772460937,1071.2008203125,1007.3633111572266,True,-0.09493676235531545,2022-12-13,3,HEALTHY,5,,2.0,True
2022-12-16,AKRA.JK,1041.5396728515625,0.04911140644751233,0.10707032484914702,1050.0303649902344,1071.729140625,1014.4584423828124,True,-0.1265822263073103,2022-12-16,3,EXIT RISK,2,C,5.0,True
2022-12-19,AKRA.JK,1011.35009765625,-0.002712854617813454,0.03321641962873323,1047.7661499023438,1071.880087890625,1015.3212536621094,False,-0.15189869983503135,2022-12-19,3,EXIT,1,D2,2.0,True
2022-12-20,AKRA.JK,1022.6710815429688,0.012124696781593003,-0.012458201289951565,1046.445364379883,1071.049871826172,1016.2232690429687,True,-0.1424051118324955,2022-12-20,3,EXIT RISK,2,C,1.0,True
2022-12-28,AKRA.JK,1071.7291259765625,0.05786274477702269,0.14079528135991393,1050.407778930664,1067.5025964355468,1023.95419921875,True,-0.1012658551457144,2022-12-28,3,HEALTHY,5,,2.0,True
2022-12-29,AKRA.JK,1060.408203125,-0.0014126408680175118,0.06759759519494457,1049.0869903564453,1066.8233361816406,1025.6523626708984,True,-0.11075939196518758,2022-12-29,3,EXIT RISK,2,C,5.0,True
2023-01-04,AKRA.JK,973.6131591796876,-0.06100956319173023,-0.03193226596031262,1043.049087524414,1063.5779602050782,1030.7091107177735,False,-0.18354426615315134,2023-01-04,3,EXIT,1,D1+D2,2.0,True
2023-01-26,AKRA.JK,1056.6343994140625,-0.01617157967575078,-0.07403432445277347,996.8213897705078,1026.6712524414063,1043.0490899658203,True,-0.1139240407265123,2023-01-26,3,WEAKENING,3,B,1.0,True
2023-01-30,AKRA.JK,1015.1237182617188,-0.04247697356306024,-0.03207249000354062,994.17978515625,1026.973143310547,1045.6151989746095,False,-0.14873420462289455,2023-01-30,3,EXIT,1,D1,3.0,True
2023-02-01,AKRA.JK,1033.9921875,0.018661490924581914,0.025461227667971764,992.1042572021485,1025.3127221679688,1047.275625,False,-0.1329114214638345,2023-02-01,2,HEALTHY,5,,1.0,True
2023-02-03,AKRA.JK,1022.6710815429688,0.06286756056439025,0.1363537729041565,1001.9158538818359,1025.690098876953,1047.2378875732422,False,-0.1424051118324955,2023-02-03,2,EXIT RISK,2,C,5.0,True
2023-02-06,AKRA.JK,992.4816284179688,0.007124181259771767,0.0687497354819413,1003.6140197753906,1025.0108349609375,1047.0114666748048,False,-0.1677214829940914,2023-02-06,2,EXIT,1,D2,2.0,True
2023-02-14,AKRA.JK,1022.6710815429688,-0.0035968907978072284,0.005274163600012871,1009.0858734130859,1016.4823022460937,1042.9358782958984,False,-0.1424051118324955,2023-02-14,2,HEALTHY,5,,1.0,True
