Date,month_end_price,monthly_return,net_foreign_buy,return_3m,return_6m,return_12m,ihsg_price,stock_return_6m,ihsg_return_6m,rs_6m,rs_3m,rs_change,high_12m,drawdown,low_3m,recovery,ticker,state,month,quality_score,value_score,momentum_score,growth_score,final_score,fwd_return_3m,fwd_return_6m,volatility_3m,is_winner_3m,is_winner_6m,fwd_return_1m,recovery_norm,rs_3m_norm,rs_6m_norm,rs_change_norm,drawdown_norm,volatility_3m_norm,recovery_score,recovery_score_pctl,drawdown_12m,rs_3m_prev1,rs_3m_prev2,momentum_inflection,drawdown_prev2,drawdown_compression,winner_group_a,winner_group_b,mi_norm,dc_norm,early_reversal_score,early_reversal_pctl,er_quintile,early_reversal_state,isi_rank_synth,becomes_accumulate_3m,becomes_buy_3m,becomes_top5_3m,becomes_accumulate_6m,becomes_buy_6m,becomes_top5_6m
2024-06-30,139.0,0.0692307692307692,16486472332.3,-0.0855263157894736,-0.3564814814814815,-0.3443396226415094,7063.5771484375,-0.3564814814814815,-0.0287674370889809,-0.3277140443925005,-0.0546247354902016,0.0317501002758815,232.0,-0.4008620689655172,130.0,0.0692307692307692,BUKA.JK,AVOID,2024-06,,,,,,-0.1487603305785123,-0.1120000000000001,0.1091816464824676,False,False,-0.1779661016949152,0.38481706026598966,-0.2788582074932376,-1.2614444830532412,0.2601948704424221,-1.1056773290294393,0.5572495074440261,-0.1387568022470706,47.61904761904761,-0.4008620689655172,-0.1247670636362605,-0.326559296326622,True,-0.4396551724137931,True,False,False,3.0576471814149806,1.5685399100794226,0.3451520899421839,0.7619047619047619,Q4,EARLY_REVERSAL,18,False,False,False,True,True,True
2024-10-31,128.0,0.0578512396694215,49226050570.74,0.0847457627118644,-0.0153846153846153,-0.3904761904761904,7574.01904296875,-0.0153846153846153,0.0469744293781535,-0.0623590447627688,0.0408831295581633,0.1743942429927412,216.0,-0.4074074074074074,117.0,0.094017094017094,BUKA.JK,WATCH,2024-10,,,,,,-0.0847457627118644,0.1172413793103448,0.033613388912349,False,False,-0.0491803278688525,0.20624980370578694,0.09203459366164923,-0.4656026433221137,1.0493741812581734,-2.28792430549985,-0.9107040655700294,0.0102318029367025,38.095238095238095,-0.4074074074074074,-0.1952353395415335,-0.2004193942211115,True,-0.463302752293578,True,False,False,2.429971578286935,1.0404516703043678,0.467022936013779,0.8253968253968254,Q5,EARLY_REVERSAL,18,True,True,False,True,True,True
2023-07-31,128.0,0.1130434782608695,51641795103.26,0.0578512396694215,-0.1633986928104575,0.1327433628318584,6931.35888671875,-0.1633986928104575,0.0134540855796669,-0.1768527783901244,0.0555892805587963,0.0813106786325255,189.0,-0.3227513227513227,96.0,0.3333333333333333,BUMI.JK,WATCH,2023-07,,,,,,-0.1327433628318584,-0.4065934065934067,0.2133174092788204,False,False,0.072463768115942,2.7426444775920307,0.13735088684265864,-0.7189179724575112,0.9133224077880743,-0.8411184789171036,1.4829131293523177,0.959838578352594,8.333333333333337,-0.3227513227513227,-0.0734166069872462,-0.2634337054144955,True,-0.492063492063492,True,False,False,2.283828581035263,0.7014723729360113,1.139155705295582,0.95,Q5,EARLY_REVERSAL,19,True,False,True,True,False,False
2023-08-31,138.0,0.078125,71061641577.73,0.4375,0.0147058823529411,-0.1785714285714286,6953.259765625,0.0147058823529411,0.0160773282650323,-0.0013714459120912,0.3892584904260379,0.1754813324780332,189.0,-0.2698412698412698,115.0,0.2,BUMI.JK,WATCH,2023-08,,,,,,-0.3529411764705883,-0.5862068965517242,0.0616073610820959,False,False,-0.0072992700729928,0.788710956221805,1.9234182905846224,0.04867715542494489,1.42035703844996,-0.6437231753461702,-0.2031257725305843,0.9450973377878276,6.666666666666665,-0.2698412698412698,0.0555892805587963,-0.0734166069872462,True,-0.3915343915343915,True,False,False,2.2838285810352628,0.752245314735197,1.1704125262484808,0.95,Q5,EARLY_REVERSAL,19,False,False,True,True,False,False
2024-04-30,99.0,0.1785714285714286,129540820948.62,0.0879120879120878,-0.1238938053097344,-0.1818181818181817,7234.19677734375,-0.1238938053097344,0.0713819287201067,-0.1952757340298412,0.0842694582521323,0.2418631481237502,138.0,-0.2826086956521739,84.0,0.1785714285714285,BUMI.JK,WATCH,2024-04,,,,,,-0.32,0.2877697841726618,0.1258307764715533,False,False,-0.0879120879120878,0.7793212634665595,0.3900486657190792,-0.5130219282656848,1.422071037780396,-0.6001590204812721,0.823273749214107,0.4727410747235446,14.28571428571429,-0.2826086956521739,-0.0139669003828353,-0.1802996413893666,True,-0.3695652173913043,True,False,False,1.8559214498481023,1.1091252072002014,0.6930670257127549,0.9047619047619048,Q5,EARLY_REVERSAL,19,True,True,True,True,False,False
2024-05-31,91.0,-0.0808080808080807,-9128559021.66,0.0459770114942528,-0.1078431372549019,-0.0520833333333333,6970.73583984375,-0.1078431372549019,-0.0155358553316179,-0.0923072819232839,0.0931844701509858,0.1029684521065572,138.0,-0.3405797101449275,84.0,0.0833333333333333,BUMI.JK,WATCH,2024-05,,,,,,-0.0224719101123596,0.3809523809523809,0.1383328425946002,False,False,-0.1666666666666667,0.21111725253463953,0.19717817833521178,-0.3250716876309349,0.15955617275525596,-0.8422841437232436,1.3140633462429263,0.2048362443689793,20.63492063492064,-0.3405797101449275,0.0842694582521323,-0.0139669003828353,True,-0.391304347826087,True,False,False,1.6318492048898168,1.308252721278603,0.37383477709192214,0.7619047619047619,Q4,EARLY_REVERSAL,19,True,False,False,True,True,False
2023-06-30,660.8958740234375,0.2015639247124316,18667151767.55,-0.0950246370756543,-0.3058927194144845,-0.5532913709028193,6661.87890625,-0.3058927194144845,-0.0275508286916357,-0.2783418907228487,-0.0739530550865226,0.1971454043596124,1760.6256103515625,-0.6246244118353649,550.0297241210938,0.2015639247124317,EMTK.JK,AVOID,2023-06,,,,,,-0.2136752404990989,-0.2033897702315199,0.1939919426466794,False,False,-0.0923075572877698,1.0374111633523653,-0.6032265970501787,-1.3218065391122993,1.6435159152989098,-2.319591369502,1.196959804398123,0.1499416361900822,30.000000000000004,-0.6246244118353649,-0.3430002334002061,-0.3583891066754846,True,-0.6308049512053343,True,False,False,1.6138042987903745,1.1293309020895606,0.4008108304942045,0.8,Q4,EARLY_REVERSAL,20,False,False,True,True,False,True
2023-11-30,600.391357421875,0.2900001114690504,56166998537.07001,0.1315790321311547,0.09156165765633,-0.4965277820429826,7080.7412109375,0.09156165765633,0.067460026813557,0.024101630842773,0.1132449773698565,0.2863141533141654,998.373291015625,-0.3986303892293543,465.4196166992188,0.2900001114690504,EMTK.JK,ACCUMULATE,2023-11,,,,,,-0.3723404292423056,-0.5212264006874336,0.2192664122991556,False,False,-0.0932203484013249,1.4463791446478136,1.1611287115384596,0.32026853385221277,1.5245259796004906,-1.3228438342186564,0.9880075974178224,1.0975594273165905,6.451612903225811,-0.3986303892293543,-0.204923340322524,-0.2177883041627724,True,-0.6187298120486343,True,False,False,3.8099701964403794,1.4029447458720223,1.4459802935480803,0.9838709677419355,Q5,EARLY_REVERSAL,21,False,False,False,False,True,True
2024-10-31,479.6731262207031,0.231884059106876,52827346107.51,0.2500000198817544,0.335006529823491,0.0306250725368453,7574.01904296875,0.335006529823491,0.0469744293781535,0.2880321004453374,0.2061373867280533,0.3614056396607176,600.391357421875,-0.2010659042787439,378.0952758789063,0.2686567561725618,EMTK.JK,ACCUMULATE,2024-10,,,,,,0.0973451444323206,0.0467289305855049,0.1314086189891122,False,False,-0.0493826987403476,1.6320868358623224,0.9562511338428078,1.2961930827263717,2.191235840169924,-0.6154448336155255,1.1140277221753163,1.3662663718305208,6.349206349206349,-0.2010659042787439,0.0012713562340964,-0.1424300618762771,True,-0.3702519678123359,True,False,False,2.429971578286935,1.0404516703043678,1.4892837055044772,0.9523809523809523,Q5,EARLY_REVERSAL,21,True,False,False,True,True,True
2023-09-30,776.6841430664062,0.3140495739755835,55155899537.34,0.3706897443155745,-0.1587301692239008,-0.1619238091299064,6939.89208984375,-0.1587301692239008,0.0197810077729347,-0.1785111769968356,0.3289577963912546,0.2444891651578051,996.6016845703124,-0.2206674390669168,576.4071044921875,0.3474576163502739,ESSA.JK,WATCH,2023-09,,,,,,-0.5,-0.1777776852229784,0.1690497399385061,False,False,-0.325000033840352,1.2037877820219147,1.3443335155469052,-0.8251980586297151,1.2423560771953681,-0.3816282997383133,1.2827049513606494,0.8519028840818859,11.475409836065577,-0.2206674390669168,0.1915126251206667,-0.1594048506782021,True,-0.4449698231469263,True,False,False,2.0451258302135633,1.0079052593579392,1.0029787213755306,0.9180327868852459,Q5,EARLY_REVERSAL,23,False,True,False,True,True,True
2025-11-30,64.0,0.0666666666666666,354665199723.7,0.1034482758620689,0.0,-0.0985915492957746,8508.7060546875,0.0,0.1857470534483454,-0.1857470534483454,0.0168365036000599,0.3148317165283106,85.0,-0.2470588235294117,54.0,0.1851851851851851,GOTO.JK,WATCH,2025-11,,,,,,-0.0491803278688525,-0.28,0.0938074180013163,False,False,-0.0,0.6858302957327553,0.018762844784358506,-0.3428568815202342,1.323606573492319,-1.2976563763979811,-0.0776823278812786,0.2673989919468286,17.1875,-0.2470588235294117,-0.1677177717290656,-0.2325676096459777,True,-0.3647058823529411,True,False,False,2.177819483411514,0.9319689764240122,0.6023507710206657,0.9375,Q5,EARLY_REVERSAL,27,False,False,True,True,False,False
2025-12-31,64.0,0.0,240983685008.62,0.1851851851851851,0.1034482758620689,-0.0857142857142857,8646.9384765625,0.1034482758620689,0.2481724727579237,-0.1447241968958548,0.1125053740148909,0.0410228565524906,85.0,-0.2470588235294117,60.0,0.0666666666666666,GOTO.JK,WATCH,2025-12,,,,,,-0.2549019607843137,,0.0559246995205238,False,False,,-0.07509666265681798,0.4736516854823263,-0.21686911131084674,0.20213917817516378,-1.3466465955421802,-0.3564124486669329,0.060765357970479,23.4375,-0.2470588235294117,0.0168365036000599,-0.1677177717290656,True,-0.2941176470588235,True,False,False,3.0847406593132662,1.58607218905619,0.5506487585313712,0.890625,Q5,EARLY_REVERSAL,27,False,False,True,True,False,False
2025-04-30,507.2181396484375,0.0909091147768235,8199359912.83,-0.0082644411119785,-0.1304346643227858,-0.2363496753945195,6766.794921875,-0.1304346643227858,-0.1065780421879354,-0.0238566221348504,0.0398986547572648,0.1173211520286933,642.4762573242188,-0.2105262507895676,448.0426635742188,0.1320755385260676,HMSP.JK,WATCH,2025-04,,,,,,-0.0078775090249796,0.3722362837197068,0.1119128690786049,False,False,0.0839693629929778,-0.06660698653481317,0.08522524130884365,0.022036756793219616,0.6998906722896964,0.0091800774375646,-0.237597564789518,0.0562221391776374,34.92063492063492,-0.2105262507895676,-0.0534497384171982,-0.0660270261822402,True,-0.3293640940017317,True,False,False,2.065338949982288,0.5249999987399999,0.33365268998694836,0.7619047619047619,Q4,EARLY_REVERSAL,29,True,False,False,True,True,True
2024-04-30,1410.0,0.0444444444444445,9199300172.460005,0.1999999999999999,-0.1269349845201238,-0.0662251655629139,7234.19677734375,-0.1269349845201238,0.0713819287201067,-0.1983169132402306,0.1963573703400445,0.1357802836919626,1885.0,-0.2519893899204244,1250.0,0.128,HRUM.JK,WATCH,2024-04,,,,,,-0.1848739495798319,-0.165289256198347,0.0178019887785566,False,False,-0.0071428571428571,0.4080689384432778,0.938910870100091,-0.5237926748295085,0.6793741081002048,-0.4146112836378032,-1.047430109059002,0.2625298098838305,17.460317460317466,-0.2519893899204244,0.0090337605556973,-0.1307137420476805,True,-0.3368700265251989,True,False,False,1.8559214498481023,1.1091252072002014,0.6430215743484307,0.873015873015873,Q5,EARLY_REVERSAL,29,True,False,True,True,False,False
2025-06-30,830.0,0.0246913580246914,22406515707.82,0.1942446043165466,-0.1980676328502415,-0.2719298245614034,6927.67919921875,-0.1980676328502415,-0.0215010781298439,-0.1765665547203976,0.1301863311375835,0.0889661938378545,1380.0,-0.3985507246376811,765.0,0.0849673202614379,HRUM.JK,WATCH,2025-06,,,,,,0.2654867256637168,0.227906976744186,0.0380800429610296,True,False,-0.0506329113924051,-0.08556267011891838,0.09926088832875653,-0.8233950812175014,0.587881425072065,-1.5888188808999704,-0.9504494243244372,-0.1968263508241385,47.61904761904761,-0.3985507246376811,0.0211079013882686,-0.0970883007788012,True,-0.4535714285714285,True,True,False,1.71846588167094,0.9921567396804715,0.20548756350623607,0.6984126984126984,Q4,EARLY_REVERSAL,30,True,False,False,True,False,True
2024-03-31,4009.62841796875,0.0049382805189315,25417409947.89,-0.0556844406153302,-0.2796460319831614,-0.3797930694715198,7288.81298828125,-0.2796460319831614,0.0502775682849783,-0.3299236002681397,-0.0578866351158127,0.0358200326500542,6780.9423828125,-0.4086915665097135,3812.594970703125,0.0516796168435609,INCO.JK,AVOID,2024-03,,,,,,0.0355450003182857,0.0024509544886079,0.0766647648618834,False,False,0.0423529581892061,-0.20394466421207014,-0.38474213516853195,-0.9426341701352309,0.24046180872955009,-1.5635129199399462,-0.0705065667299121,-0.3481373515416076,60.31746031746032,-0.4086915665097135,-0.133240806845885,-0.2856753009361794,True,-0.4377485081768542,True,False,False,1.6318492048898166,1.1454995883493362,0.0030170016208316552,0.5714285714285714,Q3,EARLY_REVERSAL,31,False,True,True,False,True,True
2024-05-31,4896.2783203125,0.1694117161372663,123557671341.58,0.22716047554592,0.1044444415073591,-0.2111110883836647,6970.73583984375,0.1044444415073591,-0.0155358553316179,0.119980296838977,0.274367934202653,0.3327763679846182,6773.02099609375,-0.2770909283853743,4009.62841796875,0.221130192107158,INCO.JK,ACCUMULATE,2024-05,,,,,,-0.2942708165271968,-0.380555513870362,0.0858938188173005,False,False,-0.1777251190400408,1.4870474574545003,0.9295400418899287,0.2667820926858212,1.4571897574417314,-0.4513465243681315,0.2164514359051411,0.9456967939047376,9.523809523809524,-0.2770909283853743,0.0945486359392813,-0.0578866351158127,True,-0.4086915665097135,True,False,False,1.6318492048898168,1.308252721278603,1.1582457299727207,0.9047619047619048,Q5,EARLY_REVERSAL,31,False,False,False,False,True,False
2025-05-31,1912.619140625,0.1942857256103725,57662629294.8,0.412162250464549,-0.1291666750036293,-0.1582424161545155,7175.81884765625,-0.1291666750036293,0.008652014613298,-0.1378186896169273,0.267802525953537,0.0556032255098848,2539.482177734375,-0.2468467952268274,1331.5123291015625,0.4364261590544483,ISAT.JK,WATCH,2025-05,,,,,,0.006634136011866,0.1604187656408293,0.1244385937358844,False,False,0.0399047808013506,1.2344285699883937,0.9467046822971021,-0.6139210540269232,0.11749277778394664,-0.6307748607743482,0.2879352631853242,0.5720985716766191,17.460317460317466,-0.2468467952268274,-0.1942611675532519,-0.3328979288806631,True,-0.4756756551489229,True,False,False,1.3246718188010609,0.45200027014201233,0.7043330701394571,0.8412698412698413,Q5,EARLY_REVERSAL,35,True,False,True,True,False,False
2025-06-30,1992.114013671875,0.0415633574705824,5105141866.64,0.4961288529833241,-0.1222308508295708,-0.1862177095531791,6927.67919921875,-0.1222308508295708,-0.0215010781298439,-0.1007297726997269,0.4320705798043609,0.0370889169172004,2539.482177734375,-0.2155432193467253,1601.475341796875,0.2439242501459302,ISAT.JK,WATCH,2025-06,,,,,,-0.1942857757585732,0.0991379005782511,0.0907162389267409,False,False,0.0500000174638791,0.7304402019178269,1.195477098779509,-0.5224481832620271,0.0947805103291807,-0.2357474099716101,-0.1148977613822426,0.4712738305541606,19.047619047619047,-0.2155432193467253,0.267802525953537,-0.1942611675532519,True,-0.3693693321267379,True,False,False,1.71846588167094,0.9921567396804715,0.7201744209489803,0.8412698412698413,Q5,EARLY_REVERSAL,35,True,True,True,True,True,False
2023-07-31,18772.986328125,0.1274609255958783,15705770763.150002,-0.1831832145725248,-0.1087175582131675,-0.0924527874322651,6931.35888671875,-0.1087175582131675,0.0134540855796669,-0.1221716437928345,-0.18544517368315,0.1169812153350028,24292.146484375,-0.2271993609045619,15270.3076171875,0.2293783988342879,ITMG.JK,AVOID,2023-07,,,,,,0.0643528864462924,0.0825124794951597,0.2573084321361087,False,False,0.0596370005925838,1.561053219697115,-1.3194809338138576,-0.47406179823187505,1.242276954087281,-0.3141958484695536,2.058178974405664,0.3077049226195101,25.0,-0.2271993609045619,-0.2526113999065019,-0.2638187378097976,True,-0.3713891184128358,True,False,False,2.283828581035263,0.7014723729360113,0.4900942535267444,0.7333333333333333,Q4,EARLY_REVERSAL,35,False,True,True,True,False,False
2025-04-30,4119.6494140625,0.0753768229343583,5423666849.95,0.0118202612250988,-0.117525796055861,-0.201359641288545,6766.794921875,-0.117525796055861,-0.1065780421879354,-0.0109477538679255,0.0599833570943422,0.0466120410386513,5342.06884765625,-0.2288288429921803,3426.62451171875,0.2022471093560635,JSMR.JK,WATCH,2025-04,,,,,,-0.1507400597939945,-0.1539634213060223,0.1487969733834715,False,False,-0.0812728120898951,0.46738601915775485,0.21846675729640053,0.096486254795007,0.09998838967636682,-0.1150648415466487,0.2806824008271831,0.2631201646435356,22.22222222222222,-0.2288288429921803,-0.0004228816652284,-0.0814116917082325,True,-0.3585585267733626,True,False,False,2.065338949982288,0.5249999987399999,0.4783381671305431,0.8412698412698413,Q5,EARLY_REVERSAL,38,False,False,True,True,True,False
2025-04-30,1333.2967529296875,0.2026430612128273,20482084019.28,0.0790513400553278,-0.1547987932337579,-0.0427099845271652,6766.794921875,-0.1547987932337579,-0.1065780421879354,-0.0482207510458224,0.1272144359245712,0.1586702374919004,1684.935546875,-0.2086956943827831,1054.9161376953125,0.2638888583528131,KLBF.JK,WATCH,2025-04,,,,,,0.0676246483009178,-0.0457229434742647,0.1749368593618433,False,False,0.0990099671457377,0.9364686181873125,0.6644763975927257,-0.11847882746758404,1.0506999301920472,0.021606586750519,0.6479891163194579,0.6264566481067515,11.111111111111116,-0.2086956943827831,-0.0850326307862318,-0.1614117055675461,True,-0.3739130617477718,True,False,False,2.065338949982288,0.5249999987399999,0.7933917486256712,0.8888888888888888,Q5,EARLY_REVERSAL,39,True,True,True,False,False,False
2023-03-31,92.0,0.1358024691358024,2686635577.28,0.1645569620253164,-0.0799999999999999,-0.2977099236641222,6805.27685546875,-0.0799999999999999,-0.0334508959153659,-0.0465491040846339,0.1711756754912811,0.2023876171395054,124.0,-0.2580645161290322,81.0,0.1358024691358024,LPKR.JK,WATCH,2023-03,,,,,,0.010752688172043,0.0212765957446808,0.0752668275589766,False,False,0.010752688172043,1.4786983607688562,1.1642601731228521,-0.09872932023337576,2.4431289866496417,-0.2292690430939039,-0.1026787851771142,1.007186727850007,11.66666666666667,-0.2580645161290322,-0.1313283863772147,-0.1434381804979281,True,-0.3740458015267175,True,False,False,1.9057224457974677,1.150689247800806,1.2698192215011552,0.95,Q5,EARLY_REVERSAL,38,False,True,False,False,True,True
