Date,ticker,Open,High,Low,Close,Volume,daily_return,20d_return,60d_return,120d_return,252d_return,20d_high,60d_high,120d_high,252d_high,20d_low,60d_low,120d_low,252d_low,distance_from_high_252d,drawdown_252d,recovery_from_60d_low,volatility_20d,volatility_60d,avg_volume_20d,volume_ratio,rs_20d,rs_60d,rs_120d,rs_252d,rs_change_20d,rs_change_60d,momentum_slope,ma20,ma50,ma100,ma200,above_ma20,above_ma50,above_ma100,above_ma200,golden_cross,death_cross,fwd_return_20d,fwd_return_40d,fwd_return_60d,fwd_ihsg_return_20d,fwd_ihsg_return_40d,fwd_ihsg_return_60d,fwd_alpha_20d,fwd_alpha_40d,fwd_alpha_60d,Winner20,Winner30,Winner40,event_date,event_ticker,offset_label,offset_days,fwd_return_event,fwd_alpha_event
2020-02-20,PGAS.JK,1001.1474244341588,1033.8646605267786,994.603977215635,1017.5060424804688,99359700,0.016339956146506074,-0.18798950819033333,-0.20051411083217074,-0.19010412213348837,-0.3956079497396746,1262.8852019614362,1478.8188368055555,1609.6878451988346,1696.273574294747,945.5279863777808,945.5279863777808,945.5279863777808,945.5279863777808,-0.4001521582958615,-0.4001521582958615,0.07612472305386575,0.48118611215362944,0.3813556568859501,77784585.0,1.2773700598904012,-0.13890760080547793,-0.17465360132371122,-0.12911254196737554,-0.3041130810988566,-0.01893204357198719,-0.2237381511159704,-0.0056824869786353755,1054.3128448486327,1246.788328857422,1304.8614276123046,1314.13677154541,False,False,False,False,False,False,-0.5209003828786096,-0.48231523598210746,-0.46623798146929674,-0.30914076853050965,-0.2299680375355797,-0.2350084587673198,-0.3065162984037678,-0.3277100312030068,-0.3022641561884225,False,False,False,2020-03-19,PGAS.JK,T-20,-20,0.5422221381966132,0.29766348766749195
2020-03-05,PGAS.JK,948.7997789884868,958.614949115954,916.0825452302632,932.441162109375,64954800,0.0,-0.062499976987639094,-0.3341120927063054,-0.27480919799072834,-0.37778670183432805,1033.8646605267786,1478.8188368055555,1609.6878451988346,1613.3729549575137,821.2024810314178,821.2024810314178,821.2024810314178,821.2024810314178,-0.4220547956725048,-0.4220547956725048,0.1354582866557381,0.513224039432948,0.4242311414998046,71790150.0,0.9047870773358183,-0.00420589264857707,-0.24541806097673957,-0.16482811155455468,-0.26515379242832404,0.22618834901850915,-0.3578352804473287,-0.006573476482779368,960.41435546875,1151.6466040039063,1262.3290185546875,1296.731201171875,False,False,False,False,False,False,-0.43859646022194243,-0.42807019335324814,-0.1937154892323918,-0.17997114374519896,-0.17878216558744386,-0.10696360665079518,-0.31538562881546073,-0.303558955151197,-0.09714260608825376,False,False,False,2020-03-19,PGAS.JK,T-10,-10,0.5422221381966132,0.29766348766749195
2020-03-12,PGAS.JK,700.1487976377877,700.1487976377877,654.3446706895212,657.6163940429688,78399800,-0.10666659480900231,-0.3322258911774304,-0.5281690560260509,-0.5368663336958088,-0.5824952279686375,1033.8646605267786,1478.8188368055555,1609.6878451988346,1609.6878451988346,654.3446706895212,654.3446706895212,654.3446706895212,654.3446706895212,-0.5914634032900102,-0.5914634032900102,0.004999999999999893,0.8039158750827629,0.5513659181623191,72298275.0,1.0843937839457443,-0.16597696657705996,-0.31814758362592066,-0.32251491683565847,-0.3379797379431282,0.026768704195105686,-0.3051956370639878,-0.0063024622315297875,903.1591979980469,1085.2960607910156,1227.8450506591796,1283.2844180297852,False,False,False,False,False,False,-0.17412934953979287,-0.1492536884000918,0.16934058522308515,-0.055528593649703195,-0.06973176660391289,0.018528314788462508,-0.12557368607737562,-0.08548278758898598,0.14806880500513597,False,False,False,2020-03-19,PGAS.JK,T-5,-5,0.5422221381966132,0.29766348766749195
2020-03-19,PGAS.JK,487.48675537109375,490.7584785615038,487.48675537109375,487.48675537109375,10353900,-0.06875010420763317,-0.5209003828786096,-0.6598173547099275,-0.6534883948951318,-0.6788029180054933,1017.5058879914832,1478.8188368055555,1609.6878451988346,1609.6878451988346,487.48675537109375,487.48675537109375,487.48675537109375,487.48675537109375,-0.6971544782268778,-0.6971544782268778,0.0,0.803232156190842,0.5840362968565892,74067755.0,0.13978957509917778,-0.21175961434809998,-0.3130921495608078,-0.3159856203411465,-0.3133349882775528,-0.07285201354262205,-0.31757951291559683,-0.006978587657521951,794.8651611328125,1002.6523303222656,1180.895824584961,1263.6377182006836,False,False,False,False,False,False,0.08053679343000986,0.11409402023267101,0.5422221381966132,0.11460038078455703,0.10730450775841405,0.18846076263477785,-0.030561255802344256,0.006131567628132828,0.29766348766749195,False,False,True,2020-03-19,PGAS.JK,T0,0,0.5422221381966132,0.29766348766749195
2020-07-10,PGAS.JK,796.4410448788547,799.8739804171256,775.8434316492292,779.2763671875,80850900,-0.021551643208858606,0.08612432010171456,0.39289634715102206,-0.43017877272594596,-0.4274391920653038,817.0385905298695,817.0385905298695,1374.1238403320312,1609.6878451988346,683.1541748046875,477.6716061261745,395.87854003906256,395.87854003906256,-0.5158835487813223,-0.5158835487813223,0.6314060898601082,0.5907673990332303,0.6442207469367995,175820965.0,0.4598478912910073,0.05520508318516404,0.3054557333810046,-0.22558321773784962,-0.2195350318604169,-0.11792102114072689,0.6278111574065168,0.005523062036222419,766.7461578369141,662.3181719970703,677.6018667602539,1007.050431060791,True,True,True,False,False,False,0.06607935484517768,-0.07929508483305947,-0.13656382248154397,0.025158355793840403,-0.02778529372830696,0.0015674477087177507,0.0399167590256333,-0.052981909008849803,-0.1379150954898386,False,False,False,2020-09-10,PGAS.JK,T-40,-40,0.6172248470066697,0.33076171696232426
2020-08-10,PGAS.JK,830.7704467773438,841.0692539687985,827.3375110468589,830.7704467773438,53606800,0.0,0.06607935484517768,0.41857214426403644,-0.1728846317682321,-0.3571533554181241,878.8315217391305,878.8315217391305,1033.8646605267786,1609.6878451988346,779.2764148377535,510.3888650242286,395.87854003906256,395.87854003906256,-0.4838934460148552,-0.4838934460148552,0.6277205552631058,0.3552858708638035,0.5621724738343644,112806020.0,0.47521222714887024,0.04092099905133728,0.3067555317730133,-0.03910735894963735,-0.19233501489515736,-0.014284084133826758,0.5027993931164702,-0.0018699690806079938,824.5911315917969,774.1269763183594,656.1954556274414,949.7742378234864,True,True,True,False,False,False,-0.1363636196663327,-0.19008263916352708,-0.02892565414008008,-0.05164436228113256,-0.023011964885029657,0.05911488932755882,-0.08933279248381976,-0.17100585500910137,-0.08312652796670306,False,False,False,2020-09-10,PGAS.JK,T-20,-20,0.6172248470066697,0.33076171696232426
2020-08-27,PGAS.JK,902.8621215820312,913.1609290525488,895.9962499350196,902.8621215820312,61154600,0.0,0.07786891606739887,0.5590914653021488,-0.08013594530697477,-0.3083729529723309,926.892672346572,926.892672346572,991.3320702390128,1609.6878451988346,810.1727986653646,573.3002273204714,395.87854003906256,395.87854003906256,-0.43910732489223314,-0.43910732489223314,0.5748504510488126,0.32287773311457535,0.5151359998826995,107777335.0,0.5674161455189071,0.021114744151755627,0.4201471488188617,-0.008310113187846802,-0.16143241354173743,-0.017294702172639953,0.6450896254447744,-0.005422895366292776,857.2040435791016,811.3400024414062,688.7966329956055,918.0295707702637,True,True,True,False,False,False,-0.26996200032002715,-0.1939164007040598,0.09505699951995927,-0.0984304287652461,-0.05206324099892967,0.061353131938431504,-0.19025882974273212,-0.14964411745633122,0.03175556425783732,False,False,False,2020-09-10,PGAS.JK,T-10,-10,0.6172248470066697,0.33076171696232426
2020-09-03,PGAS.JK,916.5938785931536,920.0268144680344,889.1303915941079,899.42919921875,74372700,-0.015037535688915415,0.09166675803246083,0.27184472639098134,0.021969902605188718,-0.2822195486670921,926.892672346572,926.892672346572,958.614949115954,1609.6878451988346,817.0386567808285,659.1236729964114,395.87854003906256,395.87854003906256,-0.4412399882986945,-0.4412399882986945,0.364583364347842,0.3448867986238954,0.4745664653391478,100991740.0,0.7364235926621325,0.03681705680610636,0.20453562779507872,0.06506303090378673,-0.13197490949886526,-0.03774393374747187,0.297562294067814,-0.0056626055516641,869.5626007080078,826.1016259765624,709.3792401123047,907.9380390930176,True,True,True,False,False,False,-0.2709923855787443,-0.17938935338221773,0.06106859765117956,-0.05883918833890189,-0.02298146897325548,0.08406455600754681,-0.22541652245953958,-0.16008691692325827,-0.02121272043157474,False,False,False,2020-09-10,PGAS.JK,T-5,-5,0.6172248470066697,0.33076171696232426
2020-09-10,PGAS.JK,734.6482605272503,741.5141321209628,717.4835815429688,717.4835815429688,123770900,-0.06696418933420367,-0.1363636196663327,0.0,-0.09004823531570083,-0.45038003153362627,926.892672346572,926.892672346572,926.892672346572,1609.6878451988346,717.4835815429688,683.1541748046875,395.87854003906256,395.87854003906256,-0.554271603849787,-0.554271603849787,0.0502513312578321,0.49578587789089146,0.48896747665805224,119158940.0,1.038704271790266,-0.08471925738520014,-0.0022748431086621057,-0.02696143189954492,-0.22796929270013067,-0.12564025643653742,0.022560095700371985,-0.005546115699006033,861.6668518066406,830.9763952636719,721.7397741699219,895.3713307189942,False,False,False,False,False,False,-0.06220096874154368,0.12440185241472079,0.6172248470066697,0.030191624594518185,0.11679084006407847,0.21526252701215598,-0.08968486166098222,0.006815074119165931,0.33076171696232426,False,False,True,2020-09-10,PGAS.JK,T0,0,0.6172248470066697,0.33076171696232426
2021-05-06,PGAS.JK,858.2338735876806,878.8314865537849,858.2338735876806,861.6668090820312,49593700,0.0039999846386935545,-0.03461545483831552,-0.16053505083271902,0.1155555913775339,0.6358255383489824,923.4597849990382,1060.7770829818571,1301.0826660836308,1301.0826660836308,786.14224165577,786.14224165577,782.709318899601,477.6716061261745,-0.3377309285998549,-0.3377309285998549,0.09606985024388415,0.43707491416117056,0.36084943765089816,75891330.0,0.653483079028922,-0.017901275357369517,-0.12210195073754582,0.0008739648664024546,0.3311130247184919,0.016010207544608357,-0.29175617130116027,0.0001367455622369991,841.5841766357422,906.0203771972656,1002.1082427978515,904.7673529052735,True,False,False,False,False,False,-0.08366530195857647,-0.19521908512589548,-0.1832668687744594,0.022997039678902098,0.011667162288996558,0.03905888353136966,-0.10426456529234696,-0.2045003091202363,-0.21396838603624424,False,False,False,2021-07-08,PGAS.JK,T-40,-40,0.46534649282394436,0.4075177621571453
2021-06-10,PGAS.JK,772.4105171535326,789.5751953125,762.1117102581522,789.5751953125,185853800,0.02678577097988022,-0.08366530195857647,-0.16363632131871375,-0.21501712697627695,0.4538139521816087,871.9657463756034,981.8195718535296,1301.0826660836308,1301.0826660836308,724.3494262695312,724.3494262695312,724.3494262695312,549.6495265317767,-0.3931398704363741,-0.3931398704363741,0.09004738138454482,0.5075527743233722,0.409146764699269,200483465.0,0.9270280718661761,-0.10666234163747856,-0.14877920330457528,-0.24482432419377564,0.11030265102619796,-0.08876106628010905,-0.042007728581717085,-0.00015051555495120214,785.7989624023437,832.0749389648438,927.750853881836,901.1456063842774,True,False,False,False,False,False,-0.12173912371293405,-0.10869561856467025,-0.06086956185646697,-0.011075181012705437,0.015700772562850185,0.000796035380842719,-0.11190329191409487,-0.12247346313780905,-0.06161654828482954,False,False,False,2021-07-08,PGAS.JK,T-20,-20,0.46534649282394436,0.4075177621571453
2021-06-24,PGAS.JK,717.4835878259996,720.9165236529183,693.453037037569,700.3189086914062,127231800,-0.023923436428537337,-0.0727272330544787,-0.25,-0.39285713907753217,-0.06849305170720965,858.2338560755852,964.654863725142,1290.783858700383,1301.0826660836308,693.4530052438167,693.4530052438167,693.4530052438167,617.9284137228261,-0.4617414197059242,-0.4617414197059242,0.009901036401414709,0.4699986495834579,0.4390655244441497,242665405.0,0.5243095941096342,-0.10646549164917063,-0.22659507724400219,-0.39099222606411166,-0.2625328273310997,-0.037857731205155454,-0.014062657606968454,0.0010337711841070284,771.895556640625,802.2083972167969,885.9033685302734,895.6185784912109,False,False,False,False,False,False,0.04411764834049081,0.019607766237218494,0.09803909264621602,0.01490900729986655,0.012880937237846668,0.008100503781017565,0.028779566276914803,0.0066412830492359465,0.0892158951690547,False,False,False,2021-07-08,PGAS.JK,T-10,-10,0.46534649282394436,0.4075177621571453
2021-07-01,PGAS.JK,690.0200672716197,707.1847455619586,686.5871316135521,693.4530029296875,69733400,0.004975105015006642,-0.1440677704341108,-0.23193920051204353,-0.3441558786408866,-0.09821422902011978,858.2338560755852,923.4597849990382,1290.783858700383,1301.0826660836308,679.7212524414062,679.7212524414062,679.7212524414062,617.9284137228261,-0.4670184908257675,-0.4670184908257675,0.02020203199320303,0.3879735049616902,0.43709304966932094,158444740.0,0.4401118017549841,-0.13002279126347127,-0.23535344495882837,-0.3279492291228694,-0.3026679712160243,-0.07630843613167104,-0.10880367648688316,0.0006288675622516148,747.6933654785156,787.0348193359375,871.0044287109375,890.5721636962891,False,False,False,False,False,False,-0.03465350717605564,0.024752467404489664,0.14851471641065372,0.010669580873549966,0.024032938646048274,0.01784125171277684,-0.0448446148051983,0.0007026422015221634,0.12838295213323847,False,False,False,2021-07-08,PGAS.JK,T-5,-5,0.46534649282394436,0.4075177621571453
2021-07-08,PGAS.JK,707.1847455619586,710.6176812200263,693.4530029296875,693.4530029296875,69394300,-0.019417486621300717,-0.12173912371293405,-0.2230769425394582,-0.3784614775280155,-0.0776255181364186,858.2338560755852,923.4597849990382,1290.783858700383,1301.0826660836308,679.7212524414062,679.7212524414062,679.7212524414062,617.9284137228261,-0.4670184908257675,-0.4670184908257675,0.02020203199320303,0.387048714124011,0.44011633803476197,141901185.0,0.48903256163787495,-0.11066394270022861,-0.2178349183029772,-0.3247180338757918,-0.31552910227742725,-0.004001601062750049,-0.06659202158958688,0.0003800929055991811,727.6107055664063,774.7449108886718,855.5905493164063,887.173557434082,False,False,False,False,False,False,0.01485151564920728,0.06930692633582747,0.46534649282394436,0.027075823218771555,0.012004164690400554,0.04108561342641348,-0.011902049773943935,0.05662304923711203,0.4075177621571453,False,False,True,2021-07-08,PGAS.JK,T0,0,0.46534649282394436,0.4075177621571453
2023-12-12,PGAS.JK,905.1506381253585,909.2463423702694,888.7678211457138,892.863525390625,38210400,-0.013574723487657314,-0.03539828435695758,-0.21582737592306755,-0.17110271675132616,-0.34456253542393345,970.6819578471936,1163.1800616147707,1257.3812341308594,1417.6162006578948,888.7678211457138,888.7678211457138,888.7678211457138,888.7678211457138,-0.3701655462344038,-0.3701655462344038,0.004608294930875667,0.15047599790306587,0.21968073472119903,34506220.0,1.107348182443629,-0.07376171140343701,-0.2431084971092783,-0.23679882285596365,-0.35994570671604675,0.09917729805264397,-0.2627478857446943,-0.001743229576748229,921.9430572509766,1005.823076171875,1076.0643896484376,1075.1007940673828,False,False,False,False,False,False,0.04587161544899887,0.05504592486702142,0.1330275549202129,0.016256289391034295,0.011849886679089927,0.028454502612243582,0.02914159190661514,0.0426901645754012,0.10167980405779442,False,False,False,2024-02-13,PGAS.JK,T-40,-40,0.4217390585998053,0.41313747291449965
2024-01-12,PGAS.JK,933.8206176757812,937.9163221392714,929.724913212291,933.8206176757812,14587700,0.004405350835431143,0.04587161544899887,-0.17689521499356675,-0.1739130411307126,-0.2954017435675437,958.3948390566068,1150.8928257911214,1257.3812341308594,1329.0151742788462,868.2892988370434,868.2892988370434,868.2892988370434,868.2892988370434,-0.2973589498837035,-0.2973589498837035,0.07547175685167185,0.1944407093303953,0.23328603161988695,31366390.0,0.46507424029351163,0.029615326057964575,-0.220344734748664,-0.22628141889601028,-0.3546968659395028,0.10337703746140159,-0.21542033963908258,0.0019774207977676017,914.5707824707031,927.349384765625,1028.7180541992188,1050.3613348388672,True,True,False,False,False,False,0.008771926957864551,0.08333330609971412,0.20175438539157287,-0.004335916793769545,0.012003087556307968,-0.017997888178377552,0.013164925774387992,0.0704841906319158,0.2237798380721483,False,False,False,2024-02-13,PGAS.JK,T-20,-20,0.4217390585998053,0.41313747291449965
2024-01-26,PGAS.JK,937.9163248517872,937.9163248517872,921.5335069504458,925.6292114257812,13384400,-0.004405219538185623,0.0,-0.09960161751600505,-0.18705035315620255,-0.1832836785758023,974.777662310684,1036.213143770812,1257.3812341308594,1257.3812341308594,909.2463948567708,868.2892988370434,868.2892988370434,868.2892988370434,-0.26384362490855473,-0.26384362490855473,0.06603779715532254,0.18334281526731108,0.22092559663418937,29081210.0,0.46024219762520197,0.022837191476099306,-0.15660175520238795,-0.22852892542962355,-0.25038968360574665,0.06016316897503515,-0.07416402864409899,0.004043917757175895,932.1823120117188,920.9600854492187,1004.6353155517578,1044.7492086791992,False,True,False,False,False,False,-0.013274331906696912,0.1991149126613554,0.3451326955132201,0.0268384448642367,0.009523932670149282,-0.006766480879888848,-0.03906435035770117,0.187802362931353,0.3542965170012089,False,False,False,2024-02-13,PGAS.JK,T-10,-10,0.4217390585998053,0.41313747291449965
