Date,month_end_price,monthly_return,net_foreign_buy,return_3m,return_6m,return_12m,ihsg_price,stock_return_6m,ihsg_return_6m,rs_6m,rs_3m,rs_change,high_12m,drawdown,low_3m,recovery,ticker,state,month,quality_score,value_score,momentum_score,growth_score,final_score,fwd_return_3m,fwd_return_6m,volatility_3m,is_winner_3m,is_winner_6m
2025-11-30,1800.0,-0.10447761194029848,-62114918325.35,-0.1818181818181817,-0.249488252742323,-0.3600899873455295,8508.7060546875,-0.249488252742323,0.1857470534483454,-0.4352353061906684,-0.2684299540801907,-0.1716045777621813,2832.63525390625,-0.3645493193951566,1800.0,0.0,AMRT.JK,AVOID,2025-11,,,,,,-0.07784431137724557,-0.5652173913043479,0.08998386610492023,False,False
2025-12-31,1975.0,0.09722222222222232,40541093083.23,0.0233160621761658,-0.1736401673640167,-0.2978765138930116,8646.9384765625,-0.1736401673640167,0.2481724727579237,-0.4218126401219405,-0.0493637489941283,0.0134226660687278,2832.63525390625,-0.3027693921141301,1800.0,0.0972222222222222,AMRT.JK,WATCH,2025-12,,,,,,-0.33445945945945943,,0.10415403011766686,False,False
2023-01-31,1949.8603515625,0.1637279116172543,173679438454.80002,0.2520325509137111,0.1815855509929989,0.325624864881463,6839.341796875,0.1815855509929989,-0.0160810345675369,0.1976665855605358,0.288594370415783,0.0860683673533594,2160.642578125,-0.0975553424229084,1675.5294189453125,0.1637279116172542,ANTM.JK,BUY,2023-01,,,,,,-0.09999998622697848,-0.11769895831678756,0.08193680406633484,False,False
2023-02-28,1679.7498779296875,-0.13852811223960848,-68871808706.34,0.0025188808603739,0.0,-0.0894956178310367,6843.23876953125,0.0,-0.0467154526889039,0.0467154526889039,0.0361389480914066,-0.1509511328716318,2160.642578125,-0.2225692972377828,1675.5294189453125,0.002518880860374,ANTM.JK,AVOID,2023-02,,,,,,-0.0501318606798451,0.03955303183910042,0.15130299120251908,False,False
2023-03-31,1764.159423828125,0.050251258837698654,67692726127.670006,0.0528967166321687,0.0773195515092692,-0.1299616423214958,6805.27685546875,0.0773195515092692,-0.0334508959153659,0.1107704474246352,0.0595154300981334,0.0640549947357312,2160.642578125,-0.1835024257649046,1679.7498779296875,0.0502512588376986,ANTM.JK,ACCUMULATE,2023-03,,,,,,-0.029402150875857735,-0.10596922110562379,0.15268339007466608,False,False
2023-04-30,1772.600341796875,0.004784668468586384,25853626360.0,-0.0909090795264284,0.1382114241730196,-0.1795957555667846,6915.7158203125,0.1382114241730196,-0.025803233023538,0.1640146571965577,-0.1020759469978562,0.0532442097719224,2085.85107421875,-0.1501788580659826,1679.7498779296875,0.0552763629199526,ANTM.JK,ACCUMULATE,2023-04,,,,,,-0.01608997482856056,-0.1829552166096009,0.09852530546214294,False,False
2023-05-31,1599.5609130859375,-0.09761897514672058,-32207609396.79,-0.0477386341248519,-0.0453400011962753,-0.2331375269995971,6633.26123046875,-0.0453400011962753,-0.0632724126943652,0.0179324114980898,-0.0170546924805239,-0.1460822456984678,1949.8603515625,-0.1796536034982473,1599.5609130859375,0.0,ANTM.JK,AVOID,2023-05,,,,,,0.08540345824845685,-0.04600410176306213,0.0757400413300767,False,False
2023-06-30,1713.7708740234375,0.0714008200645273,38209532878.310005,-0.0285623561703665,0.0228235056011112,0.1279470779909168,6661.87890625,0.0228235056011112,-0.0275508286916357,0.0503743342927469,-0.0074907741812347,0.032441922794657,1949.8603515625,-0.1210801980510423,1599.5609130859375,0.0714008200645272,ANTM.JK,WATCH,2023-06,,,,,,-0.07438013429894208,-0.14369502684657243,0.0851390128480048,False,False
2023-07-31,1744.5308837890625,0.01794872945495296,10311053234.78,-0.015835187067243,-0.1053047043132596,0.0571590339248613,6931.35888671875,-0.1053047043132596,0.0134540855796669,-0.1187587898929266,-0.0180971461778682,-0.1691331241856736,1949.8603515625,-0.1053047043132596,1599.5609130859375,0.0906311035216802,ANTM.JK,WEAK,2023-07,,,,,,-0.16422289946241686,-0.28064515811058555,0.08639127223538073,False,False
2023-08-31,1748.9251708984375,0.0025188932739503844,13018145672.960005,0.0933782868727022,0.0411819008756288,0.0411819008756288,6953.259765625,0.0411819008756288,0.0160773282650323,0.0251045726105965,0.0451367772987401,0.1438633625035231,1949.8603515625,-0.1030510623507192,1713.7708740234375,0.0205128336628034,ANTM.JK,WATCH,2023-08,,,,,,-0.14367817284751627,-0.3630136204372201,0.03614767321578044,False,False
2023-09-30,1595.125244140625,-0.08793968393673712,-29030884989.32,-0.0692307423828875,-0.095815705431375,-0.0259045812936039,6939.89208984375,-0.095815705431375,0.0197810077729347,-0.1155967132043098,-0.1109626903072074,-0.1407012858149063,1949.8603515625,-0.181928468434989,1595.125244140625,0.0,ANTM.JK,AVOID,2023-09,,,,,,-0.06451617107836793,-0.13437499484563076,0.05720313238241994,False,False
2023-10-31,1498.450927734375,-0.06060609771011016,248813320.16999692,-0.1410579533680769,-0.1546594613564139,-0.0378237415992964,6752.2109375,-0.1546594613564139,-0.0236425103432187,-0.1310169510131952,-0.1152119465248853,-0.0154202378088853,1949.8603515625,-0.2315085916108775,1498.450927734375,0.0,ANTM.JK,AVOID,2023-10,,,,,,-0.09999997311676911,-0.039634085145532794,0.046394402704292056,False,False
2023-11-30,1529.2109375,0.020527872615844434,19528650821.14,-0.1256281498227671,-0.0439808043635021,-0.0873267158373232,7080.7412109375,-0.0439808043635021,0.067460026813557,-0.1114408311770591,-0.1439622045840654,0.019576119836136,1949.8603515625,-0.2157330978730949,1498.450927734375,0.0205278726158443,ANTM.JK,AVOID,2023-11,,,,,,-0.19178074111846088,-0.09580275561595486,0.056413734883963694,False,False
2023-12-31,1498.450927734375,-0.020114955374248344,15310026368.47,-0.0606060977101101,-0.1256410349555968,-0.1056850982195241,7272.796875,-0.1256410349555968,0.0917035535090338,-0.2173445884646306,-0.1085758328077843,-0.1059037572875715,1949.8603515625,-0.2315085916108775,1498.450927734375,0.0,ANTM.JK,AVOID,2023-12,,,,,,-0.06562495306811078,-0.2584476612276787,0.04056700879521888,False,False
2024-01-31,1362.2281494140625,-0.09090906869154425,-5418828200.81,-0.0909090686915442,-0.219143574887394,-0.3013714298449859,7207.94091796875,-0.219143574887394,0.0399030025382125,-0.2590465774256065,-0.1584025141255051,-0.0417019889609758,1772.600341796875,-0.2315085824517107,1362.2281494140625,0.0,ANTM.JK,AVOID,2024-01,,,,,,0.054878081315033134,-0.08749368516575262,0.05639420454172104,False,False
2024-02-29,1283.131103515625,-0.058064462940704664,23366083241.44,-0.1609194833426144,-0.2663316162026132,-0.2361177575454864,7316.11083984375,-0.2663316162026132,0.0521843115962077,-0.318515927798821,-0.1941603012025692,-0.0594693503732144,1772.600341796875,-0.2761306238861929,1283.131103515625,0.0,ANTM.JK,AVOID,2024-02,,,,,,0.08053325766317776,0.03092171229666374,0.03542771921308416,False,False
2024-03-31,1406.1710205078125,0.09589037055923044,47024427210.34,-0.0615835363831952,-0.1184572962699312,-0.2029229322957094,7288.81298828125,-0.1184572962699312,0.0502775682849783,-0.1687348645549096,-0.0637857308836776,0.1497810632439113,1772.600341796875,-0.2067185211741611,1283.131103515625,0.0958903705592304,ANTM.JK,AVOID,2024-03,,,,,,-0.1809480038961171,0.002577771266461415,0.09972870649026179,False,False
2024-04-30,1441.3253173828125,0.025000015191825486,-1131227496.580001,0.058064552551474,-0.0381231105365159,-0.1868864721521214,7234.19677734375,-0.0381231105365159,0.0713819287201067,-0.1095050392566227,0.0544219228915185,0.0592298252982869,1748.9251708984375,-0.1758793678734742,1283.131103515625,0.1232876464717863,ANTM.JK,WATCH,2024-04,,,,,,-0.15063851939745576,0.05431900056537409,0.07705759833780104,False,False
2024-05-31,1395.5166015625,-0.03178235702089305,18464384114.270004,0.0875869174544614,-0.0874270073924972,-0.1275627016477833,6970.73583984375,-0.0874270073924972,-0.0155358553316179,-0.0718911520608792,0.1347943761111945,0.0376138871957434,1748.9251708984375,-0.2020718640320034,1395.5166015625,0.0,ANTM.JK,AVOID,2024-05,,,,,,-0.053956867695319044,-0.024475508495377385,0.06396614423006526,False,False
2024-06-30,1190.7137451171875,-0.14675773560558403,-65556170894.28001,-0.1532226679744948,-0.2053702106097524,-0.305208319755291,7063.5771484375,-0.2053702106097524,-0.0287674370889809,-0.1766027735207714,-0.1223210876752227,-0.1047116214598922,1748.9251708984375,-0.3191739904426512,1190.7137451171875,0.0,ANTM.JK,AVOID,2024-06,,,,,,0.155405466250081,0.18032787298516273,0.08750647636392576,False,False
2024-07-31,1252.630859375,0.05199999958992563,25995436042.890003,-0.1309173270823048,-0.0804544305490998,-0.2819669339104345,7255.76220703125,-0.0804544305490998,0.0066345284467144,-0.0870889589958142,-0.1338983670444798,0.0895138145249572,1748.9251708984375,-0.2837710382248584,1190.7137451171875,0.0519999995899255,ANTM.JK,AVOID,2024-07,,,,,,0.17812502928387797,0.053956867695319155,0.09978598620715216,False,False
2024-08-31,1324.07373046875,0.057034257585987014,53265285086.64001,-0.0511945691034836,0.0319083738527943,-0.2429214511284309,7670.73291015625,0.0319083738527943,0.0484713911633511,-0.0165630173105568,-0.1516139633245952,0.0705259416852573,1595.125244140625,-0.1699249100768286,1190.7137451171875,0.1120000385469956,ANTM.JK,AVOID,2024-08,,,,,,0.027972073719115698,0.12302838657630477,0.11623335546979949,False,False
2024-09-30,1409.80517578125,0.06474824123438294,78474196464.88,0.1840000852954797,0.0025844333444768,-0.116179007911831,7527.92919921875,0.0025844333444768,0.0328059193344574,-0.0302214859899805,0.118261148631644,-0.0136584686794236,1529.2109375,-0.0780832511660936,1252.630859375,0.1254753666891714,ANTM.JK,WEAK,2024-09,,,,,,0.029508131700105467,0.09480117818015377,0.006420889895801878,False,False
2024-10-31,1524.1136474609375,0.08108104129802407,81656500466.3,0.2167300813756048,0.0574390313412753,0.0171261662638255,7574.01904296875,0.0574390313412753,0.0469744293781535,0.0104646019631218,0.1728674482219037,0.0406860879531023,1529.2109375,-0.0033332811805516,1324.07373046875,0.1510791373539063,ANTM.JK,ACCUMULATE,2024-10,,,,,,-0.15107913735390643,0.26267279935786503,0.012278122199940553,False,False
2024-11-30,1362.1766357421875,-0.10624995845193386,-6593525244.709997,0.0287770268351659,-0.0238907697572233,-0.1092290786455433,7114.26611328125,-0.0238907697572233,0.0205904049063372,-0.0444811746635606,0.1013211765784353,-0.0549457766266824,1524.1136474609375,-0.1062499584519338,1362.1766357421875,0.0,ANTM.JK,WEAK,2024-11,,,,,,0.0977917509231323,0.5401928964991463,0.10376258808870621,False,True
2024-12-31,1452.6707763671875,0.06643348465281362,31156250419.68,0.0304053363701004,0.2200000061511162,-0.0305516520560377,7079.90478515625,0.2200000061511162,0.0023115252195358,0.2176884809315804,0.0899202975507922,0.262169655595141,1524.1136474609375,-0.0468750287832988,1362.1766357421875,0.0664334846528136,ANTM.JK,BUY,2024-12,,,,,,0.0672783035209027,0.5221477709318463,0.10418495245276063,False,True
2025-01-31,1324.07373046875,-0.08852456316360313,-10171428811.0,-0.1312500005005791,0.057034257585987,-0.0280088316789841,7109.19580078125,0.057034257585987,-0.0202000013324539,0.0772342589184409,-0.0698792487833632,-0.1404542220131395,1524.1136474609375,-0.1312500005005791,1324.07373046875,0.0,ANTM.JK,AVOID,2025-01,,,,,,0.3594469948112359,0.5354127261513157,0.0949962786496688,True,True
2025-02-28,1509.8250732421875,0.14028776381484254,42305249112.36,0.1083915504244081,0.1402877638148425,0.1766724920824132,6270.59716796875,0.1402877638148425,-0.1825295911859588,0.3228173550008013,0.2269798815155799,0.2455830960823604,1524.1136474609375,-0.0093750057566597,1324.07373046875,0.1402877638148425,ANTM.JK,BUY,2025-02,,,,,,0.49035369165453246,0.5033470153808594,0.11677723244915861,True,True
