Date,ticker,Open,High,Low,Close,Volume,daily_return,20d_return,60d_return,120d_return,252d_return,20d_high,60d_high,120d_high,252d_high,20d_low,60d_low,120d_low,252d_low,distance_from_high_252d,drawdown_252d,recovery_from_60d_low,volatility_20d,volatility_60d,avg_volume_20d,volume_ratio,rs_20d,rs_60d,rs_120d,rs_252d,rs_change_20d,rs_change_60d,momentum_slope,ma20,ma50,ma100,ma200,above_ma20,above_ma50,above_ma100,above_ma200,golden_cross,death_cross,fwd_return_20d,fwd_return_40d,fwd_return_60d,fwd_ihsg_return_20d,fwd_ihsg_return_40d,fwd_ihsg_return_60d,fwd_alpha_20d,fwd_alpha_40d,fwd_alpha_60d,LoserAlpha20,LoserAlpha40,LoserAlpha60,event_date,event_ticker,offset_label,offset_days,fwd_alpha_event,fwd_return_event
2024-06-06,GOTO.JK,60.0,62.0,59.0,60.0,3653448500,0.016949152542372836,-0.09090909090909094,-0.240506329113924,-0.36170212765957444,-0.4915254237288136,74.0,81.0,116.0,147.0,59.0,59.0,59.0,54.0,-0.5918367346938775,-0.5918367346938775,0.016949152542372836,0.5763619239106813,0.6769576996202219,3253948725.0,1.122773838423038,-0.06850778348292541,-0.19661406550974592,-0.35749798454164194,-0.5154529730179895,-0.07044959931596684,0.004470494979648798,0.004163036492227578,65.85,65.88,74.34,79.9,False,False,False,False,False,False,-0.16666666666666663,-0.15000000000000002,-0.1166666666666667,0.039581957870821416,0.012151557178158967,0.10317468707010047,-0.19839573299243096,-0.1602048191579446,-0.19928063643360006,True,True,True,2024-06-06,GOTO.JK,T0,0,-0.19928063643360006,-0.1166666666666667
2024-12-04,GOTO.JK,75.0,78.0,75.0,75.0,3628567400,0.0,0.13636363636363646,0.4150943396226414,0.4423076923076923,-0.07407407407407407,79.0,79.0,79.0,116.0,61.0,52.0,50.0,50.0,-0.35344827586206895,-0.35344827586206895,0.4423076923076923,0.6770385527173277,0.6093090094583964,4460973260.0,0.8134026340252037,0.1584096200798416,0.46390484983521607,0.36982060181701204,-0.1417956199478424,0.04978057265361424,0.5721960959395438,-0.003219720445475361,69.7,67.78,60.93,63.2,True,True,True,True,False,False,0.06666666666666665,0.10666666666666669,0.14666666666666672,-0.03323158425008699,-0.07973342331095201,-0.09427956804078685,0.1033321416890347,0.20255010308888144,0.26602716048510655,False,False,False,2025-02-07,GOTO.JK,T-40,-40,-0.1923158482231766,-0.14457831325301207
2025-01-07,GOTO.JK,81.0,82.0,78.0,80.0,4000212600,0.0,0.06666666666666665,0.33333333333333326,0.6000000000000001,-0.14893617021276595,84.0,84.0,84.0,97.0,62.0,59.0,50.0,50.0,-0.17525773195876293,-0.17525773195876293,0.35593220338983045,0.7069747372734824,0.625083031913859,4628502870.0,0.8642562643587601,0.09989825091675364,0.3960366548433364,0.6268693913931412,-0.1430384666529756,-0.05851136916308797,0.2342678050641941,-0.00041530026205864075,73.55,71.14,65.24,62.365,True,True,True,True,False,False,0.03750000000000009,0.07499999999999996,-0.012499999999999956,-0.04810028782828413,-0.06314644003274106,-0.09057960374633112,0.08992574189668678,0.14745788022363815,0.08585644666424663,False,False,False,2025-02-07,GOTO.JK,T-20,-20,-0.1923158482231766,-0.14457831325301207
2025-01-21,GOTO.JK,86.0,88.0,82.0,84.0,5075992000,-0.023255813953488413,0.19999999999999996,0.16666666666666674,0.5555555555555556,-0.0117647058823529,89.0,89.0,89.0,92.0,62.0,61.0,50.0,50.0,-0.08695652173913049,-0.08695652173913049,0.3770491803278688,0.6767038989526686,0.6048771059500089,4107441720.0,1.2358037790978078,0.1895967748140266,0.24461819036892118,0.5702460017011373,0.0049480854839215604,0.2314435852991814,-0.02010586787436275,0.0002997479270884529,76.6,73.58,68.08,62.965,True,True,True,True,False,False,-0.04761904761904767,-0.0357142857142857,0.011904761904761862,-0.05274691609204474,-0.12860815887990829,-0.057788264326012584,0.005413409109043643,0.10660401989329649,0.07396747842555929,False,False,False,2025-02-07,GOTO.JK,T-10,-10,-0.1923158482231766,-0.14457831325301207
2025-01-31,GOTO.JK,81.0,83.0,80.0,81.0,2575817200,0.012499999999999956,0.2857142857142858,0.15714285714285725,0.588235294117647,-0.05813953488372092,89.0,89.0,89.0,92.0,63.0,61.0,50.0,50.0,-0.11956521739130432,-0.11956521739130432,0.3278688524590163,0.6003205198817319,0.6025636628063984,4002146355.0,0.6436089466798123,0.2753932071582459,0.22253400305419024,0.5812175313566776,-0.025295588649387413,0.3951541090588231,-0.07253992271569865,0.0014436407192142656,80.35,75.44,69.63,63.355,True,True,True,True,False,False,-0.07407407407407407,-0.12345679012345678,0.0,-0.11795970406671652,-0.15656534749193196,-0.039588978650766826,0.049754676963150724,0.03925444285460933,0.04122087082585768,False,False,False,2025-02-07,GOTO.JK,T-5,-5,-0.1923158482231766,-0.14457831325301207
2025-02-07,GOTO.JK,82.0,84.0,81.0,83.0,3650957400,0.0,0.03750000000000009,0.25757575757575757,0.6274509803921569,-0.08791208791208793,89.0,89.0,89.0,92.0,78.0,61.0,50.0,50.0,-0.09782608695652173,-0.09782608695652173,0.360655737704918,0.43479034422815555,0.6087379487814675,4311979685.0,0.8467009741953364,0.08560028782828422,0.3575973628509641,0.7035098116043663,-0.01906075555547826,-0.014297963088469423,0.09010565948529403,0.0018859247965942764,82.35,77.06,71.2,63.745,True,True,True,True,False,False,0.03614457831325302,-0.048192771084337394,-0.14457831325301207,-0.015806446847357325,-0.044625831245533654,0.059104211547480245,0.05278537437498643,-0.0037335527330134566,-0.1923158482231766,False,False,True,2025-02-07,GOTO.JK,T0,0,-0.1923158482231766,-0.14457831325301207
2025-03-07,GOTO.JK,82.0,86.0,80.0,86.0,9974932800,0.04878048780487809,0.03614457831325302,0.14666666666666672,0.6226415094339623,0.0,86.0,89.0,89.0,89.0,72.0,62.0,52.0,50.0,-0.0337078651685393,-0.0337078651685393,0.3870967741935485,0.46510452812090725,0.5401097309390415,3167401355.0,3.149248131833296,0.05195102516061034,0.24094623470745358,0.7611297538686319,0.07957861373264119,-0.033649262667673874,-0.2229586151277625,-0.0023937770986337623,80.05,79.32,74.6,65.35,True,True,True,True,False,False,-0.08139534883720934,-0.17441860465116277,-0.313953488372093,-0.029282232448952672,0.07611374627976186,0.040858677455357206,-0.053685137050420995,-0.2328121462968401,-0.34088409263674346,False,True,True,2025-05-19,GOTO.JK,T-40,-40,-0.21971982647406496,-0.14084507042253525
2025-04-15,GOTO.JK,81.0,81.0,77.0,79.0,3335040400,-0.012499999999999956,-0.08139534883720934,-0.012499999999999956,0.31666666666666665,0.11267605633802824,87.0,89.0,89.0,89.0,67.0,67.0,59.0,50.0,-0.1123595505617978,-0.1123595505617978,0.17910447761194037,0.857413292044071,0.6072243702590003,3358404265.0,0.9930431648019599,-0.052113116388256664,0.07807960374633116,0.46426994990704606,0.23363191578629716,-0.104064141548867,-0.3179570510970052,-0.002960618846457797,79.5,80.48,77.03,67.025,False,False,True,True,False,False,-0.10126582278481011,-0.25316455696202533,-0.2784810126582279,0.10857530607955224,0.07225674881924049,0.14848740203479727,-0.18928901601322878,-0.30349196322580096,-0.3717658669451288,True,True,True,2025-05-19,GOTO.JK,T-20,-20,-0.21971982647406496,-0.14084507042253525
2025-04-30,GOTO.JK,85.0,87.0,83.0,85.0,5131656000,0.0,0.04938271604938271,0.011904761904761862,0.18055555555555558,0.25,87.0,89.0,89.0,89.0,67.0,67.0,61.0,50.0,-0.0449438202247191,-0.0449438202247191,0.26865671641791056,0.82603591584191,0.6083242401539676,2979951075.0,1.7220604871843408,-0.03188944098947988,0.06969302623077445,0.31179066032750125,0.31082753652505957,-0.12447494725660435,-0.17492516413814674,-0.0024000183961506334,79.45,80.1,78.58,68.58,True,True,True,True,False,False,-0.2705882352941177,-0.2941176470588235,-0.2588235294117647,0.04466548653971203,0.019822856844327497,0.10312860160728565,-0.30177480341392093,-0.3078382699467903,-0.3281141749852893,True,True,True,2025-05-19,GOTO.JK,T-10,-10,-0.21971982647406496,-0.14084507042253525
2025-05-08,GOTO.JK,85.0,87.0,81.0,81.0,8497274400,-0.0357142857142857,0.14084507042253525,0.0,0.15714285714285725,0.24615384615384617,87.0,89.0,89.0,89.0,67.0,67.0,61.0,50.0,-0.0898876404494382,-0.0898876404494382,0.20895522388059695,0.6275256750999245,0.6068775247671893,3229646695.0,2.6310228958341217,0.0021545761520900264,0.039588978650766826,0.25953421302552415,0.2931972798209439,0.011719338363208376,-0.18294502440342342,-0.0003063430075259736,80.3,80.2,78.99,69.395,True,True,True,True,False,False,-0.2098765432098766,-0.2716049382716049,-0.23456790123456794,0.049549989587528875,0.039456757922631924,0.11397236347076278,-0.24717882461164098,-0.299254099627865,-0.3128805310927074,True,True,True,2025-05-19,GOTO.JK,T-5,-5,-0.21971982647406496,-0.14084507042253525
