ticker,month_end,drawdown_252d,distance_from_high_252d,volatility_60d,rs_change_60d,volume_ratio,recovery_from_60d_low,above_ma20,vol_pct,deep_drawdown,far_from_high,high_volatility,context_match,transition_match,full_match,volume_high,recovered,confirmation_count
ADRO.JK,2018-11-30,-0.49717627711143975,-0.49717627711143975,0.41942482169875583,-0.2632747109723067,2.17391421270841,0.05327872997422367,False,0.7857142857142857,True,True,True,True,False,False,True,False,1
ADRO.JK,2018-12-31,-0.5111678583011003,-0.5111678583011003,0.4005594617987686,-0.3993171273561982,0.0,0.028183962911308535,False,0.7142857142857143,True,True,True,True,False,False,False,False,0
ADRO.JK,2019-01-31,-0.41191035843102786,-0.41191035843102786,0.4614496053308886,-0.07649064911103898,1.158893192871392,0.17627617306036703,False,0.8928571428571429,True,True,True,True,False,False,False,True,1
ADRO.JK,2019-02-28,-0.3900908984417769,-0.3900908984417769,0.4161305210339094,0.28399227009675776,0.9368183593118491,0.10857701215131632,False,0.75,True,True,True,True,True,True,False,True,1
ADRO.JK,2019-03-31,-0.3761235554131599,-0.3761235554131599,0.38949833196843375,0.18729495021658926,0.7979397719415738,0.1028809789905849,False,0.75,True,True,True,True,True,True,False,True,1
ADRO.JK,2019-04-30,-0.3700565248939113,-0.3700565248939113,0.3792493888349028,0.17136733012760186,1.5476661356011494,0.0740741813183674,True,0.7142857142857143,True,True,True,True,True,True,True,False,2
ADRO.JK,2019-05-31,-0.34619808707005273,-0.34619808707005273,0.3228788652152986,-0.07598104546244155,1.1741411158129766,0.11637923835096031,True,0.5714285714285714,True,True,False,False,False,False,False,True,2
ADRO.JK,2019-06-30,-0.31338178677604833,-0.31338178677604833,0.3125359683833962,0.2552982205141989,0.7252497730539926,0.17241369711162524,True,0.5,True,True,False,False,True,False,False,True,2
ADRO.JK,2019-07-31,-0.29963374657025854,-0.29963374657025854,0.3722864303157751,-0.04837116283955145,1.3345516322593967,0.0948277301946312,False,0.7857142857142857,True,True,True,True,False,False,True,False,1
ADRO.JK,2019-08-31,-0.3632704894008748,-0.3632704894008748,0.40204536055963797,-0.13766211792796978,1.0297645934683575,0.11386129836833869,True,0.8928571428571429,True,True,True,True,False,False,False,True,2
ADRO.JK,2019-09-30,-0.22066196301535324,-0.22066196301535324,0.4342103105093408,-0.1551366076073516,0.26454686122883064,0.27722781910550576,False,0.8928571428571429,False,True,True,False,False,False,False,True,1
ADRO.JK,2019-10-31,-0.1178450290144718,-0.1178450290144718,0.4107929957177064,0.3567293107231624,0.8030717516604716,0.29702968798512797,False,0.7857142857142857,False,False,True,False,True,False,False,True,1
ADRO.JK,2019-11-30,-0.17171708602172497,-0.17171708602172497,0.4062812743173367,-0.0728980256573063,0.6743891193451761,0.016528925619834878,False,0.75,False,False,True,False,False,False,False,False,0
ADRO.JK,2019-12-31,-0.09329437948213226,-0.09329437948213226,0.43554888307629863,0.17088523762289354,0.6324974332930563,0.2851240238032571,True,0.8214285714285714,False,False,True,False,True,False,False,True,2
ADRO.JK,2020-01-31,-0.2529960146417163,-0.2529960146417163,0.49748304124319875,-0.16775114902166022,1.4659250967419442,0.0587700635542594,False,0.9642857142857143,True,True,True,True,False,False,True,False,1
ADRO.JK,2020-02-29,-0.29568195851725854,-0.29568195851725854,0.4718769831453686,0.06872007382032308,1.5254074512645504,0.06451612903225823,False,1.0,True,True,True,True,True,True,True,False,1
ADRO.JK,2020-03-31,-0.3962988030355321,-0.3962988030355321,0.829874974663607,-0.21049694769853589,1.1246365728886916,0.6229509438462413,True,0.8571428571428571,True,True,True,True,False,False,False,True,2
ADRO.JK,2020-04-30,-0.43898474691107425,-0.43898474691107425,0.8701962634088447,-0.07496545044940361,1.7547611566538432,0.508196834942501,False,0.8214285714285714,True,True,True,True,False,False,True,True,2
ADRO.JK,2020-05-31,-0.32922086340507384,-0.32922086340507384,0.9306957664839345,-0.04996730019189555,1.8531174161359645,0.8032789040721025,True,0.8214285714285714,True,True,True,True,False,False,True,True,3
ADRO.JK,2020-06-30,-0.36936132802142685,-0.36936132802142685,0.6398508856628056,-0.003673774192417323,1.3449966129056166,0.18870613691987903,False,0.6785714285714286,True,True,True,True,False,False,True,True,2
ADRO.JK,2020-07-31,-0.3123186993272985,-0.3123186993272985,0.5319627365658658,0.20051998202526722,0.5952787307527925,0.29622702791474964,False,0.8214285714285714,True,True,True,True,True,True,False,True,1
ADRO.JK,2020-08-31,-0.3123186993272985,-0.3123186993272985,0.4427350265511154,-0.2029003950262287,1.4694306412712383,0.0959594919646316,False,0.6785714285714286,True,True,True,True,False,False,True,False,1
ADRO.JK,2020-09-30,-0.28062821298379803,-0.28062821298379803,0.4409024164872394,0.09232911280065514,0.721046637740262,0.12376250031213121,False,0.7857142857142857,True,True,True,True,True,True,False,True,1
ADRO.JK,2020-10-31,-0.28696636219442917,-0.28696636219442917,0.4404972133716805,-0.08917983692560372,0.6482373746341876,0.11386139697051556,False,0.8571428571428571,True,True,True,True,False,False,False,True,1
ADRO.JK,2020-11-30,-0.1190072585439973,-0.1190072585439973,0.41646241276744905,0.08304401628404734,3.4732421030855036,0.28703706677878893,True,0.5714285714285714,False,False,False,False,True,False,True,True,3
ADRO.JK,2020-12-31,-0.10624989370581284,-0.10624989370581284,0.4229641783939785,-0.11999192827855276,0.38538675654357557,0.3119269487427958,False,0.6428571428571429,False,False,False,False,False,False,False,True,1
ADRO.JK,2021-01-31,-0.250000001243207,-0.250000001243207,0.44406079199131265,-0.1175105162659068,1.3551660810357442,0.09090897388163,False,0.5,True,True,False,False,False,False,True,False,1
ADRO.JK,2021-02-28,-0.26249995213653565,-0.26249995213653565,0.39633373573437936,-0.3699320718955188,0.692815707626376,0.026086971431869443,False,0.39285714285714285,True,True,False,False,False,False,False,False,0
ADRO.JK,2021-03-31,-0.26562489184100246,-0.26562489184100246,0.35899173460625083,-0.20126107602207977,0.6322623467981426,0.021739229453339837,False,0.42857142857142855,True,True,False,False,False,False,False,False,0
ADRO.JK,2021-04-30,-0.22187496767662152,-0.22187496767662152,0.28836103760863285,0.1688556295437511,1.1691105917466598,0.0826086860943982,True,0.32142857142857145,False,True,False,False,True,False,False,False,1
ADRO.JK,2021-05-31,-0.214605167568373,-0.214605167568373,0.2639820768748639,0.32811111812124993,1.0264373730293093,0.0833032521400714,True,0.32142857142857145,False,True,False,False,True,False,False,False,1
ADRO.JK,2021-06-30,-0.2047052141438751,-0.2047052141438751,0.3458050539041525,0.2908817088826937,0.776858741696696,0.09695817859853983,False,0.5357142857142857,False,True,False,False,True,False,False,False,0
ADRO.JK,2021-07-31,-0.11890574584853453,-0.11890574584853453,0.408429657897432,0.08449364346190258,1.740162568770703,0.1508621729644084,True,0.7142857142857143,False,False,True,False,True,False,True,True,3
ADRO.JK,2021-08-31,-0.16840538492071633,-0.16840538492071633,0.46631469960071925,-0.1576619998085721,1.0773779610260334,0.058823614990538564,False,0.8928571428571429,False,False,True,False,False,False,False,False,0
ADRO.JK,2021-09-30,-0.024930747922437657,-0.024930747922437657,0.5236237756893993,0.28362266024436433,1.976902770626503,0.4545453441442917,True,0.9642857142857143,False,False,True,False,True,False,True,True,3
ADRO.JK,2021-10-31,-0.15151510011143543,-0.15151510011143543,0.5569834279542851,0.04951312550937903,0.47747864236010823,0.34939772554524007,False,0.9285714285714286,False,False,True,False,True,False,False,True,1
ADRO.JK,2021-11-30,-0.14141416872236545,-0.14141416872236545,0.5240998664338944,0.06867693581716572,2.272121081241377,0.30268181382030157,True,0.8928571428571429,False,False,True,False,True,False,True,True,3
ADRO.JK,2021-12-31,-0.008810572687224627,-0.008810572687224627,0.4302284112174415,-0.1587707660755333,1.0632297155937624,0.53014003262014,True,0.8928571428571429,False,False,True,False,False,False,False,True,2
ADRO.JK,2022-01-31,-0.09311755448859271,-0.09311755448859271,0.3967669014467656,0.3090699259133387,0.5109483098238281,0.5233393725956548,False,0.8214285714285714,False,False,True,False,True,False,False,True,1
ADRO.JK,2022-02-28,-0.05405405405405406,-0.05405405405405406,0.3935122842595695,0.20137875898980773,1.7349435669847912,0.49575083733252434,True,0.8214285714285714,False,False,True,False,True,False,True,True,3
ADRO.JK,2022-03-31,-0.17737004694212688,-0.17737004694212688,0.5503271738813226,-0.35487684167620315,0.4408601552177894,0.274881671965054,False,0.9285714285714286,False,False,True,False,False,False,False,True,1
ADRO.JK,2022-04-30,-0.03468186483788749,-0.03468186483788749,0.5618840268997074,-0.0765096096146991,1.3867960125103216,0.5829386954367561,True,0.9285714285714286,False,False,True,False,False,False,True,True,3
ADRO.JK,2022-05-31,-0.032544483612492625,-0.032544483612492625,0.6214814292683741,0.1686145971007338,1.8022948961533458,0.5691144895066937,True,0.9285714285714286,False,False,True,False,True,False,True,True,3
ADRO.JK,2022-06-30,-0.22911051786547232,-0.22911051786547232,0.5263278219682047,-0.26136988934695005,0.676310837139259,0.12472852983113247,False,0.896551724137931,False,True,True,False,False,False,False,True,1
ADRO.JK,2022-07-31,-0.12398916351729283,-0.12398916351729283,0.5282611905254465,-0.2580451552749927,0.8616069060928359,0.22180442085159013,True,0.8620689655172413,False,False,True,False,False,False,False,True,2
ADRO.JK,2022-08-31,-0.04582218273116745,-0.04582218273116745,0.45789440230990086,-0.5571234870253263,1.0482758308006581,0.3308267738998387,True,0.7241379310344828,False,False,True,False,False,False,False,True,2
ADRO.JK,2022-09-30,-0.05489264973088315,-0.05489264973088315,0.401485774014703,0.23482952048997274,1.0266168310537018,0.4505493485692136,False,0.7241379310344828,False,False,True,False,True,False,False,True,1
ADRO.JK,2022-10-31,-0.06352950131479151,-0.06352950131479151,0.35724707995575444,0.24877572160072448,0.9893459699366612,0.31353128211080206,True,0.7241379310344828,False,False,True,False,True,False,False,True,2
ADRO.JK,2022-11-30,-0.08941184157630977,-0.08941184157630977,0.33349746628317695,-0.2363553753694897,2.0453803586822454,0.12499999079833324,True,0.7241379310344828,False,False,True,False,False,False,True,True,3
ADRO.JK,2022-12-31,-0.09411776593061849,-0.09411776593061849,0.3147190221350502,-0.40761972210051634,1.505304611610748,0.11918598497548172,True,0.6551724137931034,False,False,False,False,False,False,True,True,3
ADRO.JK,2023-01-31,-0.2548985055774746,-0.2548985055774746,0.34202938040054875,-0.34055037946704625,0.9041474650693633,0.006802721088435382,False,0.6896551724137931,True,True,True,True,False,False,False,False,0
ADRO.JK,2023-02-28,-0.24734663988168137,-0.24734663988168137,0.36588754508056803,-0.12210574781113148,1.8977152839914198,0.10332121356023993,True,0.7586206896551724,False,True,True,False,False,False,True,True,3
ADRO.JK,2023-03-31,-0.2700018308237616,-0.2700018308237616,0.40203138097550917,-0.12949399052302535,0.895411477890835,0.11538470047666549,True,0.7931034482758621,True,True,True,True,False,False,False,True,2
ADRO.JK,2023-04-30,-0.21210549348763852,-0.21210549348763852,0.37799906413758344,0.07643652451894134,1.0700965222025252,0.20384613997756018,True,0.7241379310344828,False,True,True,False,True,False,False,True,2
ADRO.JK,2023-05-31,-0.4307688427595002,-0.4307688427595002,0.42249617086121843,0.004752371704680236,1.6093043976597312,0.014925373134328401,False,0.8275862068965517,True,True,True,True,True,True,True,False,1
ADRO.JK,2023-06-30,-0.37775221935127035,-0.37775221935127035,0.4093923878395788,0.1134458051335453,0.4202841914688646,0.10945272921892535,True,0.7931034482758621,True,True,True,True,True,True,False,True,2
ADRO.JK,2023-07-31,-0.3275259766075762,-0.3275259766075762,0.4021865532737058,-0.08782296771218023,1.3605891784999022,0.19900490412955096,True,0.7931034482758621,True,True,True,True,False,False,True,True,3
ADRO.JK,2023-08-31,-0.2549768103911859,-0.2549768103911859,0.32702066851514966,0.35377490899966946,0.7911613375194642,0.32835831118777503,True,0.7333333333333333,True,True,True,True,True,True,False,True,2
ADRO.JK,2023-09-30,-0.20475068949108155,-0.20475068949108155,0.334870558811463,0.2277014424868492,0.4240062525687129,0.24999984535480868,False,0.7,False,True,True,False,True,False,False,True,1
ADRO.JK,2023-10-31,-0.24480112950183353,-0.24480112950183353,0.3571991949724804,0.18234407181531953,1.455467109204952,0.09871254097080007,False,0.7333333333333333,False,True,True,False,True,False,True,False,1
ADRO.JK,2023-11-30,-0.2212898519298543,-0.2212898519298543,0.3396193029722839,-0.36497869982065656,1.5147585835262798,0.10084047584873068,True,0.7,False,True,True,False,False,False,True,True,3
ADRO.JK,2023-12-31,-0.23318518170232372,-0.23318518170232372,0.30169120881395517,-0.17848544485994167,2.7656304476525544,0.08402438513827115,True,0.5666666666666667,False,True,False,False,False,False,True,False,2
ADRO.JK,2024-01-31,-0.12988013171491086,-0.12988013171491086,0.23057367568077478,-0.06693633762758311,0.7545844623482065,0.07952635834805633,False,0.3333333333333333,False,False,False,False,False,False,False,False,0
ADRO.JK,2024-02-29,-0.12262903139559433,-0.12262903139559433,0.23135013499376622,0.04174132806709474,1.1690769824046698,0.07956332519003428,False,0.3333333333333333,False,False,False,False,True,False,False,False,0
ADRO.JK,2024-03-31,-0.021739231310117457,-0.021739231310117457,0.23520137642014763,0.24329732256792547,1.0828893438889775,0.1637929409039014,True,0.43333333333333335,False,False,False,False,True,False,False,True,2
ADRO.JK,2024-04-30,-0.045774573520109496,-0.045774573520109496,0.24339287883677038,0.1857900954261229,0.6394707137322583,0.16810340345301933,True,0.13333333333333333,False,False,False,False,True,False,False,True,2
ADRO.JK,2024-05-31,-0.014234875444839812,-0.014234875444839812,0.2679278421089471,0.2829087943370433,2.2033203168061646,0.2660634767730574,True,0.16666666666666666,False,False,False,False,True,False,True,True,3
ADRO.JK,2024-06-30,-0.05102030202374075,-0.05102030202374075,0.2957228035786047,0.045433056749585754,0.7846078002330474,0.1801892762493562,True,0.3,False,False,False,False,True,False,False,True,2
ADRO.JK,2024-07-31,-0.015290519877675823,-0.015290519877675823,0.28990897516445185,0.1881282640548283,1.1836204749865995,0.3106827787317945,True,0.4666666666666667,False,False,False,False,True,False,False,True,2
ADRO.JK,2024-08-31,-0.008356589303285422,-0.008356589303285422,0.2916125393272958,-0.1858194628293024,1.51518344570515,0.3484847974339791,True,0.6,False,False,False,False,False,False,True,True,3
ADRO.JK,2024-09-30,-0.05925916026678313,-0.05925916026678313,0.35669782349956636,0.07894024232896457,0.6185902230688154,0.3607144211268778,True,0.7666666666666667,False,False,True,False,True,False,False,True,2
ADRO.JK,2024-10-31,-0.10617276206851001,-0.10617276206851001,0.31511470519238105,-0.1569004079914278,0.9860897758225946,0.14920636113605634,False,0.7333333333333333,False,False,True,False,False,False,False,True,1
ADRO.JK,2024-11-30,-0.2463767835956926,-0.2463767835956926,0.7470442077966748,-0.18566330434819922,5.592284241702064,0.004830917874396157,False,1.0,False,True,True,False,False,False,True,False,1
ADRO.JK,2024-12-31,-0.11933124335362422,-0.11933124335362422,0.8279134173187579,-0.18979284942346797,0.352596487127059,0.22527826131844741,True,1.0,False,False,True,False,False,False,False,True,2
ADRO.JK,2025-01-31,-0.1555727532837804,-0.1555727532837804,0.8410854063723984,0.031664445637526795,0.483006459636099,0.17485529134290645,False,1.0,False,False,True,False,True,False,False,True,1
ADRO.JK,2025-02-28,-0.24980075533636348,-0.24980075533636348,0.8301549098184268,-0.0057506578143416975,1.7470358765995009,0.04375546334155933,False,1.0,False,True,True,False,False,False,True,False,1
ADRO.JK,2025-03-31,-0.3313441526792149,-0.3313441526792149,0.3847635753077341,-0.26143649582306594,0.5096195907160423,0.09821428621252926,False,0.43333333333333335,True,True,False,False,False,False,False,False,0
ADRO.JK,2025-04-30,-0.31141131132703226,-0.31141131132703226,0.431774436273046,-0.22380987639482286,0.9285411447013011,0.18750002169267566,True,0.36666666666666664,True,True,False,False,False,False,False,True,2
ADRO.JK,2025-05-31,-0.20268678153656372,-0.20268678153656372,0.5686531638288145,-0.09552384076368536,2.597292849421693,0.3750000251178349,True,0.6,False,True,False,False,False,False,True,True,3
ADRO.JK,2025-06-30,-0.28018306978185015,-0.28018306978185015,0.5195171598872078,0.18311242671715966,0.4602124817350065,0.24135443162176484,False,0.5666666666666667,True,True,False,False,True,False,False,True,1
ADRO.JK,2025-07-31,-0.2723161927931075,-0.2723161927931075,0.48121276897201654,0.09152256711785889,1.0901303041705055,0.08533719080305469,False,0.8,True,True,True,True,True,True,False,False,0
ADRO.JK,2025-08-31,-0.309683735970422,-0.309683735970422,0.311325463699801,-0.1209839424618333,1.3017333480775062,0.02332365261303737,False,0.4666666666666667,True,True,False,False,False,False,True,False,1
ADRO.JK,2025-09-30,-0.3352509908911143,-0.3352509908911143,0.324698621405704,-0.19366733038912431,0.7985240877779374,0.036809800393102554,False,0.6333333333333333,True,True,False,False,False,False,False,False,0
ADRO.JK,2025-10-31,-0.25854917167605374,-0.25854917167605374,0.4599681748228515,-0.06153717147359172,1.589481741623922,0.16000004720081207,True,0.8333333333333334,True,True,True,True,False,False,True,True,3
ADRO.JK,2025-11-30,-0.28804989231760914,-0.28804989231760914,0.4495625615847499,0.12962378914942008,0.5200718951386831,0.11384616075358966,False,0.7666666666666667,True,True,True,True,True,True,False,True,1
ADRO.JK,2025-12-31,-0.2306385326076048,-0.2306385326076048,0.4543286870969797,0.3282712286910401,1.5572592622077976,0.20366625054162224,True,0.7666666666666667,False,True,True,False,True,False,True,True,3
ADRO.JK,2026-01-31,-0.0905350178047456,-0.0905350178047456,0.37197339253122413,0.3211878289333363,0.6357197887657314,0.35309531367474256,True,0.5333333333333333,False,False,False,False,True,False,False,True,2
ADRO.JK,2026-02-28,-0.03703706527124562,-0.03703706527124562,0.3816189691959465,0.4431283971107115,1.0594570289461767,0.43268917411073615,True,0.5666666666666667,False,False,False,False,True,False,False,True,2
ADRO.JK,2026-03-31,-0.04444444444444451,-0.04444444444444451,0.4139727481575713,0.5940913334310236,0.42497434262076594,0.47907172471182036,True,0.5,False,False,False,False,True,False,False,True,2
ADRO.JK,2026-04-30,-0.020517830681073712,-0.020517830681073712,0.3632930382647715,-0.009756636748701752,1.114615792200625,0.391895665729755,True,0.4,False,False,False,False,False,False,False,True,2
ADRO.JK,2026-05-31,-0.11538461538461542,-0.11538461538461542,0.39664708867972914,-0.11268660043668766,0.9862458500588616,0.07476635514018692,False,0.5,False,False,False,False,False,False,False,False,0
AKRA.JK,2018-01-31,-0.05323211200985534,-0.05323211200985534,,,1.1421958643763048,0.012195103369659233,False,,False,False,False,False,False,False,False,False,0
AKRA.JK,2018-02-28,-0.07224358007038001,-0.07224358007038001,0.2823457516934611,,1.5348414900827398,0.1296295015434814,True,0.48148148148148145,False,False,False,False,False,False,True,True,3
AKRA.JK,2018-03-31,-0.1368822084988136,-0.1368822084988136,0.3045886969431325,,0.0,0.050925975441657334,False,0.48148148148148145,False,False,False,False,False,False,False,False,0
AKRA.JK,2018-04-30,-0.25475297774482875,-0.25475297774482875,0.3911007593384413,,2.079044261652957,0.004098360655737654,False,0.6296296296296297,True,True,False,False,False,False,True,False,1
AKRA.JK,2018-05-31,-0.23579005790489804,-0.23579005790489804,0.4248272795806592,,2.284898956601563,0.12158035949343038,True,0.6666666666666666,False,True,False,False,False,False,True,True,3
AKRA.JK,2018-06-30,-0.3320930154810776,-0.3320930154810776,0.4367435726491953,-0.047795081530449424,0.8480492278784489,0.085858211652444,False,0.6071428571428571,True,True,False,False,False,False,False,False,0
AKRA.JK,2018-07-31,-0.32859550185071995,-0.32859550185071995,0.37120595287971697,0.07069149054720525,1.2549670173236114,0.09154454069656603,False,0.42857142857142855,True,True,False,False,True,False,False,False,0
AKRA.JK,2018-08-31,-0.42428257004586023,-0.42428257004586023,0.33245254314947914,-0.05419311601637644,7.53363469351974,2.220446049250313e-16,False,0.25,True,True,False,False,False,False,True,False,1
AKRA.JK,2018-09-30,-0.4147138821314166,-0.4147138821314166,0.33051743446748205,-0.010017307634194839,0.822265247457458,0.13975160768227823,True,0.25,True,True,False,False,False,False,False,True,2
AKRA.JK,2018-10-31,-0.44820436545225084,-0.44820436545225084,0.38854288880146887,-0.09164861584039807,0.9733498906952442,0.07453421905535729,False,0.6428571428571429,True,True,False,False,False,False,False,False,0
AKRA.JK,2018-11-30,-0.378033810965674,-0.378033810965674,0.3784664815989074,0.29939762383553115,0.7459796765743484,0.1963190996079569,True,0.6785714285714286,True,True,True,True,True,True,False,True,2
AKRA.JK,2018-12-31,-0.3052709669422021,-0.3052709669422021,0.36424387135553044,0.17555452358320256,0.0,0.30395136354217556,True,0.5357142857142857,True,True,False,False,True,False,False,True,2
AKRA.JK,2019-01-31,-0.11209680040332926,-0.11209680040332926,0.40434784045884115,0.6086245603007615,0.8325179914877728,0.5957447190018803,True,0.6428571428571429,False,False,False,False,True,False,False,True,2
AKRA.JK,2019-02-28,-0.05531925491212408,-0.05531925491212408,0.4247474229637182,0.3287029915244528,1.0770734847802754,0.4378239658804004,True,0.7857142857142857,False,False,True,False,True,False,False,True,2
AKRA.JK,2019-03-31,-0.19489368130867646,-0.19489368130867646,0.4623812771967745,-0.0167041615347141,0.7003478242862116,0.07744880713214397,False,0.8928571428571429,False,False,True,False,False,False,False,False,0
AKRA.JK,2019-04-30,-0.24255335571699876,-0.24255335571699876,0.38741921391276984,-0.6436717609757716,1.1737422743787294,0.013667425968109326,False,0.75,False,True,True,False,False,False,False,False,0
AKRA.JK,2019-05-31,-0.3028695137099653,-0.3028695137099653,0.37971741652015356,-0.36335788347334574,1.5245594762941717,0.04461943365312693,False,0.75,True,True,True,True,False,False,True,False,1
AKRA.JK,2019-06-30,-0.28360214134029815,-0.28360214134029815,0.3382270514218185,-0.12577714138817264,0.8094984502121051,0.0734907454213114,False,0.6428571428571429,True,True,False,False,False,False,False,False,0
AKRA.JK,2019-07-31,-0.29936628906171014,-0.29936628906171014,0.3417171395822587,0.15457071837865588,0.8432616146411784,0.04986886201695473,False,0.6428571428571429,True,True,False,False,True,False,False,False,0
AKRA.JK,2019-08-31,-0.24035674790621875,-0.24035674790621875,0.3650365539124111,0.21726250577192818,1.194191958936065,0.16348776380243568,True,0.7142857142857143,False,True,True,False,True,False,False,True,2
AKRA.JK,2019-09-30,-0.32397090348072966,-0.32397090348072966,0.30974276957810143,0.041627687998738616,1.3706716384726307,0.03542232436954951,False,0.5,True,True,False,False,True,False,True,False,1
AKRA.JK,2019-10-31,-0.29550640620079205,-0.29550640620079205,0.2881173879427789,0.1658553830869014,0.8495832576013295,0.07608687533624847,False,0.42857142857142855,True,True,False,False,True,False,False,False,0
AKRA.JK,2019-11-30,-0.3951318440174606,-0.3951318440174606,0.2913329549272042,-0.08227290788212416,1.186998086695061,0.05590062111801242,False,0.39285714285714285,True,True,False,False,False,False,False,False,0
AKRA.JK,2019-12-31,-0.2972855003356034,-0.2972855003356034,0.3415153631938888,-0.0183215975859643,0.85574761646384,0.2267081170093681,True,0.6428571428571429,True,True,False,False,False,False,False,True,2
AKRA.JK,2020-01-31,-0.41114300519437275,-0.41114300519437275,0.33439382893064007,-0.12923028514738422,1.2951287792427562,0.027950406076421963,False,0.75,True,True,True,True,False,False,False,False,0
AKRA.JK,2020-02-29,-0.5009516175790114,-0.5009516175790114,0.3022369301269453,-0.10455383600244772,0.6150471877499815,0.10878661087866104,False,0.35714285714285715,True,True,False,False,False,False,False,True,1
AKRA.JK,2020-03-31,-0.5829850035759503,-0.5829850035759503,0.6658691457900429,-0.013391770453004104,0.8904921617213986,0.40569365769473986,False,0.4642857142857143,True,True,False,False,False,False,False,True,1
AKRA.JK,2020-04-30,-0.467773504355642,-0.467773504355642,0.866158554994621,0.07927160028024505,1.5337321749895074,0.7081843444015152,True,0.75,True,True,True,True,True,True,True,True,3
AKRA.JK,2020-05-31,-0.4680494213075288,-0.4680494213075288,0.8995157867757513,0.06082682588155219,0.8500461668946057,0.7072987871783682,True,0.7142857142857143,True,True,True,True,True,True,False,True,2
AKRA.JK,2020-06-30,-0.40691122445817096,-0.40691122445817096,0.7388703623775535,0.37463151949486573,0.6709354338233753,0.5296146695820563,True,0.8928571428571429,True,True,True,True,True,True,False,True,2
AKRA.JK,2020-07-31,-0.3241950527892459,-0.3241950527892459,0.5472132916137118,0.25224031311132444,1.7054502132104197,0.35211301886246815,True,0.8928571428571429,True,True,True,True,True,True,True,True,3
AKRA.JK,2020-08-31,-0.30712940666485256,-0.30712940666485256,0.4716975268846089,0.099479332144638,0.7030347693130089,0.36700291697183296,True,0.8214285714285714,True,True,True,True,True,True,False,True,2
AKRA.JK,2020-09-30,-0.39075170886459676,-0.39075170886459676,0.40930970731217825,-0.12108743810671574,0.9161618446378748,0.08181818099694094,False,0.6785714285714286,True,True,True,True,False,False,False,False,0
AKRA.JK,2020-10-31,-0.34462587283760593,-0.34462587283760593,0.3367406293609631,-0.1830541367216839,1.7423071341120782,0.09387759183646849,True,0.35714285714285715,True,True,False,False,False,False,True,False,2
AKRA.JK,2020-11-30,-0.24579045699833268,-0.24579045699833268,0.33404118223880025,-0.233313740866109,4.056603096898139,0.18775516663666836,True,0.2857142857142857,False,True,False,False,False,False,True,True,3
AKRA.JK,2020-12-31,-0.17581219132716008,-0.17581219132716008,0.3601512788503074,-0.01442016210144581,0.3501743328990963,0.28225813285162404,False,0.39285714285714285,False,False,False,False,False,False,False,True,1
AKRA.JK,2021-01-31,-0.21111101425040513,-0.21111101425040513,0.4339932051850653,-0.04505744627199382,0.8712561836432308,0.10505847289598957,False,0.42857142857142855,False,True,False,False,False,False,False,True,1
AKRA.JK,2021-02-28,-0.06388882646754512,-0.06388882646754512,0.48371068183928567,0.1779461304352501,0.7815831698783162,0.2166064299437893,True,0.6785714285714286,False,False,True,False,True,False,False,True,2
AKRA.JK,2021-03-31,-0.1458886231113301,-0.1458886231113301,0.46151092422942913,-0.024527155472927942,1.0026226990142708,0.16245484701161184,False,0.75,False,False,True,False,False,False,False,True,1
