Date,month_end_price,monthly_return,net_foreign_buy,return_3m,return_6m,return_12m,ihsg_price,stock_return_6m,ihsg_return_6m,rs_6m,rs_3m,rs_change,high_12m,drawdown,low_3m,recovery,ticker,state,month,quality_score,value_score,momentum_score,growth_score,final_score,fwd_return_3m,fwd_return_6m,volatility_3m,is_winner_3m,is_winner_6m,fwd_return_1m,recovery_norm,rs_3m_norm,rs_6m_norm,rs_change_norm,drawdown_norm,volatility_3m_norm,recovery_score,recovery_score_pctl,drawdown_12m,rs_3m_prev1,rs_3m_prev2,momentum_inflection,drawdown_prev2,drawdown_compression,winner_group_a,winner_group_b,mi_norm,dc_norm,early_reversal_score,early_reversal_pctl,er_quintile
2024-10-31,4434.884765625,-0.0186916160480191,39598064836.630005,0.056338067482679,0.0,0.1484113357686558,7574.01904296875,0.0,0.0469744293781535,-0.0469744293781535,0.0124754343289779,0.0790518189762606,4983.9658203125,-0.1101695064700648,4434.884765625,0.0,BBNI.JK,WEAK,2024-10,,,,,,-0.1006289087157157,-0.152726146181253,0.0504131827980546,False,False,-0.0542168178257489,-0.5613481900762815,-0.05652678385401935,-0.38824752176098826,0.46722859873299627,0.1213064117626479,-0.5628846813193017,-0.2725776063586783,50.79365079365079,-0.1101695064700648,0.0823298099231313,0.115489760133447,False,-0.0932203290199567,False,False,False,-0.4049952630478224,-0.9458651548221525,-0.3291364631642354,0.4444444444444444,Q3
2024-11-30,4206.80517578125,-0.0514285267593885,-57939593562.89001,-0.0691588605313059,0.1318182627298136,-0.0108080993176321,7114.26611328125,0.1318182627298136,0.0205904049063372,0.1112278578234764,0.0033852892119634,0.15820228720163,4983.9658203125,-0.155932177817889,4206.80517578125,0.0,BBNI.JK,AVOID,2024-11,,,,,,-0.2357320747006908,-0.017949291443934,0.0260319521551622,False,False,-0.1448276118663718,-0.35699279455623567,-0.15333767688985467,0.5770845977385949,1.4002566614193457,0.2277398005647742,-1.0717762743904016,-0.0048341841271679,31.746031746031743,-0.155932177817889,0.0124754343289779,0.0823298099231313,False,-0.0932203290199567,False,False,False,-0.35073618609895796,-0.456268240284905,0.00045565557500313464,0.6666666666666666,Q4
2024-12-31,3674.618896484375,-0.1265060436743524,-205500036817.9,-0.1869158903748166,-0.0665235453928356,-0.1520222351327086,7079.90478515625,-0.0665235453928356,0.0023115252195358,-0.0688350706123714,-0.1274009291941248,-0.1800629284358479,4983.9658203125,-0.2627118585949747,3674.618896484375,0.0,BBNI.JK,AVOID,2024-12,,,,,,-0.0259434631037027,0.0309745848454197,0.0552755064403676,False,False,0.0880503102736702,-0.49655414921473656,-0.728139989022685,-0.3699490105150481,-1.7944153059790815,-0.5357849178629266,-0.2172557192532211,-0.6425651535037543,84.12698412698413,-0.2627118585949747,0.0033852892119634,0.0124754343289779,False,-0.1101695064700648,False,False,False,-0.28882799302123124,-0.45200027014201233,-0.6400179505115818,0.12698412698412698,Q1
2025-01-31,4029.40966796875,0.096551719097677,71248706388.5,-0.0914285531834122,-0.040241393699824,-0.1307910138609251,7109.19580078125,-0.040241393699824,-0.0202000013324539,-0.0200413923673701,-0.0300578014661964,0.0487936782450013,4983.9658203125,-0.1915254210719884,3674.618896484375,0.0965517190976769,BBNI.JK,AVOID,2025-01,,,,,,-0.0473340624192104,-0.0917347724990025,0.1134971014629135,False,False,-0.1836228588582877,1.572751547676569,0.2541449541363915,0.10413476678148159,0.8814391460212053,0.1158249189796356,1.3322885535816442,0.7902686855284751,9.523809523809524,-0.1915254210719884,-0.1274009291941248,0.0033852892119634,False,-0.155932177817889,False,False,False,-0.28882799302123124,-0.5966996986049437,0.5505730632937939,0.8412698412698413,Q5
2025-02-28,3404.302001953125,-0.1551362898105979,-226931408898.08,-0.1907630946277637,-0.2467289969031878,-0.2962353594564345,6270.59716796875,-0.2467289969031878,-0.1825295911859588,-0.064199405717229,-0.072174763536592,-0.0441580133498589,4983.9658203125,-0.3169491676530656,3404.302001953125,0.0,BBNI.JK,AVOID,2025-02,,,,,,0.1762378655660502,0.1555497539052586,0.137792906418108,False,False,0.0495282684481486,-0.35814253763212806,-0.3222728059431135,-0.32248410962086754,-0.6904727752684977,-0.209649433839196,1.1238982161099005,-0.2252788854699973,57.14285714285714,-0.3169491676530656,-0.0300578014661964,-0.1274009291941248,False,-0.2627118585949747,False,False,False,-0.5249999987399999,-0.374999998875,-0.39543085650689674,0.31746031746031744,Q2
2025-03-31,3581.697265625,0.0521091441270777,215192818436.21,-0.0252874198595876,-0.2074766896360675,-0.2813559733841787,6510.6201171875,-0.2074766896360675,-0.1351379715602036,-0.0723387180758639,0.055121100486945,-0.0081393123586348,4519.35888671875,-0.2074766896360675,3404.302001953125,0.0521091441270778,BBNI.JK,AVOID,2025-03,,,,,,0.0554787373730447,0.0508713007814544,0.1343333330353048,False,False,0.0690364453674851,-0.007942199922636702,0.6729414378008262,-0.04760698562462644,0.4377651726025814,0.3669367742706381,0.5955107160773266,0.2933059647387108,28.57142857142857,-0.2074766896360675,-0.072174763536592,-0.0300578014661964,False,-0.1915254210719884,False,False,False,-0.2200270092316387,-0.57282196055698,0.12320327191111782,0.6666666666666666,Q4
2025-04-30,3847.30126953125,0.0741559054851896,171603741400.03,-0.0451948085311717,-0.1324912657591775,-0.1324912657591775,6766.794921875,-0.1324912657591775,-0.1065780421879354,-0.0259132235712421,0.0029682873380716,0.0464254945046217,4519.35888671875,-0.1487064059379101,3404.302001953125,0.1301292503790692,BBNI.JK,WATCH,2025-04,,,,,,-0.0423940284890878,0.0456620763985292,0.1264987749597854,False,False,0.0690423165214982,-0.08141788851785998,-0.15977008191419406,0.010175690326113198,0.0984057125643081,0.4288365681784989,-0.0326425322339563,-0.0637449354399789,44.44444444444444,-0.1487064059379101,0.055121100486945,-0.072174763536592,False,-0.3169491676530656,True,False,False,-0.4766166807651434,0.5249999987399999,-0.04816263043107307,0.5396825396825397,Q3
2025-05-31,4132.62744140625,0.0741626797294623,200494684333.31,0.2139426640278294,-0.0176327952627909,0.1118611430284111,7175.81884765625,-0.0176327952627909,0.008652014613298,-0.0262848098760889,0.0695829395168174,-0.0003715863048467,4519.35888671875,-0.0855721917657404,3581.697265625,0.1538181858831984,BBNI.JK,WEAK,2025-05,,,,,,-0.0251141813832067,-0.0539906084285042,0.0127306596113322,False,False,-0.0898058097723415,-0.2218004647537786,0.07815611014750158,-0.14171176839345104,-0.19962614756238334,0.548882706800826,-1.1029391973729117,-0.2016921950273253,49.20634920634921,-0.0855721917657404,0.0029682873380716,0.055121100486945,False,-0.2074766896360675,True,False,False,-0.743108581278644,0.45200027014201233,-0.11733132301817734,0.49206349206349204,Q3
2025-06-30,3792.076904296875,-0.0824053321858339,-110777275832.92,0.0587374149934372,0.0319646774594437,-0.0366852716053326,6927.67919921875,0.0319646774594437,-0.0215010781298439,0.0534657555892876,-0.0053208581855259,0.0797505654653766,4519.35888671875,-0.1609259190632486,3792.076904296875,0.0,BBNI.JK,AVOID,2025-06,,,,,,-0.0048780655067264,0.0572081931220831,0.0903926283333634,False,False,-0.027431449654073,-0.5217410576417602,-0.39279915860856196,0.08945364960498542,0.500285563258622,0.1680672353086889,-0.1200347847647534,-0.2184462577895974,49.20634920634921,-0.1609259190632486,0.0695829395168174,0.0029682873380716,False,-0.1487064059379101,False,False,False,-0.57282196055698,-0.9921567396804715,-0.34777337320180374,0.42857142857142855,Q3
2025-07-31,3690.83203125,-0.0266990558477736,-4299496147.020002,-0.0406698689079563,-0.0840266105008451,-0.1208866562862428,7484.3369140625,-0.0840266105008451,0.0527684317317613,-0.1367950422326065,-0.1467085475544605,-0.1902607978218942,4519.35888671875,-0.1833284048105983,3690.83203125,0.0,BBNI.JK,AVOID,2025-07,,,,,,0.0844748746452923,0.1069042434674236,0.0793618519632417,False,False,0.0844748746452923,-0.4865762059363686,-0.4281771703057544,-0.49671020739535665,-1.149582944950195,-0.0925613639128588,-0.2331479227904732,-0.5120411434341912,87.5,-0.1833284048105983,-0.0053208581855259,0.0695829395168174,False,-0.0855721917657404,False,False,False,-0.25617376809898995,-0.743108581278644,-0.5424102148994355,0.09375,Q1
2025-08-31,4031.382568359375,0.0922693133217549,145404572952.13998,-0.0244989112815897,0.1842023904008749,-0.10797467751309,7830.4931640625,0.1842023904008749,0.2487635474436083,-0.0645611570427333,-0.1157323064250691,0.0722338851898731,4519.35888671875,-0.1079746775130901,3690.83203125,0.0922693133217548,BBNI.JK,WATCH,2025-08,,,,,,-0.0281689860209854,0.0045454701646853,0.0892262049227612,False,False,-0.0682926583108554,-0.1109767582081617,-0.3141916946850843,-0.190309379422017,0.30951645091616353,0.4567391691896885,-0.1224742197479446,-0.1469081891666622,43.75,-0.1079746775130901,-0.1467085475544605,-0.0053208581855259,False,-0.1609259190632486,True,False,False,-0.17819661022568029,0.9616214980018195,-0.03109322417779185,0.65625,Q4
2025-09-30,3773.668701171875,-0.0639269190699458,-60215901618.74003,-0.0048543854962808,0.0535978954417233,-0.1649991081120531,8061.06201171875,0.0535978954417233,0.2381404331114653,-0.184542537669742,-0.1684564779008792,-0.1199813806270087,4434.884765625,-0.14909430557886,3690.83203125,0.0224439013264497,BBNI.JK,WEAK,2025-09,,,,,,0.0617848679954036,-0.0036352928648604,0.0815849758189871,False,False,0.0639269190699458,-0.576367726552623,-0.44097512536780087,-0.4551532366663751,-0.4927065946522989,-0.1795706909936794,-0.3209824186720545,-0.4776024057250285,65.625,-0.14909430557886,-0.1157323064250691,-0.1467085475544605,False,-0.1833284048105983,True,False,False,-0.374999998875,0.9319689764240122,-0.34500084651802204,0.453125,Q3
2025-10-31,4031.382568359375,0.0682926583108554,247878621930.65,0.0922693133217549,0.0478468635367754,-0.0909836937349961,8163.875,0.0478468635367754,0.2064611229178325,-0.1586142593810571,0.0014746185157661,0.0259282782886849,4206.80517578125,-0.0416997222575911,3773.668701171875,0.0682926583108553,BBNI.JK,WATCH,2025-10,,,,,,0.0244989112815897,-0.0837049914944556,0.0841171401891747,False,False,-0.0281689860209854,-0.283292970307568,-0.14025465040838136,-0.390376086644152,0.29522285150847605,0.5992301419280511,-0.3399351461510401,-0.2096107334633875,40.625,-0.0416997222575911,-0.1684564779008792,-0.1157323064250691,False,-0.1079746775130901,True,False,False,-0.42695628074831654,0.7180703293172536,-0.11997427668324726,0.59375,Q3
2025-11-30,3920.933837890625,-0.0273972337271127,-11322743092.16,-0.0273972337271127,-0.051224942610261,-0.067954498947657,8508.7060546875,-0.051224942610261,0.1857470534483454,-0.2369719960586064,-0.1140090059891217,-0.0783577366775493,4132.62744140625,-0.051224942610261,3773.668701171875,0.0390243946621541,BBNI.JK,WEAK,2025-11,,,,,,0.0318181705832965,-0.0597118480785472,0.0682800483209189,False,False,0.0251715904060512,-0.21095220509739343,-0.3470132615882829,-0.4673602733060765,0.0665281505722005,0.635001435516694,-0.3293123134134618,-0.2871401118362758,60.9375,-0.051224942610261,0.0014746185157661,-0.1684564779008792,False,-0.14909430557886,True,False,False,-0.45200027014201233,0.9319689764240122,-0.1654933322367802,0.421875,Q3
2025-12-31,4022.178466796875,0.0258215601415803,38803824373.27,0.0658536255574919,0.0606795611764274,0.0945838412372563,8646.9384765625,0.0606795611764274,0.2481724727579237,-0.1874929115814962,-0.0068261856128022,0.0494790844771101,4132.62744140625,-0.0267260904050405,3920.933837890625,0.0258215601415802,BBNI.JK,WATCH,2025-12,,,,,,-0.0697283156374668,,0.047945437111333,False,False,,-0.26444199923484685,0.017758322136667563,-0.31249241929844146,0.24092985986543705,0.8509118546007327,-0.4511150278936818,-0.1575221041685904,37.5,-0.0267260904050405,-0.1140090059891217,0.0014746185157661,False,-0.0416997222575911,True,False,False,-0.3191111026875793,1.58607218905619,0.029022212492351408,0.71875,Q4
2023-01-31,3429.79296875,-0.0612163917216105,-117973720565.13,-0.0026685321568099,0.0636677327750259,0.184626370145905,6839.341796875,0.0636677327750259,-0.0160810345675369,0.0797487673425628,0.0338932873452619,-0.1194331597543062,3683.02587890625,-0.0687567555814874,3429.79296875,0.0,BBRI.JK,WEAK,2023-01,,,,,,0.1443375562500967,0.227632064642921,0.0665108810765845,False,False,0.0192717506871099,-0.6204249238999885,0.39279898810857666,0.2370409376173057,-0.5183232862404555,0.7359154499556682,-0.1830760461927447,-0.0910195281954791,55.00000000000001,-0.0687567555814874,,,False,,False,False,False,0.0,0.0,-0.10420391812430206,0.38333333333333336,Q2
2023-02-28,3497.18994140625,0.019650449245866,114159904406.09,-0.0504574074714858,0.0895672107774927,0.0804774273629318,6843.23876953125,0.0895672107774927,-0.0467154526889039,0.1362826634663967,-0.0168373402404532,0.0565338961238338,3683.02587890625,-0.0504574074714858,3429.79296875,0.019650449245866,BBRI.JK,WEAK,2023-02,,,,,,0.2018599081379087,0.1982646527178593,0.0410981357195828,True,False,0.0592746995974931,-0.45701894065701176,-0.08162588213422843,0.5534547270013699,0.2934100672745384,0.7561332624378408,-0.6606816999420922,-0.0876296656608015,43.333333333333336,-0.0504574074714858,0.0338932873452619,,False,,False,True,False,0.0,0.0,-0.04515293695300132,0.5833333333333334,Q3
2023-03-31,3717.54638671875,0.0630095731156921,211395189526.74,0.0175458526693665,0.1195271113340956,0.0786860563377986,6805.27685546875,0.1195271113340956,-0.0334508959153659,0.1529780072494616,0.0241645661353312,0.0166953437830649,3717.54638671875,0.0,3429.79296875,0.0838981887800716,BBRI.JK,ACCUMULATE,2023-03,,,,,,0.1281105331115494,0.0947367031778537,0.0630496496561463,False,False,0.0725490270123498,0.6655152364178306,0.23225110711182925,0.8377977244258754,0.5351869291528929,1.1116237927803916,-0.329382593245934,0.4574698864408456,23.33333333333333,0.0,-0.0168373402404532,0.0338932873452619,False,-0.0687567555814874,True,False,False,-0.5161331624034808,1.150689247800806,0.5003613078222097,0.7666666666666667,Q4
2023-04-30,4008.34814453125,0.0782241100881522,208069096822.68,0.1686851600235528,0.1655664860928434,0.112912513488431,6915.7158203125,0.1655664860928434,-0.025803233023538,0.1913697191163814,0.157518292552125,0.0383917118669198,4008.34814453125,0.0,3497.18994140625,0.1461625509878536,BBRI.JK,BUY,2023-04,,,,,,0.0973450558701511,-0.0282259016550934,0.0303928980259983,False,False,0.0852017162656656,1.8239258099433273,1.1747055700501585,1.2973401431383684,0.6393959056092015,1.0163612444939405,-0.7781031638025451,1.1451867302749574,3.3333333333333326,0.0,0.0241645661353312,-0.0168373402404532,True,-0.0504574074714858,True,False,False,2.780362332158533,1.0930235386610088,1.4867333346091673,0.9833333333333333,Q5
2023-05-31,4381.67431640625,0.0931371623456269,354813730683.32,0.2529128785736874,0.1896941429332226,0.2796277221166086,6633.26123046875,0.1896941429332226,-0.0632724126943652,0.2529665556275878,0.2835968202180153,0.0615968365112064,4381.67431640625,0.0,3717.54638671875,0.1786468440744017,BBRI.JK,BUY,2023-05,,,,,,-0.004504541817542,-0.0568720356819942,0.0150640460242712,False,False,-0.0276497685297847,1.2441802295582152,1.8154172663943386,1.328109899748994,0.2864269211715193,1.1411634661296728,-1.206265613437581,1.0915173676621457,6.666666666666665,0.0,0.157518292552125,0.0241645661353312,True,0.0,False,False,False,2.4070535468507743,-0.8153389958896226,1.2141390176416653,0.9,Q5
2023-06-30,4263.78173828125,-0.0269058285969763,-90257251724.51,0.1469343741113686,0.167058315660959,0.3892213234887616,6661.87890625,0.167058315660959,-0.0275508286916357,0.1946091443525948,0.1680059561005004,-0.058357411274993,4381.67431640625,-0.0269058285969763,4008.34814453125,0.0637254012225705,BBRI.JK,BUY,2023-06,,,,,,-0.0382775927467025,0.0524017448293906,0.0654281066133138,False,False,0.0398230073899396,-0.19523478087001941,0.9728403045518366,0.9127557933025479,-1.1498567241677433,0.9266295949159624,-0.3928810382033317,0.2615590405106128,21.666666666666668,-0.0269058285969763,0.2835968202180153,0.157518292552125,False,0.0,False,False,False,-0.6096594017652525,-0.8711981244690896,0.05848158583212691,0.6333333333333333,Q4
2023-07-31,4440.62060546875,0.0414746527946772,141675500369.33,0.1078430429071553,0.2947197238809285,0.3771515932795348,6931.35888671875,0.2947197238809285,0.0134540855796669,0.2812656383012615,0.10558108379653,0.0866564939486667,4440.62060546875,0.0,4263.78173828125,0.0414746527946771,BBRI.JK,BUY,2023-07,,,,,,-0.139112911685532,0.023315802315761,0.0602152040641206,False,False,-0.0180180553310553,-0.5747321060889284,0.43950540644351516,1.3324864777149266,0.9626216450434097,0.9386982059280576,-0.5191878390222584,0.2702726671696892,26.66666666666667,0.0,0.1680059561005004,0.2835968202180153,False,0.0,False,False,False,-0.43091105302552135,-1.4029447458720223,0.05020627605602587,0.6,Q3
2023-08-31,4362.025390625,-0.017699151048157,-50552149237.66,-0.0044843419118757,0.2472943888403704,0.3590110682672198,6953.259765625,0.2472943888403704,0.0160773282650323,0.231217060575338,-0.0527258514858378,-0.0500485777259234,4440.62060546875,-0.017699151048157,4263.78173828125,0.0230414356020372,BBRI.JK,WEAK,2023-08,,,,,,-0.0521326601168961,0.1071727184723541,0.0371083822697612,False,False,-0.062200999037014,-0.4958207876533627,-0.5345932442993466,1.1020153000781838,-0.32357373947663143,0.8314503112315148,-0.5606155300392016,-0.1771400777454641,48.33333333333333,-0.017699151048157,0.10558108379653,0.1680059561005004,False,-0.0269058285969763,True,False,False,-0.4309110530255213,0.752245314735197,-0.11731620013581345,0.5166666666666667,Q3
2023-09-30,4106.59130859375,-0.0585585958715959,-228651315601.43,-0.0368664343852798,0.1046509932639701,0.2366867355211519,6939.89208984375,0.1046509932639701,0.0197810077729347,0.0848699854910353,-0.0785983823095997,-0.1463470750843027,4440.62060546875,-0.0752213094862536,4106.59130859375,0.0,BBRI.JK,WEAK,2023-09,,,,,,0.0873363137272434,0.1802817099085992,0.0502952683845413,False,False,-0.0534273468158472,-0.4947098024038678,-0.4391289352793531,0.1878112226221837,-1.2308158277822019,0.4817668109408872,-0.4185000659943441,-0.4075209680945441,62.29508196721312,-0.0752213094862536,-0.0527258514858378,0.10558108379653,False,0.0,False,False,False,-0.48120607769730894,-0.9764082200030036,-0.49886650369592256,0.29508196721311475,Q2
2023-10-31,3898.314697265625,-0.0507176379817174,-208979171871.59003,-0.1221239003249365,-0.0274510704405125,0.133570438380008,6752.2109375,-0.0274510704405125,-0.0236425103432187,-0.0038085600972938,-0.0962778934817449,-0.0886785455883291,4440.62060546875,-0.1221239003249365,3898.314697265625,0.0,BBRI.JK,AVOID,2023-10,,,,,,0.1425922859226916,0.0470097766340897,0.021684077611972,False,False,0.0597156492435737,-0.34832151251132126,-0.3668693854071479,-0.03880249368521715,-0.48385564090810956,0.4838820782102549,-0.747708426839225,-0.3454741770675421,67.21311475409837,-0.1221239003249365,-0.0785983823095997,-0.0527258514858378,False,-0.017699151048157,False,False,False,-0.29127054861705265,-0.4812060776973089,-0.327667400880213,0.36065573770491804,Q2
2023-11-30,4145.88916015625,0.0635080751854846,291123347974.5,-0.0495495122365121,-0.0538116571939526,0.1256747295480467,7080.7412109375,-0.0538116571939526,0.067460026813557,-0.1212716840075096,-0.0678835669978104,-0.1174631239102158,4440.62060546875,-0.0663716789832326,3898.314697265625,0.0635080751854846,BBRI.JK,WEAK,2023-11,,,,,,0.1514118747835,-0.1536297100939767,0.0683243079634964,False,False,0.0786026172440859,0.00026648704255506883,0.006596865022110486,-0.3717715362143908,-0.3101219850112253,0.8402181008782275,-0.2894296784284447,-0.1322504684491896,51.61290322580645,-0.0663716789832326,-0.0962778934817449,-0.0785983823095997,False,-0.0752213094862536,True,False,False,-0.25830306416544946,1.4029447458720223,0.029415401605670286,0.6129032258064516,Q4
2023-12-31,4499.56689453125,0.0853080535229915,278980791566.71,0.0956938629649195,0.0552995370595696,0.2315961002385311,7272.796875,0.0552995370595696,0.0917035535090338,-0.0364040164494641,0.0477241278672453,0.0848676675580455,4499.56689453125,0.0,3898.314697265625,0.1542338789855417,BBRI.JK,WATCH,2023-12,,,,,,0.1018397001867545,-0.181276023967239,0.0730590415958284,False,False,0.0103509683084221,0.4536322044379864,0.6869591756192328,0.171980836790124,0.6440302778519753,1.1534541944086176,-0.2257759103903641,0.4183990204696992,9.677419354838712,0.0,-0.0678835669978104,-0.0962778934817449,True,-0.1221239003249365,True,False,False,4.436500816991283,0.9161890767174244,0.9332985979107911,0.9516129032258065,Q5
2024-01-31,4546.62890625,0.0104592314820231,46246662140.530014,0.1663062783102449,0.0238724066295368,0.3256277996006955,7207.94091796875,0.0238724066295368,0.0399030025382125,-0.0160305959086757,0.098812832876284,0.0203734205407883,4546.62890625,0.0,4145.88916015625,0.0966595416840924,BBRI.JK,WATCH,2024-01,,,,,,-0.1114784806799435,-0.1757396626030405,0.0384962444807078,False,False,0.0693877355215099,0.29760817956331453,0.6705224904958498,0.0912924557407733,0.10414346408913357,1.1450864265156535,-0.5373983757713904,0.2653722028163157,22.580645161290324,0.0,0.0477241278672453,-0.0678835669978104,True,-0.0663716789832326,True,False,False,2.283828581035263,0.9458651548221527,0.6039906648487278,0.8870967741935484,Q5
2024-02-29,4885.6318359375,0.0745613808994816,191673120876.59,0.178427991488651,0.1200374593045356,0.3970164382815724,7316.11083984375,0.1200374593045356,0.0521843115962077,0.0678531477083279,0.1451871736286962,0.0838837436170036,4885.6318359375,0.0,4499.56689453125,0.0858004671239517,BBRI.JK,BUY,2024-02,,,,,,-0.3594695421876799,-0.1456500325348599,0.0404699944266028,False,False,0.0247771269105896,0.40969732126107894,1.1872335774508291,0.6383306843099721,0.7069550639548527,1.1888976409347094,-0.5410597323885448,0.6233349446860689,20.63492063492064,0.0,0.098812832876284,0.0477241278672453,True,0.0,False,False,False,2.156904408619551,-0.9161890767174243,0.7102342329732247,0.8095238095238095,Q5
2024-03-31,5009.75927734375,0.0254066302117157,-83876004171.68,0.1133869980758781,0.2199313008966743,0.3475983232493185,7288.81298828125,0.2199313008966743,0.0502775682849783,0.169653732611696,0.1111848035753957,0.101800584903368,5009.75927734375,0.0,4546.62890625,0.1018623645437854,BBRI.JK,BUY,2024-03,,,,,,-0.3152173662238933,-0.222222195749973,0.0335377891437379,False,False,-0.2246963068615368,0.30707844442739063,0.6744905004434966,1.0133305910121082,0.7452078414289734,1.1329914446488611,-0.8214000814709105,0.4895175812288799,19.047619047619047,0.0,0.1451871736286962,0.098812832876284,False,0.0,False,False,False,-0.6030747061549321,-0.8591246912620022,0.3410465914921115,0.7142857142857143,Q4
2024-04-30,4090.613525390625,-0.1834710414350427,-1200376913755.28,-0.1002974709971415,0.049328708187639,0.0205235119039279,7234.19677734375,0.049328708187639,0.0713819287201067,-0.0220532205324677,-0.103940100657097,-0.1917069531441637,5009.75927734375,-0.1834710414350427,4090.613525390625,0.0,BBRI.JK,AVOID,2024-04,,,,,,-0.0578159478929232,-0.0291666418411786,0.1370077870071441,False,False,-0.1382487840618094,-0.5315979633105667,-0.5315593066684956,0.10046897870057624,-1.6133973645633755,0.0005981468141751,1.0168228686609448,-0.3585108378538671,63.49206349206349,-0.1834710414350427,0.1111848035753957,0.1451871736286962,False,0.0,False,False,False,-0.530263271385172,-0.887300165760161,-0.5803949490260784,0.15873015873015872,Q1
2024-05-31,3593.778076171875,-0.1214574405855918,-1036111128078.42,-0.2644189744841329,-0.1331707295241745,-0.1798162490727036,6970.73583984375,-0.1331707295241745,-0.0155358553316179,-0.1176348741925565,-0.2172115158273998,-0.0955816536600888,5009.75927734375,-0.2826445589063612,3593.778076171875,0.0,BBRI.JK,AVOID,2024-05,,,,,,0.157281574185721,-0.0211765526930616,0.1072727238506622,False,False,0.0565216661184451,-0.5605078630362281,-1.057473750972255,-0.3956845389258187,-0.9615770332156015,-0.485543480656804,0.6639376609396409,-0.5942953328182329,82.53968253968253,-0.2826445589063612,-0.103940100657097,0.1111848035753957,False,0.0,False,False,False,-0.6030747061549322,-0.7522453147351968,-0.7235631829033781,0.12698412698412698,Q1
2024-06-30,3809.0732421875,0.0599077520793824,562337990757.37,-0.2396694069885273,-0.1534578035017042,-0.1066444119339572,7063.5771484375,-0.1534578035017042,-0.0287674370889809,-0.1246903664127232,-0.2087678266892553,-0.0070554922201666,5009.75927734375,-0.2396694069885273,3593.778076171875,0.0599077520793825,BBRI.JK,AVOID,2024-06,,,,,,0.0707070731136387,-0.0912114125226486,0.1264728277360104,False,False,0.0149892192777193,0.22131234987933698,-1.1368651801184393,-0.4950342071017347,0.05660592555008251,-0.1825770081163332,0.9076956924768628,-0.2772425297674787,66.66666666666667,-0.2396694069885273,-0.2172115158273998,-0.103940100657097,False,-0.1834710414350427,False,False,False,-0.32185759804368214,-0.627415964031769,-0.38134448478360583,0.25396825396825395,Q2
2024-07-31,3867.037109375,0.0152173149482974,75169561669.62,-0.0546559616614661,-0.1494715779290459,-0.1291674175873898,7255.76220703125,-0.1494715779290459,0.0066345284467144,-0.1561061063757604,-0.0576370016236411,-0.0314157399630371,5009.75927734375,-0.2280992168898459,3593.778076171875,0.0760367021589165,BBRI.JK,AVOID,2024-07,,,,,,0.0270834506785527,-0.0710645131842755,0.0944903496674123,False,False,0.0932040442382498,-0.10131456259651683,-0.5755657311366226,-0.6576434016943403,-0.37703176761835266,-0.3391004892005587,0.0546004932323136,-0.3668358984839992,66.66666666666667,-0.2280992168898459,-0.2087678266892553,-0.2172115158273998,False,-0.2826445589063612,True,False,False,-0.4049952630478224,0.8315940648908743,-0.26797560839479184,0.3333333333333333,Q2
2024-08-31,4264.50634765625,0.1027839213949228,173146621609.43,0.1866359739716707,-0.1271330933518986,-0.0223563675668511,7670.73291015625,-0.1271330933518986,0.0484713911633511,-0.1756044845152498,0.0862165797505591,-0.0194983781394894,5009.75927734375,-0.1487602274739724,3809.0732421875,0.119565331646708,BBRI.JK,WEAK,2024-08,,,,,,-0.2117648332019641,-0.483471707830245,0.0437864355531872,False,False,-0.040404143886469,0.055599901383842985,0.7870616994114077,-0.6781195777183292,-0.028823227218719567,0.004657439958325,-0.4991063063891077,0.0643816125114944,41.26984126984127,-0.1487602274739724,-0.0576370016236411,-0.2087678266892553,False,-0.2396694069885273,True,False,False,-0.40499526304782235,0.752245314735197,0.14357014105712096,0.6507936507936508,Q4
2024-09-30,4098.89404296875,-0.0388350470573269,-707662631357.31,0.0760869593084563,-0.181818164097089,-0.0018743685569323,7527.92919921875,-0.181818164097089,0.0328059193344574,-0.2146240834315465,0.0103480226446206,-0.0390195989162966,5009.75927734375,-0.181818164097089,3867.037109375,0.0599572559134875,BBRI.JK,AVOID,2024-09,,,,,,-0.1742383708641823,-0.1829364193877884,0.0714673592493391,False,False,-0.0312499558515804,-0.31216176332446416,-0.2206171162663489,-1.3159021427649693,-0.33761342884441276,-0.5062674313783754,-0.0286417196946959,-0.4596396100197745,69.84126984126983,-0.181818164097089,0.0862165797505591,-0.0576370016236411,False,-0.2280992168898459,True,False,False,-0.456268240284905,0.7266829677558587,-0.3529079996160177,0.36507936507936506,Q2
2024-10-31,3974.685302734375,-0.0303029887897304,-184851767144.12,0.0278373830699476,-0.0283400575333451,0.0195906722262104,7574.01904296875,-0.0283400575333451,0.0469744293781535,-0.0753144869114986,-0.0160252500837534,0.1393095965200478,5009.75927734375,-0.206611519098416,3974.685302734375,0.0,BBRI.JK,AVOID,2024-10,,,,,,-0.1008801463304132,-0.1405022148998584,0.0794154203185785,False,False,-0.1294118193880231,-0.5613481900762815,-0.20557445922279372,-0.5307436804711669,0.8351529448125224,-0.660394234507966,0.0375715186145043,-0.2489530862624996,49.20634920634921,-0.206611519098416,0.0103480226446206,0.0862165797505591,False,-0.1487602274739724,False,False,False,-0.4049952630478224,-0.9458651548221525,-0.35098037120500314,0.42857142857142855,Q3
