Date,month_end_price,monthly_return,net_foreign_buy,return_3m,return_6m,return_12m,ihsg_price,stock_return_6m,ihsg_return_6m,rs_6m,rs_3m,rs_change,high_12m,drawdown,low_3m,recovery,ticker,state
2026-03-31,11275.0,0.2189189189189189,278099449987.53,0.6164874551971327,0.6125887401482861,0.8411932544864096,7048.22216796875,0.6125887401482861,-0.12564595611317542,0.7382346962614615,0.8013755879075788,0.3615342779959526,11275.0,0.0,7600.0,0.48355263157894735,AADI.JK,BUY
2026-04-30,11600.0,0.0288248337028824,29971943806.539997,0.5263157894736843,0.44562360042839066,0.837930415834387,6956.80419921875,0.44562360042839066,-0.14785513016566887,0.5934787305940595,0.6911257664043827,-0.144755965667402,11600.0,0.0,9250.0,0.25405405405405407,AADI.JK,BUY
2026-05-31,8400.0,-0.2758620689655172,-260557786608.86,-0.09189189189189184,0.1200000000000001,0.23881029507580975,6127.380859375,0.1200000000000001,-0.2798692515650617,0.3998692515650618,0.16408628088058896,-0.19360947902899772,11600.0,-0.27586206896551724,8400.0,0.0,AADI.JK,AVOID
2018-01-31,1050.4739990234375,,10927855719.47,,,,6605.630859375,,,,,,1050.4739990234375,0.0,1050.4739990234375,0.0,ACES.JK,AVOID
2018-02-28,1034.91162109375,-0.0148146245829547,-3642232560.22,,,,6597.2177734375,,,,,,1050.4739990234375,-0.014814624582954844,1034.91162109375,0.0,ACES.JK,AVOID
2018-03-31,1034.91162109375,0.0,75110619.80999994,,,,6188.98681640625,,,,,,1050.4739990234375,-0.014814624582954844,1034.91162109375,0.0,ACES.JK,AVOID
2018-04-30,1011.5675659179688,-0.0225565687929081,508606739.88,-0.03703702627731642,,,5994.59521484375,,,,0.05546521272746263,,1050.4739990234375,-0.03703702627731645,1011.5675659179688,0.0,ACES.JK,WEAK
2018-05-31,990.9639282226562,-0.0203680291752091,1036214569.0,-0.04246516511685072,,,5983.5869140625,,,,0.050548417342966445,,1050.4739990234375,-0.05665068422074624,990.9639282226562,0.0,ACES.JK,WEAK
2018-06-30,1006.8192138671876,0.015999861541851,1977907147.32,-0.02714474033722114,,,5799.23681640625,,,,0.0358300262217931,,1050.4739990234375,-0.04155722578267822,990.9639282226562,0.015999861541851092,ACES.JK,WEAK
2018-07-31,1038.5303955078125,0.0314964009465239,2918160858.98,0.026654501882309445,-0.01136972788163082,,5936.44287109375,-0.01136972788163082,-0.10130568942276108,0.08993596154113026,0.036355297626783356,,1050.4739990234375,-0.011369727881630817,990.9639282226562,0.04800020054258595,ACES.JK,WEAK
2018-08-31,1078.168701171875,0.0381676894923046,-2914810403.1599994,0.0879999467847683,0.041797849397428255,,6018.4599609375,0.041797849397428255,-0.08772755915838693,0.12952540855581518,0.08217182940703927,0.03958944701468492,1078.168701171875,0.0,1006.8192138671876,0.07086623529028052,ACES.JK,ACCUMULATE
2018-09-30,1141.5904541015625,0.0588235893517903,5001831100.059999,0.1338584309656936,0.10308013827796092,,5976.55322265625,0.10308013827796092,-0.034324454074916466,0.13740459235287739,0.10328261351530688,0.007879183797062206,1141.5904541015625,0.0,1038.5303955078125,0.09923643933729691,ACES.JK,BUY
2018-10-31,1086.096435546875,-0.0486111445267485,-3535737549.2100005,0.045801297915603056,0.07367661057941643,,5831.64990234375,0.07367661057941643,-0.027182037595552155,0.10085864817496859,0.06345378291807269,-0.036545944177908796,1141.5904541015625,-0.048611144526748494,1078.168701171875,0.007352962821479836,ACES.JK,WEAK
2018-11-30,1280.3253173828125,0.1788320774095337,18000244777.26,0.18749998584749394,0.29199992140898656,,6056.1240234375,0.29199992140898656,0.012122679993922247,0.2798772414150643,0.1812418961128348,0.17901859324009572,1280.3253173828125,0.0,1086.096435546875,0.1788320774095338,ACES.JK,BUY
2018-12-31,1181.22900390625,-0.0773993235399976,-936844052.52,0.034722215539094714,0.17322850779650434,,6194.498046875,0.17322850779650434,0.06815745640021831,0.10507105139628603,-0.001744426034940405,-0.17480619001877828,1280.3253173828125,-0.07739932353999766,1086.096435546875,0.08759127205078573,ACES.JK,BUY
2019-01-31,1347.7109375,0.1409395917668841,12937056394.79,0.24087594194284967,0.2977096706360789,0.2829550648115857,6532.96923828125,0.2977096706360789,0.10048548939840019,0.1972241812376787,0.12061506420126267,0.09215312984139268,1347.7109375,0.0,1181.22900390625,0.1409395917668841,ACES.JK,BUY
2019-02-28,1391.3133544921875,0.0323529443732717,-312071616.1000006,0.08668737203154908,0.290441238908115,0.3443789074682271,6443.34814453125,0.290441238908115,0.07059749277248084,0.21984374613563418,0.022748106654028266,0.02261956489795547,1391.3133544921875,0.0,1181.22900390625,0.17785234691258153,ACES.JK,BUY
2019-03-31,1415.096435546875,0.0170939788494792,670038703.9499998,0.19798653001851463,0.23958327652674982,0.367359692078175,6468.7548828125,0.23958327652674982,0.08235543829684056,0.15722783822990927,0.1537122669769988,-0.06261590790572491,1415.096435546875,0.0,1347.7109375,0.04999996376958616,ACES.JK,BUY
2019-04-30,1308.072265625,-0.0756303013939221,-3893241369.85,-0.02941184995391488,0.20437948492700375,0.2931140832278085,6455.35205078125,0.20437948492700375,0.1069512331641913,0.09742825176281245,-0.017531006088129297,-0.05979958646709682,1415.096435546875,-0.07563030139392209,1308.072265625,0.0,ACES.JK,WEAK
2019-05-31,1398.911376953125,0.0694450251070202,3338125936.85,0.0054610432915096485,0.09262181881455023,0.4116673040381431,6209.1171875,0.09262181881455023,0.025262554642277557,0.06735926417227267,0.04181341038035802,-0.030068987590539775,1415.096435546875,-0.011437424466054258,1308.072265625,0.06944502510702026,ACES.JK,WEAK
2019-06-30,1459.38330078125,0.0432278447544223,3753241785.99,0.031296005079159084,0.2354787225467383,0.4494988580678412,6358.62890625,0.2354787225467383,0.02649623232310172,0.20898249022363657,0.048320297784252175,0.1416232260513639,1459.38330078125,0.0,1308.072265625,0.11567482862573593,ACES.JK,BUY
2019-07-31,1479.5404052734375,0.0138120701267423,1135635864.38,0.13108460759735596,0.09781731683351991,0.4246481486466107,6390.5048828125,0.09781731683351991,-0.021806983971997207,0.11962430080551711,0.14113009658984277,-0.08935818941811946,1479.5404052734375,0.0,1398.911376953125,0.0576369809043409,ACES.JK,WEAK
2019-08-31,1390.8486328125,-0.0599454885752486,-2109711068.89,-0.005763584651220621,-0.00033401654500553324,0.2900102101839621,6328.47021484375,-0.00033401654500553324,-0.017828918616635936,0.017494902071630403,-0.02498580638413095,-0.10212939873388671,1479.5404052734375,-0.059945488575248576,1390.8486328125,0.0,ACES.JK,WEAK
2019-09-30,1427.1314697265625,0.0260868336482404,4405080232.17,-0.022099630054299046,0.00850474489043318,0.25012561606405703,6169.10205078125,0.00850474489043318,-0.04632310814982776,0.05482785304026094,0.007706615641602577,0.03733295096863054,1479.5404052734375,-0.03542244291543303,1390.8486328125,0.026086833648240555,ACES.JK,WATCH
2019-10-31,1362.62841796875,-0.0451976942041445,-10534707190.23,-0.0790191243767221,0.0417072923090247,0.25461089215584676,6228.31689453125,0.0417072923090247,-0.03517006577860049,0.07687735808762519,-0.053639597836110164,0.02204950504736425,1479.5404052734375,-0.07901912437672205,1362.62841796875,0.0,ACES.JK,WEAK
2019-11-30,1273.9366455078125,-0.0650887441443126,-43128904709.58,-0.08405802367456361,-0.08933713279072153,-0.004989881702924914,6011.830078125,-0.08933713279072153,-0.03177377772353407,-0.05756335506718746,-0.03402379328882921,-0.13444071315481265,1479.5404052734375,-0.13896461295197063,1273.9366455078125,0.0,ACES.JK,AVOID
2019-12-31,1205.4019775390625,-0.0537975481044671,16195614928.490004,-0.15536725024358355,-0.17403332154494566,0.02046425676382313,6299.5390625,-0.17403332154494566,-0.009292859297374556,-0.1647404622475711,-0.17651084790902194,-0.10717710718038365,1479.5404052734375,-0.18528620560633544,1205.4019775390625,0.0,ACES.JK,AVOID
2020-01-31,1386.8172607421875,0.150501896117261,32383737873.32,0.017751605980371066,-0.06267023475720057,0.029016847867043172,5940.0478515625,-0.06267023475720057,-0.07048848870478464,0.007818253947584064,0.06403522446835508,0.17255871619515517,1479.5404052734375,-0.06267023475720057,1205.4019775390625,0.15050189611726103,ACES.JK,WATCH
2020-02-29,1221.528076171875,-0.1191859874038877,-14826552639.16,-0.041139070393132915,-0.12173902511464096,-0.1220323788110853,5452.7041015625,-0.12173902511464096,-0.13838512050307128,0.016646095388430315,0.05186521770159702,0.008827841440846251,1479.5404052734375,-0.17438680835071793,1205.4019775390625,0.013378191618480164,ACES.JK,AVOID
2020-03-31,1048.17578125,-0.1419142943198986,-16622407763.47,-0.13043465932423148,-0.26553663521215054,-0.2592902116632607,4538.93017578125,-0.26553663521215054,-0.2642478372996855,-0.0012887979124650562,0.14904751695106644,-0.01793489330089537,1479.5404052734375,-0.291553121824825,1048.17578125,0.0,ACES.JK,AVOID
2020-04-30,1225.559326171875,0.1692307226468603,27843839624.300003,-0.11627915164829394,-0.10059168735171531,-0.06307980195092666,4716.40283203125,-0.10059168735171531,-0.2427484163221577,0.1421567289704424,0.08972003389856598,0.14344552688290746,1479.5404052734375,-0.17166214467432786,1048.17578125,0.16923072264686043,ACES.JK,AVOID
2020-05-31,1253.7794189453125,0.0230262967861254,8386262924.67,0.026402457219411035,-0.015822785719822874,-0.10374635620157346,4753.61181640625,-0.015822785719822874,-0.20929039000902194,0.19346760428919907,0.15461265754110487,0.051310875318756666,1479.5404052734375,-0.1525885913784163,1048.17578125,0.19615377627798294,ACES.JK,WATCH
2020-06-30,1217.4964599609375,-0.0289388694981901,-3223732543.0,0.16153843824650704,0.01003356776182418,-0.16574592890765816,4905.39208984375,0.01003356776182418,-0.22130936229213194,0.23134293005395612,0.08080092965519592,0.03787532576475705,1479.5404052734375,-0.17711171954379373,1217.4964599609375,0.0,ACES.JK,AVOID
2020-07-31,1411.005859375,0.15894042059085,11004404210.75,0.15131583534383508,0.017441806730807086,-0.046321510148802925,5149.626953125,0.017441806730807086,-0.133066419360508,0.1505082260913151,0.05946106031242193,-0.08083470396264103,1427.1314697265625,-0.011299316631741123,1217.4964599609375,0.15894042059085012,ACES.JK,WEAK
2020-08-31,1259.661376953125,-0.1072599957089565,-9112910499.94,0.004691381848300313,0.03121770307626104,-0.09432173477720229,5238.48681640625,0.03121770307626104,-0.039286431313018566,0.0705041343892796,-0.09731000546030155,-0.08000409170203548,1427.1314697265625,-0.11734734768726295,1217.4964599609375,0.03463247605133926,ACES.JK,WEAK
2020-09-30,1300.42724609375,0.0323625617856362,14510489649.27,0.06811583348297634,0.24065759709018275,-0.08878244669153634,4870.0390625,0.24065759709018275,0.07294866276760015,0.1677089343225826,0.07532280627867716,0.097204799933303,1411.005859375,-0.07836864216157854,1259.661376953125,0.03236256178563614,ACES.JK,BUY
2020-10-31,1275.9677734375,-0.018808797439243,2189543997.73,-0.09570341968481588,0.041130972764149565,-0.06359814854032897,5128.22509765625,0.041130972764149565,0.08731702534569918,-0.04618605258154962,-0.0915474185485079,-0.21389498690413222,1411.005859375,-0.09570341968481594,1259.661376953125,0.012945063477152081,ACES.JK,AVOID
2020-11-30,1292.2740478515625,0.0127795346822379,-4110192894.6399984,0.025890030047060142,0.030702871912375196,0.014394281229299644,5612.4150390625,0.030702871912375196,0.1806633052560671,-0.1499604333436919,-0.045490930860421,-0.1037743807621423,1411.005859375,-0.08414693017364884,1275.9677734375,0.012779534682237977,ACES.JK,WEAK
2020-12-31,1398.2650146484375,0.0820189548595264,18897026308.33,0.07523509588758204,0.14847563063411284,0.15999893869688386,5979.0732421875,0.14847563063411284,0.2188777436500391,-0.07040211301592625,-0.152490835148007,0.07955832032776566,1411.005859375,-0.009029618581602497,1275.9677734375,0.0958466536199928,ACES.JK,WATCH
2021-01-31,1271.8912353515625,-0.0903789896571565,-23526901368.370003,-0.0031948597533582035,-0.09859252043436428,-0.08287034539007665,5862.35205078125,-0.09859252043436428,0.13840324826320471,-0.236995768697569,-0.14634905816413335,-0.16659365568164275,1411.005859375,-0.09859252043436434,1271.8912353515625,0.0,ACES.JK,WEAK
2021-02-28,1243.355224609375,-0.0224358891303311,-93769289026.16,-0.03785483684634561,-0.01294486966266395,0.017868724316107087,6241.7958984375,-0.01294486966266395,0.19152650702279495,-0.2044713766854589,-0.14999566303159728,0.032524392012110104,1411.005859375,-0.11881639870715012,1243.355224609375,0.0,ACES.JK,WEAK
2021-03-31,1243.355224609375,0.0,20649309143.39,-0.11078714579582838,-0.04388713144530698,0.18620869404806717,5985.52197265625,-0.04388713144530698,0.22905009504864715,-0.27293722649395413,-0.11186569596699003,-0.06846584980849524,1411.005859375,-0.11881639870715012,1243.355224609375,0.0,ACES.JK,AVOID
2021-04-30,1206.6658935546875,-0.0295083258014331,-14282866854.0,-0.05128216940566155,-0.054313189819920726,-0.015416171386988253,5995.6162109375,-0.054313189819920726,0.16914060844904677,-0.2234537982689675,-0.07401436955363638,0.049483428224986636,1411.005859375,-0.1448186515049797,1206.6658935546875,0.0,ACES.JK,WEAK
2021-05-31,1218.895751953125,0.0101352482603198,372370597.80000025,-0.01967215174885717,-0.056782302500333226,-0.027822810348515636,5947.462890625,-0.056782302500333226,0.059697625573048585,-0.11647992807338181,0.02748302804261593,0.10697387019558569,1411.005859375,-0.1361511762303875,1206.6658935546875,0.010135248260319897,ACES.JK,WEAK
2021-06-30,1043.1854248046875,-0.1441553363910606,-11720397748.3,-0.16099164248702524,-0.25394298371473367,-0.14317169773277427,5985.48876953125,-0.25394298371473367,0.0010729969485041568,-0.25501598066323783,-0.16098609524734397,-0.13853605258985602,1411.005859375,-0.26067959401191804,1043.1854248046875,0.0,ACES.JK,AVOID
2021-07-31,1101.6038818359375,0.056000070210133,15210068962.5,-0.08706802129730407,-0.13388515368498155,-0.2192775993688013,6070.0390625,-0.13388515368498155,0.035427250004726796,-0.16931240368970835,-0.0994808991307341,0.08570357697352948,1398.2650146484375,-0.21216373842199635,1043.1854248046875,0.05600007021013308,ACES.JK,AVOID
2021-08-31,1160.022216796875,0.0530302551799084,15480507982.66,-0.048300714037203485,-0.06702268680994261,-0.07909995652741031,6150.298828125,-0.06702268680994261,-0.014658773180232343,-0.05236391362971027,-0.08240532994321115,0.11694849005999808,1398.2650146484375,-0.1703845804305297,1043.1854248046875,0.1120000234033777,ACES.JK,WATCH
2021-09-30,1059.8763427734375,-0.0863309965734677,-3335937823.84,0.015999953193244654,-0.1475675480380766,-0.18497836310557492,6286.94287109375,-0.1475675480380766,0.05035833128914824,-0.19792587932722483,-0.034364204717640234,-0.14556196569751456,1398.2650146484375,-0.24200610637467768,1059.8763427734375,0.0,ACES.JK,AVOID
2021-10-31,1176.713134765625,0.1102362485858059,27162821876.44,0.06818172499947095,-0.024822744182174117,-0.07778773158547703,6591.34619140625,-0.024822744182174117,0.09936092630178517,-0.12418367048395929,-0.01770028062497797,0.07374220884326554,1398.2650146484375,-0.1584477030904737,1059.8763427734375,0.11023624858580593,ACES.JK,WATCH
2021-11-30,1089.0855712890625,-0.0744680762775847,-11061303086.41,-0.061151109418996374,-0.1064981812070952,-0.1572332717663919,6533.93212890625,-0.1064981812070952,0.0986083056029996,-0.2051064868100948,-0.12352747705611267,-0.08092281632613552,1398.2650146484375,-0.22111648372830903,1059.8763427734375,0.02755909093997851,ACES.JK,AVOID
2021-12-31,1068.2218017578125,-0.0191571443798995,1727987561.8500009,0.007873993075963037,0.02399992978986698,-0.23603766770464962,6581.48193359375,0.02399992978986698,0.09957301517235573,-0.07557308538248875,-0.0389753371214272,0.12953340142760605,1271.8912353515625,-0.16013117154428216,1068.2218017578125,0.0,ACES.JK,AVOID
2022-01-31,1030.6671142578125,-0.035156263837905,4193243445.449999,-0.1241135296215603,-0.06439407916746032,-0.18965782166670364,6631.15087890625,-0.06439407916746032,0.09243957256761881,-0.15683365173507913,-0.13015246102405542,-0.08126056635259038,1243.355224609375,-0.17105981150188412,1030.6671142578125,0.0,ACES.JK,AVOID
2022-02-28,892.9666748046875,-0.1336032144115548,-25017025391.27,-0.18007666399642497,-0.23021588563156814,-0.2818088852401526,6888.1708984375,-0.23021588563156814,0.11997336892611599,-0.3501892545576841,-0.23429191486566647,-0.193355602822605,1243.355224609375,-0.2818088852401526,892.9666748046875,0.0,ACES.JK,AVOID
2022-03-31,855.4120483398438,-0.0420560223852226,-9483722675.36,-0.19921869509476364,-0.19291334864457932,-0.31201314683936077,7071.44189453125,-0.19291334864457932,0.12478227328014824,-0.31769562192472756,-0.27366392884016144,0.03249363263295657,1218.895751953125,-0.2982073758406697,855.4120483398438,0.0,ACES.JK,AVOID
2022-04-30,872.10302734375,0.0195122093923034,14926987365.26,-0.15384607185050736,-0.25886522247628907,-0.2772622214632726,7228.9140625,-0.25886522247628907,0.09672802073801057,-0.35559324321429964,-0.2439907834563374,-0.03789762128957208,1218.895751953125,-0.2845138512080987,855.4120483398438,0.01951220939230347,ACES.JK,AVOID
2022-05-31,801.1663818359375,-0.081339753771835,-8622892011.210001,-0.10280371659875087,-0.26436783026363886,-0.3427113183779904,7148.97021484375,-0.26436783026363886,0.09412985531584561,-0.35849768557948447,-0.14066562801930071,-0.002904442365184834,1176.713134765625,-0.3191489427918114,801.1663818359375,0.0,ACES.JK,AVOID
2022-06-30,658.5547485351562,-0.1780050143566622,-37526744139.21,-0.23013154910167777,-0.3835037372842687,-0.3687078702633758,6911.58203125,-0.3835037372842687,0.05015589209040061,-0.4336596293746693,-0.2075251463813388,-0.07516194379518482,1176.713134765625,-0.4403438450049037,658.5547485351562,0.0,ACES.JK,AVOID
2022-07-31,607.23876953125,-0.0779221152349899,-13162191286.45,-0.30370753168834097,-0.41082939279718356,-0.44876849152054243,6951.123046875,-0.41082939279718356,0.0482528860844631,-0.45908227888164665,-0.26527976602073655,-0.02542264950697737,1176.713134765625,-0.483953436406403,607.23876953125,0.0,ACES.JK,AVOID
2022-08-31,615.7914428710938,0.0140845311086541,24444256195.640003,-0.23138132498775366,-0.31039818142622,-0.46915547482232267,7178.58984375,-0.31039818142622,0.04216198314393993,-0.35256016457015993,-0.23552452715759187,0.10652211431148673,1176.713134765625,-0.4766851625279549,607.23876953125,0.014084531108654137,ACES.JK,AVOID
2022-09-30,521.7122192382812,-0.1527777378558125,-27630533805.46,-0.20779218371936137,-0.39010419569048205,-0.5077612376241102,7040.7978515625,-0.39010419569048205,-0.004333492861257726,-0.3857707028292243,-0.226487732687494,-0.03321053825906439,1176.713134765625,-0.5566360195833161,521.7122192382812,0.0,ACES.JK,AVOID
2022-10-31,483.2252502441406,-0.0737704956390191,12899419599.409998,-0.20422529902502762,-0.44590806923816406,-0.5893432001671433,7098.89013671875,-0.44590806923816406,-0.017986647047825488,-0.4279214221903386,-0.22548331572927538,-0.04215071936111425,1089.0855712890625,-0.5563018526889618,483.2252502441406,0.0,ACES.JK,AVOID
2022-11-30,427.6329345703125,-0.1150443103826655,-23639529205.85,-0.3055555748282285,-0.46623704605483185,-0.6073468000644265,7081.31298828125,-0.46623704605483185,-0.009463912218017123,-0.4567731338368147,-0.29200460484859614,-0.028851711646476152,1068.2218017578125,-0.5996777692922752,427.6329345703125,0.0,ACES.JK,AVOID
2022-12-31,424.2118835449219,-0.0079999708835057,21651291531.329994,-0.18688528291653472,-0.3558441655936586,-0.6028803354819571,6850.619140625,-0.3558441655936586,-0.008820396017780396,-0.3470237695758782,-0.15987432266075985,0.10974936426093651,1030.6671142578125,-0.5884103822887582,424.2118835449219,0.0,ACES.JK,AVOID
2023-01-31,419.0802917480469,-0.0120967657812716,27545564629.26,-0.1327433913349637,-0.3098591315710122,-0.5933892854922141,6839.341796875,-0.3098591315710122,-0.016081034567536956,-0.29377809700347524,-0.09618157183289178,0.05324567257240298,892.9666748046875,-0.5306876465018032,419.0802917480469,0.0,ACES.JK,AVOID
2023-02-28,431.9092712402344,0.0306122233490768,41681944765.34,0.010000017127349548,-0.29861111868251833,-0.5163209519160354,6843.23876953125,-0.29861111868251833,-0.04671545268890398,-0.25189566599361435,0.04362008435838216,0.04188243100986089,872.10302734375,-0.5047497168359306,419.0802917480469,0.03061222334907685,ACES.JK,WATCH
2023-03-31,408.8170776367188,-0.0534653806740613,-7728698567.059999,-0.036290369283284885,-0.21639351626916736,-0.5220816933428307,6805.27685546875,-0.21639351626916736,-0.033450895915365986,-0.18294262035380138,-0.02967165581732023,0.06895304563981297,872.10302734375,-0.5312284617542342,408.8170776367188,0.0,ACES.JK,AVOID
2023-04-30,384.8696594238281,-0.058577343078047,-6688176344.56,-0.0816326441444456,-0.2035398414520354,-0.5586878529752803,6915.7158203125,-0.2035398414520354,-0.02580323302353804,-0.17773660842849737,-0.09279951161587341,0.0052060119253040105,801.1663818359375,-0.5196133185944869,384.8696594238281,0.0,ACES.JK,AVOID
2023-05-31,538.8174438476562,0.3999997938374688,148281568641.37,0.24752460696301637,0.2599998743994367,-0.3274587450700158,6633.26123046875,0.2599998743994367,-0.06327241269436523,0.32327228709380196,0.27820854860734434,0.5010088955222993,658.5547485351562,-0.1818182997751294,384.8696594238281,0.3999997938374689,ACES.JK,ACCUMULATE
2023-06-30,577.3045043945312,0.0714287575250751,23794013428.65,0.41213402270717503,0.36088715754564116,-0.12337659749831342,6661.87890625,0.36088715754564116,-0.02755082869163572,0.3884379862372769,0.43320560469630676,0.06516569914347492,615.7914428710938,-0.06249995663648599,384.8696594238281,0.5000000396466406,ACES.JK,BUY
2023-07-31,646.44580078125,0.1197657317072784,74285819854.45001,0.6796486419558672,0.5425344820793825,0.06456608704392397,6931.35888671875,0.5425344820793825,0.013454085579666986,0.5290803964997155,0.677386682845242,0.14064241026243862,646.44580078125,0.0,538.8174438476562,0.19974920664228588,ACES.JK,BUY
2023-08-31,655.4241943359375,0.013888857416719,37968195073.83,0.21641235230916234,0.517504341719446,0.0643606726330237,6953.259765625,0.517504341719446,0.016077328265032387,0.5014270134544137,0.16817084273520022,-0.02765338304530185,655.4241943359375,0.0,577.3045043945312,0.13531799829508878,ACES.JK,BUY
2023-09-30,673.3810424804688,0.0273972921654575,39539448645.65,0.16642263719508166,0.6471450908390026,0.29071357282685373,6939.89208984375,0.6471450908390026,0.01978100777293479,0.6273640830660678,0.12469068927076177,0.12593706961165418,673.3810424804688,0.0,646.44580078125,0.041666666666666664,ACES.JK,BUY
2023-10-31,718.2731323242188,0.0666666968799498,27343983095.35,0.11111114258328092,0.8662763217020397,0.48641473507711885,6752.2109375,0.8662763217020397,-0.023642510343218737,0.8899188320452585,0.13695714942647252,0.2625547489791906,718.2731323242188,0.0,655.4241943359375,0.09589047601753323,ACES.JK,BUY
2023-11-30,677.8702392578125,-0.0562500408941496,-4572686598.96,0.03424659192603796,0.258070329752486,0.5851684574737901,7080.7412109375,0.258070329752486,0.067460026813557,0.190610302938929,0.015912537164739726,-0.6993085291063295,718.2731323242188,-0.056250040894149624,673.3810424804688,0.006666651560025107,ACES.JK,BUY
2023-12-31,646.44580078125,-0.046357601583112,-6887321096.269999,-0.040000000000000036,0.11976573170727844,0.5238748037401331,7272.796875,0.11976573170727844,0.09170355350903381,0.028062178198244636,-0.08796973509767425,-0.16254812474068436,718.2731323242188,-0.10000002549245691,646.44580078125,0.0,ACES.JK,WEAK
2024-01-31,763.1651611328125,0.1805555240833856,28034229297.74,0.06249994157978622,0.1805555240833856,0.8210476039079193,7207.94091796875,0.1805555240833856,0.03990300253821255,0.14065252154517305,-0.00499350385417463,0.11259034334692841,763.1651611328125,0.0,646.44580078125,0.18055552408338563,ACES.JK,BUY
2024-02-29,749.697509765625,-0.0176470992821483,4153576886.620001,0.1059602064643741,0.14383557434159622,0.7357754502765284,7316.11083984375,0.14383557434159622,0.05218431159620773,0.09165126274538848,0.07271938860441929,-0.049001258799784564,763.1651611328125,-0.01764709928214837,646.44580078125,0.15972214354179742,ACES.JK,BUY
