Date,ticker,Open,High,Low,Close,Volume,daily_return,20d_return,60d_return,120d_return,252d_return,20d_high,60d_high,120d_high,252d_high,20d_low,60d_low,120d_low,252d_low,distance_from_high_252d,drawdown_252d,recovery_from_60d_low,volatility_20d,volatility_60d,avg_volume_20d,volume_ratio,rs_20d,rs_60d,rs_120d,rs_252d,rs_change_20d,rs_change_60d,momentum_slope,ma20,ma50,ma100,ma200,above_ma20,above_ma50,above_ma100,above_ma200,golden_cross,death_cross,fwd_return_20d,fwd_return_40d,fwd_return_60d,fwd_ihsg_return_20d,fwd_ihsg_return_40d,fwd_ihsg_return_60d,fwd_alpha_20d,fwd_alpha_40d,fwd_alpha_60d,Winner20,Winner30,Winner40,event_date,event_ticker,offset_label,offset_days,fwd_return_event,fwd_alpha_event
2022-01-25,BRPT.JK,844.2576800402545,864.0064086914062,844.2576800402545,864.0064086914062,37801026,0.023391961259416005,0.0,-0.06417112405522196,-0.1586538610124434,-0.12228257803076414,893.6294325091816,1086.1794959545207,1150.3626870227747,1205.864125365507,809.6973790453812,809.6973790453812,809.6973790453812,789.9486647428838,-0.283496050245695,-0.283496050245695,0.06707324372230827,0.3318156818669669,0.35829664301142256,31724466.65,1.191541733925415,0.0011057802731204713,-0.06650348326849531,-0.22508272282813213,-0.16124532824295357,0.10781042860742862,0.09840542445285372,-0.0019029709260587183,846.7262237548828,894.8143737792968,925.2273962402344,925.1048098754883,True,False,False,False,False,False,0.1028571093526427,0.028571376094501,-0.011428606951414788,0.053574001283711814,0.06613092937964793,0.09862806095147802,0.04677707309489665,-0.035229775490147164,-0.10017645808862474,False,False,False,2022-01-25,BRPT.JK,T0,0,0.0,0.0
2020-05-14,MIKA.JK,2044.2979600694443,2173.8009982638887,2025.7975260416663,2081.298828125,4349700,0.022727463585503704,0.15384620590328013,-0.13127402307560387,-0.16356868204915376,0.1079480619941453,2312.5538219105115,2414.3063683143027,2617.8113873159286,2802.8153905250106,1614.162856367602,1452.2839221191407,1452.2839221191407,1452.2839221191407,-0.2574256459555331,-0.2574256459555331,0.43312116620282803,0.5194574773402972,0.7987863401942324,3365500.0,1.2924379735551923,0.19478057036459695,0.09935893502860538,0.0991929627723076,0.3532379879398584,0.10259435174851117,0.09477377639191498,0.0022538209615045406,1810.9611328125,1843.3831298828125,2112.8419213867187,2230.6896636962892,True,True,False,False,False,False,0.04444445747800585,0.04028997067448681,0.0716781231671555,0.10499763530777573,0.12449812490507695,0.1607095028607799,-0.054799373224815984,-0.0748850997307785,-0.0767042739584628,False,False,False,2020-05-14,MIKA.JK,T0,0,0.0,0.0
2020-09-30,BMRI.JK,1742.8491432436049,1759.935899549915,1660.8327129733177,1695.0062255859375,151529800,-0.02266011038024951,-0.183539047562152,-0.007999874834514697,0.05982911136566793,-0.26353522415370545,2101.6705776837084,2170.01806640625,2170.01806640625,2618.7184570312497,1660.8327129733177,1660.8327129733177,1250.7506516979586,1250.7506516979586,-0.3527344564151783,-0.3527344564151783,0.020576131687242816,0.45436926757138574,0.41649831473698595,115688490.0,1.3098087804586265,-0.10034371052716273,0.011477679404022334,-0.013119551401932217,-0.045058140091159715,-0.11623233094798335,0.03736390827769731,-0.003966586866894314,1882.2769165039062,1951.71748046875,1778.628663330078,1986.3177532958985,False,False,False,False,False,False,0.2046368399936307,0.27520157551504654,0.3104838712581355,0.0503258524299568,0.15243737617607667,0.2535624192888597,0.1469172516383095,0.10652570098543324,0.04540775241297279,True,False,False,2020-09-30,BMRI.JK,T0,0,0.0,0.0
2020-04-27,SMGR.JK,5718.373760712069,6057.24072265625,5591.2990647894,6057.24072265625,8135271,0.06716420863556904,-0.10344830327561638,-0.4186991359418555,-0.44140623979814086,-0.4606747176018001,7200.915293244182,10674.296896631668,11224.955933359202,11436.747040336211,4913.565437208913,4638.236140945639,4638.236140945639,4638.236140945639,-0.47037031585178934,-0.47037031585178934,0.30593625218514764,0.9055611157865622,0.9658096321482974,9773089.9,0.8324154472374187,-0.09631395449494706,-0.16373742682098713,-0.16848893677407606,,-0.008509027023884563,-0.1487750896244635,-0.0014158228364126676,6169.48974609375,7272.07681640625,8832.134033203125,9726.635874023437,False,False,False,False,False,False,0.36013950246303383,0.35190821547913376,0.3203050100888907,0.07408714114262471,0.08691307599671227,0.1329113451570949,0.26632137222693464,0.2438052732408411,0.16540894019011776,True,True,False,2020-04-27,SMGR.JK,T0,0,0.0,0.0
2018-10-04,MIKA.JK,1548.6306211172816,1548.6306211172816,1511.9766419192397,1521.14013671875,2748300,-0.017751630409421626,-0.011904863854018122,-0.1616162642346063,-0.1308901290394351,,1695.246632612871,1906.0072334327888,1906.0072334327888,2107.6041015625,1511.9766419192397,1466.1592976006193,1466.1592976006193,1466.1592976006193,-0.2782609715026495,-0.2782609715026495,0.03749990823514682,0.25040284461900403,0.4027578673024457,3149935.0,0.8724941943246448,-0.008533022931330514,-0.13601433381238925,-0.03660267086491786,,0.08664913232801463,-0.24315379718086516,-0.0022814194552945727,1594.2191833496095,1676.0949951171874,1705.3723657226562,1758.7004523349167,False,False,False,False,False,False,-0.1325300653710162,-0.09036134619674863,-0.060240924214239766,0.01377558238834431,0.06089491410872472,0.07539562982694181,-0.14431758892306368,-0.14257421568708928,-0.12612712036314389,False,False,False,2018-10-04,MIKA.JK,T0,0,0.0,0.0
2018-12-27,BBNI.JK,3141.042236328125,3141.042236328125,3105.348574551669,3141.042236328125,31929800,0.011494313419537328,0.002848900473608529,0.275362251318066,0.2526690408783798,-0.02672813562932652,3158.888726283482,3230.276720530627,3230.276720530627,3530.9456365638985,3007.190713687819,2382.551608968401,2382.551608968401,2382.551608968401,-0.1104246398466796,-0.1104246398466796,0.3183522340102156,0.191692151922533,0.273882929586411,41127560.0,0.7763601828068575,-0.010819480367296297,0.1999666214911242,0.20480561514262363,0.0019078053335717104,-0.14615872376891925,0.19215823201480953,0.0020538036560920187,3083.03984375,2909.9255859375,2760.904562988281,2796.014488525391,True,True,True,True,False,False,0.022727157904783857,0.0142044251117448,0.08238644290804342,0.044585306532658464,0.056072211424799345,0.05025856105133464,-0.020925192505750867,-0.03964481392476815,0.03059044986460102,False,False,False,2018-12-27,BBNI.JK,T0,0,0.0,0.0
2019-06-11,BMRI.JK,2561.789794921875,2569.9224609375,2537.391796875,2561.789794921875,107140400,0.0031847709210681696,0.09123159908084832,0.10232926362039274,0.12521473582078735,0.21338453410103653,2586.187644618332,2586.187644618332,2586.187644618332,2586.187644618332,2197.9329550984,2197.9329550984,2095.5203310838388,1945.8401039397097,-0.009433905442718715,-0.009433905442718715,0.16554501309034952,0.3255088990053794,0.268551450109607,87799620.0,1.2202831857358836,0.05255885629910351,0.12922375000692998,,0.13021795730215646,0.012200627707151357,,-0.0007418220444230286,2424.0199951171876,2406.536181640625,2345.7205102539065,2284.8252099609376,True,True,True,True,False,False,0.0031745650542818193,-0.07936517466588255,-0.1238096572306483,0.01305600328060974,-0.02957837411588926,-0.007041293809087801,-0.00975408881081452,-0.051304298278219695,-0.11759639418389867,False,False,False,2019-06-11,BMRI.JK,T0,0,0.0,0.0
2019-09-20,CPIN.JK,4804.229001569976,4804.229001569976,4668.260256242524,4736.24462890625,16220300,-0.014151144270546867,0.12365574519672151,0.1046510158014573,-0.13339439585758794,0.07025793450259044,4917.537137545072,5393.427083333334,5996.321906323703,7810.7077281863185,4160.644361824825,4151.578971779684,3708.4270003539514,3708.4270003539514,-0.3936215777458073,-0.3936215777458073,0.14082970867248923,0.42357871365921684,0.5315136569175614,8589580.0,1.8883693964082062,0.12751213536855432,0.12464837114228655,-0.09287526805052504,0.009693422850394207,0.20918518000488118,0.3192016132591131,-0.0016395345947034054,4561.978442382812,4542.71619140625,4433.755659179687,5370.146647949219,True,True,True,False,False,False,0.18660298032058087,0.3492825492078262,0.3014355201519532,-0.0063430213483609554,-0.016549526459566866,-0.005481091331906773,0.194177674805609,0.3719883059798561,0.3086081207796212,False,True,False,2019-09-20,CPIN.JK,T0,0,0.0,0.0
2020-03-02,INTP.JK,11822.03176336419,12297.289321690389,11564.6005859375,11564.6005859375,1624800,-0.021775421103294668,-0.1348147086345589,-0.2878048448980576,-0.31615916876690087,-0.24679472053209373,14237.924811794945,16535.000481153056,16792.433224693254,18119.193359375,11524.99433691897,11524.99433691897,11524.99433691897,11524.99433691897,-0.36174859682956617,-0.36174859682956617,0.0034365525796100638,0.43872592360853924,0.3412581587580355,1592245.0,1.020445974080622,-0.04594510849249345,-0.16184087308702644,-0.16222558553449862,,0.00036858222969993193,-0.1540288215051997,-0.0021240496963239926,12975.52041015625,14046.23595703125,14918.927509765625,15721.422705078125,False,False,False,False,False,False,-0.14383569336347768,-0.24315084311963253,-0.11301375907130384,-0.1533814907186194,-0.14808550804784626,-0.08291766212816376,0.011275205125439891,-0.11159023114390854,-0.032817224474064655,False,False,False,2020-03-02,INTP.JK,T0,0,0.0,0.0
2020-09-04,EXCL.JK,1973.0917108950407,1973.0917108950407,1914.06759988536,1939.3636474609373,23127600,-0.01709387749546598,-0.05737693537963817,-0.14814805878392745,-0.08744131967771329,-0.3142310443558629,2226.051953125,2588.6285123146185,2588.6285123146185,3120.854827615489,1914.06759988536,1914.06759988536,1100.2477177826215,1100.2477177826215,-0.37857934617781575,-0.37857934617781575,0.013215859030836885,0.4013617878236878,0.3949593410808301,22871895.0,1.011179878186744,-0.08985950831584011,-0.18153490451731735,-0.014826228728665236,-0.14884532277935003,0.10028742837804627,-0.3553765371920663,-0.004884663460082889,2084.815802001953,2236.3390869140626,2151.8929272460937,2276.9107928466797,False,False,False,False,False,False,-0.08695655457921103,-0.1369565954924783,0.06956495412332409,-0.05975688680172753,-0.025697649334208705,0.1095710038425286,-0.02892833501854941,-0.11419344937661347,-0.03605542104170034,False,False,False,2020-09-04,EXCL.JK,T0,0,0.0,0.0
2023-05-25,KLBF.JK,1952.7669683689023,1991.0565167682928,1952.7669683689023,1962.33935546875,28601500,0.004901898272858585,0.01322184761980405,-0.08854278055764653,0.018164457078804208,0.3126390886027164,2105.92529296875,2209.378796787889,2218.780531810538,2218.780531810538,1899.125725379357,1899.125725379357,1842.7160560344828,1448.958768755476,-0.1155775312903663,-0.1155775312903663,0.03328564783501409,0.31218669952595246,0.3373313429641188,32124205.0,0.8903410994918006,0.030457188586392014,-0.0607814070722702,0.06776553258013862,0.3257669657861557,0.10232336788945828,-0.20031794820437587,0.0002488554504928531,1998.185980224609,1984.4416479492188,1994.902783203125,1880.8738928222656,False,False,False,True,False,False,0.009756160374393641,-0.0682926249685546,-0.11951210924660183,-0.0059011970999831576,0.02923512401253725,0.032441617113726506,0.015750303117457287,-0.09475750166868946,-0.14717900154502406,False,False,False,2023-05-25,KLBF.JK,T0,0,0.0,0.0
2025-02-13,BBNI.JK,3615.486973805147,3632.381772748162,3556.355177504596,3590.144775390625,38173200,-0.01162792417058045,0.009501174277370295,-0.14829661442698383,-0.19811318285401747,-0.19763933463775119,4122.331064924005,4371.529169392703,4941.7288509254295,5047.321472425501,3421.1967539494394,3421.1967539494394,3421.1967539494394,3421.1967539494394,-0.2887029694850458,-0.2887029694850458,0.04938272586811965,0.4866231043430771,0.4028442464876192,62799160.0,0.6078616338180319,0.06697844309513723,-0.05844652327482458,-0.08797969552210849,-0.1094824543309586,0.18293580716724656,-0.022241784814301946,0.0021264710174877903,3786.124462890625,3857.2516064453125,4179.562131347656,4198.104152832031,False,False,False,False,False,False,0.06588239710312638,0.02804545837526007,0.15623071052325388,0.00511813317009957,-0.011385950712266113,0.0908125880840811,0.0604548479703364,0.03988554392478583,0.05997191740707186,False,False,False,2025-02-13,BBNI.JK,T0,0,0.0,0.0
2025-05-23,INTP.JK,5507.90625,5531.75,5412.53125,5507.90625,3299000,0.026666666666666616,0.08450704225352124,0.09478672985782,-0.17204301075268813,-0.23275842660748491,5531.75,5531.75,7391.5625,7653.84375,4768.75,4091.587593933927,4091.587593933927,4091.587593933927,-0.28037383177570097,-0.28037383177570097,0.34615381524908995,0.44205061036671084,0.5865137792764227,4626080.0,0.7131307716252205,-0.018868525663987334,0.003974141773738893,-0.16484598836749176,-0.24091670874457272,-0.14466356957495785,0.15785164918788785,0.005932750727354831,5046.5296875,4762.836787109375,5329.4596484375,6030.51357421875,True,True,True,False,False,False,-0.04228580506431101,-0.04228580506431101,0.24366677446625018,-0.04390851437933441,0.04565184344002127,0.09879789687792684,0.0016972322622139657,-0.08409840144787772,0.13184306049360583,False,False,False,2025-05-23,INTP.JK,T0,0,0.0,0.0
2025-08-25,KLBF.JK,1360.0,1365.0,1300.0,1300.0,55259900,-0.040590405904059046,-0.12457912457912457,-0.08841679183930329,0.03171434641541371,-0.16294878830517723,1510.0,1600.0,1600.0,1753.3097429800723,1300.0,1300.0,962.122615419585,962.122615419585,-0.2585451571207201,-0.2585451571207201,0.0,0.31204012927152797,0.38286819647132864,45403990.0,1.2170714512094643,-0.17540488821290134,-0.18721468871723013,-0.16686823125934303,-0.2554469987455459,-0.06192948955407829,-0.22818506589542698,-0.004988735914761661,1404.5,1472.0,1384.302403564453,1362.5601873779297,False,False,False,False,False,False,-0.08461538461538465,-0.06153846153846154,-0.09230769230769231,0.02501529785135248,0.03925575876172349,0.05487872410437511,-0.10695516710486763,-0.09698692497050165,-0.1395292302790857,False,False,False,2025-08-25,KLBF.JK,T0,0,0.0,0.0
2018-05-09,KLBF.JK,1206.341449378675,1244.7056650832972,1185.0279962094403,1223.3922119140625,28060300,-0.013745525235081102,-0.07119748358451494,-0.1141974070153029,,,1376.8492002639523,1398.16257498065,1521.7806396484375,1521.7806396484375,1185.0279211095865,1185.0279211095865,1185.0279211095865,1185.0279211095865,-0.19607847541240164,-0.19607847541240164,0.032374166145008765,0.40181043642171155,0.32372437587927344,13104465.0,2.141277801115879,1.7572863963644103e-05,-0.010099566554797379,,,-0.05083863979679548,,0.0014231540642620627,1281.7910949707032,1285.201240234375,1352.69383453041,,False,False,False,False,False,False,-0.017421621909096463,-0.11114276360605224,-0.03292327332120071,0.027382633782656596,-0.029502480979105128,0.021239382891314884,-0.04361009639299729,-0.08412209307790042,-0.053036200052500204,False,False,False,2018-05-09,KLBF.JK,T0,0,0.0,0.0
2018-09-14,ASII.JK,4373.051245877487,4465.76611328125,4357.59876797686,4465.76611328125,17697900,0.02120152192807323,0.017605704713854697,0.09469685589815491,0.007733728527826944,,4697.5535980017,4697.5535980017,4841.255450938483,5311.723234215561,4079.454862706801,3770.404541015625,3770.404541015625,3770.404541015625,-0.1592622739613132,-0.1592622739613132,0.18442625047293126,0.37505577171703686,0.38394131684577765,27211080.0,0.650393148673261,,0.07589364655720576,,,,,0.0017763259348296293,4480.4456787109375,4367.797197265625,4300.3173315429685,4541.8016245249155,False,True,True,False,False,False,-0.043793993126310604,0.14116561003528472,0.14814502996920265,-0.02946927221383122,-0.009631470068607206,0.03288921957152002,-0.014759677877644095,0.1522636024332662,0.11158583923016918,False,False,False,2018-09-14,ASII.JK,T0,0,0.0,0.0
2019-08-12,BRPT.JK,772.7373933546384,792.4249814178498,753.0498657226562,753.0498657226562,56487602,-0.02547760840009139,0.06250001076453526,0.04794527296333473,0.2623763429792443,1.1039916426745418,802.2687769770872,802.2687769770872,820.9719148517594,820.9719148517594,659.5338676797074,604.4085994379519,555.1896046733681,295.3286421579703,-0.08273370611145403,-0.08273370611145403,0.24592844380925083,0.4607578701692549,0.4751195336779704,93504830.75,0.6041142639039534,0.0886191386794426,-0.010200499849272848,0.3044832586604288,1.0592630736278645,0.021108165895159292,-0.30956472534175206,0.005678983312932274,738.0380432128907,690.2661218261719,720.0042041015626,603.7518547058105,True,True,True,True,False,False,0.37254907999849896,0.26143784280865034,0.2418299154423229,0.012097676010386138,-0.039998300161882994,-0.011239085902678525,0.356142902539788,0.31399542628035326,0.2559455958835488,True,False,False,2019-08-12,BRPT.JK,T0,0,0.0,0.0
