Date,Close,High,Low,Open,Volume
2018-01-01,1097.69189453125,1097.69189453125,1097.69189453125,1097.69189453125,0
2018-01-02,1107.100830078125,1119.6458819770273,1097.6920411539484,1097.6920411539484,20497300
2018-01-03,1100.828125,1110.2369123931624,1082.010550213675,1107.1006499287748,18225100
2018-01-04,1103.964599609375,1103.964599609375,1085.1470212069426,1085.1470212069426,18244200
2018-01-05,1122.7818603515625,1122.7818603515625,1091.4192385540327,1091.4192385540327,22528000
2018-01-08,1154.1446533203125,1172.9622291896655,1119.6457642264988,1122.782026871391,89126100
2018-01-09,1132.1907958984375,1163.5534218236019,1132.1907958984375,1154.1446340460525,40459200
2018-01-10,1144.7357177734375,1157.2807667353381,1132.1906688115369,1132.1906688115369,42844400
2018-01-11,1129.0545654296875,1151.0084042019314,1122.7820400661892,1144.735878838433,24156800
2018-01-12,1116.509521484375,1138.4633603899667,1116.509521484375,1129.0545722875704,17709400
2018-01-15,1107.100830078125,1129.054670901204,1103.9645671033995,1125.9184079264785,21680500
2018-01-16,1179.2347412109375,1182.371003820541,1107.1007011900558,1110.2369637996592,172892000
2018-01-17,1480.31591796875,1480.31591796875,1188.6435019282972,1188.6435019282972,543162200
2018-01-18,1379.9556884765625,1793.9423950195314,1361.1381109064278,1517.951257324219,746113200
2018-01-19,1474.0433349609375,1486.5883846201793,1348.5928383685173,1373.6829376870012,350797100
2018-01-22,1549.313720703125,1549.313720703125,1461.4983681126644,1486.588468852796,210982200
2018-01-23,1687.3095703125,1693.5820965961896,1561.8590446387082,1568.1315709223977,373838600
2018-01-24,1687.3095703125,1762.5798857167752,1612.0392549082248,1706.127149163569,466683900
2018-01-25,1662.2191162109375,1699.85426601194,1612.0389164762678,1687.3092160782726,242477800
2018-01-26,1649.6741943359375,1693.5818725121792,1637.1291434284399,1662.2192452434351,107744800
2018-01-29,1561.8587646484375,1655.9466420368976,1561.8587646484375,1643.4015917184363,169223500
2018-01-30,1492.8612060546875,1599.494149344308,1467.7711017512472,1561.8589928891477,183401700
2018-01-31,1637.129150390625,1637.129150390625,1455.2259114583333,1474.043487899605,258355000
2018-02-01,1574.4036865234375,1674.7640808834974,1574.4036865234375,1655.9465069409862,194045600
2018-02-02,1543.04150390625,1586.949188976753,1524.22392459032,1574.4041360994663,114039400
2018-02-05,1505.4061279296875,1543.0412811279298,1467.7709747314454,1474.0435002644858,104317300
2018-02-06,1505.4061279296875,1511.6786534627279,1405.0457194010419,1448.9533981323243,250349200
2018-02-07,1486.588623046875,1561.858933074565,1474.0435713755935,1555.586407238924,94860200
2018-02-08,1511.6785888671875,1549.313740457242,1461.4983867471149,1486.5884878071513,83822200
2018-02-09,1467.770751953125,1505.4058994391025,1455.2257027911323,1461.4982273721287,70543500
2018-02-12,1474.0433349609375,1499.1334342794214,1461.4982853016954,1480.3158597905583,52771400
2018-02-13,1480.31591796875,1530.49611857786,1480.31591796875,1486.5884430448887,85872600
2018-02-14,1568.1312255859375,1580.676275390625,1486.5884018554689,1486.5884018554689,213133000
2018-02-15,1586.9488525390625,1605.7664278656125,1549.313701885962,1593.2213776479125,168795800
2018-02-16,1586.9488525390625,1586.9488525390623,1586.9488525390623,1586.9488525390623,0
2018-02-19,1637.129150390625,1655.9467268318965,1605.7665229885058,1605.7665229885058,156347700
2018-02-20,1649.6741943359375,1668.491770697184,1605.7665161596958,1649.6741943359375,146950200
2018-02-21,1706.126953125,1718.6720042509191,1643.4016974954045,1649.674223058364,185251700
2018-02-22,1668.4918212890625,1731.217077728501,1668.4918212890625,1699.8544495087817,100905200
2018-02-23,1637.129150390625,1693.5818797144398,1624.5840994297773,1681.0368287535919,101138200
2018-02-26,1599.4940185546875,1662.219274184283,1593.221492991728,1643.4016974954045,54632000
2018-02-27,1618.3114013671875,1643.4015006131906,1586.948777309684,1618.3114013671875,84191800
2018-02-28,1674.7642822265625,1681.0368076281602,1599.4939774073912,1630.8566044153793,131313500
2018-03-01,1637.129150390625,1693.5818797144398,1630.8566249102012,1674.764303273168,101395500
2018-03-02,1630.8565673828125,1643.4016179011417,1612.0389916053184,1624.5840421236478,71424300
2018-03-05,1630.8565673828125,1655.946668419471,1612.0389916053184,1655.946668419471,70237500
2018-03-06,1612.038818359375,1655.9464904547667,1612.038818359375,1655.9464904547667,51709300
2018-03-07,1543.04150390625,1624.5843476086127,1524.22392459032,1612.039294731326,95956400
2018-03-08,1524.2235107421875,1555.5861344200102,1511.6784612710583,1543.0410849488812,93214600
2018-03-09,1499.1336669921875,1524.223770205446,1486.5886153855583,1524.223770205446,71716600
2018-03-12,1580.6761474609375,1586.9486718556236,1499.133330330016,1511.6783791193886,120144700
2018-03-13,1517.951171875,1586.9489524147727,1505.4061208677685,1580.676426911157,118753700
2018-03-14,1511.6785888671875,1517.9511141321966,1480.3159625421422,1511.6785888671875,50164300
2018-03-15,1442.6806640625,1511.6784349524455,1442.6806640625,1492.8608610733695,79327900
2018-03-16,1417.5906982421875,1461.4983747364145,1386.2280721748825,1455.2258495229535,122158600
2018-03-19,1386.22802734375,1430.1357024179863,1386.22802734375,1423.863177407381,51662600
2018-03-20,1411.318115234375,1436.4082150607637,1329.775290798611,1379.9554904513889,102621200
2018-03-21,1430.1356201171875,1461.4982433653713,1417.5905708179139,1430.1356201171875,59974500
2018-03-22,1442.6806640625,1467.7707625679348,1405.0455163043478,1405.0455163043478,69032900
2018-03-23,1448.953369140625,1448.953369140625,1379.955589657738,1392.5006404728085,60147800
2018-03-26,1524.2235107421875,1536.7685602133165,1436.4081644442836,1448.9532139154128,105831000
2018-03-27,1492.8612060546875,1561.8589928891477,1480.3161539029672,1555.5864668132876,70120100
2018-03-28,1430.1356201171875,1499.1333912631922,1417.5905708179139,1480.3158173142817,57358000
2018-03-29,1442.6806640625,1442.6806640625,1379.955417798913,1430.1356148097825,99931700
2018-03-30,1442.6806640625,1442.6806640625,1442.6806640625,1442.6806640625,0
2018-04-02,1448.953369140625,1486.5885215858361,1430.1357929180194,1486.5885215858361,39682300
2018-04-03,1499.1336669921875,1517.9512444021314,1430.135883155727,1442.6809347623562,90484400
2018-04-04,1448.953369140625,1536.7687248461175,1430.1357929180194,1517.951148623512,94388200
2018-04-05,1492.8612060546875,1499.1337321305475,1467.7711017512472,1480.3161539029672,38202000
2018-04-06,1480.31591796875,1492.8609681210273,1455.225817664195,1492.8609681210273,34375700
2018-04-09,1480.31591796875,1480.31591796875,1455.225817664195,1467.7708678164724,33378000
2018-04-10,1486.588623046875,1505.4062005537976,1467.7710455399526,1486.588623046875,53499500
2018-04-11,1474.0433349609375,1505.4059591090424,1467.7708101313165,1499.1334342794214,50576800
2018-04-12,1474.0433349609375,1499.1334342794214,1461.4982853016954,1492.8609094498004,28603500
2018-04-13,1448.953369140625,1486.5885215858361,1448.953369140625,1486.5885215858361,37001200
2018-04-16,1448.953369140625,1448.953369140625,1448.953369140625,1448.953369140625,0
2018-04-17,1448.953369140625,1448.953369140625,1448.953369140625,1448.953369140625,0
2018-04-18,1361.1380615234375,1411.3182665565596,1354.8655358942974,1398.7732152982792,66779500
2018-04-19,1361.1380615234375,1361.1380615234375,1361.1380615234375,1361.1380615234375,0
2018-04-20,1361.1380615234375,1361.1380615234375,1361.1380615234375,1361.1380615234375,0
2018-04-23,1411.318115234375,1467.7708398437499,1405.0455902777776,1461.4983148871527,77661800
2018-04-24,1423.86328125,1442.680857654185,1405.045704845815,1442.680857654185,46909900
2018-04-25,1423.86328125,1423.86328125,1423.86328125,1423.86328125,0
2018-04-26,1423.86328125,1423.86328125,1423.86328125,1423.86328125,0
2018-04-27,1423.86328125,1423.86328125,1423.86328125,1423.86328125,0
2018-04-30,1245.0963134765625,1329.7754078439862,1226.2787369504683,1317.2303568265902,98174700
2018-05-01,1245.0963134765625,1245.0963134765625,1245.0963134765625,1245.0963134765625,0
2018-05-02,1279.59521484375,1323.502893784467,1229.4150103400736,1245.0963242474725,87302300
2018-05-03,1210.5975341796875,1279.595321101846,1207.4612711377713,1279.595321101846,54312600
2018-05-04,1210.5975341796875,1238.823901556934,1188.6436928862736,1223.1425863473528,50455900
2018-05-07,1205.2470703125,1243.5088820684523,1198.870101686508,1233.9434291294642,43024500
2018-05-08,1147.8544921875,1205.247216796875,1141.4775227864584,1202.058732096354,64872200
2018-05-09,1230.755126953125,1253.0745204470936,1154.2314921166612,1154.2314921166612,119477900
2018-05-10,1230.755126953125,1230.755126953125,1230.755126953125,1230.755126953125,0
2018-05-11,1253.074462890625,1294.524763189806,1233.9435550602338,1249.8859782522266,106880400
