Date,Close,High,Low,Open,Volume
2018-01-01,2982.616455078125,2982.616455078125,2982.616455078125,2982.616455078125,0
2018-01-02,2962.4638671875,2996.051892892574,2942.311051764456,2975.89907746953,66075600
2018-01-03,2841.546875,2942.3109485815603,2821.394060283688,2942.3109485815603,129205000
2018-01-04,2834.829345703125,2854.982160956939,2814.6765304493115,2841.5469507877297,77953300
2018-01-05,2875.135009765625,2875.135009765625,2821.3941684615947,2834.8293787876023,55863000
2018-01-08,2861.699462890625,2881.852276009573,2854.981858517642,2854.981858517642,42916700
2018-01-09,2821.39404296875,2848.2644624255954,2807.9588332403273,2848.2644624255954,100497400
2018-01-10,2814.676513671875,2854.9821439392526,2807.958908627312,2821.394118716438,95004000
2018-01-11,2801.2412109375,2821.394025404676,2787.806001292716,2821.394025404676,80524900
2018-01-12,2774.37109375,2814.6767270732444,2774.37109375,2794.523910411622,70976800
2018-01-15,2767.6533203125,2801.241346044448,2754.2181100197213,2794.5237408980583,71388000
2018-01-16,2828.11181640625,2834.8294216708728,2767.6533690246433,2787.806184818512,84393300
2018-01-17,2821.39404296875,2834.8292526971727,2807.9588332403273,2828.1116478329614,77197700
2018-01-18,2801.2412109375,2848.2644446942445,2794.5236061151077,2828.111630227068,100089500
2018-01-19,2794.523681640625,2814.676496652456,2767.6532616248496,2814.676496652456,70890100
2018-01-22,2774.37109375,2794.523910411622,2767.653488196126,2767.653488196126,83090400
2018-01-23,2747.500244140625,2794.523475702934,2707.1946170872175,2794.523475702934,184176500
2018-01-24,2673.60693359375,2747.5005925624214,2666.889328232962,2747.5005925624214,241779600
2018-01-25,2666.88916015625,2700.477184843356,2633.3011354691434,2673.606765093671,232552500
2018-01-26,2787.80615234375,2794.5237575301207,2680.3244693618226,2680.3244693618226,246067800
2018-01-29,2734.065185546875,2807.958839210304,2707.194766032901,2801.2412343318106,156356300
2018-01-30,2666.88916015625,2713.912394718199,2660.1715552188284,2700.477184843356,140694300
2018-01-31,2680.324462890625,2727.3476990816885,2653.454042210017,2660.1716473801694,112276200
2018-02-01,2673.60693359375,2734.065381840845,2673.60693359375,2707.194960397692,102291000
2018-02-02,2687.0419921875,2707.194807128906,2687.0419921875,2707.194807128906,71707200
2018-02-05,2693.759521484375,2707.1947310678383,2633.3010783587906,2653.4538927339854,70792500
2018-02-06,2646.736328125,2680.3243525935914,2640.018723231282,2653.453933018718,146207400
2018-02-07,2673.60693359375,2700.477355036903,2653.454117511385,2680.3245389545386,120081100
2018-02-08,2700.477294921875,2713.9125053443718,2646.7364532318875,2673.606874076881,101865000
2018-02-09,2653.453857421875,2687.0418809335442,2646.736252719541,2666.8890668265426,78255000
2018-02-12,2660.17138671875,2680.324200254498,2653.453782206834,2653.453782206834,58535200
2018-02-13,2713.912353515625,2727.3475631864944,2673.6067245030167,2680.324329338451,79288000
2018-02-14,2713.912353515625,2740.782772857364,2680.324329338451,2720.6299583510595,63313200
2018-02-15,2693.759521484375,2727.347545443033,2687.0419166926436,2720.6299406513012,32896000
2018-02-16,2693.759521484375,2693.759521484375,2693.759521484375,2693.759521484375,0
2018-02-19,2720.630126953125,2740.782942708333,2713.912521701389,2720.630126953125,89429500
2018-02-20,2734.065185546875,2740.7827904253686,2713.912370911394,2740.7827904253686,53466600
2018-02-21,2734.065185546875,2740.7827904253686,2700.4771611544074,2713.912370911394,74130200
2018-02-22,2693.759521484375,2734.0651502347646,2693.759521484375,2734.0651502347646,91272600
2018-02-23,2707.19482421875,2713.9124292416254,2693.7596141729996,2707.19482421875,59706400
2018-02-26,2707.19482421875,2720.630034264501,2693.7596141729996,2720.630034264501,56293900
2018-02-27,2700.477294921875,2707.1949001331236,2660.1716636543842,2707.1949001331236,81554100
2018-02-28,2687.0419921875,2720.6300170898435,2666.889177246094,2666.889177246094,94528200
2018-03-01,2727.34765625,2747.5004714439656,2700.477235991379,2720.6300511853447,84215600
2018-03-02,2734.065185546875,2734.065185546875,2707.194766032901,2727.3475806683814,61410200
2018-03-05,2700.477294921875,2727.347715766869,2687.0420844993782,2720.6301105556204,56394900
2018-03-06,2700.477294921875,2727.347715766869,2700.477294921875,2720.6301105556204,59010500
2018-03-07,2687.0419921875,2713.912412109375,2673.6067822265622,2687.0419921875,100646000
2018-03-08,2781.088623046875,2781.088623046875,2700.4773586107335,2720.630174719769,152547000
2018-03-09,2787.80615234375,2794.5237575301207,2747.5005212255273,2787.80615234375,97354700
2018-03-12,2821.39404296875,2821.39404296875,2774.370808919271,2801.241228376116,87344000
2018-03-13,2747.500244140625,2807.9586847207365,2740.7826396317237,2794.523475702934,96605900
2018-03-14,2727.34765625,2747.5004714439656,2713.9124461206898,2734.065261314655,74296000
2018-03-15,2640.0185546875,2713.9122038008904,2640.0185546875,2707.194599336037,133775500
2018-03-16,2566.125,2653.4538612565443,2566.125,2640.018651832461,208216200
2018-03-19,2566.125,2619.865837696335,2559.407395287958,2592.9954188481674,111808000
2018-03-20,2458.6435546875,2559.4076347976434,2445.2083440061474,2552.6900294569673,254154700
2018-03-21,2492.2314453125,2498.9490502863882,2438.490605521395,2458.6434204430593,152085900
2018-03-22,2485.513671875,2559.407321579392,2478.796067356419,2498.948880912162,132850400
2018-03-23,2458.6435546875,2478.7963707095287,2364.5970799180327,2364.5970799180327,104485500
2018-03-26,2411.620361328125,2451.925994107982,2404.9027558648154,2418.3379667914346,104993600
2018-03-27,2391.467529296875,2451.9259780712346,2378.032318458129,2438.490767232488,106157400
2018-03-28,2398.18505859375,2431.7730846244744,2378.032242975315,2398.18505859375,83907700
2018-03-29,2418.337646484375,2418.337646484375,2371.314414469401,2404.9024373372395,106930200
2018-03-30,2418.337646484375,2418.337646484375,2418.337646484375,2418.337646484375,0
2018-04-02,2465.361083984375,2472.0786891178477,2418.3378480500683,2445.2082685839578,63944000
2018-04-03,2438.49072265625,2465.3611438425446,2431.7731173596762,2445.2083279528233,57234700
2018-04-04,2418.337646484375,2458.643273925781,2398.1848327636717,2438.490460205078,80976000
2018-04-05,2472.07861328125,2478.796218208645,2451.925798499066,2451.925798499066,102973700
2018-04-06,2451.92578125,2478.796200770548,2451.92578125,2472.0785958904107,62905500
