Date,Close,High,Low,Open,Volume
2018-01-01,2456.6025390625,2456.6025390625,2456.6025390625,2456.6025390625,0
2018-01-02,2410.541015625,2471.9560733479298,2402.8641334096337,2448.925426701831,59351600
2018-01-03,2364.479736328125,2410.5410298929587,2349.125971806514,2410.5410298929587,84278000
2018-01-04,2402.8642578125,2402.8642578125,2372.156727361222,2379.8336099740413,90123000
2018-01-05,2402.8642578125,2410.5411404253196,2372.156727361222,2372.156727361222,75378600
2018-01-08,2433.572021484375,2441.2489048329057,2402.8644880902502,2418.2182547873126,73784000
2018-01-09,2425.894775390625,2456.602304193038,2387.5103643876087,2448.9254219924346,67352000
2018-01-10,2425.894775390625,2433.5716575912284,2395.187246588212,2433.5716575912284,68746400
2018-01-11,2479.633056640625,2479.633056640625,2433.57176147083,2433.57176147083,89346200
2018-01-12,2487.309814453125,2533.3711073133677,2456.6022858796296,2479.632932309751,84306400
2018-01-15,2518.017578125,2518.017578125,2471.9562809641766,2502.6638124047254,38412200
2018-01-16,2525.6943359375,2548.7249833776596,2502.6636884973404,2502.6636884973404,46720000
2018-01-17,2487.309814453125,2525.694225169994,2464.2791680230034,2525.694225169994,56945400
2018-01-18,2494.98681640625,2510.3405814302887,2471.9561688701924,2502.6636989182693,53685800
2018-01-19,2479.633056640625,2510.3405867538218,2471.956174112326,2510.3405867538218,50158600
2018-01-22,2479.633056640625,2502.6637042255225,2471.956174112326,2502.6637042255225,91243800
2018-01-23,2510.3408203125,2510.3408203125,2479.6332873423166,2510.3408203125,111192600
2018-01-24,2533.371337890625,2533.371337890625,2502.6638065222537,2518.017572206439,84633200
2018-01-25,2502.66357421875,2541.0479848662767,2479.6329278302337,2533.3711027367713,65155800
2018-01-26,2518.017578125,2533.371343845274,2494.9869295445883,2518.017578125,69599800
2018-01-29,2510.3408203125,2533.371470040138,2425.8951046444954,2525.694586797592,101413600
2018-01-30,2471.9560546875,2487.3098190023293,2448.9254082152565,2479.6329368449146,102154200
2018-01-31,2502.66357421875,2510.3404563482554,2441.248517182707,2448.9253993122124,79788400
2018-02-01,2518.017578125,2533.371343845274,2494.9869295445883,2518.017578125,72274400
2018-02-02,2494.98681640625,2525.694346454327,2494.98681640625,2518.017463942308,60042800
2018-02-05,2494.98681640625,2502.6636989182693,2448.925521334135,2471.9561688701924,63620600
2018-02-06,2464.279296875,2487.3099445093458,2433.571766695872,2456.602414330218,92415600
2018-02-07,2494.98681640625,2502.6636989182693,2479.6330513822118,2487.309933894231,57427400
2018-02-08,2510.3408203125,2533.371470040138,2471.9564040997707,2518.017703555046,79067200
2018-02-09,2525.6943359375,2525.6943359375,2471.9561585771276,2479.633041057181,211953600
2018-02-12,2518.017578125,2533.371343845274,2479.633163824314,2525.694460985137,72517000
2018-02-13,2541.048095703125,2548.7249781674846,2518.017448310045,2518.017448310045,75870600
2018-02-14,2548.724853515625,2556.401735604528,2525.694207248918,2548.724853515625,26730800
2018-02-15,2548.724853515625,2571.7554997823327,2502.66356098221,2571.7554997823327,65557000
2018-02-16,2548.724853515625,2548.724853515625,2548.724853515625,2548.724853515625,0
2018-02-19,2602.463134765625,2602.463134765625,2541.0480755381177,2564.078722748433,49342200
2018-02-20,2779.031494140625,2779.031494140625,2587.109429628151,2617.8169599501466,79298400
2018-02-21,2702.262451171875,2740.6468609896574,2686.908687244762,2732.9699790261006,83845600
2018-02-22,2648.5244140625,2725.2932376585145,2633.170649343297,2725.2932376585145,39301400
2018-02-23,2625.493896484375,2671.555192913925,2610.140131007858,2633.1707792226334,62711800
2018-02-26,2548.724853515625,2640.847438582455,2548.724853515625,2640.847438582455,66541400
2018-02-27,2587.109375,2617.8169046735907,2556.40184532641,2587.109375,92994400
2018-02-28,2548.724853515625,2602.4630281379427,2548.724853515625,2602.4630281379427,81356600
2018-03-01,2571.755859375,2594.7865088619405,2556.4020930503734,2579.4327425373135,50682200
2018-03-02,2602.463134765625,2602.463134765625,2525.694310731241,2556.4018403449945,49761400
2018-03-05,2525.6943359375,2587.109395777926,2518.017453457447,2571.755630817819,44376600
