Date,Close,High,Low,Open,Volume
2018-01-01,2057.42333984375,2057.42333984375,2057.42333984375,2057.42333984375,0
2018-01-02,2038.803955078125,2094.6615976830053,2029.4943479773117,2066.732776380565,15356500
2018-01-03,2010.875244140625,2048.113674587674,1982.9464213053386,2048.113674587674,17002800
2018-01-04,2131.900146484375,2131.900146484375,2001.5656397124044,2020.184854965543,30000900
2018-01-05,2141.2099609375,2159.8291779891306,2103.9715268342393,2141.2099609375,28577000
2018-01-08,2234.305908203125,2252.9251241048178,2131.9002207438148,2141.209828694661,49810100
2018-01-09,2336.71142578125,2364.640247603337,2215.6865312188747,2252.92496031499,69563000
2018-01-10,2336.71142578125,2364.640247603337,2290.1633894111055,2346.021033055279,38895800
2018-01-11,2383.259521484375,2401.8787364959717,2327.401876449585,2346.0210914611816,35634700
2018-01-12,2383.259521484375,2401.8787364959717,2346.0210914611816,2392.5691289901733,29512600
2018-01-15,2420.497802734375,2420.497802734375,2364.6401611328124,2383.259375,19138800
2018-01-16,2467.046142578125,2476.3557506633256,2411.188494066922,2411.188494066922,45352100
2018-01-17,2485.665283203125,2504.2844988076426,2448.4268519940892,2467.046067598607,23233300
2018-01-18,2476.355712890625,2504.2845367202185,2439.1172811178335,2485.665320833823,17641600
2018-01-19,2448.4267578125,2485.6651875891157,2429.807542924192,2476.355580144962,13838900
2018-01-22,2401.878662109375,2476.3555198492004,2355.330626021984,2476.3555198492004,22054300
2018-01-23,2448.4267578125,2467.045972700808,2401.87872059173,2420.497935480038,33505100
2018-01-24,2597.380615234375,2597.380615234375,2439.1172802559363,2467.046104075661,72702400
2018-01-25,2643.9287109375,2653.2383190746036,2588.071062114877,2615.999886526188,37720200
2018-01-26,2643.9287109375,2671.857535348812,2625.3094946632923,2653.2383190746036,27002000
2018-01-29,2643.9287109375,2671.857535348812,2625.3094946632923,2653.2383190746036,12384500
2018-01-30,2588.07080078125,2634.6188367665245,2532.213157598921,2634.6188367665245,25397100
2018-01-31,2634.619140625,2653.2383571665196,2504.284624834364,2532.213449646643,29074000
2018-02-01,2606.690185546875,2671.8574401855467,2597.3805777413504,2643.9286167689734,28298400
2018-02-02,2616.0,2653.238434163701,2578.761565836299,2634.619217081851,25790500
2018-02-05,2616.0,2616.0,2513.594306049822,2560.1423487544484,17330200
2018-02-06,2588.07080078125,2588.07080078125,2457.7363000224823,2513.5939432048112,50232500
2018-02-07,2634.619140625,2653.2383571665196,2606.6903158127207,2634.619140625,30797800
2018-02-08,2699.7861328125,2774.2629916487067,2597.380451912715,2634.618881330819,78205400
2018-02-09,2681.1669921875,2681.1669921875,2606.690131293403,2634.6189541286894,45812800
2018-02-12,2699.7861328125,2718.4053475215514,2662.5477033943966,2699.7861328125,18593300
2018-02-13,2699.7861328125,2727.7149548760776,2690.476525457974,2727.7149548760776,24733900
2018-02-14,2699.7861328125,2737.0245622306034,2681.166918103448,2699.7861328125,19581800
2018-02-15,2699.7861328125,2764.953384294181,2699.7861328125,2718.4053475215514,22903600
2018-02-16,2699.7861328125,2699.7861328125,2699.7861328125,2699.7861328125,0
2018-02-19,2895.287841796875,2895.287841796875,2737.0245192549237,2737.0245192549237,67533400
2018-02-20,2839.430419921875,2932.5264992635757,2792.8823802510246,2904.5976754610656,49809500
2018-02-21,2737.024658203125,2792.882304288903,2718.405442841199,2746.334265884088,49740500
2018-02-22,2737.024658203125,2802.191911969866,2709.0958351602358,2718.405442841199,35814900
2018-02-23,2653.238037109375,2764.953322882401,2615.999608518366,2755.643715734649,49091300
2018-02-26,2597.380615234375,2671.8574787536404,2578.7613993545588,2653.238262873824,29871900
2018-02-27,2718.4052734375,2764.953308941567,2634.61880953018,2643.928416630993,70750400
2018-02-28,2709.095703125,2746.3341320339346,2699.7860958977662,2727.7149175794675,26839900
2018-03-01,2709.095703125,2774.262953715636,2690.4764886705325,2746.3341320339346,22667100
2018-03-02,2746.334228515625,2764.9534436242056,2709.095798298464,2709.095798298464,47512500
2018-03-05,2709.095703125,2792.8821681701033,2662.5476669888317,2755.6437392611683,39088800
2018-03-06,2653.238037109375,2746.334108586897,2643.9284299616224,2737.0245014391444,25972000
2018-03-07,2550.83251953125,2681.167027828467,2504.2844808536724,2653.2382046219204,65526600
2018-03-08,2522.90380859375,2588.071065642297,2457.736551545203,2560.1422411929198,44299200
2018-03-09,2494.974853515625,2541.522891827484,2439.1172075413947,2532.213284165112,28699500
2018-03-12,2522.90380859375,2532.2134167435424,2494.9749841443727,2513.5942004439576,37853600
2018-03-13,2494.974853515625,2578.7613224769707,2494.974853515625,2522.9036765027404,37363800
2018-03-14,2439.117431640625,2513.5942997823236,2411.188606087488,2494.975082746899,25934500
2018-03-15,2401.878662109375,2457.7363054142443,2392.569054891897,2429.8074837618096,24284200
2018-03-16,2364.640380859375,2429.8076354499876,2355.330773060716,2401.8788120540107,23028400
2018-03-19,2392.569091796875,2411.1883065190295,2308.782625547179,2327.4018402693337,11669700
2018-03-20,2392.569091796875,2392.569091796875,2318.0922329082564,2364.6402697136427,15932600
2018-03-21,2522.90380859375,2522.90380859375,2364.6404700472785,2364.6404700472785,21851000
2018-03-22,2420.497802734375,2532.2130859375,2401.878588867188,2522.9034790039063,28800600
2018-03-23,2346.021240234375,2346.021240234375,2290.163591657366,2346.021240234375,30964800
2018-03-26,2346.021240234375,2364.6404564267114,2318.0924159458705,2327.4020240420386,15075600
2018-03-27,2383.259521484375,2411.18834400177,2364.6403064727783,2383.259521484375,26840900
2018-03-28,2355.33056640625,2383.2593873517785,2327.4017454607215,2373.9497803699355,7231000
2018-03-29,2299.47314453125,2383.2596153846152,2262.2347130408652,2383.2596153846152,26485700
2018-03-30,2299.47314453125,2299.47314453125,2299.47314453125,2299.47314453125,0
2018-04-02,2364.640380859375,2383.2595964566926,2308.782734067421,2318.09234186608,15001000
2018-04-03,2355.33056640625,2373.9497803699355,2327.4017454607215,2336.711352442564,9864100
2018-04-04,2346.021240234375,2401.878888811384,2336.711632138207,2373.9500645228795,11817800
2018-04-05,2411.1884765625,2448.426908632963,2364.6404364744208,2364.6404364744208,35274000
2018-04-06,2373.949951171875,2476.3556353400736,2373.949951171875,2420.497989430147,34112900
2018-04-09,2336.71142578125,2392.5690694254235,2327.4018185072214,2373.949854877366,26979900
2018-04-10,2364.640380859375,2420.498027651329,2318.09234186608,2336.711557463398,101013900
2018-04-11,2327.40185546875,2392.569107421875,2318.0922480468753,2383.2595,66121900
2018-04-12,2327.40185546875,2346.0210703125,2318.0922480468753,2327.40185546875,16181900
2018-04-13,2318.092529296875,2355.3309635024475,2308.782920745482,2346.0213549510545,32759800
2018-04-16,2372.589599609375,2372.589599609375,2372.589599609375,2372.589599609375,0
2018-04-17,2372.589599609375,2372.589599609375,2372.589599609375,2372.589599609375,0
2018-04-18,2258.247802734375,2305.8901614418514,2229.6623875098894,2248.71933099288,31504600
2018-04-19,2258.247802734375,2258.247802734375,2258.247802734375,2258.247802734375,0
2018-04-20,2258.247802734375,2258.247802734375,2258.247802734375,2258.247802734375,0
2018-04-23,2324.947265625,2391.6465724257173,2324.947265625,2363.06115522541,52492800
2018-04-24,2344.00390625,2363.060848577236,2315.4184927591464,2353.532377413618,25208300
2018-04-25,2344.00390625,2344.00390625,2344.00390625,2344.00390625,0
2018-04-26,2344.00390625,2344.00390625,2344.00390625,2344.00390625,0
