Date,Close,High,Low,Open,Volume
2018-01-01,786.2101440429688,786.2101440429688,786.2101440429688,786.2101440429688,0
2018-01-02,798.994140625,808.5820703124999,786.2102343749999,789.4062109375,22905300
2018-01-03,779.8182373046875,814.9739775110463,776.6222609222912,798.994095599065,29528800
2018-01-04,792.6021728515625,802.1901023618636,783.0142433412612,783.0142433412612,31256700
2018-01-05,834.1497802734375,837.3457564430676,798.9940424075072,798.9940424075072,63472900
2018-01-08,853.3257446289062,853.3257446289062,827.7579320557555,840.541838342331,38304300
2018-01-09,872.5015869140625,888.4814694582761,853.3257278610063,859.7176808786917,50899300
2018-01-10,869.3056640625,878.8935941808364,862.9137106502758,872.5016407686122,24974300
2018-01-11,894.8733520507812,901.2653045654298,862.9135894775392,869.3055419921876,50492000
2018-01-12,923.63720703125,926.8331835261678,894.8734185769896,894.8734185769896,31830300
2018-01-15,968.380859375,974.7728122421618,926.8331657384489,930.0291421720298,33808600
2018-01-16,977.9686889648438,990.7525933957568,942.8129517798332,974.7727128571156,29814600
2018-01-17,965.184814453125,977.9687192803187,961.9888382463265,971.5767668667219,20336900
2018-01-18,971.576904296875,977.9688576146177,965.1849509791325,968.3809276380038,17858500
2018-01-19,997.1446533203125,1013.1245355850612,971.5768416967148,977.9687946026143,33179700
2018-01-22,1054.6722412109375,1064.2601706764915,997.1446644176136,1009.9285703716856,45054500
2018-01-23,1061.0643310546875,1083.4361693600574,1057.8683541539203,1057.8683541539203,47668100
2018-01-24,1064.2601318359375,1073.8480609515766,1032.3003681171406,1070.652084579697,36426500
2018-01-25,1067.4560546875,1080.2399595340569,1061.0641022642214,1073.8480071107783,40008900
2018-01-26,1064.2601318359375,1077.0440373234565,1051.4762263484188,1067.4561082078174,31706200
2018-01-29,1096.2200927734375,1099.4160697202988,1061.0643463579627,1061.0643463579627,69800200
2018-01-30,1086.6319580078125,1112.1997687844669,1045.0842654957492,1096.219887049058,65155900
2018-01-31,1086.6319580078125,1096.219887049058,1061.0641472311581,1077.044028966567,36172700
2018-02-01,1067.4560546875,1096.219840592253,1057.8681260525823,1080.2399595340569,42603600
2018-02-02,1054.6722412109375,1067.4561471650095,1016.3205233487216,1067.4561471650095,63009400
2018-02-05,1054.6722412109375,1064.2601706764915,1029.1044293027935,1038.6923587683475,41271500
2018-02-06,1013.1246337890625,1041.8884246537361,987.5568196871303,1041.8884246537361,37651800
2018-02-07,1013.1246337890625,1038.6924478909946,1003.5367035008379,1022.7125640772871,16980100
2018-02-08,1000.3406372070312,1029.1044254973294,993.9486842536318,1013.1245431138304,16982200
2018-02-09,974.7727661132812,990.7526475249745,965.1848372662654,990.7526475249745,16681000
2018-02-12,987.5567626953125,993.9487158519165,977.9688329604065,990.7527392736145,14238400
2018-02-13,1045.0843505859375,1061.0642336224198,997.1447014764909,1006.7326312983803,64682100
2018-02-14,1032.3004150390625,1067.4561567276992,1029.1044385219136,1061.0642036934016,41812300
2018-02-15,1035.49658203125,1045.0845133463542,1025.908650716146,1038.692559136285,20886100
2018-02-16,1035.49658203125,1035.49658203125,1035.49658203125,1035.49658203125,0
2018-02-19,1061.0643310546875,1067.4562848562218,1035.4965158485504,1038.6924927493176,28026700
2018-02-20,1064.2601318359375,1080.240013695336,1057.8681790921783,1067.4561082078174,33912200
2018-02-21,1080.239990234375,1083.4359665368436,1067.4560850245007,1073.8480376294378,24226400
2018-02-22,1073.8482666015625,1086.6321745372954,1067.4563126336961,1077.044243585496,10688100
2018-02-23,1086.6319580078125,1093.023910701976,1077.044028966567,1080.240005313649,25570600
2018-02-26,1035.49658203125,1096.22014702691,1032.3006049262153,1086.6322157118057,22774300
2018-02-27,993.94873046875,1041.8883798482718,990.7527538434487,1035.496426597669,34596900
2018-02-28,1013.1246337890625,1019.5165873145455,1000.3407267380964,1006.7326802635794,33959800
2018-03-01,1013.1246337890625,1035.4964711282532,1000.3407267380964,1013.1246337890625,22108900
2018-03-02,981.1648559570312,1006.7326697930451,977.9688792275296,1006.7326697930451,21078300
2018-03-05,987.5567626953125,1000.3406690085204,984.3607861170105,1000.3406690085204,10911900
2018-03-06,974.7727661132812,1000.3405763719903,974.7727661132814,993.9486238073131,13366200
2018-03-07,936.4210815429688,990.7526801307861,930.0291287679314,990.7526801307861,22734900
