date,ticker,foreign_net_buy,foreign_net_sell,foreign_net_value
2018-03-13,PTBA.JK,2403071783.85,4475496506.77,-2072424722.92
2018-03-14,PTBA.JK,1503029520.09,3278862061.46,-1775832541.37
2018-03-15,PTBA.JK,977248389.05,1942510666.83,-965262277.78
2018-03-16,PTBA.JK,5085340297.16,4161262252.94,924078044.23
2018-03-19,PTBA.JK,2089117620.88,1492637812.86,596479808.02
2018-03-20,PTBA.JK,951794175.29,798438239.47,153355935.82
2018-03-21,PTBA.JK,2753087654.84,2716050202.71,37037452.13
2018-03-22,PTBA.JK,2015237828.47,1476065258.45,539172570.02
2018-03-23,PTBA.JK,1565769260.41,1438640024.96,127129235.46
2018-03-26,PTBA.JK,3426920841.66,2355952196.68,1070968644.98
2018-03-27,PTBA.JK,2628971914.89,2359556375.5,269415539.39
2018-03-28,PTBA.JK,1606398262.34,2581973896.39,-975575634.05
2018-03-29,PTBA.JK,1437262846.38,1198943117.96,238319728.42
2018-03-30,PTBA.JK,0.0,0.0,0.0
2018-04-02,PTBA.JK,7283371802.92,1594000410.45,5689371392.47
2018-04-03,PTBA.JK,4711470941.07,3145290828.97,1566180112.1
2018-04-04,PTBA.JK,1793659219.45,2721556276.83,-927897057.39
2018-04-05,PTBA.JK,8446464005.02,1605887525.71,6840576479.31
2018-04-06,PTBA.JK,2359227406.34,4697029936.57,-2337802530.23
2018-04-09,PTBA.JK,2479213374.51,1774096682.85,705116691.65
2018-04-10,PTBA.JK,3649425314.73,1469029485.61,2180395829.11
2018-04-11,PTBA.JK,33126231464.21,12466160704.93,20660070759.28
2018-04-12,PTBA.JK,7479191737.94,8112629352.63,-633437614.69
2018-04-13,PTBA.JK,1507316944.93,1311688496.15,195628448.78
2018-04-16,PTBA.JK,0.0,0.0,0.0
2018-04-17,PTBA.JK,0.0,0.0,0.0
2018-04-18,PTBA.JK,10236479782.69,7160170261.59,3076309521.1
2018-04-19,PTBA.JK,0.0,0.0,0.0
2018-04-20,PTBA.JK,0.0,0.0,0.0
2018-04-23,PTBA.JK,1236844897.06,4087422971.47,-2850578074.42
2018-04-24,PTBA.JK,3509117237.39,4081670314.68,-572553077.3
2018-04-25,PTBA.JK,0.0,0.0,0.0
2018-04-26,PTBA.JK,0.0,0.0,0.0
2018-04-27,PTBA.JK,0.0,0.0,0.0
2018-04-30,PTBA.JK,4227292780.63,9781891296.64,-5554598516.01
2018-05-01,PTBA.JK,0.0,0.0,0.0
2018-05-02,PTBA.JK,13653478375.65,2695332375.06,10958146000.59
2018-05-03,PTBA.JK,1672233672.29,6427923435.95,-4755689763.67
2018-05-04,PTBA.JK,4077660736.73,2235090493.71,1842570243.03
2018-05-07,PTBA.JK,1960251499.71,4656312995.39,-2696061495.68
2018-05-08,PTBA.JK,2093495241.21,2032524738.29,60970502.92
2018-05-09,PTBA.JK,6586311718.83,1312438313.71,5273873405.12
2018-05-10,PTBA.JK,0.0,0.0,0.0
2018-05-11,PTBA.JK,6327105087.21,5062270854.97,1264834232.24
2018-05-14,PTBA.JK,3611875118.47,1471416037.99,2140459080.48
2018-05-15,PTBA.JK,3683214858.38,3881298410.17,-198083551.8
2018-05-16,PTBA.JK,2273326385.17,2782835087.54,-509508702.37
2018-05-17,PTBA.JK,5829030241.91,4300155597.54,1528874644.36
2018-05-18,PTBA.JK,7988017264.2,2248105482.52,5739911781.67
2018-05-21,PTBA.JK,5949797160.59,2019722209.19,3930074951.4
2018-05-22,PTBA.JK,9258823660.8,12412518213.12,-3153694552.32
2018-05-23,PTBA.JK,11187022501.41,12282218028.37,-1095195526.96
2018-05-24,PTBA.JK,3818170133.96,5652348388.71,-1834178254.75
2018-05-25,PTBA.JK,6171902357.22,6892404121.25,-720501764.02
2018-05-28,PTBA.JK,5171627860.32,9152684756.22,-3981056895.9
2018-05-29,PTBA.JK,0.0,0.0,0.0
2018-05-30,PTBA.JK,13807048107.41,4590599751.31,9216448356.09
2018-05-31,PTBA.JK,5535849663.82,4835276474.37,700573189.45
2018-06-01,PTBA.JK,0.0,0.0,0.0
2018-06-04,PTBA.JK,19957321702.83,3570197037.23,16387124665.6
2018-06-05,PTBA.JK,18006834115.9,13908163903.36,4098670212.53
2018-06-06,PTBA.JK,1711290539.97,4706754610.65,-2995464070.68
2018-06-07,PTBA.JK,3367046580.95,2495741265.69,871305315.26
2018-06-08,PTBA.JK,18212684923.63,5276725059.99,12935959863.64
2018-06-11,PTBA.JK,0.0,0.0,0.0
2018-06-12,PTBA.JK,0.0,0.0,0.0
2018-06-13,PTBA.JK,0.0,0.0,0.0
2018-06-14,PTBA.JK,0.0,0.0,0.0
2018-06-15,PTBA.JK,0.0,0.0,0.0
2018-06-18,PTBA.JK,0.0,0.0,0.0
2018-06-19,PTBA.JK,0.0,0.0,0.0
2018-06-20,PTBA.JK,17182114014.28,4753040416.09,12429073598.19
2018-06-21,PTBA.JK,2443333356.3,5531524422.26,-3088191065.96
2018-06-22,PTBA.JK,2211195430.03,1567808553.66,643386876.37
2018-06-25,PTBA.JK,3485180624.21,3727652802.36,-242472178.14
2018-06-26,PTBA.JK,954725711.25,1138897249.17,-184171537.92
2018-06-27,PTBA.JK,2695571260.19,4259602645.42,-1564031385.23
2018-06-28,PTBA.JK,1776057069.98,8078667302.32,-6302610232.34
2018-06-29,PTBA.JK,7099833272.94,2470289672.45,4629543600.49
2018-07-02,PTBA.JK,4517712782.68,3355136435.78,1162576346.9
2018-07-03,PTBA.JK,4010595177.97,4082690584.82,-72095406.85
2018-07-04,PTBA.JK,1659724026.2,1795150915.44,-135426889.23
2018-07-05,PTBA.JK,2001842921.17,2321280300.34,-319437379.17
2018-07-06,PTBA.JK,2625728997.7,3468166731.75,-842437734.05
2018-07-09,PTBA.JK,4698169549.95,4286668825.28,411500724.67
2018-07-10,PTBA.JK,3098372143.22,3755850129.06,-657477985.84
2018-07-11,PTBA.JK,4417083806.23,2195484106.64,2221599699.59
2018-07-12,PTBA.JK,17589302613.78,7129856089.49,10459446524.3
2018-07-13,PTBA.JK,7038136821.73,8771657216.75,-1733520395.02
2018-07-16,PTBA.JK,4710740398.45,2578308600.56,2132431797.89
2018-07-17,PTBA.JK,11989985649.96,5047129916.36,6942855733.6
2018-07-18,PTBA.JK,3076057724.1,4188957146.8,-1112899422.7
2018-07-19,PTBA.JK,3605999184.74,2229734940.38,1376264244.36
2018-07-20,PTBA.JK,2560828675.48,7001047649.29,-4440218973.81
2018-07-23,PTBA.JK,18124519540.13,11348632079.33,6775887460.8
2018-07-24,PTBA.JK,3218972030.09,6484112377.77,-3265140347.68
2018-07-25,PTBA.JK,3488219657.98,1624196841.77,1864022816.21
2018-07-26,PTBA.JK,14031346485.5,5856747118.16,8174599367.34
2018-07-27,PTBA.JK,6713390464.48,2237333614.41,4476056850.07
2018-07-30,PTBA.JK,4896934565.07,26442949423.84,-21546014858.77
2018-07-31,PTBA.JK,17318109573.06,7274281700.45,10043827872.61
2018-08-01,PTBA.JK,9737437682.6,5885695357.87,3851742324.73
2018-08-02,PTBA.JK,4787348666.34,6328405025.81,-1541056359.47
2018-08-03,PTBA.JK,3438763427.1,3344952164.36,93811262.74
2018-08-06,PTBA.JK,7718357890.89,4754852952.22,2963504938.67
2018-08-07,PTBA.JK,9322955404.75,2847630743.08,6475324661.67
2018-08-08,PTBA.JK,4943760151.04,3117194162.87,1826565988.17
2018-08-09,PTBA.JK,2923665719.07,3066345602.05,-142679882.98
2018-08-10,PTBA.JK,5365479019.54,2900174895.19,2465304124.36
2018-08-13,PTBA.JK,7762426036.78,9282576685.61,-1520150648.83
2018-08-14,PTBA.JK,0.0,51631741920.09,-51631741920.09
2018-08-15,PTBA.JK,4326569983.45,11140704633.3,-6814134649.85
2018-08-16,PTBA.JK,10748891447.11,5378113267.6,5370778179.51
2018-08-17,PTBA.JK,0.0,0.0,0.0
2018-08-20,PTBA.JK,10960396361.95,2832355451.06,8128040910.89
2018-08-21,PTBA.JK,7903776477.26,18629330971.84,-10725554494.58
2018-08-22,PTBA.JK,0.0,0.0,0.0
2018-08-23,PTBA.JK,6929516688.35,11099426607.33,-4169909918.98
2018-08-24,PTBA.JK,2816933531.09,1972033838.4,844899692.69
2018-08-27,PTBA.JK,3033774600.47,3272469082.16,-238694481.69
2018-08-28,PTBA.JK,12599223096.47,6828689661.41,5770533435.07
2018-08-29,PTBA.JK,3230873831.06,3265551140.78,-34677309.72
2018-08-30,PTBA.JK,4403698826.36,3979564496.06,424134330.3
2018-08-31,PTBA.JK,14890075400.84,38615891157.75,-23725815756.91
2018-09-03,PTBA.JK,5287571749.76,4045456678.58,1242115071.18
2018-09-04,PTBA.JK,2519816771.58,4471066312.55,-1951249540.97
2018-09-05,PTBA.JK,4062478106.49,22650482795.07,-18588004688.59
2018-09-06,PTBA.JK,10575945849.68,9059479882.17,1516465967.51
2018-09-07,PTBA.JK,2330060475.47,3454060955.19,-1124000479.71
2018-09-10,PTBA.JK,3715346680.07,5631729156.72,-1916382476.65
2018-09-11,PTBA.JK,0.0,0.0,0.0
2018-09-12,PTBA.JK,29604132030.53,5607819317.0,23996312713.54
2018-09-13,PTBA.JK,4673858316.07,4106819801.08,567038514.99
2018-09-14,PTBA.JK,4510936495.19,3942497497.27,568438997.92
2018-09-17,PTBA.JK,1702966185.63,2675343806.99,-972377621.36
2018-09-18,PTBA.JK,16409875234.62,3274779960.25,13135095274.37
2018-09-19,PTBA.JK,5623169791.8,4769227192.12,853942599.68
2018-09-20,PTBA.JK,4012858229.31,3561697891.27,451160338.04
2018-09-21,PTBA.JK,5978270030.35,4638614033.45,1339655996.89
2018-09-24,PTBA.JK,627114225.66,780990195.34,-153875969.68
2018-09-25,PTBA.JK,1737950249.77,1649935091.63,88015158.14
2018-09-26,PTBA.JK,3051995764.8,3876223463.98,-824227699.18
2018-09-27,PTBA.JK,1314130409.99,863773179.92,450357230.07
2018-09-28,PTBA.JK,14552244658.66,3923620563.66,10628624095.0
2018-10-01,PTBA.JK,7268272947.44,3575742983.37,3692529964.07
2018-10-02,PTBA.JK,11249383148.2,2573436361.38,8675946786.81
2018-10-03,PTBA.JK,8437317189.46,5201077442.3,3236239747.17
2018-10-04,PTBA.JK,10954355804.0,8416727778.82,2537628025.18
2018-10-05,PTBA.JK,3749781747.25,2594801688.04,1154980059.21
2018-10-08,PTBA.JK,3531915226.97,4828970346.99,-1297055120.02
2018-10-09,PTBA.JK,2192774398.55,7038550993.92,-4845776595.37
2018-10-10,PTBA.JK,3718808337.28,2565214020.48,1153594316.8
2018-10-11,PTBA.JK,2435772085.97,3554358316.41,-1118586230.44
2018-10-12,PTBA.JK,6448703878.92,4113221229.01,2335482649.91
2018-10-15,PTBA.JK,3205644777.93,7105180444.02,-3899535666.09
2018-10-16,PTBA.JK,5132328763.77,7785702288.94,-2653373525.17
2018-10-17,PTBA.JK,8443940773.08,4379718910.24,4064221862.84
2018-10-18,PTBA.JK,1959699693.7,2505613525.92,-545913832.22
2018-10-19,PTBA.JK,6603628229.1,5195034304.99,1408593924.1
2018-10-22,PTBA.JK,3043632132.07,2156242619.79,887389512.27
2018-10-23,PTBA.JK,4624409980.34,8796042917.49,-4171632937.15
2018-10-24,PTBA.JK,1728448379.91,9686055143.16,-7957606763.26
2018-10-25,PTBA.JK,8789652374.81,2499578931.24,6290073443.57
2018-10-26,PTBA.JK,1303463730.05,6694773037.79,-5391309307.74
2018-10-29,PTBA.JK,2681133995.56,4665928186.03,-1984794190.47
2018-10-30,PTBA.JK,1451517901.7,1491745998.5,-40228096.81
2018-10-31,PTBA.JK,6661912832.93,3882307314.41,2779605518.53
2018-11-01,PTBA.JK,1831186940.4,1920000169.35,-88813228.95
2018-11-02,PTBA.JK,1417349541.19,1803458235.76,-386108694.57
2018-11-05,PTBA.JK,6583193131.84,1587194772.46,4995998359.39
2018-11-06,PTBA.JK,4836622144.74,3115783001.11,1720839143.63
2018-11-07,PTBA.JK,5468659662.27,4792800360.73,675859301.54
2018-11-08,PTBA.JK,8324866950.12,7623111467.35,701755482.77
2018-11-09,PTBA.JK,2312855540.21,6128132547.8,-3815277007.59
2018-11-12,PTBA.JK,4776724013.36,2468871219.91,2307852793.44
2018-11-13,PTBA.JK,22145031152.84,4636981752.16,17508049400.68
2018-11-14,PTBA.JK,14525726020.44,2445239578.76,12080486441.68
2018-11-15,PTBA.JK,8911396128.98,24129105147.38,-15217709018.4
2018-11-16,PTBA.JK,8505970498.35,6521455517.66,1984514980.7
2018-11-19,PTBA.JK,1552772637.36,2463764997.06,-910992359.7
2018-11-20,PTBA.JK,0.0,0.0,0.0
2018-11-21,PTBA.JK,3404585270.43,28749800069.78,-25345214799.35
2018-11-22,PTBA.JK,7397444915.14,18430786052.49,-11033341137.35
2018-11-23,PTBA.JK,4496860945.89,2846397514.97,1650463430.91
2018-11-26,PTBA.JK,1339109103.04,29955204145.01,-28616095041.97
2018-11-27,PTBA.JK,11451233537.07,17967667747.54,-6516434210.47
2018-11-28,PTBA.JK,20218483042.6,7571752614.94,12646730427.66
2018-11-29,PTBA.JK,17958892102.25,5480818152.71,12478073949.54
2018-11-30,PTBA.JK,21981332919.22,51855432780.21,-29874099860.98
2018-12-03,PTBA.JK,3139067368.75,5203440613.86,-2064373245.11
2018-12-04,PTBA.JK,8636113905.62,7667253660.96,968860244.66
2018-12-05,PTBA.JK,6539023594.89,9207912934.75,-2668889339.86
2018-12-06,PTBA.JK,9335168333.58,3675650225.72,5659518107.87
2018-12-07,PTBA.JK,3977577333.09,8875393858.45,-4897816525.36
2018-12-10,PTBA.JK,7710347101.8,6788346323.61,922000778.19
2018-12-11,PTBA.JK,16324122175.61,2430817590.53,13893304585.08
2018-12-12,PTBA.JK,8742665133.24,7836531689.93,906133443.31
2018-12-13,PTBA.JK,14396417818.55,3150840188.19,11245577630.36
2018-12-14,PTBA.JK,5880474513.81,6995675260.2,-1115200746.39
2018-12-17,PTBA.JK,1342984785.03,1915515116.15,-572530331.11
2018-12-18,PTBA.JK,3440497832.37,9419590509.81,-5979092677.44
2018-12-19,PTBA.JK,2573576292.5,3388183692.23,-814607399.73
2018-12-20,PTBA.JK,1333872451.4,853654957.64,480217493.76
2018-12-21,PTBA.JK,2125086667.36,3121605951.87,-996519284.52
2018-12-24,PTBA.JK,0.0,0.0,0.0
2018-12-25,PTBA.JK,0.0,0.0,0.0
2018-12-26,PTBA.JK,2196386502.24,1463423056.9,732963445.34
2018-12-27,PTBA.JK,936038743.44,936583325.0,-544581.56
2018-12-28,PTBA.JK,4102502248.81,3362468209.89,740034038.92
2018-12-31,PTBA.JK,0.0,0.0,0.0
2019-01-01,PTBA.JK,0.0,0.0,0.0
2019-01-02,PTBA.JK,438649815.09,627222524.09,-188572708.99
2019-01-03,PTBA.JK,1308116526.48,2346669575.26,-1038553048.78
2019-01-04,PTBA.JK,13738425454.24,2013904766.26,11724520687.97
2019-01-07,PTBA.JK,1463720773.41,1490596838.51,-26876065.1
2019-01-08,PTBA.JK,2144692619.97,2495805596.35,-351112976.39
2019-01-09,PTBA.JK,1008740258.75,1317229599.79,-308489341.04
2019-01-10,PTBA.JK,3904817961.08,5937308325.87,-2032490364.79
2019-01-11,PTBA.JK,3955338756.34,2866096868.18,1089241888.16
2019-01-14,PTBA.JK,4623674684.56,2862786322.58,1760888361.98
2019-01-15,PTBA.JK,4285716160.16,4857598719.5,-571882559.34
2019-01-16,PTBA.JK,3235108322.21,3406347292.95,-171238970.73
2019-01-17,PTBA.JK,9361849025.82,6534530692.89,2827318332.93
2019-01-18,PTBA.JK,6901063259.6,6007975507.28,893087752.32
2019-01-21,PTBA.JK,1870252604.84,1936188514.01,-65935909.18
2019-01-22,PTBA.JK,1904411571.81,3169453438.49,-1265041866.68
2019-01-23,PTBA.JK,1143812595.49,1346534521.91,-202721926.42
2019-01-24,PTBA.JK,2968496246.74,2473083472.98,495412773.76
2019-01-25,PTBA.JK,739324673.18,1037786168.39,-298461495.21
2019-01-28,PTBA.JK,3270125502.3,3491954174.04,-221828671.74
2019-01-29,PTBA.JK,1981683476.31,1604819833.51,376863642.81
2019-01-30,PTBA.JK,1820946414.25,2803303173.53,-982356759.28
2019-01-31,PTBA.JK,1832604601.01,1784266651.62,48337949.39
2019-02-01,PTBA.JK,2517018689.44,2269621872.26,247396817.18
2019-02-04,PTBA.JK,3209072471.92,4838039754.2,-1628967282.28
2019-02-05,PTBA.JK,0.0,0.0,0.0
2019-02-06,PTBA.JK,3749556872.49,2561532663.12,1188024209.37
2019-02-07,PTBA.JK,1339672260.13,1268784750.37,70887509.75
2019-02-08,PTBA.JK,1278851496.3,1178483180.18,100368316.12
2019-02-11,PTBA.JK,618965781.37,865572370.42,-246606589.06
2019-02-12,PTBA.JK,2370880496.15,3688654509.76,-1317774013.61
2019-02-13,PTBA.JK,2248121565.25,3402829485.32,-1154707920.07
2019-02-14,PTBA.JK,839425935.08,1545223817.65,-705797882.57
2019-02-15,PTBA.JK,993200380.11,1740505106.14,-747304726.03
2019-02-18,PTBA.JK,2717015800.77,3210686898.85,-493671098.08
2019-02-19,PTBA.JK,5176224468.29,995723313.36,4180501154.93
2019-02-20,PTBA.JK,3093797806.07,4413438377.47,-1319640571.4
2019-02-21,PTBA.JK,5988359729.44,4347871429.41,1640488300.03
2019-02-22,PTBA.JK,1679447455.16,2885731894.01,-1206284438.85
2019-02-25,PTBA.JK,1080033987.07,1170401418.97,-90367431.9
2019-02-26,PTBA.JK,2756692169.32,2617478769.92,139213399.4
2019-02-27,PTBA.JK,1533753072.13,2748256358.56,-1214503286.44
2019-02-28,PTBA.JK,2632526814.87,7406994243.09,-4774467428.21
2019-03-01,PTBA.JK,2449294460.8,1902301346.58,546993114.22
2019-03-04,PTBA.JK,3461143006.5,3306414089.51,154728916.99
2019-03-05,PTBA.JK,1871838773.22,3071673660.37,-1199834887.16
2019-03-06,PTBA.JK,3171235916.7,2021154564.74,1150081351.97
2019-03-07,PTBA.JK,0.0,0.0,0.0
2019-03-08,PTBA.JK,2204549667.01,3150851680.36,-946302013.36
2019-03-11,PTBA.JK,824552066.99,711292011.91,113260055.09
2019-03-12,PTBA.JK,1435465020.0,1698978851.41,-263513831.41
2019-03-13,PTBA.JK,725350781.1,724878157.5,472623.6
2019-03-14,PTBA.JK,1357861141.75,1222649804.57,135211337.18
2019-03-15,PTBA.JK,4334184768.25,3743175689.18,591009079.07
2019-03-18,PTBA.JK,1129769432.16,1055681865.66,74087566.5
2019-03-19,PTBA.JK,1447199901.98,1653025412.98,-205825511.0
2019-03-20,PTBA.JK,807775309.04,690911430.91,116863878.13
2019-03-21,PTBA.JK,1255773690.18,1148916220.18,106857470.01
2019-03-22,PTBA.JK,2766937011.07,2087499769.37,679437241.7
2019-03-25,PTBA.JK,4977250178.23,3349256045.92,1627994132.31
2019-03-26,PTBA.JK,3373380010.58,1679617775.03,1693762235.54
2019-03-27,PTBA.JK,1845915385.45,4657399769.5,-2811484384.05
2019-03-28,PTBA.JK,1955164290.01,1396916079.44,558248210.57
2019-03-29,PTBA.JK,1926707967.01,1403049492.71,523658474.3
2019-04-01,PTBA.JK,760677912.84,739464129.71,21213783.13
2019-04-02,PTBA.JK,969898459.79,1188107037.09,-218208577.3
2019-04-03,PTBA.JK,0.0,0.0,0.0
2019-04-04,PTBA.JK,1605161848.64,3624072892.43,-2018911043.79
2019-04-05,PTBA.JK,1431847936.84,1725035447.51,-293187510.67
2019-04-08,PTBA.JK,1169236150.67,1077865589.65,91370561.01
2019-04-09,PTBA.JK,1636127366.23,1509481010.97,126646355.27
2019-04-10,PTBA.JK,656017481.08,1171794379.99,-515776898.91
2019-04-11,PTBA.JK,565915380.92,536012588.43,29902792.49
2019-04-12,PTBA.JK,1162205193.83,1121918485.55,40286708.28
2019-04-15,PTBA.JK,944641990.55,1698689411.97,-754047421.42
2019-04-16,PTBA.JK,1065184603.09,1056809659.09,8374944.0
2019-04-17,PTBA.JK,0.0,0.0,0.0
2019-04-18,PTBA.JK,1392502281.37,1848979968.37,-456477687.0
2019-04-19,PTBA.JK,0.0,0.0,0.0
2019-04-22,PTBA.JK,1085806421.78,508912996.95,576893424.83
2019-04-23,PTBA.JK,1125147629.72,1330364010.42,-205216380.7
2019-04-24,PTBA.JK,4353531150.14,2231030629.98,2122500520.16
2019-04-25,PTBA.JK,6000218705.7,14516087281.23,-8515868575.52
2019-04-26,PTBA.JK,2762901672.75,3258877004.01,-495975331.26
2019-04-29,PTBA.JK,3043122298.89,4640858558.38,-1597736259.48
2019-04-30,PTBA.JK,4153132049.61,4020487478.55,132644571.06
2019-05-01,PTBA.JK,0.0,0.0,0.0
2019-05-02,PTBA.JK,2301954936.34,2479590801.43,-177635865.09
2019-05-03,PTBA.JK,4016707811.61,13807806337.14,-9791098525.54
2019-05-06,PTBA.JK,4826706001.41,5124599545.58,-297893544.16
2019-05-07,PTBA.JK,13019266346.14,20287721115.77,-7268454769.63
2019-05-08,PTBA.JK,5838372786.31,45701053100.28,-39862680313.97
2019-05-09,PTBA.JK,6920560037.83,13838086160.47,-6917526122.64
2019-05-10,PTBA.JK,3540152683.66,5521544408.65,-1981391725.0
2019-05-13,PTBA.JK,1306163320.52,6225903612.4,-4919740291.88
2019-05-14,PTBA.JK,12024650133.42,3804729941.71,8219920191.71
2019-05-15,PTBA.JK,1283143953.98,6386646578.21,-5103502624.23
2019-05-16,PTBA.JK,2588113303.4,6180402261.09,-3592288957.69
2019-05-17,PTBA.JK,5182300423.46,9541464957.88,-4359164534.42
2019-05-20,PTBA.JK,5120243624.23,3005070749.59,2115172874.64
2019-05-21,PTBA.JK,6744165170.65,5987638482.37,756526688.28
2019-05-22,PTBA.JK,2122962243.69,1279326247.45,843635996.24
2019-05-23,PTBA.JK,6245162528.1,5236499161.06,1008663367.04
2019-05-24,PTBA.JK,3717262192.09,3906688944.81,-189426752.71
2019-05-27,PTBA.JK,2863999245.12,2974002963.56,-110003718.44
2019-05-28,PTBA.JK,15640791637.53,6575013597.57,9065778039.96
2019-05-29,PTBA.JK,2544041438.25,3032760721.56,-488719283.31
2019-05-30,PTBA.JK,0.0,0.0,0.0
2019-05-31,PTBA.JK,4425193820.33,2546689706.21,1878504114.12
2019-06-03,PTBA.JK,0.0,0.0,0.0
2019-06-04,PTBA.JK,0.0,0.0,0.0
2019-06-05,PTBA.JK,0.0,0.0,0.0
2019-06-06,PTBA.JK,0.0,0.0,0.0
2019-06-07,PTBA.JK,0.0,0.0,0.0
2019-06-10,PTBA.JK,4740617069.56,14931375734.79,-10190758665.23
2019-06-11,PTBA.JK,2075882313.66,2504311829.94,-428429516.28
2019-06-12,PTBA.JK,5683141116.21,11353119841.31,-5669978725.11
2019-06-13,PTBA.JK,2650095610.27,4270666691.86,-1620571081.59
2019-06-14,PTBA.JK,2472794190.03,2867058269.25,-394264079.22
2019-06-17,PTBA.JK,1391426853.95,1596903753.31,-205476899.37
2019-06-18,PTBA.JK,6160946536.04,3132274890.24,3028671645.8
2019-06-20,PTBA.JK,2440506152.6,1304061644.43,1136444508.17
2019-06-21,PTBA.JK,4549942657.87,5540562816.4,-990620158.53
2019-06-24,PTBA.JK,1394391416.75,2149753144.66,-755361727.9
2019-06-25,PTBA.JK,16955240039.09,2780843072.03,14174396967.06
2019-06-26,PTBA.JK,11246336067.46,24615914047.02,-13369577979.55
2019-06-27,PTBA.JK,3770724707.08,5396600624.13,-1625875917.05
2019-06-28,PTBA.JK,2073615328.45,1975264314.49,98351013.95
2019-07-01,PTBA.JK,5214895577.58,2170422060.12,3044473517.46
2019-07-02,PTBA.JK,2362289229.51,3826113217.21,-1463823987.69
2019-07-03,PTBA.JK,4261097242.43,4690796626.81,-429699384.38
2019-07-04,PTBA.JK,2920949512.16,2097890515.53,823058996.64
2019-07-05,PTBA.JK,3358884657.21,3488097903.14,-129213245.93
2019-07-08,PTBA.JK,2147804983.12,4594284228.11,-2446479244.99
2019-07-09,PTBA.JK,1937161609.24,3758900131.04,-1821738521.8
2019-07-10,PTBA.JK,1572955553.12,1356559953.36,216395599.76
2019-07-11,PTBA.JK,2120427559.26,2924259360.25,-803831800.99
