date,ticker,foreign_net_buy,foreign_net_sell,foreign_net_value
2018-07-25,BBNI.JK,6952333863.64,8400638561.08,-1448304697.44
2018-07-26,BBNI.JK,35716408157.41,10888580114.51,24827828042.9
2018-07-27,BBNI.JK,9447025936.49,14611083364.24,-5164057427.75
2018-07-30,BBNI.JK,7406483526.44,5869980645.79,1536502880.65
2018-07-31,BBNI.JK,15680284549.88,26270208551.04,-10589924001.16
2018-08-01,BBNI.JK,39560991893.95,7565150284.72,31995841609.22
2018-08-02,BBNI.JK,8751294065.29,11000808517.13,-2249514451.84
2018-08-03,BBNI.JK,10972903781.82,7467367899.51,3505535882.31
2018-08-06,BBNI.JK,16783077352.79,5553958049.78,11229119303.0
2018-08-07,BBNI.JK,29078865002.72,31895908633.93,-2817043631.21
2018-08-08,BBNI.JK,7795278544.02,8015566467.83,-220287923.82
2018-08-09,BBNI.JK,7134842113.47,14659551867.46,-7524709753.99
2018-08-10,BBNI.JK,25375468581.69,22417397493.4,2958071088.29
2018-08-13,BBNI.JK,2318927850.19,20937781637.53,-18618853787.34
2018-08-14,BBNI.JK,17566776268.6,29466173836.34,-11899397567.74
2018-08-15,BBNI.JK,23781123858.1,16740064098.29,7041059759.81
2018-08-16,BBNI.JK,10541308653.81,30575507213.59,-20034198559.78
2018-08-17,BBNI.JK,0.0,0.0,0.0
2018-08-20,BBNI.JK,10573815527.54,4259078540.61,6314736986.93
2018-08-21,BBNI.JK,5401431756.84,3630019990.83,1771411766.01
2018-08-22,BBNI.JK,0.0,0.0,0.0
2018-08-23,BBNI.JK,17786023006.76,8580497369.04,9205525637.72
2018-08-24,BBNI.JK,6917785717.98,14045355463.85,-7127569745.87
2018-08-27,BBNI.JK,8750954755.52,3518013563.79,5232941191.73
2018-08-28,BBNI.JK,17211933259.17,7318669445.63,9893263813.54
2018-08-29,BBNI.JK,9106300980.62,10557994625.45,-1451693644.83
2018-08-30,BBNI.JK,7632780262.31,17820473659.56,-10187693397.25
2018-08-31,BBNI.JK,15601572488.31,7200282728.85,8401289759.46
2018-09-03,BBNI.JK,7852507739.59,5401901751.65,2450605987.94
2018-09-04,BBNI.JK,2659396445.99,7455528342.62,-4796131896.63
2018-09-05,BBNI.JK,7288163722.09,39616613870.25,-32328450148.16
2018-09-06,BBNI.JK,34522150842.99,15331122752.73,19191028090.27
2018-09-07,BBNI.JK,11663195481.88,9121204567.19,2541990914.68
2018-09-10,BBNI.JK,14815176537.22,20647304785.87,-5832128248.65
2018-09-11,BBNI.JK,0.0,0.0,0.0
2018-09-12,BBNI.JK,8431357343.89,16829147089.97,-8397789746.08
2018-09-13,BBNI.JK,28437797901.74,11314934828.25,17122863073.49
2018-09-14,BBNI.JK,6481868576.34,3927802206.24,2554066370.1
2018-09-17,BBNI.JK,4314055760.31,13778063925.88,-9464008165.56
2018-09-18,BBNI.JK,14580754701.98,13984688781.97,596065920.0
2018-09-19,BBNI.JK,8901153309.01,10430785442.36,-1529632133.35
2018-09-20,BBNI.JK,17365529936.67,9405929029.78,7959600906.89
2018-09-21,BBNI.JK,21325118960.42,4310850139.8,17014268820.61
2018-09-24,BBNI.JK,2038673800.44,7130611738.61,-5091937938.17
2018-09-25,BBNI.JK,2144891941.57,2662289085.51,-517397143.94
2018-09-26,BBNI.JK,5702892273.5,5881147062.19,-178254788.69
2018-09-27,BBNI.JK,21212928243.9,20178644332.17,1034283911.73
2018-09-28,BBNI.JK,11493399003.66,8968075417.89,2525323585.76
2018-10-01,BBNI.JK,9978278342.89,7173154120.76,2805124222.12
2018-10-02,BBNI.JK,7279799856.76,15098267735.32,-7818467878.56
2018-10-03,BBNI.JK,11593336108.56,11725243746.72,-131907638.17
2018-10-04,BBNI.JK,10699389431.42,47650935056.62,-36951545625.2
2018-10-05,BBNI.JK,26863009615.82,29965040285.59,-3102030669.77
2018-10-08,BBNI.JK,19027513018.38,27546787568.11,-8519274549.73
2018-10-09,BBNI.JK,15911165698.8,14884050605.9,1027115092.9
2018-10-10,BBNI.JK,13136303104.35,7838889978.59,5297413125.77
2018-10-11,BBNI.JK,10554262498.54,20861125723.91,-10306863225.37
2018-10-12,BBNI.JK,45413385725.19,17784646424.91,27628739300.28
2018-10-15,BBNI.JK,16883389120.05,11255095016.69,5628294103.35
2018-10-16,BBNI.JK,12607032824.14,5353979881.73,7253052942.41
2018-10-17,BBNI.JK,21697011142.0,13027880744.47,8669130397.53
2018-10-18,BBNI.JK,1765817985.16,3509422063.23,-1743604078.07
2018-10-19,BBNI.JK,13673214087.08,12175434764.52,1497779322.56
2018-10-22,BBNI.JK,3974189093.0,4086767648.76,-112578555.76
2018-10-23,BBNI.JK,2588138439.27,3886673852.38,-1298535413.11
2018-10-24,BBNI.JK,10105741041.71,13829537013.95,-3723795972.23
2018-10-25,BBNI.JK,12873182243.91,11261283704.54,1611898539.37
2018-10-26,BBNI.JK,3610809282.53,3137324541.73,473484740.8
2018-10-29,BBNI.JK,1407300484.88,1366592299.85,40708185.04
2018-10-30,BBNI.JK,8416134390.07,5481572906.75,2934561483.31
2018-10-31,BBNI.JK,24864823602.94,13703682687.35,11161140915.58
2018-11-01,BBNI.JK,34080898503.25,24107372663.68,9973525839.57
2018-11-02,BBNI.JK,41894410307.11,11016758547.01,30877651760.1
2018-11-05,BBNI.JK,13380387634.09,23129351645.79,-9748964011.7
2018-11-06,BBNI.JK,35481748383.61,18552217519.42,16929530864.19
2018-11-07,BBNI.JK,18346300957.11,12652249961.68,5694050995.43
2018-11-08,BBNI.JK,44271313847.15,33082981866.27,11188331980.88
2018-11-09,BBNI.JK,11428672109.12,7822261750.16,3606410358.96
2018-11-12,BBNI.JK,4232891141.63,30309119160.16,-26076228018.53
2018-11-13,BBNI.JK,34110330472.08,11383139532.78,22727190939.3
2018-11-14,BBNI.JK,51963042501.7,34908320605.71,17054721895.99
2018-11-15,BBNI.JK,57524985690.15,27993012621.25,29531973068.9
2018-11-16,BBNI.JK,33424412473.48,28801191660.51,4623220812.98
2018-11-19,BBNI.JK,7362479592.88,4742684745.55,2619794847.33
2018-11-20,BBNI.JK,0.0,0.0,0.0
2018-11-21,BBNI.JK,24101826438.88,39044410902.41,-14942584463.53
2018-11-22,BBNI.JK,17003521249.89,9952138618.35,7051382631.55
2018-11-23,BBNI.JK,6661810716.02,6578805746.74,83004969.28
2018-11-26,BBNI.JK,8378173228.38,6768222807.41,1609950420.97
2018-11-27,BBNI.JK,72354151628.82,27776115845.05,44578035783.77
2018-11-28,BBNI.JK,18150173668.8,22488114767.22,-4337941098.42
2018-11-29,BBNI.JK,42334270531.22,20359446865.6,21974823665.62
2018-11-30,BBNI.JK,30988253507.97,63861128597.74,-32872875089.77
2018-12-03,BBNI.JK,27911280254.08,11968099749.1,15943180504.97
2018-12-04,BBNI.JK,19964632138.28,16112532436.25,3852099702.03
2018-12-05,BBNI.JK,16177146258.88,21567411544.27,-5390265285.39
2018-12-06,BBNI.JK,7737630098.41,10545564033.29,-2807933934.89
2018-12-07,BBNI.JK,12331752326.16,18802959948.61,-6471207622.44
2018-12-10,BBNI.JK,6833282798.8,8823532833.74,-1990250034.95
2018-12-11,BBNI.JK,13207088712.75,20158543772.08,-6951455059.33
2018-12-12,BBNI.JK,8697073100.57,9214021879.24,-516948778.67
2018-12-13,BBNI.JK,13661649419.42,11065557600.55,2596091818.87
2018-12-14,BBNI.JK,24231098035.78,20881911438.91,3349186596.87
2018-12-17,BBNI.JK,10393304601.44,12020921690.18,-1627617088.74
2018-12-18,BBNI.JK,7401992682.72,6667688786.41,734303896.31
2018-12-19,BBNI.JK,19899029376.95,13030856565.47,6868172811.48
2018-12-20,BBNI.JK,13048838606.1,14102440656.72,-1053602050.61
2018-12-21,BBNI.JK,17901224625.26,16746570089.41,1154654535.85
2018-12-24,BBNI.JK,0.0,0.0,0.0
2018-12-25,BBNI.JK,0.0,0.0,0.0
2018-12-26,BBNI.JK,14782369401.88,11508414509.93,3273954891.94
2018-12-27,BBNI.JK,13106556375.03,9613381151.54,3493175223.48
2018-12-28,BBNI.JK,10843666267.06,10886994954.8,-43328687.73
2018-12-31,BBNI.JK,0.0,0.0,0.0
2019-01-01,BBNI.JK,0.0,0.0,0.0
2019-01-02,BBNI.JK,2314811739.47,3299550588.81,-984738849.34
2019-01-03,BBNI.JK,8889543417.31,9106287841.9,-216744424.6
2019-01-04,BBNI.JK,7745728485.36,9155255383.82,-1409526898.45
2019-01-07,BBNI.JK,28278536786.14,18081451300.75,10197085485.4
2019-01-08,BBNI.JK,12372653940.54,10279996954.47,2092656986.07
2019-01-09,BBNI.JK,11826865183.03,15958051433.33,-4131186250.29
2019-01-10,BBNI.JK,17306535586.61,20372922406.01,-3066386819.4
2019-01-11,BBNI.JK,26052269093.96,20367752056.66,5684517037.3
2019-01-14,BBNI.JK,7102899758.33,7883386505.39,-780486747.06
2019-01-15,BBNI.JK,11780176622.51,7961907513.31,3818269109.2
2019-01-16,BBNI.JK,53863649944.8,21097012303.81,32766637640.99
2019-01-17,BBNI.JK,31035496748.35,29206875074.35,1828621674.01
2019-01-18,BBNI.JK,27795669788.39,17332060480.17,10463609308.22
2019-01-21,BBNI.JK,11576464825.06,17110650034.7,-5534185209.64
2019-01-22,BBNI.JK,17820062586.37,17542867575.26,277195011.11
2019-01-23,BBNI.JK,14961543642.29,27432802753.19,-12471259110.9
2019-01-24,BBNI.JK,26818873302.21,43656001622.74,-16837128320.53
2019-01-25,BBNI.JK,38193884956.38,24223017098.57,13970867857.81
2019-01-28,BBNI.JK,7419713946.02,7701186796.97,-281472850.95
2019-01-29,BBNI.JK,7574547380.19,9735764983.79,-2161217603.61
2019-01-30,BBNI.JK,8833834318.81,8751530302.88,82304015.92
2019-01-31,BBNI.JK,25728996623.58,18387482572.3,7341514051.28
2019-02-01,BBNI.JK,28738223211.38,17163073959.91,11575149251.47
2019-02-04,BBNI.JK,9129643066.75,12348082064.62,-3218438997.86
2019-02-05,BBNI.JK,0.0,0.0,0.0
2019-02-06,BBNI.JK,19698727519.58,18631645170.37,1067082349.21
2019-02-07,BBNI.JK,5506777524.89,6236635358.78,-729857833.89
2019-02-08,BBNI.JK,7267394228.76,10765364257.37,-3497970028.61
2019-02-11,BBNI.JK,10026580174.41,7393600294.89,2632979879.52
2019-02-12,BBNI.JK,12090505603.81,18668534529.95,-6578028926.14
2019-02-13,BBNI.JK,9565568727.4,24909239448.76,-15343670721.36
2019-02-14,BBNI.JK,24947352675.81,16185575942.42,8761776733.38
2019-02-15,BBNI.JK,16447061370.39,13775263135.36,2671798235.03
2019-02-18,BBNI.JK,14993539594.94,6133993774.97,8859545819.98
2019-02-19,BBNI.JK,7915080139.08,10823856912.46,-2908776773.38
2019-02-20,BBNI.JK,9893643877.2,13799599940.39,-3905956063.19
2019-02-21,BBNI.JK,13372403149.94,9886894124.55,3485509025.39
2019-02-22,BBNI.JK,22117782953.13,41720839888.09,-19603056934.96
2019-02-25,BBNI.JK,8791000235.09,6712263453.75,2078736781.34
2019-02-26,BBNI.JK,13137373497.73,9679376646.7,3457996851.03
2019-02-27,BBNI.JK,6338030529.88,6393817794.54,-55787264.66
2019-02-28,BBNI.JK,17528454113.74,20457003316.55,-2928549202.81
2019-03-01,BBNI.JK,21355929395.95,11032100047.31,10323829348.64
2019-03-04,BBNI.JK,6399158627.13,6591206657.66,-192048030.53
2019-03-05,BBNI.JK,9150082984.56,16815619898.17,-7665536913.61
2019-03-06,BBNI.JK,7560382181.45,7563543517.87,-3161336.43
2019-03-07,BBNI.JK,0.0,0.0,0.0
2019-03-08,BBNI.JK,8577344535.69,14098506796.28,-5521162260.59
2019-03-11,BBNI.JK,9403186535.18,8714791302.31,688395232.86
2019-03-12,BBNI.JK,6663359037.56,7332239051.84,-668880014.29
2019-03-13,BBNI.JK,7144681018.72,8381254587.8,-1236573569.08
2019-03-14,BBNI.JK,9923827835.95,4295454224.41,5628373611.54
2019-03-15,BBNI.JK,10350808295.53,4471357810.18,5879450485.35
2019-03-18,BBNI.JK,24852703732.29,10058708095.82,14793995636.47
2019-03-19,BBNI.JK,8412125821.07,6844145186.82,1567980634.25
2019-03-20,BBNI.JK,11284009812.89,12786010831.85,-1502001018.96
2019-03-21,BBNI.JK,20350004303.79,9794713693.63,10555290610.16
2019-03-22,BBNI.JK,8083883842.72,5393858917.6,2690024925.12
2019-03-25,BBNI.JK,8037265246.16,23625879193.64,-15588613947.48
2019-03-26,BBNI.JK,5476409961.22,3330520745.01,2145889216.21
2019-03-27,BBNI.JK,4101532504.05,4585800447.39,-484267943.34
2019-03-28,BBNI.JK,8171766423.06,6154544549.63,2017221873.43
2019-03-29,BBNI.JK,7374901105.73,7543410072.01,-168508966.27
2019-04-01,BBNI.JK,6434128373.27,6025590141.9,408538231.38
2019-04-02,BBNI.JK,13994546024.06,12846600104.0,1147945920.06
2019-04-03,BBNI.JK,0.0,0.0,0.0
2019-04-04,BBNI.JK,30833046223.79,13788489730.39,17044556493.4
2019-04-05,BBNI.JK,6940457722.12,7568038245.46,-627580523.34
2019-04-08,BBNI.JK,7036938164.72,13511482624.61,-6474544459.89
2019-04-09,BBNI.JK,8888220727.33,4478056728.2,4410163999.14
2019-04-10,BBNI.JK,7170901774.0,7807461362.99,-636559588.99
2019-04-11,BBNI.JK,13407974195.73,18279704499.59,-4871730303.87
2019-04-12,BBNI.JK,7348801464.72,6710302867.24,638498597.49
2019-04-15,BBNI.JK,6768535811.05,7479038315.3,-710502504.24
2019-04-16,BBNI.JK,25530845784.53,27518043088.63,-1987197304.09
2019-04-17,BBNI.JK,0.0,0.0,0.0
2019-04-18,BBNI.JK,33712813694.34,22698946997.21,11013866697.13
2019-04-19,BBNI.JK,0.0,0.0,0.0
2019-04-22,BBNI.JK,10862754805.54,20886434458.18,-10023679652.64
2019-04-23,BBNI.JK,20296615855.45,13398238846.97,6898377008.47
2019-04-24,BBNI.JK,7842750268.69,8153317747.27,-310567478.58
2019-04-25,BBNI.JK,9502793088.76,18268832675.46,-8766039586.7
2019-04-26,BBNI.JK,35945104365.76,32685442346.12,3259662019.64
2019-04-29,BBNI.JK,7201297320.01,6829863390.32,371433929.69
2019-04-30,BBNI.JK,13131608726.33,16085417639.78,-2953808913.45
2019-05-01,BBNI.JK,0.0,0.0,0.0
2019-05-02,BBNI.JK,14322054080.97,23398800283.97,-9076746203.01
2019-05-03,BBNI.JK,20955365801.3,35552811799.2,-14597445997.9
2019-05-06,BBNI.JK,9478867253.78,25788354474.63,-16309487220.86
2019-05-07,BBNI.JK,28401174695.48,24497469796.35,3903704899.13
2019-05-08,BBNI.JK,14179719901.73,27495254305.49,-13315534403.76
2019-05-09,BBNI.JK,14964543229.28,25392043646.48,-10427500417.2
2019-05-10,BBNI.JK,9307114538.64,9087106963.94,220007574.7
2019-05-13,BBNI.JK,3987366555.61,4864447103.07,-877080547.47
2019-05-14,BBNI.JK,29134618868.83,37929578093.4,-8794959224.57
2019-05-15,BBNI.JK,26751037179.79,54282972897.48,-27531935717.69
2019-05-16,BBNI.JK,12244995304.3,13177393777.24,-932398472.93
2019-05-17,BBNI.JK,9681344237.19,11500657457.79,-1819313220.6
2019-05-20,BBNI.JK,19542312440.52,6134600957.69,13407711482.83
2019-05-21,BBNI.JK,38621472354.79,19622279367.01,18999192987.78
2019-05-22,BBNI.JK,14048922337.21,21927307895.53,-7878385558.32
2019-05-23,BBNI.JK,16199204157.02,9283968462.81,6915235694.21
2019-05-24,BBNI.JK,32190273407.62,19509263040.49,12681010367.14
2019-05-27,BBNI.JK,11626326838.87,10037278474.17,1589048364.69
2019-05-28,BBNI.JK,9358204891.19,58729941460.6,-49371736569.41
2019-05-29,BBNI.JK,40968330783.53,39353775815.99,1614554967.54
2019-05-30,BBNI.JK,0.0,0.0,0.0
2019-05-31,BBNI.JK,25672981564.69,11663186813.5,14009794751.19
2019-06-03,BBNI.JK,0.0,0.0,0.0
2019-06-04,BBNI.JK,0.0,0.0,0.0
2019-06-05,BBNI.JK,0.0,0.0,0.0
2019-06-06,BBNI.JK,0.0,0.0,0.0
2019-06-07,BBNI.JK,0.0,0.0,0.0
2019-06-10,BBNI.JK,38882636483.63,17325773270.52,21556863213.1
2019-06-11,BBNI.JK,13255752843.68,20093682421.0,-6837929577.32
2019-06-12,BBNI.JK,21375056215.56,18935306544.56,2439749671.0
2019-06-13,BBNI.JK,11603359773.53,11348047736.56,255312036.97
2019-06-14,BBNI.JK,15078647055.1,24801400716.13,-9722753661.03
2019-06-17,BBNI.JK,12440465499.3,12999647659.06,-559182159.76
2019-06-18,BBNI.JK,50203622526.19,25878033300.77,24325589225.43
2019-06-19,BBNI.JK,58132873106.79,32795289201.16,25337583905.63
2019-06-20,BBNI.JK,12455579462.74,15128466063.54,-2672886600.8
2019-06-21,BBNI.JK,19390576540.87,17781815919.96,1608760620.91
2019-06-24,BBNI.JK,22614045837.06,18618877661.6,3995168175.46
2019-06-25,BBNI.JK,8725289955.1,6282825295.05,2442464660.05
2019-06-26,BBNI.JK,12115573668.09,16032305580.24,-3916731912.14
2019-06-27,BBNI.JK,5209753310.11,4047571331.49,1162181978.63
2019-06-28,BBNI.JK,78907506534.26,25218375374.76,53689131159.5
2019-07-01,BBNI.JK,24018654593.67,14484767179.3,9533887414.37
2019-07-02,BBNI.JK,7735602339.76,8732786127.33,-997183787.57
2019-07-03,BBNI.JK,13392019355.97,13075117701.2,316901654.76
2019-07-04,BBNI.JK,5432761868.26,4258084081.76,1174677786.49
