date,ticker,foreign_net_buy,foreign_net_sell,foreign_net_value
2018-02-07,ICBP.JK,2151592457.58,1557959246.41,593633211.17
2018-02-08,ICBP.JK,3622585325.43,2442818751.49,1179766573.94
2018-02-09,ICBP.JK,3581652773.76,3527341488.95,54311284.81
2018-02-12,ICBP.JK,5391603129.39,6015431459.46,-623828330.07
2018-02-13,ICBP.JK,1431940148.6,1527778409.86,-95838261.26
2018-02-14,ICBP.JK,1801304505.47,1562372210.36,238932295.12
2018-02-15,ICBP.JK,7312576483.9,5710221217.7,1602355266.19
2018-02-16,ICBP.JK,0.0,0.0,0.0
2018-02-19,ICBP.JK,2624238988.48,1623560598.6,1000678389.88
2018-02-20,ICBP.JK,2337096778.46,4739845896.25,-2402749117.79
2018-02-21,ICBP.JK,3154497183.93,3888785195.27,-734288011.33
2018-02-22,ICBP.JK,2509474106.34,1836129453.13,673344653.2
2018-02-23,ICBP.JK,5402721201.74,5625980403.92,-223259202.18
2018-02-26,ICBP.JK,3709753130.85,4012123882.75,-302370751.89
2018-02-27,ICBP.JK,2202790572.3,1865260154.79,337530417.5
2018-02-28,ICBP.JK,1775691115.88,2094796495.96,-319105380.08
2018-03-01,ICBP.JK,4220364764.58,3540640415.17,679724349.41
2018-03-02,ICBP.JK,1490331489.34,881393088.3,608938401.04
2018-03-05,ICBP.JK,2982593111.31,4063346542.2,-1080753430.89
2018-03-06,ICBP.JK,2281132272.51,2743350884.4,-462218611.89
2018-03-07,ICBP.JK,1024648220.71,2387375835.9,-1362727615.19
2018-03-08,ICBP.JK,2731953308.62,2127108534.67,604844773.95
2018-03-09,ICBP.JK,1830949379.71,1269037471.18,561911908.53
2018-03-12,ICBP.JK,3184617532.6,2612789784.63,571827747.97
2018-03-13,ICBP.JK,1928173774.79,5978012755.0,-4049838980.21
2018-03-14,ICBP.JK,1987200897.87,2517198455.65,-529997557.78
2018-03-15,ICBP.JK,9016297878.98,13387654069.15,-4371356190.16
2018-03-16,ICBP.JK,9382875687.99,5664082274.39,3718793413.61
2018-03-19,ICBP.JK,1279044892.69,948791927.37,330252965.33
2018-03-20,ICBP.JK,1910930914.2,4032872766.34,-2121941852.14
2018-03-21,ICBP.JK,1753060253.52,1828447162.18,-75386908.66
2018-03-22,ICBP.JK,1600599892.12,827271378.72,773328513.4
2018-03-23,ICBP.JK,2718125083.42,3666812827.26,-948687743.85
2018-03-26,ICBP.JK,1562697527.05,2502333589.4,-939636062.35
2018-03-27,ICBP.JK,2609756176.46,4522580411.02,-1912824234.56
2018-03-28,ICBP.JK,1013070498.4,764835057.05,248235441.35
2018-03-29,ICBP.JK,4763880798.23,9310742847.15,-4546862048.92
2018-03-30,ICBP.JK,0.0,0.0,0.0
2018-04-02,ICBP.JK,1630433609.91,1303778290.37,326655319.54
2018-04-03,ICBP.JK,8474187752.23,14912278901.6,-6438091149.37
2018-04-04,ICBP.JK,3773010771.16,4876443062.82,-1103432291.66
2018-04-05,ICBP.JK,1880989098.97,1408860419.2,472128679.77
2018-04-06,ICBP.JK,1506748054.98,1499562402.61,7185652.37
2018-04-09,ICBP.JK,1591497917.9,1060161462.03,531336455.87
2018-04-10,ICBP.JK,8799196984.99,4734204589.16,4064992395.83
2018-04-11,ICBP.JK,2772566077.03,3037408883.63,-264842806.61
2018-04-12,ICBP.JK,4196461593.82,5836145680.98,-1639684087.16
2018-04-13,ICBP.JK,1825217361.22,1601311138.8,223906222.42
2018-04-16,ICBP.JK,0.0,0.0,0.0
2018-04-17,ICBP.JK,0.0,0.0,0.0
2018-04-18,ICBP.JK,1924038334.9,2288835571.91,-364797237.0
2018-04-19,ICBP.JK,0.0,0.0,0.0
2018-04-20,ICBP.JK,0.0,0.0,0.0
2018-04-23,ICBP.JK,1299785888.63,985043206.84,314742681.79
2018-04-24,ICBP.JK,2576565290.35,2896241717.13,-319676426.78
2018-04-25,ICBP.JK,0.0,0.0,0.0
2018-04-26,ICBP.JK,0.0,0.0,0.0
2018-04-27,ICBP.JK,0.0,0.0,0.0
2018-04-30,ICBP.JK,15836898970.15,4252069205.28,11584829764.87
2018-05-01,ICBP.JK,0.0,0.0,0.0
2018-05-02,ICBP.JK,2832055883.34,2328858278.83,503197604.52
2018-05-03,ICBP.JK,750320926.18,2688684171.84,-1938363245.67
2018-05-04,ICBP.JK,2373794379.45,2375417887.57,-1623508.13
2018-05-07,ICBP.JK,6946312932.94,1389002315.09,5557310617.85
2018-05-08,ICBP.JK,1815707015.18,2722321494.8,-906614479.62
2018-05-09,ICBP.JK,2531017850.5,2667853195.51,-136835345.01
2018-05-10,ICBP.JK,0.0,0.0,0.0
2018-05-11,ICBP.JK,2461330980.33,4689985790.53,-2228654810.2
2018-05-14,ICBP.JK,1107155925.29,1157241252.0,-50085326.71
2018-05-15,ICBP.JK,2447881604.6,3468898430.87,-1021016826.28
2018-05-16,ICBP.JK,4347616698.0,2908873903.99,1438742794.01
2018-05-17,ICBP.JK,2900167561.94,4509918765.3,-1609751203.36
2018-05-18,ICBP.JK,1677891659.77,3145239580.66,-1467347920.89
2018-05-21,ICBP.JK,909436917.36,939748873.55,-30311956.19
2018-05-22,ICBP.JK,2812932004.35,1738116703.12,1074815301.23
2018-05-23,ICBP.JK,3054498971.08,3752947981.14,-698449010.05
2018-05-24,ICBP.JK,3742153105.17,1698782732.64,2043370372.52
2018-05-25,ICBP.JK,3259969572.95,2833332118.28,426637454.67
2018-05-28,ICBP.JK,5909843298.17,2098454295.09,3811389003.08
2018-05-29,ICBP.JK,0.0,0.0,0.0
2018-05-30,ICBP.JK,6278926221.61,9849946189.15,-3571019967.54
2018-05-31,ICBP.JK,19247279553.37,11499341473.57,7747938079.79
2018-06-01,ICBP.JK,0.0,0.0,0.0
2018-06-04,ICBP.JK,3375679420.6,3840752649.12,-465073228.52
2018-06-05,ICBP.JK,2972344699.16,2382616146.84,589728552.32
2018-06-06,ICBP.JK,1296830952.5,1027746910.01,269084042.49
2018-06-07,ICBP.JK,2809837148.9,1301770576.3,1508066572.61
2018-06-08,ICBP.JK,2820635630.26,4894148170.8,-2073512540.54
2018-06-11,ICBP.JK,0.0,0.0,0.0
2018-06-12,ICBP.JK,0.0,0.0,0.0
2018-06-13,ICBP.JK,0.0,0.0,0.0
2018-06-14,ICBP.JK,0.0,0.0,0.0
2018-06-15,ICBP.JK,0.0,0.0,0.0
2018-06-18,ICBP.JK,0.0,0.0,0.0
2018-06-19,ICBP.JK,0.0,0.0,0.0
2018-06-20,ICBP.JK,3641894542.84,4664638907.17,-1022744364.33
2018-06-21,ICBP.JK,1861621694.6,5642165206.97,-3780543512.37
2018-06-22,ICBP.JK,8634534131.43,4888144172.95,3746389958.47
2018-06-25,ICBP.JK,5004655037.34,1620482660.04,3384172377.3
2018-06-26,ICBP.JK,5896621262.32,4844613582.97,1052007679.36
2018-06-27,ICBP.JK,2094165449.58,4911614343.98,-2817448894.4
2018-06-28,ICBP.JK,1562970306.54,1571816383.31,-8846076.77
2018-06-29,ICBP.JK,6388663475.83,1857535311.89,4531128163.94
2018-07-02,ICBP.JK,1794014571.31,1721242129.02,72772442.29
2018-07-03,ICBP.JK,2655124266.9,3062714878.03,-407590611.13
2018-07-04,ICBP.JK,4631986197.68,1782107323.28,2849878874.4
2018-07-05,ICBP.JK,1080143523.61,2007675307.78,-927531784.17
2018-07-06,ICBP.JK,1071382694.87,1885740703.42,-814358008.54
2018-07-09,ICBP.JK,2223034660.09,1562628848.84,660405811.24
2018-07-10,ICBP.JK,2875040273.71,1707445895.23,1167594378.48
2018-07-11,ICBP.JK,1216077498.94,2228891868.35,-1012814369.41
2018-07-12,ICBP.JK,2099676340.34,1493291793.88,606384546.46
2018-07-13,ICBP.JK,2161612843.48,1686367983.94,475244859.54
2018-07-16,ICBP.JK,930451015.28,1245502676.25,-315051660.98
2018-07-17,ICBP.JK,274806105.89,490153052.53,-215346946.64
2018-07-18,ICBP.JK,2371435451.7,2726885799.57,-355450347.87
2018-07-19,ICBP.JK,1162996454.01,1335582360.75,-172585906.74
2018-07-20,ICBP.JK,536275411.78,479741044.04,56534367.74
2018-07-23,ICBP.JK,624195458.42,494583703.58,129611754.84
2018-07-24,ICBP.JK,1608169218.52,1641123002.2,-32953783.68
2018-07-25,ICBP.JK,2765428571.64,3983157417.07,-1217728845.43
2018-07-26,ICBP.JK,3365695199.71,2242403340.66,1123291859.05
2018-07-27,ICBP.JK,1787824094.39,2362530918.96,-574706824.57
2018-07-30,ICBP.JK,3959329961.91,2240489789.29,1718840172.62
2018-07-31,ICBP.JK,2399560303.57,2741400290.95,-341839987.38
2018-08-01,ICBP.JK,1422114898.69,1328334469.56,93780429.13
2018-08-02,ICBP.JK,608338972.33,553737583.93,54601388.39
2018-08-03,ICBP.JK,2787879352.77,2595862069.65,192017283.12
2018-08-06,ICBP.JK,6206790455.35,3519932676.12,2686857779.23
2018-08-07,ICBP.JK,1519525465.57,1239729158.28,279796307.3
2018-08-08,ICBP.JK,22011048780.79,27361950978.17,-5350902197.38
2018-08-09,ICBP.JK,6316117180.32,5710339036.08,605778144.24
2018-08-10,ICBP.JK,1218209747.03,1348285730.53,-130075983.5
2018-08-13,ICBP.JK,995569730.02,4170371500.08,-3174801770.06
2018-08-14,ICBP.JK,3631287518.58,12479031368.76,-8847743850.17
2018-08-15,ICBP.JK,4991626656.25,1767897745.27,3223728910.98
2018-08-16,ICBP.JK,5029514933.95,3850817949.13,1178696984.82
2018-08-17,ICBP.JK,0.0,0.0,0.0
2018-08-20,ICBP.JK,1923518766.01,2048892275.98,-125373509.97
2018-08-21,ICBP.JK,2557109923.07,1228406347.21,1328703575.85
2018-08-22,ICBP.JK,0.0,0.0,0.0
2018-08-23,ICBP.JK,2743530364.2,1877773216.33,865757147.86
2018-08-24,ICBP.JK,1418083251.88,1804721775.78,-386638523.91
2018-08-27,ICBP.JK,2008087355.96,2455518428.58,-447431072.63
2018-08-28,ICBP.JK,1015571650.23,1634624348.37,-619052698.13
2018-08-29,ICBP.JK,5702726705.12,2761399935.36,2941326769.76
2018-08-30,ICBP.JK,3249098486.4,3369070183.27,-119971696.87
2018-08-31,ICBP.JK,4118830346.09,6152431007.98,-2033600661.89
2018-09-03,ICBP.JK,920446101.01,904235480.01,16210621.0
2018-09-04,ICBP.JK,4165919583.6,4922393607.34,-756474023.74
2018-09-05,ICBP.JK,2281522488.16,6003264893.48,-3721742405.31
2018-09-06,ICBP.JK,5332820554.44,2013872492.73,3318948061.71
2018-09-07,ICBP.JK,4506174525.86,2278209206.66,2227965319.2
2018-09-10,ICBP.JK,2461528509.03,1796087841.29,665440667.74
2018-09-11,ICBP.JK,0.0,0.0,0.0
2018-09-12,ICBP.JK,1438188585.69,1564987746.53,-126799160.84
2018-09-13,ICBP.JK,1190618983.89,1266595388.83,-75976404.93
2018-09-14,ICBP.JK,3869702680.3,2862751668.59,1006951011.71
2018-09-17,ICBP.JK,907736533.55,1360711960.3,-452975426.74
2018-09-18,ICBP.JK,2024801597.03,2435209931.05,-410408334.02
2018-09-19,ICBP.JK,1628711425.76,1830438705.76,-201727280.0
2018-09-20,ICBP.JK,1361797614.77,825249148.83,536548465.94
2018-09-21,ICBP.JK,5868810192.77,4245222396.77,1623587796.0
2018-09-24,ICBP.JK,449403298.76,630679987.95,-181276689.19
2018-09-25,ICBP.JK,588623920.37,519805867.81,68818052.56
2018-09-26,ICBP.JK,1113570598.5,2325356448.47,-1211785849.97
2018-09-27,ICBP.JK,3099249094.96,1162510336.05,1936738758.91
2018-09-28,ICBP.JK,6009481263.12,7261104025.05,-1251622761.93
2018-10-01,ICBP.JK,3099520593.13,2827407794.36,272112798.77
2018-10-02,ICBP.JK,2428056557.97,1781743237.57,646313320.4
2018-10-03,ICBP.JK,1524085294.0,2290032228.92,-765946934.92
2018-10-04,ICBP.JK,11870539223.73,11817564512.91,52974710.81
2018-10-05,ICBP.JK,2936353050.01,2987304662.65,-50951612.64
2018-10-08,ICBP.JK,8702393857.27,8624334923.67,78058933.6
2018-10-09,ICBP.JK,1654318427.19,1486312051.27,168006375.92
2018-10-10,ICBP.JK,1496212585.69,3650527012.81,-2154314427.12
2018-10-11,ICBP.JK,2143289604.85,2565503648.31,-422214043.46
2018-10-12,ICBP.JK,2041298451.56,1024746620.98,1016551830.58
2018-10-15,ICBP.JK,1344159860.93,1386254144.67,-42094283.74
2018-10-16,ICBP.JK,1864833556.83,1602387506.95,262446049.87
2018-10-17,ICBP.JK,2465480673.27,2226502410.41,238978262.86
2018-10-18,ICBP.JK,388197562.41,324945871.19,63251691.22
2018-10-19,ICBP.JK,381888093.79,526840734.14,-144952640.35
2018-10-22,ICBP.JK,2197371329.51,2679452069.13,-482080739.62
2018-10-23,ICBP.JK,6042503059.61,7792705058.79,-1750201999.18
2018-10-24,ICBP.JK,2840490699.2,2291564900.79,548925798.42
2018-10-25,ICBP.JK,4345421678.05,3340799437.33,1004622240.71
2018-10-26,ICBP.JK,1367719685.01,1283981037.71,83738647.3
2018-10-29,ICBP.JK,1091247512.35,1017815587.71,73431924.64
2018-10-30,ICBP.JK,3845823516.42,7956475575.95,-4110652059.53
2018-10-31,ICBP.JK,12549407196.58,5010639757.92,7538767438.66
2018-11-01,ICBP.JK,1831152970.0,1823022165.45,8130804.55
2018-11-02,ICBP.JK,7360163131.79,6198820347.7,1161342784.09
2018-11-05,ICBP.JK,3289818625.71,2437270069.43,852548556.29
2018-11-06,ICBP.JK,3933532011.44,5241948979.84,-1308416968.4
2018-11-07,ICBP.JK,2601715209.09,4119676574.82,-1517961365.72
2018-11-08,ICBP.JK,4349691741.07,4197711370.14,151980370.93
2018-11-09,ICBP.JK,4956539318.36,8105306745.96,-3148767427.6
2018-11-12,ICBP.JK,2463396205.48,4251881351.71,-1788485146.23
2018-11-13,ICBP.JK,2111443703.53,1267548466.25,843895237.28
2018-11-14,ICBP.JK,2052787943.25,1056899134.46,995888808.79
2018-11-15,ICBP.JK,1512177357.41,1602063082.4,-89885724.99
2018-11-16,ICBP.JK,3853699984.7,4273493334.83,-419793350.14
2018-11-19,ICBP.JK,2718510395.34,2368135623.01,350374772.33
2018-11-20,ICBP.JK,0.0,0.0,0.0
2018-11-21,ICBP.JK,10390128927.52,8224185406.45,2165943521.07
2018-11-22,ICBP.JK,8084883064.72,6276877325.1,1808005739.63
2018-11-23,ICBP.JK,2935981856.2,2522187228.72,413794627.48
2018-11-26,ICBP.JK,3706730548.95,3906987473.68,-200256924.73
2018-11-27,ICBP.JK,6241349503.16,5046352113.8,1194997389.36
2018-11-28,ICBP.JK,2913771079.53,2560105506.43,353665573.1
2018-11-29,ICBP.JK,24966262171.91,2101204830.02,22865057341.89
2018-11-30,ICBP.JK,29928256353.36,16916801556.53,13011454796.83
2018-12-03,ICBP.JK,1322110237.19,2765226513.77,-1443116276.58
2018-12-04,ICBP.JK,3423145420.23,2139605306.08,1283540114.15
2018-12-05,ICBP.JK,4468960109.47,3580056934.08,888903175.39
2018-12-06,ICBP.JK,1830346408.65,2222169356.84,-391822948.19
2018-12-07,ICBP.JK,9219609702.65,7450348240.56,1769261462.1
2018-12-10,ICBP.JK,1635218172.77,1854525348.66,-219307175.89
2018-12-11,ICBP.JK,3875196983.26,4910194556.66,-1034997573.4
2018-12-12,ICBP.JK,7142904630.18,7138835282.69,4069347.49
2018-12-13,ICBP.JK,7110163107.85,3618248520.15,3491914587.7
2018-12-14,ICBP.JK,18340153010.77,5779665055.65,12560487955.12
2018-12-17,ICBP.JK,4807307780.39,4131045144.0,676262636.39
2018-12-18,ICBP.JK,11994027802.84,14326625581.22,-2332597778.38
2018-12-19,ICBP.JK,4745286874.73,3235621426.0,1509665448.73
2018-12-20,ICBP.JK,39307755625.29,16017616256.41,23290139368.89
2018-12-21,ICBP.JK,10651856789.99,8751280180.79,1900576609.2
2018-12-24,ICBP.JK,0.0,0.0,0.0
2018-12-25,ICBP.JK,0.0,0.0,0.0
2018-12-26,ICBP.JK,1975775608.05,3286147688.11,-1310372080.06
2018-12-27,ICBP.JK,17047872915.07,4067308346.07,12980564569.0
2018-12-28,ICBP.JK,5314676171.77,11249116326.56,-5934440154.79
2018-12-31,ICBP.JK,0.0,0.0,0.0
2019-01-01,ICBP.JK,0.0,0.0,0.0
2019-01-02,ICBP.JK,2702744416.91,2832579947.15,-129835530.23
2019-01-03,ICBP.JK,3357640677.36,2128509076.57,1229131600.79
2019-01-04,ICBP.JK,2598660309.57,2669077406.74,-70417097.17
2019-01-07,ICBP.JK,5125328226.37,9405221528.7,-4279893302.33
2019-01-08,ICBP.JK,10789182468.72,17204099469.37,-6414917000.65
2019-01-09,ICBP.JK,4494398732.68,3241712756.38,1252685976.3
2019-01-10,ICBP.JK,6291683236.82,8614496144.76,-2322812907.94
2019-01-11,ICBP.JK,7483633096.35,6722340316.9,761292779.45
2019-01-14,ICBP.JK,4151415552.28,6050003101.7,-1898587549.42
2019-01-15,ICBP.JK,5639142469.93,3668057141.71,1971085328.22
2019-01-16,ICBP.JK,3760588392.07,4977256455.78,-1216668063.71
2019-01-17,ICBP.JK,5672394390.42,6681075686.04,-1008681295.62
2019-01-18,ICBP.JK,28062779893.4,16691916088.09,11370863805.31
2019-01-21,ICBP.JK,12438847975.54,9514004113.35,2924843862.19
2019-01-22,ICBP.JK,5529341608.4,2831983848.58,2697357759.82
2019-01-23,ICBP.JK,12088273162.3,12137915847.45,-49642685.15
2019-01-24,ICBP.JK,24360804396.71,7525903697.26,16834900699.45
2019-01-25,ICBP.JK,8668951574.58,9812663688.55,-1143712113.96
2019-01-28,ICBP.JK,16270572451.68,17021644851.1,-751072399.42
2019-01-29,ICBP.JK,6368017627.47,6372390579.64,-4372952.17
2019-01-30,ICBP.JK,6711851597.18,5750839625.92,961011971.26
2019-01-31,ICBP.JK,17839150011.16,15366071563.93,2473078447.23
2019-02-01,ICBP.JK,2486734096.97,2793392224.96,-306658127.99
2019-02-04,ICBP.JK,5235330576.71,7432130195.29,-2196799618.58
2019-02-05,ICBP.JK,0.0,0.0,0.0
2019-02-06,ICBP.JK,10430495943.55,13237110802.93,-2806614859.38
2019-02-07,ICBP.JK,2700335693.08,3710433476.38,-1010097783.3
2019-02-08,ICBP.JK,4464201205.77,3663556461.55,800644744.22
2019-02-11,ICBP.JK,3670109787.91,4362592439.66,-692482651.75
2019-02-12,ICBP.JK,5799281420.25,7428519227.48,-1629237807.24
2019-02-13,ICBP.JK,1931071744.73,2049796852.49,-118725107.76
2019-02-14,ICBP.JK,4186404777.92,3593195224.96,593209552.97
2019-02-15,ICBP.JK,4535779937.63,5748521540.13,-1212741602.5
2019-02-18,ICBP.JK,5725936551.92,4478999422.18,1246937129.73
2019-02-19,ICBP.JK,1597587720.59,1588623068.76,8964651.84
2019-02-20,ICBP.JK,9893146257.73,7869820734.31,2023325523.42
2019-02-21,ICBP.JK,17424872390.14,21298572489.53,-3873700099.38
2019-02-22,ICBP.JK,10310521277.82,13799223950.12,-3488702672.31
2019-02-25,ICBP.JK,3271669699.46,4851640726.21,-1579971026.74
2019-02-26,ICBP.JK,9575134218.31,6929071573.87,2646062644.43
2019-02-27,ICBP.JK,3095553197.97,2538600364.12,556952833.85
2019-02-28,ICBP.JK,2524140648.09,4138172417.45,-1614031769.36
2019-03-01,ICBP.JK,10562864897.17,8590871674.65,1971993222.51
2019-03-04,ICBP.JK,1871179402.54,1500919751.35,370259651.2
2019-03-05,ICBP.JK,1696730466.6,2021018450.62,-324287984.02
2019-03-06,ICBP.JK,2684787794.57,2598364069.5,86423725.08
2019-03-07,ICBP.JK,0.0,0.0,0.0
2019-03-08,ICBP.JK,3171586479.61,2861516962.19,310069517.42
2019-03-11,ICBP.JK,657045929.43,610447574.07,46598355.36
2019-03-12,ICBP.JK,2144222408.26,2429252913.61,-285030505.35
2019-03-13,ICBP.JK,1958041544.25,1487817459.92,470224084.33
2019-03-14,ICBP.JK,5854258371.43,5541194052.86,313064318.57
2019-03-15,ICBP.JK,7650626246.36,6391352819.21,1259273427.15
2019-03-18,ICBP.JK,1662244115.84,2060990054.03,-398745938.18
2019-03-19,ICBP.JK,1324773791.19,1650722238.5,-325948447.32
2019-03-20,ICBP.JK,1552874105.9,1192015192.34,360858913.56
2019-03-21,ICBP.JK,936175718.87,952845931.81,-16670212.94
2019-03-22,ICBP.JK,882207268.61,933898457.01,-51691188.4
2019-03-25,ICBP.JK,1450934089.1,20370090008.35,-18919155919.25
2019-03-26,ICBP.JK,9902782821.51,6162436791.77,3740346029.74
2019-03-27,ICBP.JK,5304846579.72,16516917470.77,-11212070891.05
2019-03-28,ICBP.JK,7504296350.04,4804821426.2,2699474923.84
2019-03-29,ICBP.JK,3912101538.8,3235115541.13,676985997.67
2019-04-01,ICBP.JK,4432944997.72,5291739730.18,-858794732.47
2019-04-02,ICBP.JK,10454648265.9,19624101573.97,-9169453308.07
2019-04-03,ICBP.JK,0.0,0.0,0.0
2019-04-04,ICBP.JK,7424104504.71,6665442796.47,758661708.24
2019-04-05,ICBP.JK,5552950043.87,5298677858.34,254272185.53
2019-04-08,ICBP.JK,7877684577.52,11109402176.82,-3231717599.3
2019-04-09,ICBP.JK,4059318352.6,1709269134.37,2350049218.24
2019-04-10,ICBP.JK,6307957816.75,5680101346.54,627856470.2
2019-04-11,ICBP.JK,2442156864.76,5749002918.35,-3306846053.58
2019-04-12,ICBP.JK,5122307938.53,6528151277.25,-1405843338.72
2019-04-15,ICBP.JK,7933321896.04,7802735321.16,130586574.88
2019-04-16,ICBP.JK,9683087163.42,9655739763.88,27347399.54
2019-04-17,ICBP.JK,0.0,0.0,0.0
2019-04-18,ICBP.JK,11432213618.85,9070907630.65,2361305988.2
2019-04-19,ICBP.JK,0.0,0.0,0.0
2019-04-22,ICBP.JK,6049100787.96,6534479533.09,-485378745.14
2019-04-23,ICBP.JK,11458068814.13,6623535537.5,4834533276.63
2019-04-24,ICBP.JK,4422390600.67,4457054938.91,-34664338.24
2019-04-25,ICBP.JK,9989292682.33,12845604079.68,-2856311397.36
2019-04-26,ICBP.JK,7415484335.21,4482950847.93,2932533487.28
2019-04-29,ICBP.JK,11303137696.4,6999213945.97,4303923750.42
2019-04-30,ICBP.JK,51108438718.09,16687289270.92,34421149447.18
2019-05-01,ICBP.JK,0.0,0.0,0.0
2019-05-02,ICBP.JK,13705563859.37,17760147208.47,-4054583349.1
2019-05-03,ICBP.JK,5735941212.76,7569541038.17,-1833599825.4
2019-05-06,ICBP.JK,2671307385.01,2797369036.28,-126061651.27
2019-05-07,ICBP.JK,7498906539.48,5651324622.49,1847581916.99
2019-05-08,ICBP.JK,6151311477.68,6362365518.71,-211054041.04
2019-05-09,ICBP.JK,4274999433.3,4647200196.23,-372200762.92
2019-05-10,ICBP.JK,14254277794.31,8797725878.2,5456551916.11
2019-05-13,ICBP.JK,4530291433.17,9327367702.62,-4797076269.45
2019-05-14,ICBP.JK,8943955897.0,9334107730.92,-390151833.93
2019-05-15,ICBP.JK,8285831646.22,10322695141.99,-2036863495.76
2019-05-16,ICBP.JK,4191701943.37,4349850685.97,-158148742.6
2019-05-17,ICBP.JK,2763264178.65,6211680387.57,-3448416208.93
2019-05-20,ICBP.JK,2712634222.85,2297266074.01,415368148.84
2019-05-21,ICBP.JK,4106934616.07,1833156680.19,2273777935.88
2019-05-22,ICBP.JK,1973332875.2,2861508944.69,-888176069.49
2019-05-23,ICBP.JK,3564461854.93,1540466271.14,2023995583.79
2019-05-24,ICBP.JK,3053785637.09,2996591629.56,57194007.53
2019-05-27,ICBP.JK,1763478091.88,1427485622.97,335992468.91
2019-05-28,ICBP.JK,5343904463.34,7161390106.08,-1817485642.75
2019-05-29,ICBP.JK,6140099732.05,6725977900.23,-585878168.18
2019-05-30,ICBP.JK,0.0,0.0,0.0
2019-05-31,ICBP.JK,10874523840.79,9064901475.82,1809622364.97
2019-06-03,ICBP.JK,0.0,0.0,0.0
2019-06-04,ICBP.JK,0.0,0.0,0.0
2019-06-05,ICBP.JK,0.0,0.0,0.0
2019-06-06,ICBP.JK,0.0,0.0,0.0
2019-06-07,ICBP.JK,0.0,0.0,0.0
2019-06-10,ICBP.JK,3718390052.9,3893546160.79,-175156107.89
2019-06-11,ICBP.JK,11436832363.93,4575749742.19,6861082621.75
2019-06-12,ICBP.JK,2591927303.32,2612005958.25,-20078654.92
2019-06-13,ICBP.JK,3409931939.74,5304697543.23,-1894765603.49
2019-06-14,ICBP.JK,2942445177.73,2801885664.78,140559512.95
2019-06-17,ICBP.JK,2540178158.75,2131513221.94,408664936.81
2019-06-18,ICBP.JK,33962684309.51,21015888724.1,12946795585.41
2019-06-20,ICBP.JK,6099270714.8,5712559888.47,386710826.32
2019-06-21,ICBP.JK,13441379265.67,18207522963.96,-4766143698.3
2019-06-24,ICBP.JK,2011655164.63,2629224346.15,-617569181.52
2019-06-25,ICBP.JK,44857077621.17,34835430071.54,10021647549.63
2019-06-26,ICBP.JK,2138999506.6,1646199111.52,492800395.08
2019-06-27,ICBP.JK,2627132737.38,1889532965.49,737599771.89
2019-06-28,ICBP.JK,4834361766.64,4867605433.39,-33243666.74
2019-07-01,ICBP.JK,1692619296.88,2043358320.91,-350739024.02
2019-07-02,ICBP.JK,2722156762.19,2872267152.93,-150110390.75
2019-07-03,ICBP.JK,3038129788.88,3320114347.69,-281984558.81
2019-07-04,ICBP.JK,2084355604.72,2006677505.71,77678099.0
2019-07-05,ICBP.JK,6117238013.63,5325284901.49,791953112.14
2019-07-08,ICBP.JK,2695411127.25,3488783610.42,-793372483.17
2019-07-09,ICBP.JK,2770804546.93,2383378330.01,387426216.92
2019-07-10,ICBP.JK,3628398232.22,3599299222.77,29099009.45
2019-07-11,ICBP.JK,3614350180.14,2460785904.34,1153564275.8
