date,ticker,foreign_net_buy,foreign_net_sell,foreign_net_value
2018-05-24,ASII.JK,29799284337.18,12092689021.97,17706595315.21
2018-05-25,ASII.JK,12952970287.94,9820322145.79,3132648142.15
2018-05-28,ASII.JK,10166848650.49,14435380522.15,-4268531871.67
2018-05-29,ASII.JK,0.0,0.0,0.0
2018-05-30,ASII.JK,4780094805.51,12439254256.49,-7659159450.98
2018-05-31,ASII.JK,37087677795.73,65212578169.06,-28124900373.33
2018-06-01,ASII.JK,0.0,0.0,0.0
2018-06-04,ASII.JK,18892259579.11,14406200112.94,4486059466.18
2018-06-05,ASII.JK,22173364751.64,25439366237.72,-3266001486.08
2018-06-06,ASII.JK,16156368022.6,20213838195.03,-4057470172.43
2018-06-07,ASII.JK,10035952642.49,8714578608.4,1321374034.09
2018-06-08,ASII.JK,28787217540.02,46796377824.36,-18009160284.34
2018-06-11,ASII.JK,0.0,0.0,0.0
2018-06-12,ASII.JK,0.0,0.0,0.0
2018-06-13,ASII.JK,0.0,0.0,0.0
2018-06-14,ASII.JK,0.0,0.0,0.0
2018-06-15,ASII.JK,0.0,0.0,0.0
2018-06-18,ASII.JK,0.0,0.0,0.0
2018-06-19,ASII.JK,0.0,0.0,0.0
2018-06-20,ASII.JK,51072815406.22,40377029841.57,10695785564.65
2018-06-21,ASII.JK,13123477881.41,38136281799.6,-25012803918.19
2018-06-22,ASII.JK,17754700505.92,25871116768.39,-8116416262.47
2018-06-25,ASII.JK,25238394284.65,22256332510.04,2982061774.61
2018-06-26,ASII.JK,17505385287.84,11039846719.8,6465538568.04
2018-06-27,ASII.JK,7873312370.17,27477444704.42,-19604132334.24
2018-06-28,ASII.JK,17615385065.56,28477186420.96,-10861801355.4
2018-06-29,ASII.JK,40263618719.29,11657320095.73,28606298623.55
2018-07-02,ASII.JK,3299402413.52,18257005736.92,-14957603323.4
2018-07-03,ASII.JK,8356531950.97,18735802651.4,-10379270700.43
2018-07-04,ASII.JK,8162984109.47,3901126188.83,4261857920.64
2018-07-05,ASII.JK,7744627127.75,5715866979.78,2028760147.97
2018-07-06,ASII.JK,6478589432.02,7212722131.99,-734132699.98
2018-07-09,ASII.JK,8102900103.57,7559702409.15,543197694.42
2018-07-10,ASII.JK,12886079002.62,10883903229.23,2002175773.39
2018-07-11,ASII.JK,12013083791.77,3367118491.26,8645965300.5
2018-07-12,ASII.JK,19545697204.6,15584826201.05,3960871003.55
2018-07-13,ASII.JK,17629649299.9,9927811460.8,7701837839.1
2018-07-16,ASII.JK,5634961103.07,8201301311.96,-2566340208.89
2018-07-17,ASII.JK,8705722956.93,11315153883.52,-2609430926.6
2018-07-18,ASII.JK,14909628259.17,14314292906.78,595335352.39
2018-07-19,ASII.JK,21171971966.36,13935598739.52,7236373226.84
2018-07-20,ASII.JK,14943718238.02,15967862940.85,-1024144702.83
2018-07-23,ASII.JK,4874836192.84,5384351569.98,-509515377.14
2018-07-24,ASII.JK,2261851529.06,2339761660.48,-77910131.42
2018-07-25,ASII.JK,9958338902.97,3562635679.84,6395703223.13
2018-07-26,ASII.JK,10337923755.56,23977909738.32,-13639985982.76
2018-07-27,ASII.JK,32845783639.85,7104489659.0,25741293980.85
2018-07-30,ASII.JK,20007793659.02,13952375333.06,6055418325.96
2018-07-31,ASII.JK,23397012208.83,19291402473.53,4105609735.29
2018-08-01,ASII.JK,25013419129.61,4591241940.02,20422177189.59
2018-08-02,ASII.JK,5152397537.38,12992080011.35,-7839682473.97
2018-08-03,ASII.JK,7836306431.27,17503873070.54,-9667566639.28
2018-08-06,ASII.JK,12740876896.98,4537669826.44,8203207070.53
2018-08-07,ASII.JK,14005380435.48,15792370814.88,-1786990379.4
2018-08-08,ASII.JK,9289193764.61,8301212372.37,987981392.24
2018-08-09,ASII.JK,9343870066.61,8928743359.25,415126707.36
2018-08-10,ASII.JK,9030650274.15,14254008406.93,-5223358132.78
2018-08-13,ASII.JK,8127999992.58,26057693953.35,-17929693960.77
2018-08-14,ASII.JK,8484115118.12,34684351532.33,-26200236414.21
2018-08-15,ASII.JK,21546486954.29,9580004753.15,11966482201.15
2018-08-16,ASII.JK,10450997765.72,5818730084.27,4632267681.45
2018-08-17,ASII.JK,0.0,0.0,0.0
2018-08-20,ASII.JK,43855017251.77,14506462794.13,29348554457.64
2018-08-21,ASII.JK,19946771359.37,13071475350.77,6875296008.6
2018-08-22,ASII.JK,0.0,0.0,0.0
2018-08-23,ASII.JK,9380005362.48,11842786420.05,-2462781057.57
2018-08-24,ASII.JK,11950254078.63,14191779191.26,-2241525112.63
2018-08-27,ASII.JK,44334509769.99,15004475645.91,29330034124.08
2018-08-28,ASII.JK,8335918879.03,23490092345.15,-15154173466.12
2018-08-29,ASII.JK,19723838173.45,9932868668.32,9790969505.13
2018-08-30,ASII.JK,11074914068.0,12702652574.83,-1627738506.83
2018-08-31,ASII.JK,19965474343.68,51028841574.16,-31063367230.48
2018-09-03,ASII.JK,4712063289.37,7850295908.33,-3138232618.97
2018-09-04,ASII.JK,14691340901.67,14959004851.11,-267663949.45
2018-09-05,ASII.JK,5413128960.04,20958415845.5,-15545286885.46
2018-09-06,ASII.JK,38494858937.73,37035555378.24,1459303559.49
2018-09-07,ASII.JK,28560449070.57,5809187918.35,22751261152.21
2018-09-10,ASII.JK,14000113694.74,15563107104.54,-1562993409.79
2018-09-11,ASII.JK,0.0,0.0,0.0
2018-09-12,ASII.JK,19090723173.41,22484154045.29,-3393430871.88
2018-09-13,ASII.JK,6542956821.71,8665203912.83,-2122247091.12
2018-09-14,ASII.JK,12760600430.02,5811215988.15,6949384441.88
2018-09-17,ASII.JK,5953992139.54,19997083022.1,-14043090882.56
2018-09-18,ASII.JK,27796062572.6,23778420080.99,4017642491.6
2018-09-19,ASII.JK,40494192941.47,4843417295.38,35650775646.09
2018-09-20,ASII.JK,19194388415.13,12960208347.81,6234180067.32
2018-09-21,ASII.JK,19082481997.37,49591841619.05,-30509359621.68
2018-09-24,ASII.JK,15507701167.12,25395005504.03,-9887304336.9
2018-09-25,ASII.JK,12514733896.18,13117856621.67,-603122725.49
2018-09-26,ASII.JK,14519239300.62,6695559103.09,7823680197.53
2018-09-27,ASII.JK,10606381452.44,9613404572.38,992976880.05
2018-09-28,ASII.JK,6983247654.54,8147783286.64,-1164535632.1
2018-10-01,ASII.JK,4293435617.99,5037832329.02,-744396711.03
2018-10-02,ASII.JK,6265118991.58,10759789783.49,-4494670791.91
2018-10-03,ASII.JK,12098144711.34,11780064399.94,318080311.4
2018-10-04,ASII.JK,7869706072.57,14875685078.05,-7005979005.48
2018-10-05,ASII.JK,13009892548.94,15849841417.33,-2839948868.39
2018-10-08,ASII.JK,7192008201.14,12853150876.88,-5661142675.74
2018-10-09,ASII.JK,10407118116.59,5670859837.34,4736258279.25
2018-10-10,ASII.JK,11319118394.84,16042610112.16,-4723491717.32
2018-10-11,ASII.JK,11776582842.1,35790368238.92,-24013785396.82
2018-10-12,ASII.JK,9294539978.39,5173635300.26,4120904678.13
2018-10-15,ASII.JK,14804798644.49,14131410400.61,673388243.88
2018-10-16,ASII.JK,9845736498.46,6267446901.72,3578289596.74
2018-10-17,ASII.JK,12530570202.62,10921136152.72,1609434049.9
2018-10-18,ASII.JK,4270523733.84,4084712334.85,185811398.99
2018-10-19,ASII.JK,53042333474.13,17500355062.7,35541978411.43
2018-10-22,ASII.JK,8526658695.39,8899716695.01,-373057999.62
2018-10-23,ASII.JK,23070175343.52,18525816040.86,4544359302.67
2018-10-24,ASII.JK,11572881071.55,12403022308.57,-830141237.02
2018-10-25,ASII.JK,11928649455.26,8886715574.3,3041933880.96
2018-10-26,ASII.JK,17764215688.15,16356134425.38,1408081262.76
2018-10-29,ASII.JK,54416950135.53,38282618516.73,16134331618.8
2018-10-30,ASII.JK,15533807957.09,7829541660.44,7704266296.65
2018-10-31,ASII.JK,40410158940.53,19588790883.8,20821368056.73
2018-11-01,ASII.JK,26943613378.13,13076835168.03,13866778210.1
2018-11-02,ASII.JK,27314495733.02,19340324028.43,7974171704.59
2018-11-05,ASII.JK,13353824035.98,9694592552.31,3659231483.68
2018-11-06,ASII.JK,10237886573.88,16227197562.28,-5989310988.4
2018-11-07,ASII.JK,25567524465.77,13172040688.63,12395483777.15
2018-11-08,ASII.JK,39356085824.33,38932208500.74,423877323.59
2018-11-09,ASII.JK,7672447381.44,10418685502.37,-2746238120.93
2018-11-12,ASII.JK,3858839238.0,12547589015.66,-8688749777.66
2018-11-13,ASII.JK,27821699478.84,18005744770.47,9815954708.37
2018-11-14,ASII.JK,27710512508.59,12538501835.46,15172010673.13
2018-11-15,ASII.JK,25095404728.63,7140144188.92,17955260539.71
2018-11-16,ASII.JK,49426579505.39,41791710246.47,7634869258.92
2018-11-19,ASII.JK,8321705091.54,9924273019.46,-1602567927.92
2018-11-20,ASII.JK,0.0,0.0,0.0
2018-11-21,ASII.JK,18511603442.62,20447074549.28,-1935471106.66
2018-11-22,ASII.JK,10824168317.77,7975777325.26,2848390992.51
2018-11-23,ASII.JK,3175039499.72,3562569308.85,-387529809.14
2018-11-26,ASII.JK,12924184483.98,18395127979.21,-5470943495.23
2018-11-27,ASII.JK,17012759262.57,13255221027.38,3757538235.19
2018-11-28,ASII.JK,15474364423.37,14314333256.27,1160031167.1
2018-11-29,ASII.JK,41602709683.65,28243210344.6,13359499339.05
2018-11-30,ASII.JK,56381669675.75,37414895512.51,18966774163.24
2018-12-03,ASII.JK,36068451585.71,32544584670.9,3523866914.81
2018-12-04,ASII.JK,26148038686.49,31923871142.56,-5775832456.07
2018-12-05,ASII.JK,6470152408.41,11783084758.98,-5312932350.57
2018-12-06,ASII.JK,23549192744.53,48238165734.82,-24688972990.3
2018-12-07,ASII.JK,67357058596.17,50417183875.22,16939874720.96
2018-12-10,ASII.JK,16336832559.24,20016111633.32,-3679279074.07
2018-12-11,ASII.JK,25577698142.89,28022477589.63,-2444779446.74
2018-12-12,ASII.JK,13107665827.49,8703597944.48,4404067883.0
2018-12-13,ASII.JK,53044910446.89,23386527509.47,29658382937.42
2018-12-14,ASII.JK,25934366459.54,24377707991.47,1556658468.07
2018-12-17,ASII.JK,17100351749.19,27338372924.17,-10238021174.98
2018-12-18,ASII.JK,10124781566.14,8621301286.86,1503480279.28
2018-12-19,ASII.JK,20221485472.31,17052452901.08,3169032571.23
2018-12-20,ASII.JK,12490810265.42,11073561033.54,1417249231.88
2018-12-21,ASII.JK,23122836763.66,27830932717.32,-4708095953.66
2018-12-24,ASII.JK,0.0,0.0,0.0
2018-12-25,ASII.JK,0.0,0.0,0.0
2018-12-26,ASII.JK,6346875235.62,14860046809.05,-8513171573.44
2018-12-27,ASII.JK,28943569036.97,15477586481.02,13465982555.95
2018-12-28,ASII.JK,13920545998.23,13496059477.4,424486520.83
2018-12-31,ASII.JK,0.0,0.0,0.0
2019-01-01,ASII.JK,0.0,0.0,0.0
2019-01-02,ASII.JK,9098425219.48,10170579928.44,-1072154708.96
2019-01-03,ASII.JK,15832994354.58,7778062923.26,8054931431.32
2019-01-04,ASII.JK,31117928475.06,33934858235.56,-2816929760.5
2019-01-07,ASII.JK,8047731049.71,17958241709.1,-9910510659.39
2019-01-08,ASII.JK,17928206420.45,16498657789.36,1429548631.09
2019-01-09,ASII.JK,34954524125.83,30972189123.45,3982335002.39
2019-01-10,ASII.JK,49157536218.2,57699749690.96,-8542213472.75
2019-01-11,ASII.JK,18565911785.95,12050432190.37,6515479595.58
2019-01-14,ASII.JK,21418331887.16,40388299191.91,-18969967304.75
2019-01-15,ASII.JK,48915768182.82,50465466833.6,-1549698650.78
2019-01-16,ASII.JK,31208113702.74,22737547915.86,8470565786.88
2019-01-17,ASII.JK,25013922310.58,23012336950.23,2001585360.34
2019-01-18,ASII.JK,59277398372.13,28821618805.91,30455779566.23
2019-01-21,ASII.JK,13453117383.18,23500310723.39,-10047193340.2
2019-01-22,ASII.JK,11297445507.48,15832249018.39,-4534803510.91
2019-01-23,ASII.JK,13742919567.33,13748102577.43,-5183010.1
2019-01-24,ASII.JK,61071091407.13,26639058854.35,34432032552.77
2019-01-25,ASII.JK,23101324862.82,22543003003.4,558321859.42
2019-01-28,ASII.JK,6611862075.88,7378958570.36,-767096494.48
2019-01-29,ASII.JK,33880173334.03,31048082847.37,2832090486.66
2019-01-30,ASII.JK,33577975262.05,31429385316.3,2148589945.75
2019-01-31,ASII.JK,32293476530.98,22475091507.14,9818385023.85
2019-02-01,ASII.JK,19807595109.64,16544013305.71,3263581803.93
2019-02-04,ASII.JK,10881373471.48,34437925046.21,-23556551574.74
2019-02-05,ASII.JK,0.0,0.0,0.0
2019-02-06,ASII.JK,10300514796.06,10271390173.6,29124622.46
2019-02-07,ASII.JK,20948214984.23,19800546132.17,1147668852.07
2019-02-08,ASII.JK,22079968854.26,25169960347.69,-3089991493.43
2019-02-11,ASII.JK,10885522161.99,18018371509.36,-7132849347.37
2019-02-12,ASII.JK,9099393166.12,37191393765.98,-28092000599.87
2019-02-13,ASII.JK,52060312295.87,60032147472.86,-7971835176.99
2019-02-14,ASII.JK,30462205589.93,37851917739.29,-7389712149.36
2019-02-15,ASII.JK,22500709437.93,22168105146.33,332604291.6
2019-02-18,ASII.JK,55357169508.18,14377576632.64,40979592875.54
2019-02-19,ASII.JK,10677822520.67,17614092583.65,-6936270062.99
2019-02-20,ASII.JK,25348238285.31,25406507353.58,-58269068.27
2019-02-21,ASII.JK,26951793576.65,37868135351.27,-10916341774.62
2019-02-22,ASII.JK,25173614071.25,34486213467.06,-9312599395.81
2019-02-25,ASII.JK,33821464089.53,30999778843.21,2821685246.32
2019-02-26,ASII.JK,9250086127.26,9315540650.6,-65454523.34
2019-02-27,ASII.JK,16148177896.2,15548902513.11,599275383.09
2019-02-28,ASII.JK,15769504293.47,109864532035.25,-94095027741.77
2019-03-01,ASII.JK,34758004375.42,24003256474.45,10754747900.97
2019-03-04,ASII.JK,22744665048.07,27731856553.01,-4987191504.94
2019-03-05,ASII.JK,50897237170.54,25738904494.62,25158332675.92
2019-03-06,ASII.JK,22741654892.09,17978545993.59,4763108898.49
2019-03-07,ASII.JK,0.0,0.0,0.0
2019-03-08,ASII.JK,27762430811.22,58821445777.81,-31059014966.59
2019-03-11,ASII.JK,35259137557.34,24324039437.75,10935098119.59
2019-03-12,ASII.JK,26632287217.34,28778065166.43,-2145777949.09
2019-03-13,ASII.JK,8478109330.11,9329125697.21,-851016367.1
2019-03-14,ASII.JK,25958471139.04,20537925645.6,5420545493.45
2019-03-15,ASII.JK,31976929311.2,21061227996.9,10915701314.31
2019-03-18,ASII.JK,16035932610.72,18066492529.34,-2030559918.63
2019-03-19,ASII.JK,24966608194.24,34657009423.68,-9690401229.45
2019-03-20,ASII.JK,7111989806.61,8005511013.21,-893521206.61
2019-03-21,ASII.JK,7724157526.17,7105395521.0,618762005.17
2019-03-22,ASII.JK,3371383291.61,4642416334.07,-1271033042.47
2019-03-25,ASII.JK,7085634955.07,16554705919.79,-9469070964.72
2019-03-26,ASII.JK,10057327660.45,8702119030.23,1355208630.23
2019-03-27,ASII.JK,7466446346.39,4637648297.27,2828798049.12
2019-03-28,ASII.JK,6365992043.56,9064597347.05,-2698605303.48
2019-03-29,ASII.JK,24326344374.96,10842798849.86,13483545525.1
2019-04-01,ASII.JK,3988721858.87,3535244515.94,453477342.93
2019-04-02,ASII.JK,19328002706.06,12640839558.35,6687163147.71
2019-04-03,ASII.JK,0.0,0.0,0.0
2019-04-04,ASII.JK,40967715637.72,23057178934.79,17910536702.94
2019-04-05,ASII.JK,16237544104.78,9645326894.05,6592217210.73
2019-04-08,ASII.JK,11817551609.1,22397199213.45,-10579647604.35
2019-04-09,ASII.JK,23534905240.83,13607839130.78,9927066110.06
2019-04-10,ASII.JK,10515973072.46,10227540938.31,288432134.15
2019-04-11,ASII.JK,3757018363.66,5760567118.71,-2003548755.06
2019-04-12,ASII.JK,6413358527.36,5675991242.97,737367284.4
2019-04-15,ASII.JK,28680431458.97,17283029650.29,11397401808.68
2019-04-16,ASII.JK,21918357389.09,12483534757.37,9434822631.72
2019-04-17,ASII.JK,0.0,0.0,0.0
2019-04-18,ASII.JK,73521024489.01,51036521082.89,22484503406.13
2019-04-19,ASII.JK,0.0,0.0,0.0
2019-04-22,ASII.JK,4338703017.54,16179821416.0,-11841118398.46
2019-04-23,ASII.JK,11984666125.5,7671143358.25,4313522767.25
2019-04-24,ASII.JK,15304730142.85,14777129239.2,527600903.66
2019-04-25,ASII.JK,14372121396.05,19993954751.09,-5621833355.05
2019-04-26,ASII.JK,21784572814.69,15437658614.02,6346914200.67
2019-04-29,ASII.JK,18238229585.52,18219390052.48,18839533.04
2019-04-30,ASII.JK,29350796507.61,23438226410.16,5912570097.45
2019-05-01,ASII.JK,0.0,0.0,0.0
2019-05-02,ASII.JK,12851574624.42,24259749019.19,-11408174394.77
2019-05-03,ASII.JK,22014748653.74,26185389232.89,-4170640579.15
2019-05-06,ASII.JK,18814822848.33,19739182829.65,-924359981.32
2019-05-07,ASII.JK,14432969173.99,4834653955.11,9598315218.89
2019-05-08,ASII.JK,6607843599.37,11433910436.73,-4826066837.36
2019-05-09,ASII.JK,6658069826.55,19308362062.03,-12650292235.49
2019-05-10,ASII.JK,20120915618.76,19243958937.12,876956681.65
2019-05-13,ASII.JK,6119765901.69,12986608127.02,-6866842225.33
2019-05-14,ASII.JK,34524664476.41,45932596760.56,-11407932284.15
2019-05-15,ASII.JK,15422600223.26,18718218120.24,-3295617896.97
2019-05-16,ASII.JK,14862704586.0,33353189615.24,-18490485029.24
2019-05-17,ASII.JK,15100281492.28,22205794383.05,-7105512890.78
2019-05-20,ASII.JK,15598469982.77,6294674965.86,9303795016.91
2019-05-21,ASII.JK,11058321788.36,7287447848.55,3770873939.81
2019-05-22,ASII.JK,10449939410.2,11980142275.0,-1530202864.81
2019-05-23,ASII.JK,7894704473.42,5583484649.32,2311219824.1
2019-05-24,ASII.JK,21264150183.49,18646961809.01,2617188374.48
2019-05-27,ASII.JK,15118500763.0,16377442320.8,-1258941557.8
2019-05-28,ASII.JK,58513947133.49,65249225877.97,-6735278744.47
2019-05-29,ASII.JK,24228070156.44,15349598477.25,8878471679.19
2019-05-30,ASII.JK,0.0,0.0,0.0
2019-05-31,ASII.JK,44616709508.13,12666699690.46,31950009817.67
2019-06-03,ASII.JK,0.0,0.0,0.0
2019-06-04,ASII.JK,0.0,0.0,0.0
2019-06-05,ASII.JK,0.0,0.0,0.0
2019-06-06,ASII.JK,0.0,0.0,0.0
2019-06-07,ASII.JK,0.0,0.0,0.0
2019-06-10,ASII.JK,69907709722.31,26237246110.95,43670463611.36
2019-06-11,ASII.JK,17056766985.81,22321699914.87,-5264932929.06
2019-06-12,ASII.JK,14789560455.48,23591042111.16,-8801481655.68
2019-06-13,ASII.JK,27898485799.76,29730835386.97,-1832349587.2
2019-06-14,ASII.JK,21463031789.39,31185016604.54,-9721984815.15
2019-06-17,ASII.JK,3229448940.35,4068773687.37,-839324747.02
2019-06-18,ASII.JK,13079364325.79,6893078558.79,6186285766.99
2019-06-20,ASII.JK,10446125170.65,7483017773.67,2963107396.98
2019-06-21,ASII.JK,30785470773.12,57053402180.95,-26267931407.82
2019-06-24,ASII.JK,10553079087.33,20171403989.81,-9618324902.48
2019-06-25,ASII.JK,13269179685.16,14194311415.85,-925131730.69
2019-06-26,ASII.JK,8966509238.92,15522108265.95,-6555599027.04
2019-06-27,ASII.JK,16223194825.81,8349400613.65,7873794212.16
2019-06-28,ASII.JK,10035855671.69,7116458668.47,2919397003.22
2019-07-01,ASII.JK,19095512168.26,24683611722.69,-5588099554.43
2019-07-02,ASII.JK,20351390152.63,28819648360.17,-8468258207.54
2019-07-03,ASII.JK,8694316828.61,9899949291.29,-1205632462.68
2019-07-04,ASII.JK,6933582792.58,7959552178.76,-1025969386.18
2019-07-05,ASII.JK,9464002135.29,12993466273.15,-3529464137.86
2019-07-08,ASII.JK,23595559888.36,12349638853.28,11245921035.08
2019-07-09,ASII.JK,18994338255.38,20251262972.39,-1256924717.01
2019-07-10,ASII.JK,29207104232.79,15224927887.11,13982176345.68
2019-07-11,ASII.JK,14249347135.11,10367019065.26,3882328069.85
2019-07-12,ASII.JK,13064262311.89,18416420152.0,-5352157840.11
2019-07-15,ASII.JK,18362037107.45,22845599042.93,-4483561935.48
2019-07-16,ASII.JK,15575565254.89,12251805274.32,3323759980.57
2019-07-17,ASII.JK,13620285558.14,45567868871.93,-31947583313.79
2019-07-18,ASII.JK,18124317291.26,15598601777.41,2525715513.85
2019-07-19,ASII.JK,6932618831.08,8170516423.73,-1237897592.64
