ticker,month,price,pe,pb,data_source,pit_pe,pit_pb,quality_score,growth_score,value_score,momentum_score,final_score,fy_used,fy_actual,qg_source
MEDC.JK,2022-01-01,466.9070434570313,10.952555,0.8231547009062234,trailing,0.0,0.0,25.17,83.34,39.44,25.92,44.31,2021,2021,trailing
PGAS.JK,2022-01-01,947.490234375,8.424787,0.78984555053906,trailing,0.0,0.0,35.03,35.19,46.11,59.26,44.67,2021,2021,trailing
PTBA.JK,2022-01-01,1310.41455078125,8.928572,1.2672404,trailing,0.0,0.0,53.25,50.0,36.85,57.41,52.09,2021,2021,trailing
SMGR.JK,2022-01-01,5827.5703125,45.668137,0.24051498,trailing,0.0,0.0,27.02,62.96,45.0,9.26,33.38,2021,2021,trailing
TLKM.JK,2022-01-01,3388.65185546875,16.778116,2.0289195,trailing,0.0,0.0,61.4,10.19,23.89,72.22,46.07,2021,2021,trailing
TOWR.JK,2022-01-01,917.0939331054688,4.7826085,0.712203,trailing,0.0,0.0,61.67,44.45,77.59,24.08,44.94,2021,2021,trailing
UNTR.JK,2022-01-01,13733.0859375,6.277455,0.7764926,trailing,0.0,0.0,56.13,0.0,52.03,42.59,34.14,2021,2021,trailing
ADRO.JK,2022-02-01,828.156494140625,7.235843,0.8010941494501777,trailing,0.0,0.0,52.56,77.78,47.22,96.3,74.9,2021,2021,trailing
AKRA.JK,2022-02-01,549.4293212890625,9.398352,1.8836404,trailing,0.0,0.0,48.03,66.67,28.7,44.45,50.44,2021,2021,trailing
AMRT.JK,2022-02-01,1044.849365234375,14.792551,2.7902405,trailing,0.0,0.0,52.9,40.74,23.15,25.93,36.84,2021,2021,trailing
ANTM.JK,2022-02-01,1844.8564453125,9.1657505,1.7011505,trailing,0.0,0.0,50.93,61.12,39.44,12.96,39.55,2021,2021,trailing
ARTO.JK,2022-02-01,16175.0,43.661972,1.4455135,trailing,0.0,0.0,35.37,72.22,25.37,64.81,55.73,2021,2021,trailing
ASII.JK,2022-02-01,3962.168701171875,5.820692,0.7865944,trailing,0.0,0.0,57.12,7.4,70.19,46.3,39.72,2021,2021,trailing
BBCA.JK,2022-02-01,6920.71044921875,10.775863,2.4064806,trailing,0.0,0.0,84.07,25.92,33.15,59.26,52.85,2021,2021,trailing
BBNI.JK,2022-02-01,3035.506591796875,5.88926,0.7418746,trailing,0.0,0.0,53.89,37.03,72.04,79.63,59.66,2021,2021,trailing
BBRI.JK,2022-02-01,3236.7080078125,7.042254,1.2199025,trailing,0.0,0.0,71.85,57.41,56.48,55.55,60.28,2021,2021,trailing
BMRI.JK,2022-02-01,2721.1572265625,6.1274314,1.1741004,trailing,0.0,0.0,79.82,36.12,60.56,66.67,60.18,2021,2021,trailing
BRPT.JK,2022-02-01,878.8179321289062,13.605442,3.5992014589832526,trailing,0.0,0.0,35.52,100.0,23.52,11.11,45.12,2021,2021,trailing
BUKA.JK,2022-02-01,338.0,4.2421904,0.40420225,trailing,0.0,0.0,64.66,59.26,82.41,15.74,47.69,2021,2021,trailing
CPIN.JK,2022-02-01,5424.0546875,8.305689,1.5095513,trailing,0.0,0.0,61.06,66.66,46.48,20.37,47.04,2021,2021,trailing
EMTK.JK,2022-02-01,1908.1124267578125,11.260285,0.8623849,trailing,0.0,0.0,45.83,57.41,42.04,25.93,41.96,2021,2021,trailing
ESSA.JK,2022-02-01,620.5146484375,10.965323,1.3172752682179534,trailing,0.0,0.0,65.74,90.74,30.92,96.3,80.45,2021,2021,trailing
HRUM.JK,2022-02-01,2333.35595703125,12.164579,0.5822842229959635,trailing,0.0,0.0,17.82,66.67,47.22,92.59,61.58,2021,2021,trailing
INCO.JK,2022-02-01,5249.76220703125,27.548376,1.0406133460829483,trailing,0.0,0.0,40.57,79.63,33.52,27.78,47.11,2021,2021,trailing
INDF.JK,2022-02-01,5309.81640625,4.8638134,0.6870716,trailing,0.0,0.0,47.71,37.03,77.22,35.19,43.08,2021,2021,trailing
ITMG.JK,2022-02-01,12464.396484375,7.5872536,0.7741054278748123,trailing,0.0,0.0,49.51,16.67,50.93,90.74,54.23,2021,2021,trailing
KLBF.JK,2022-02-01,1513.3568115234375,8.725675,1.2942996,trailing,0.0,0.0,68.01,31.48,46.85,50.0,48.63,2021,2021,trailing
MDKA.JK,2022-02-01,3775.57666015625,0.0,4.882784918489738,trailing,0.0,0.0,7.36,25.92,55.0,77.78,42.34,2021,2021,trailing
MEDC.JK,2022-02-01,504.7643432617188,10.952555,0.8231547009062234,trailing,0.0,0.0,25.17,83.34,39.44,37.03,48.2,2021,2021,trailing
PGAS.JK,2022-02-01,988.6854858398438,8.424787,0.78984555053906,trailing,0.0,0.0,35.03,35.19,46.11,54.63,43.05,2021,2021,trailing
PTBA.JK,2022-02-01,1443.7548828125,8.928572,1.2672404,trailing,0.0,0.0,53.25,50.0,36.85,74.08,57.93,2021,2021,trailing
SMGR.JK,2022-02-01,6239.18310546875,45.668137,0.24051498,trailing,0.0,0.0,27.02,62.96,45.0,3.71,31.44,2021,2021,trailing
TLKM.JK,2022-02-01,3509.964111328125,16.778116,2.0289195,trailing,0.0,0.0,61.4,10.19,23.89,72.22,46.07,2021,2021,trailing
TOWR.JK,2022-02-01,926.0411987304688,4.7826085,0.712203,trailing,0.0,0.0,61.67,44.45,77.59,7.4,39.1,2021,2021,trailing
UNTR.JK,2022-02-01,14787.193359375,6.277455,0.7764926,trailing,0.0,0.0,56.13,0.0,52.03,55.56,38.68,2021,2021,trailing
ADRO.JK,2022-03-01,909.2821044921876,7.235843,0.8010941494501777,trailing,0.0,0.0,52.56,77.78,47.22,92.59,73.6,2021,2021,trailing
AKRA.JK,2022-03-01,662.2261352539062,9.398352,1.8836404,trailing,0.0,0.0,48.03,66.67,28.7,50.0,52.38,2021,2021,trailing
AMRT.JK,2022-03-01,1457.03759765625,14.792551,2.7902405,trailing,0.0,0.0,52.9,40.74,23.15,61.11,49.15,2021,2021,trailing
ANTM.JK,2022-03-01,2027.6800537109373,9.1657505,1.7011505,trailing,0.0,0.0,50.93,61.12,39.44,37.04,47.98,2021,2021,trailing
ARTO.JK,2022-03-01,14650.0,43.661972,1.4455135,trailing,0.0,0.0,35.37,72.22,25.37,48.14,49.89,2021,2021,trailing
ASII.JK,2022-03-01,4491.59716796875,5.820692,0.7865944,trailing,0.0,0.0,57.12,7.4,70.19,55.55,42.96,2021,2021,trailing
BBCA.JK,2022-03-01,6961.30859375,10.775863,2.4064806,trailing,0.0,0.0,84.07,25.92,33.15,53.7,50.9,2021,2021,trailing
BBNI.JK,2022-03-01,3188.126220703125,5.88926,0.7418746,trailing,0.0,0.0,53.89,37.03,72.04,79.63,59.66,2021,2021,trailing
BBRI.JK,2022-03-01,3446.365478515625,7.042254,1.2199025,trailing,0.0,0.0,71.85,57.41,56.48,57.41,60.93,2021,2021,trailing
BMRI.JK,2022-03-01,2924.93896484375,6.1274314,1.1741004,trailing,0.0,0.0,79.82,36.12,60.56,66.66,60.18,2021,2021,trailing
BRPT.JK,2022-03-01,893.6294555664062,13.605442,3.5992014589832526,trailing,0.0,0.0,35.52,100.0,23.52,14.81,46.42,2021,2021,trailing
BUKA.JK,2022-03-01,382.0,4.2421904,0.40420225,trailing,0.0,0.0,64.66,59.26,82.41,11.11,46.07,2021,2021,trailing
CPIN.JK,2022-03-01,5283.77783203125,8.305689,1.5095513,trailing,0.0,0.0,61.06,66.66,46.48,7.4,42.5,2021,2021,trailing
EMTK.JK,2022-03-01,2258.39404296875,11.260285,0.8623849,trailing,0.0,0.0,45.83,57.41,42.04,55.55,52.33,2021,2021,trailing
ESSA.JK,2022-03-01,1125.26171875,10.965323,1.3172752682179534,trailing,0.0,0.0,65.74,90.74,30.92,100.0,81.75,2021,2021,trailing
HRUM.JK,2022-03-01,2033.964111328125,12.164579,0.5822842229959635,trailing,0.0,0.0,17.82,66.67,47.22,68.52,53.16,2021,2021,trailing
INCO.JK,2022-03-01,6513.59326171875,27.548376,1.0406133460829483,trailing,0.0,0.0,40.57,79.63,33.52,81.48,65.9,2021,2021,trailing
INDF.JK,2022-03-01,5095.7109375,4.8638134,0.6870716,trailing,0.0,0.0,47.71,37.03,77.22,11.11,34.65,2021,2021,trailing
ITMG.JK,2022-03-01,13340.5234375,7.5872536,0.7741054278748123,trailing,0.0,0.0,49.51,16.67,50.93,88.89,53.58,2021,2021,trailing
KLBF.JK,2022-03-01,1481.1575927734375,8.725675,1.2942996,trailing,0.0,0.0,68.01,31.48,46.85,35.19,43.45,2021,2021,trailing
MDKA.JK,2022-03-01,4419.4736328125,0.0,4.882784918489738,trailing,0.0,0.0,7.36,25.92,55.0,90.75,46.88,2021,2021,trailing
MEDC.JK,2022-03-01,466.9070434570313,10.952555,0.8231547009062234,trailing,0.0,0.0,25.17,83.34,39.44,22.22,43.02,2021,2021,trailing
PGAS.JK,2022-03-01,964.6548461914062,8.424787,0.78984555053906,trailing,0.0,0.0,35.03,35.19,46.11,42.59,38.83,2021,2021,trailing
PTBA.JK,2022-03-01,1512.72412109375,8.928572,1.2672404,trailing,0.0,0.0,53.25,50.0,36.85,55.55,51.44,2021,2021,trailing
SMGR.JK,2022-03-01,5762.57958984375,45.668137,0.24051498,trailing,0.0,0.0,27.02,62.96,45.0,1.85,30.79,2021,2021,trailing
TLKM.JK,2022-03-01,3704.063232421875,16.778116,2.0289195,trailing,0.0,0.0,61.4,10.19,23.89,64.81,43.48,2021,2021,trailing
TOWR.JK,2022-03-01,957.3563842773438,4.7826085,0.712203,trailing,0.0,0.0,61.67,44.45,77.59,12.96,41.05,2021,2021,trailing
UNTR.JK,2022-03-01,15173.2041015625,6.277455,0.7764926,trailing,0.0,0.0,56.13,0.0,52.03,33.34,30.9,2021,2021,trailing
ADRO.JK,2022-04-01,1128.9971923828125,7.235843,0.8010941494501777,trailing,0.0,0.0,54.31,76.78,47.14,96.43,75.08,2021,2021,trailing
AKRA.JK,2022-04-01,778.661376953125,9.398352,1.8836404,trailing,0.0,0.0,49.12,66.07,28.22,66.07,58.05,2021,2021,trailing
AMRT.JK,2022-04-01,1639.1673583984375,14.792551,2.7902405,trailing,0.0,0.0,54.63,41.07,22.86,78.57,55.76,2021,2021,trailing
ANTM.JK,2022-04-01,2160.642578125,9.1657505,1.7011505,trailing,0.0,0.0,52.04,60.72,38.57,35.72,47.58,2021,2021,trailing
ARTO.JK,2022-04-01,11650.0,43.661972,1.4455135,trailing,0.0,0.0,37.68,73.21,26.07,19.64,40.86,2021,2021,trailing
ASII.JK,2022-04-01,5174.7294921875,5.820692,0.7865944,trailing,0.0,0.0,57.9,7.14,69.28,55.36,42.92,2021,2021,trailing
BBCA.JK,2022-04-01,7092.2412109375,10.775863,2.4064806,trailing,0.0,0.0,84.65,26.79,32.5,41.08,46.83,2021,2021,trailing
BBNI.JK,2022-04-01,3564.90478515625,5.88926,0.7418746,trailing,0.0,0.0,55.54,37.5,71.07,71.43,57.24,2021,2021,trailing
BBRI.JK,2022-04-01,3601.674072265625,7.042254,1.2199025,trailing,0.0,0.0,72.86,57.15,56.07,48.22,57.84,2021,2021,trailing
BMRI.JK,2022-04-01,3313.69677734375,6.1274314,1.1741004,trailing,0.0,0.0,80.54,36.61,60.0,62.5,58.99,2021,2021,trailing
BRPT.JK,2022-04-01,839.3204345703125,13.605442,3.5992014589832526,trailing,0.0,0.0,37.1,100.0,23.21,14.29,46.6,2021,2021,trailing
BUKA.JK,2022-04-01,382.0,4.2421904,0.40420225,trailing,0.0,0.0,65.22,59.82,81.07,9.82,45.79,2021,2021,trailing
CPIN.JK,2022-04-01,4816.1865234375,8.305689,1.5095513,trailing,0.0,0.0,62.51,66.07,46.43,7.14,42.59,2021,2021,trailing
EMTK.JK,2022-04-01,2756.162353515625,11.260285,0.8623849,trailing,0.0,0.0,47.8,58.03,42.14,66.07,56.7,2021,2021,trailing
ESSA.JK,2022-04-01,1148.4151611328125,10.965323,1.3172752682179534,trailing,0.0,0.0,66.97,91.08,31.43,100.0,82.21,2021,2021,trailing
GOTO.JK,2022-04-01,272.0,0.0,1.6553551,trailing,0.0,0.0,10.12,52.67,61.78,25.89,33.57,2021,2021,trailing
HRUM.JK,2022-04-01,2190.788330078125,12.164579,0.5822842229959635,trailing,0.0,0.0,19.99,66.07,47.14,85.72,59.53,2021,2021,trailing
INCO.JK,2022-04-01,7096.90087890625,27.548376,1.0406133460829483,trailing,0.0,0.0,42.7,78.57,33.93,73.22,63.27,2021,2021,trailing
INDF.JK,2022-04-01,5395.458984375,4.8638134,0.6870716,trailing,0.0,0.0,48.83,37.5,76.07,26.79,40.44,2021,2021,trailing
ITMG.JK,2022-04-01,14834.990234375,7.5872536,0.7741054278748123,trailing,0.0,0.0,51.34,16.07,50.71,91.08,54.6,2021,2021,trailing
KLBF.JK,2022-04-01,1508.7568359375,8.725675,1.2942996,trailing,0.0,0.0,69.18,30.36,46.79,35.71,43.58,2021,2021,trailing
MDKA.JK,2022-04-01,5300.0,0.0,4.882784918489738,trailing,0.0,0.0,9.93,25.89,54.28,89.28,46.93,2021,2021,trailing
MEDC.JK,2022-04-01,462.70068359375,10.952555,0.8231547009062234,trailing,0.0,0.0,27.12,82.15,39.64,16.07,41.01,2021,2021,trailing
PGAS.JK,2022-04-01,995.5513305664062,8.424787,0.78984555053906,trailing,0.0,0.0,36.57,35.72,46.07,30.36,35.09,2021,2021,trailing
PTBA.JK,2022-04-01,1756.415283203125,8.928572,1.2672404,trailing,0.0,0.0,54.96,50.0,37.14,71.43,57.45,2021,2021,trailing
SMGR.JK,2022-04-01,5693.1875,45.668137,0.24051498,trailing,0.0,0.0,29.7,62.5,45.0,1.78,31.3,2021,2021,trailing
TLKM.JK,2022-04-01,3736.4130859375,16.778116,2.0289195,trailing,0.0,0.0,62.03,9.82,23.57,55.36,40.19,2021,2021,trailing
TOWR.JK,2022-04-01,903.6729736328124,4.7826085,0.712203,trailing,0.0,0.0,62.32,44.64,76.43,14.29,41.62,2021,2021,trailing
UNTR.JK,2022-04-01,18546.244140625,6.277455,0.7764926,trailing,0.0,0.0,57.78,0.0,51.79,60.72,40.88,2021,2021,trailing
ADRO.JK,2022-05-01,1156.26513671875,7.235843,0.8010941494501777,trailing,0.0,0.0,54.31,76.78,47.14,94.65,74.45,2021,2021,trailing
AKRA.JK,2022-05-01,828.86181640625,9.398352,1.8836404,trailing,0.0,0.0,49.12,66.07,28.22,73.22,60.55,2021,2021,trailing
AMRT.JK,2022-05-01,1744.6109619140625,14.792551,2.7902405,trailing,0.0,0.0,54.63,41.07,22.86,80.35,56.39,2021,2021,trailing
ANTM.JK,2022-05-01,2085.85107421875,9.1657505,1.7011505,trailing,0.0,0.0,52.04,60.72,38.57,37.5,48.21,2021,2021,trailing
ARTO.JK,2022-05-01,9375.0,43.661972,1.4455135,trailing,0.0,0.0,37.68,73.21,26.07,1.78,34.61,2021,2021,trailing
ASII.JK,2022-05-01,5152.99609375,5.820692,0.7865944,trailing,0.0,0.0,57.9,7.14,69.28,58.93,44.17,2021,2021,trailing
BBCA.JK,2022-05-01,6764.90771484375,10.775863,2.4064806,trailing,0.0,0.0,84.65,26.79,32.5,41.08,46.83,2021,2021,trailing
BBNI.JK,2022-05-01,3545.582763671875,5.88926,0.7418746,trailing,0.0,0.0,55.54,37.5,71.07,67.86,55.99,2021,2021,trailing
BBRI.JK,2022-05-01,3424.178955078125,7.042254,1.2199025,trailing,0.0,0.0,72.86,57.15,56.07,46.43,57.22,2021,2021,trailing
BMRI.JK,2022-05-01,3147.086181640625,6.1274314,1.1741004,trailing,0.0,0.0,80.54,36.61,60.0,58.92,57.74,2021,2021,trailing
BRPT.JK,2022-05-01,827.6792602539062,13.605442,3.5992014589832526,trailing,0.0,0.0,37.1,100.0,23.21,17.86,47.85,2021,2021,trailing
BUKA.JK,2022-05-01,294.0,4.2421904,0.40420225,trailing,0.0,0.0,65.22,59.82,81.07,13.39,47.04,2021,2021,trailing
CPIN.JK,2022-05-01,5049.982421875,8.305689,1.5095513,trailing,0.0,0.0,62.51,66.07,46.43,8.93,43.22,2021,2021,trailing
EMTK.JK,2022-05-01,1765.234619140625,11.260285,0.8623849,trailing,0.0,0.0,47.8,58.03,42.14,16.07,39.2,2021,2021,trailing
ESSA.JK,2022-05-01,1088.216064453125,10.965323,1.3172752682179534,trailing,0.0,0.0,66.97,91.08,31.43,100.0,82.21,2021,2021,trailing
GOTO.JK,2022-05-01,304.0,0.0,1.6553551,trailing,0.0,0.0,10.12,52.67,61.78,25.89,33.57,2021,2021,trailing
HRUM.JK,2022-05-01,2257.31982421875,12.164579,0.5822842229959635,trailing,0.0,0.0,19.99,66.07,47.14,75.0,55.78,2021,2021,trailing
INCO.JK,2022-05-01,7996.16552734375,27.548376,1.0406133460829483,trailing,0.0,0.0,42.7,78.57,33.93,78.57,65.14,2021,2021,trailing
INDF.JK,2022-05-01,5652.38525390625,4.8638134,0.6870716,trailing,0.0,0.0,48.83,37.5,76.07,32.14,42.31,2021,2021,trailing
ITMG.JK,2022-05-01,18282.55859375,7.5872536,0.7741054278748123,trailing,0.0,0.0,51.34,16.07,50.71,94.65,55.85,2021,2021,trailing
KLBF.JK,2022-05-01,1574.77001953125,8.725675,1.2942996,trailing,0.0,0.0,69.18,30.36,46.79,35.72,43.58,2021,2021,trailing
MDKA.JK,2022-05-01,5450.0,0.0,4.882784918489738,trailing,0.0,0.0,9.93,25.89,54.28,82.14,44.43,2021,2021,trailing
MEDC.JK,2022-05-01,492.1451721191406,10.952555,0.8231547009062234,trailing,0.0,0.0,27.12,82.15,39.64,33.93,47.26,2021,2021,trailing
PGAS.JK,2022-05-01,1235.85693359375,8.424787,0.78984555053906,trailing,0.0,0.0,36.57,35.72,46.07,57.15,44.47,2021,2021,trailing
PTBA.JK,2022-05-01,2082.869384765625,8.928572,1.2672404,trailing,0.0,0.0,54.96,50.0,37.14,85.72,62.46,2021,2021,trailing
SMGR.JK,2022-05-01,6493.7919921875,45.668137,0.24051498,trailing,0.0,0.0,29.7,62.5,45.0,10.71,34.42,2021,2021,trailing
TLKM.JK,2022-05-01,3485.701171875,16.778116,2.0289195,trailing,0.0,0.0,62.03,9.82,23.57,42.86,35.81,2021,2021,trailing
TOWR.JK,2022-05-01,894.7257080078125,4.7826085,0.712203,trailing,0.0,0.0,62.32,44.64,76.43,12.5,40.99,2021,2021,trailing
UNTR.JK,2022-05-01,19174.154296875,6.277455,0.7764926,trailing,0.0,0.0,57.78,0.0,51.79,66.07,42.75,2021,2021,trailing
ADRO.JK,2022-06-01,1011.2899780273438,7.235843,0.8010941494501777,trailing,0.0,0.0,54.31,76.78,47.14,91.07,73.2,2021,2021,trailing
AKRA.JK,2022-06-01,762.2568969726562,9.398352,1.8836404,trailing,0.0,0.0,49.12,66.07,28.22,76.78,61.8,2021,2021,trailing
AMRT.JK,2022-06-01,1975.8865966796875,14.792551,2.7902405,trailing,0.0,0.0,54.63,41.07,22.86,87.5,58.89,2021,2021,trailing
ANTM.JK,2022-06-01,1519.3717041015625,9.1657505,1.7011505,trailing,0.0,0.0,52.04,60.72,38.57,12.5,39.46,2021,2021,trailing
ARTO.JK,2022-06-01,9150.0,43.661972,1.4455135,trailing,0.0,0.0,37.68,73.21,26.07,1.78,34.61,2021,2021,trailing
ASII.JK,2022-06-01,4644.70751953125,5.820692,0.7865944,trailing,0.0,0.0,57.9,7.14,69.28,60.72,44.8,2021,2021,trailing
BBCA.JK,2022-06-01,6328.46142578125,10.775863,2.4064806,trailing,0.0,0.0,84.65,26.79,32.5,39.28,46.2,2021,2021,trailing
BBNI.JK,2022-06-01,3033.550537109375,5.88926,0.7418746,trailing,0.0,0.0,55.54,37.5,71.07,73.21,57.87,2021,2021,trailing
BBRI.JK,2022-06-01,3069.188232421875,7.042254,1.2199025,trailing,0.0,0.0,72.86,57.15,56.07,41.08,55.34,2021,2021,trailing
BMRI.JK,2022-06-01,2934.195068359375,6.1274314,1.1741004,trailing,0.0,0.0,80.54,36.61,60.0,60.72,58.37,2021,2021,trailing
BRPT.JK,2022-06-01,748.3806762695312,13.605442,3.5992014589832526,trailing,0.0,0.0,37.1,100.0,23.21,16.07,47.22,2021,2021,trailing
BUKA.JK,2022-06-01,282.0,4.2421904,0.40420225,trailing,0.0,0.0,65.22,59.82,81.07,16.96,48.29,2021,2021,trailing
CPIN.JK,2022-06-01,5725.60302734375,8.305689,1.5095513,trailing,0.0,0.0,62.51,66.07,46.43,32.14,51.34,2021,2021,trailing
EMTK.JK,2022-06-01,1479.4786376953125,11.260285,0.8623849,trailing,0.0,0.0,47.8,58.03,42.14,3.57,34.82,2021,2021,trailing
ESSA.JK,2022-06-01,777.721923828125,10.965323,1.3172752682179534,trailing,0.0,0.0,66.97,91.08,31.43,91.08,79.09,2021,2021,trailing
GOTO.JK,2022-06-01,388.0,0.0,1.6553551,trailing,0.0,0.0,10.12,52.67,61.78,27.68,34.2,2021,2021,trailing
HRUM.JK,2022-06-01,1479.4466552734375,12.164579,0.5822842229959635,trailing,0.0,0.0,19.99,66.07,47.14,41.07,43.91,2021,2021,trailing
INCO.JK,2022-06-01,5492.80615234375,27.548376,1.0406133460829483,trailing,0.0,0.0,42.7,78.57,33.93,57.14,57.64,2021,2021,trailing
INDF.JK,2022-06-01,6037.775390625,4.8638134,0.6870716,trailing,0.0,0.0,48.83,37.5,76.07,44.64,46.69,2021,2021,trailing
ITMG.JK,2022-06-01,16023.3564453125,7.5872536,0.7741054278748123,trailing,0.0,0.0,51.34,16.07,50.71,96.43,56.48,2021,2021,trailing
KLBF.JK,2022-06-01,1560.667724609375,8.725675,1.2942996,trailing,0.0,0.0,69.18,30.36,46.79,44.64,46.71,2021,2021,trailing
MDKA.JK,2022-06-01,3990.0,0.0,4.882784918489738,trailing,0.0,0.0,9.93,25.89,54.28,55.36,35.05,2021,2021,trailing
MEDC.JK,2022-06-01,534.2088623046875,10.952555,0.8231547009062234,trailing,0.0,0.0,27.12,82.15,39.64,53.57,54.14,2021,2021,trailing
PGAS.JK,2022-06-01,1173.9635009765625,8.424787,0.78984555053906,trailing,0.0,0.0,36.57,35.72,46.07,76.78,51.34,2021,2021,trailing
PTBA.JK,2022-06-01,2063.23291015625,8.928572,1.2672404,trailing,0.0,0.0,54.96,50.0,37.14,91.08,64.33,2021,2021,trailing
SMGR.JK,2022-06-01,6338.11865234375,45.668137,0.24051498,trailing,0.0,0.0,29.7,62.5,45.0,19.64,37.55,2021,2021,trailing
TLKM.JK,2022-06-01,3353.31494140625,16.778116,2.0289195,trailing,0.0,0.0,62.03,9.82,23.57,44.64,36.43,2021,2021,trailing
TOWR.JK,2022-06-01,1002.8147583007812,4.7826085,0.712203,trailing,0.0,0.0,62.32,44.64,76.43,19.64,43.49,2021,2021,trailing
UNTR.JK,2022-06-01,17397.6328125,6.277455,0.7764926,trailing,0.0,0.0,57.78,0.0,51.79,73.22,45.25,2021,2021,trailing
ADRO.JK,2022-07-01,1149.1932373046875,7.235843,0.8010941494501777,trailing,0.0,0.0,54.31,76.78,47.14,89.28,72.57,2021,2021,trailing
AKRA.JK,2022-07-01,925.0689697265624,9.398352,1.8836404,trailing,0.0,0.0,49.12,66.07,28.22,85.72,64.92,2021,2021,trailing
AMRT.JK,2022-07-01,1816.072265625,14.792551,2.7902405,trailing,0.0,0.0,54.63,41.07,22.86,73.21,53.89,2021,2021,trailing
ANTM.JK,2022-07-01,1650.2066650390625,9.1657505,1.7011505,trailing,0.0,0.0,52.04,60.72,38.57,30.36,45.71,2021,2021,trailing
ARTO.JK,2022-07-01,10575.0,43.661972,1.4455135,trailing,0.0,0.0,37.68,73.21,26.07,0.0,33.99,2021,2021,trailing
ASII.JK,2022-07-01,4434.38134765625,5.820692,0.7865944,trailing,0.0,0.0,57.9,7.14,69.28,62.5,45.42,2021,2021,trailing
BBCA.JK,2022-07-01,6415.7509765625,10.775863,2.4064806,trailing,0.0,0.0,84.65,26.79,32.5,28.57,42.45,2021,2021,trailing
BBNI.JK,2022-07-01,3033.550537109375,5.88926,0.7418746,trailing,0.0,0.0,55.54,37.5,71.07,58.93,52.87,2021,2021,trailing
BBRI.JK,2022-07-01,3224.49658203125,7.042254,1.2199025,trailing,0.0,0.0,72.86,57.15,56.07,50.0,58.47,2021,2021,trailing
BMRI.JK,2022-07-01,3063.781005859375,6.1274314,1.1741004,trailing,0.0,0.0,80.54,36.61,60.0,64.28,59.62,2021,2021,trailing
