Date,month_end_price,monthly_return,net_foreign_buy
2018-01-31,24.58180809020996,,35726346.52
2018-02-28,23.70834350585937,-0.0355329673531402,3325246.8699999996
2018-03-31,23.8331241607666,0.005263153660499,11849048.63
2018-04-30,20.08970260620117,-0.1570680171560448,1733527.7799999998
2018-05-31,20.96316719055176,0.0434782237185022,-814454.28
2018-06-30,20.339263916015625,-0.0297618803907327,2470243.2899999996
2018-07-31,19.465797424316406,-0.0429448428077787,1965786.4900000002
2018-08-31,21.21272850036621,0.0897436173802754,-3144209.11
2018-09-30,19.84013938903809,-0.0647059199057973,2465408.25
2018-10-31,20.83838653564453,0.0503145228484627,2273677.1100000003
2018-11-30,21.21272850036621,0.0179640570579378,-786008.6599999999
2018-12-31,22.959659576416016,0.0823529644486633,-62659103.220000006
2019-01-31,20.83838653564453,-0.0923913106686669,-30631087.439999998
2019-02-28,20.46404457092285,-0.0179640570579376,-951343.55
2019-03-31,18.717113494873047,-0.0853658752547871,-2760114.7199999997
2019-04-30,20.08970260620117,0.0733333754536509,46499.250000000015
2019-05-31,19.091455459594727,-0.0496894934770367,54850.72999999992
2019-06-30,20.83838653564453,0.0915032947460197,3103122.14
2019-07-31,21.33750915527344,0.0239520760772504,1242814.85
2019-08-31,103.56803131103516,3.853801376597836,153590047.45
2019-09-30,135.3871307373047,0.3072289684710769,92724693.67999999
2019-10-31,328.17340087890625,1.423963039113887,294552222.3
2019-11-30,237.0834503173828,-0.2775665252502747,782604554.98
2019-12-31,386.8203430175781,0.6315788491341046,463199536.16999996
2020-01-31,447.9629211425781,0.1580645362341284,-45075216.470000006
2020-02-29,399.2984313964844,-0.1086350843993285,-4662157.089999998
2020-03-31,609.5563354492188,0.526568319633488,-81587402.4
2020-04-30,721.5156860351562,0.1836735082138518,197982698.01
2020-05-31,725.6622924804688,0.0057470773339645,241538.8599999994
2020-06-30,1467.9112548828125,1.0228572851225026,1694930897.84
2020-07-31,2322.119384765625,0.5819208259636965,6219600890.67
2020-08-31,2181.133544921875,-0.0607142943505378,139010600.46999997
2020-09-30,2355.29248046875,0.0798479010844395,164381481.83
2020-10-31,2363.5859375,0.0035212004878475,273649527.65999997
2020-11-30,2396.759033203125,0.0140350706851017,-54346711.39999999
2020-12-31,3566.112060546875,0.4878892751187338,13097612465.690002
2021-01-31,5556.5,0.5581394823436627,101388377655.2
2021-02-28,8293.283203125,0.4925372452308107,81972178837.15
2021-03-31,9725.0,0.1726357055231773,61097598119.12999
2021-04-30,10150.0,0.0437017994858612,44316889096.009995
2021-05-31,12150.0,0.1970443349753694,532290315221.88
2021-06-30,13625.0,0.1213991769547324,227961205550.75
2021-07-31,17950.0,0.3174311926605504,297361908840.89
2021-08-31,15175.0,-0.1545961002785515,-58641272441.27001
2021-09-30,15100.0,-0.0049423393739703,282222381545.55
2021-10-31,15500.0,0.0264900662251654,291316475005.43
2021-11-30,15825.0,0.0209677419354838,348717627247.75
2021-12-31,16000.0,0.0110584518167455,334092210671.44006
2022-01-31,16400.0,0.0249999999999999,71353801555.65
2022-02-28,16175.0,-0.0137195121951219,562143526961.93
2022-03-31,14650.0,-0.0942812982998454,-59671142114.56
2022-04-30,11650.0,-0.204778156996587,-120559741191.55
2022-05-31,9375.0,-0.1952789699570815,-64183535895.270004
2022-06-30,9150.0,-0.024,-17246022022.060005
2022-07-31,10575.0,0.1557377049180328,241018457265.90002
2022-08-31,8425.0,-0.2033096926713947,-58926423057.32
2022-09-30,6600.0,-0.2166172106824926,-53268085010.75
2022-10-31,5100.0,-0.2272727272727273,99064406752.59
2022-11-30,4590.0,-0.0999999999999999,-6249597783.4299965
2022-12-31,3720.0,-0.1895424836601307,-26849931568.579998
2023-01-31,3210.0,-0.1370967741935483,5820645692.869997
2023-02-28,2510.0,-0.2180685358255452,2779668377.1800003
2023-03-31,2420.0,-0.0358565737051792,-9824326237.969992
2023-04-30,2070.0,-0.1446280991735536,-18460619222.02
2023-05-31,2380.0,0.1497584541062802,82511427117.04001
2023-06-30,3180.0,0.3361344537815125,122917086130.86
2023-07-31,2910.0,-0.0849056603773584,-6624871643.649996
