Date,month_end_price,monthly_return,net_foreign_buy
2018-01-31,1454.88232421875,,39467977099.189995
2018-02-28,1464.4224853515625,0.0065573421121432,7986734176.239999
2018-03-31,1349.93994140625,-0.0781758987522162,500668495.8699994
2018-04-30,1264.0780029296875,-0.0636042655254122,-2476660343.9300003
2018-05-31,1144.825439453125,-0.0943395606918062,-3744567149.1999993
2018-06-30,877.6995239257812,-0.2333333155620195,-25248550048.95
2018-07-31,955.4602661132812,0.0885960856395262,6364732521.18
2018-08-31,877.8594360351562,-0.081218270220485,6230605878.51
2018-09-30,780.8583984375,-0.1104972318071336,-1072387009.4499991
2018-10-31,756.6080932617188,-0.0310559574236586,2719917562.8299994
2018-11-30,766.3082275390625,0.0128205531552361,3986162032.86
2018-12-31,669.3071899414062,-0.1265822734399803,-10293245043.74
2019-01-31,819.6587524414062,0.2246376025232335,15798314233.800001
2019-02-28,906.959716796875,0.10650891495447,63956823339.90001
2019-03-31,727.5077514648438,-0.1978610097103372,-16577608053.23
2019-04-30,911.8097534179688,0.2533333859083029,30714547336.2
2019-05-31,1105.8118896484375,0.2127660243852855,42978966516.549995
2019-06-30,1008.810791015625,-0.0877193485988393,50596631897.42
2019-07-31,1352.118896484375,0.3403097077531485,130334458751.13
2019-08-31,1219.3653564453125,-0.0981818539658258,-26347734707.84
2019-09-30,1214.448486328125,-0.0040323190184122,1367375020.4899988
2019-10-31,1293.1173095703125,0.0647774064752981,5281831612.070002
2019-11-30,1229.198974609375,-0.0494296491802254,32418985823.199997
2019-12-31,1602.87548828125,0.3040000206562367,85007391246.02
2020-01-31,1563.5411376953125,-0.0245398665545227,27597702334.8
2020-02-29,1263.616455078125,-0.1918239791626345,-20559508640.29
2020-03-31,889.9400634765625,-0.2957197891020336,-12913657215.68
2020-04-30,899.773681640625,0.0110497533122031,-10478229680.569996
2020-05-31,835.8552856445312,-0.0710383036315827,81321866801.85
2020-06-30,889.9400634765625,0.0647059111318848,38814248871.82
2020-07-31,806.3544921875,-0.0939226974033895,-8890448615.57
2020-08-31,875.1896362304688,0.0853658591970274,76761711201.17001
2020-09-30,708.0185546875,-0.1910112672985842,-18481371173.81
2020-10-31,816.1881103515625,0.1527778544049676,86082476160.34
2020-11-30,998.1095581054688,0.222891568067006,166095793621.47
2020-12-31,1121.0294189453125,0.123152673813845,232146321186.85004
2021-01-31,1017.7766723632812,-0.0921052961118304,-1753888272.9800029
2021-02-28,1116.1126708984375,0.0966184441099633,15582040549.79
2021-03-31,939.1079711914062,-0.1585903505284531,-29553556035.91
2021-04-30,963.6919555664062,0.0261780169364458,5810302059.620002
2021-05-31,909.6072387695312,-0.0561224118189166,-3519438843.38
2021-06-30,914.5239868164062,0.0054053528130735,23985440959.139996
2021-07-31,776.853759765625,-0.1505375791509108,-23363298697.34
2021-08-31,860.4392700195312,0.1075949098568098,56242229981.19
2021-09-30,828.8148193359375,-0.0367538439788736,6209279702.009999
2021-10-31,893.3333129882812,0.077844280950523,39172240989.130005
2021-11-30,952.8888549804688,0.0666666530020791,54503874877.670006
2021-12-31,893.3333129882812,-0.0624999879901084,-3105286691.4400005
2022-01-31,843.7036743164062,-0.0555555669427118,-3698559700.079999
2022-02-28,863.5555419921875,0.0235294313395824,2904496457.720001
2022-03-31,987.629638671875,0.1436781893535805,17568986035.71
2022-04-30,997.5555419921876,0.0100502282755108,16846274868.880001
2022-05-31,962.8148193359376,-0.0348258529914738,-3011768888.1600003
2022-06-30,928.0740356445312,-0.0360825186668475,4881303661.21
2022-07-31,1047.1851806640625,0.1283422878400111,82925059069.19
2022-08-31,908.2222290039062,-0.1327014115803608,-38793000136.18
2022-09-30,823.851806640625,-0.0928962314166375,-11219908126.18
2022-10-31,813.9259033203125,-0.0120481659933316,-2725495699.3000007
2022-11-30,789.111083984375,-0.0304878112795138,-1739176950.0700002
2022-12-31,734.5184936523438,-0.0691823894506495,-10562885793.460001
2023-01-31,689.8518676757812,-0.0608107574725051,-3733768702.0200005
2023-02-28,645.1851806640625,-0.0647482294455588,-5257421886.449999
2023-03-31,585.629638671875,-0.0923076719320946,-2182599065.2200007
2023-04-30,585.629638671875,0.0,1685167989.4000006
2023-05-31,635.25927734375,0.0847457768435833,14068820141.65
2023-06-30,645.1851806640625,0.0156249639703276,7541410263.690001
2023-07-31,630.0,-0.0235361584846586,12813962297.140001
2023-08-31,525.0,-0.1666666666666666,-30871230900.059998
2023-09-30,486.0,-0.0742857142857142,-11577324497.41
2023-10-31,494.0,0.0164609053497941,-1877834651.4099998
2023-11-30,394.0,-0.2024291497975708,-8362340927.299998
2023-12-31,386.0,-0.0203045685279187,4036526842.1099997
2024-01-31,358.0,-0.0725388601036269,7028539200.439998
2024-02-29,326.0,-0.0893854748603352,-6191263564.7
2024-03-31,338.0,0.0368098159509202,15007977430.21
2024-04-30,314.0,-0.0710059171597633,-7169751801.38
2024-05-31,308.0,-0.019108280254777,4832064305.130005
2024-06-30,312.0,0.0129870129870128,-3679048220.05
2024-07-31,334.0,0.0705128205128204,9692062757.71
2024-08-31,326.0,-0.0239520958083832,-24954953815.170002
2024-09-30,310.0,-0.049079754601227,-3232166600.1899996
2024-10-31,330.0,0.064516129032258,9189923396.630001
2024-11-30,300.0,-0.0909090909090909,734561724.6900005
2024-12-31,276.0,-0.0799999999999999,-874755659.25
2025-01-31,280.0,0.0144927536231884,-121687800.45000008
2025-02-28,236.0,-0.1571428571428571,-4123421251.97
2025-03-31,252.0,0.0677966101694915,1512866163.2300005
2025-04-30,262.0,0.0396825396825397,-2158996667.81
2025-05-31,264.0,0.0076335877862594,-373934069.56999993
