Date,month_end_price,monthly_return,net_foreign_buy
2018-01-31,437.9454650878906,,601127341.23
2018-02-28,449.1748352050781,0.025641023854269,168696759.28000003
2018-03-31,514.6795043945312,0.1458333460723504,671388667.6800001
2018-04-30,441.6885986328125,-0.1418181706061624,-316757599.39
2018-05-31,492.22076416015625,0.114406769121411,-208833210.1
2018-06-30,655.046630859375,0.3307984517415427,2116762125.51
2018-07-31,544.62451171875,-0.1685713870411926,-299117364.29
2018-08-31,509.2638244628906,-0.0649267274883874,-428699876.04
2018-09-30,526.8246459960938,0.0344827586206897,-387213000.98999995
2018-10-31,546.336669921875,0.0370370370370369,5463006.960000007
2018-11-30,554.1414794921875,0.0142857142857142,-745323.5100000007
2018-12-31,682.9208374023438,0.232394366197183,1798137834.2200003
2019-01-31,671.213623046875,-0.0171428571428571,153049215.79000002
2019-02-28,696.5792236328125,0.037790652208151,120389504.69
2019-03-31,661.4575805664062,-0.0504201702761665,-153435726.56
2019-04-30,780.48095703125,0.1799410573886295,3907424933.52
2019-05-31,796.090576171875,0.02,662812709.5600001
2019-06-30,920.967529296875,0.1568627450980393,1965852975.0900002
2019-07-31,980.4791870117188,0.0646186274995805,11296844330.199999
2019-08-31,1190.2333984375,0.2139303049002652,156243903218.92
2019-09-30,1214.62353515625,0.0204918940694898,54867983526.439995
2019-10-31,1165.8433837890625,-0.0401607164321184,3242191631.890003
2019-11-30,1058.52734375,-0.0920501342901469,7733815090.840002
2019-12-31,1043.893310546875,-0.0138248986098759,27147253458.33
2020-01-31,1141.453369140625,0.0934578827242798,72514931806.04001
2020-02-29,1273.1595458984375,0.1153846318373663,63920679643.5
2020-03-31,990.2352294921876,-0.2222222009155947,-44729225628.11
2020-04-30,1199.989501953125,0.211822672243749,63768161630.71001
2020-05-31,1268.281494140625,0.056910491363755,60956876021.95
2020-06-30,1331.6956787109375,0.050000086623736,4152797308.7699986
2020-07-31,1746.326171875,0.3113552891944644,276316992397.32
2020-08-31,1697.5460205078125,-0.0279330128316253,19896379018.159996
2020-09-30,1575.595947265625,-0.0718390380990712,-3184853456.829992
2020-10-31,1785.3502197265625,0.1331269433797139,102781121267.23
2020-11-30,1892.666259765625,0.0601092373100324,30336914330.079994
2020-12-31,2370.7109375,0.2525773761051633,96063476815.73999
2021-01-31,2487.782958984375,0.0493826639226762,87238822165.75002
2021-02-28,2760.951416015625,0.109803974677425,198019806612.99
2021-03-31,2097.54248046875,-0.2402827270695879,-154065443706.85
2021-04-30,2556.0751953125,0.2186047334503942,233986596301.65
2021-05-31,2634.123291015625,0.0305343504159247,34479614665.979996
2021-06-30,2868.267578125,0.0888888868292483,198229454234.84
2021-07-31,2887.779541015625,0.0068026996642271,53975204534.579994
2021-08-31,2751.1953125,-0.0472973184329675,-25088639418.489998
2021-09-30,2458.514892578125,-0.1063830032684657,-34723647770.340004
2021-10-31,3082.899658203125,0.2539682665782992,266972094538.77
2021-11-30,3570.700439453125,0.1582279137603575,210317664613.27002
2021-12-31,3795.088623046875,0.0628415033404807,118869040497.40999
2022-01-31,3551.188232421875,-0.0642673768258895,-41801899757.55
2022-02-28,3775.57666015625,0.0631868583269505,122935867861.64
2022-03-31,4419.4736328125,0.1705426827777887,316120498872.58
2022-04-30,5300.0,0.1992378369790484,241859842302.68002
2022-05-31,5450.0,0.0283018867924529,202283125739.02
2022-06-30,3990.0,-0.2678899082568807,-1053630732490.2899
2022-07-31,4060.0,0.0175438596491228,49192831284.04001
2022-08-31,4280.0,0.0541871921182266,158357907474.13
2022-09-30,3940.0,-0.0794392523364485,71075075145.79999
