Date,month_end_price,monthly_return,net_foreign_buy
2018-01-31,59324.26171875,,-3351048801.9500012
2018-02-28,58372.73046875,-0.0160394958560311,-4530830610.530001
2018-03-31,53047.8203125,-0.0912225642605617,-15653276211.79
2018-04-30,50742.1953125,-0.0434631429984826,-13153330294.99
2018-05-31,50138.3359375,-0.0119005370437972,15393671775.52
2018-06-30,49223.40234375,-0.0182481842813951,-3608846258.590002
2018-07-31,57160.4375,0.1612451553190488,24378598513.800003
2018-08-31,55525.109375,-0.0286094403143782,-594249882.7600012
2018-09-30,56323.75390625,0.0143834841613041,3021020653.6899996
2018-10-31,54992.66796875,-0.0236327631804437,-11385197121.399998
2018-11-30,62370.671875,0.1341634108467442,39706965263.63
2018-12-31,63606.66796875,0.0198169437107735,9515961909.130001
2019-01-31,63625.6875,0.0002990178837751,1409833191.9600005
2019-02-28,64956.76953125,0.0209205131378737,3125734687.5499983
2019-03-31,63283.40625,-0.0257611838354271,28095900695.960003
2019-04-30,64253.19140625,0.0153244778326071,51086555525.3
2019-05-31,61210.72265625,-0.0473512472051941,-28118216696.89
2019-06-30,58472.49609375,-0.0447344263173865,-30058016965.089996
2019-07-31,59400.984375,0.0158790601270268,26518656875.090004
2019-08-31,54660.70703125,-0.0798013264195169,-22154580262.33
2019-09-30,41206.97265625,-0.2461317298239187,-126939056150.94
2019-10-31,44137.6875,0.0711218188290152,38913152951.67999
2019-11-30,39633.4375,-0.1020499771312214,-57514218679.28
2019-12-31,41698.703125,0.0521091723371205,17600833865.760002
2020-01-31,43881.984375,0.0523584928637994,30791074608.280003
2020-02-29,40125.171875,-0.08561172776271,-14228247150.14
2020-03-31,32336.166015625,-0.1941176945893145,-3824281510.619994
2020-04-30,35640.5859375,0.1021896015835113,9078056231.940002
2020-05-31,38354.94140625,0.0761591145978897,32365487994.519997
2020-06-30,37115.78125,-0.0323077056258539,-8158401795.71
2020-07-31,39318.73046875,0.05935343793282,47933256899.520004
2020-08-31,37371.48046875,-0.0495247424518868,-46996802409.100006
2020-09-30,31510.05859375,-0.1568421106544418,-16352027189.410004
2020-10-31,32237.818359375,0.0230961095632284,-16185813786.380001
2020-11-30,33240.94921875,0.0311165863704694,16936400319.619999
2020-12-31,32257.4921875,-0.029585708421806,-75828825887.94
2021-01-31,29680.822265625,-0.0798781847918567,-7514534066.61
2021-02-28,28717.03515625,-0.032471711893616,-5985885449.81
2021-03-31,28461.33203125,-0.0089042313598431,10104154249.11
2021-04-30,28402.326171875,-0.0020731938796895,25064765.050001055
2021-05-31,26081.361328125,-0.0817174209501299,-16838605078.130001
2021-06-30,34775.1484375,0.3333333333333332,164456220649.31003
2021-07-31,27590.44921875,-0.2066044155544807,-22319688033.920002
2021-08-31,27821.771484375,0.0083841427803863,-4238288065.0500007
2021-09-30,27380.15625,-0.0158730091871761,-2241313212.01
2021-10-31,28179.26953125,0.0291858554039479,10515802214.68
2021-11-30,26412.806640625,-0.0626866104057822,-9959034020.28
2021-12-31,25739.869140625,-0.0254776975864794,-1905269425.5600002
2022-01-31,25760.900390625,0.0008170690334554,-6078112079.969999
2022-02-28,26412.806640625,0.0253060351196903,7827695378.679999
2022-03-31,26581.041015625,0.0063694243966199,-187781437.8299985
2022-04-30,25823.986328125,-0.028481002194571,-8821985425.86
2022-05-31,26496.923828125,0.0260586220674652,5542953626.88
2022-06-30,26223.54296875,-0.0103174565148888,5804886671.03
2022-07-31,25217.978515625,-0.038345865557652,-13756458395.68
2022-08-31,21482.8203125,-0.1481148935395715,-33779052069.239998
2022-09-30,20758.42578125,-0.0337197128083086,4859317277.319998
2022-10-31,21822.37890625,0.0512540370937479,39330634461.79
2022-11-30,18064.583984375,-0.1721991419000957,-154024107664.24
2022-12-31,16298.873046875,-0.0977443454566823,-27005749144.26
2023-01-31,20826.337890625,0.2777777844351057,93228240312.5
2023-02-28,22637.32421875,0.0869565421264109,74801471766.62
2023-03-31,23542.818359375,0.0400000517673815,27121363056.94
2023-04-30,25761.2734375,0.094230650054758,114825079424.06999
2023-05-31,24448.30859375,-0.0509666126146836,-23681613416.889996
2023-06-30,25014.2421875,0.0231481695995392,5108999416.43
2023-07-31,26427.6796875,0.0565053096314194,17820077988.35
2023-08-31,22760.455078125,-0.1387645322154239,-63322362358.53
2023-09-30,23280.96484375,0.0228690403525921,4547017062.16
2023-10-31,22027.009765625,-0.0538618174350121,858583200.5499983
2023-11-30,19992.291015625,-0.0923738070509847,-22077332527.37
2023-12-31,19235.1875,-0.0378697726555342,-3878584421.9300003
2024-01-31,18643.69921875,-0.0307503257376617,-2293722998.33
2024-02-29,19235.1875,0.0317259077348308,3098907050.11
2024-03-31,18832.974609375,-0.0209102661788453,-2915439587.2299995
2024-04-30,17247.787109375,-0.0841708510142045,-8202641805.559999
2024-05-31,17697.318359375,0.0260631260781076,-3617355441.79
2024-06-30,17129.490234375,-0.0320855461527705,-7512077760.619999
2024-07-31,14905.49609375,-0.1298342280006644,-12056519729.08
2024-08-31,15496.9833984375,0.0396824970445308,6359897872.7699995
2024-09-30,15047.453125,-0.0290075985680429,3485569181.8200006
2024-10-31,13320.3076171875,-0.1147799227859366,-3329293970.4
2024-11-30,12137.33203125,-0.0888099299156635,-3086473832.44
2024-12-31,12563.203125,0.0350877023594238,2115712008.08
2025-01-31,10646.7822265625,-0.1525423794688107,-3827290243.7799997
2025-02-28,9984.31640625,-0.0622221631113787,-1461563881.3299997
2025-03-31,9653.0830078125,-0.0331753707474808,-1375534963.9700003
2025-04-30,9487.4658203125,-0.0171569215105642,-206607058.08000067
2025-05-31,9463.806640625,-0.0024937301631007,1464343095.22
2025-06-30,8659.3828125,-0.08500002786108,-1599553356.8799999
2025-07-31,8825.0,0.019125749615888,-152897463.36000013
2025-08-31,8525.0,-0.0339943342776204,-4170231275.1499996
2025-09-30,13975.0,0.6392961876832846,176432922156.62
2025-10-31,17300.0,0.2379248658318424,97772053410.79
2025-11-30,14900.0,-0.138728323699422,-12961926512.55
2025-12-31,14000.0,-0.0604026845637584,-4109432827.3299994
2026-01-31,15650.0,0.1178571428571428,14109407079.47
2026-02-28,17300.0,0.1054313099041532,32092783031.61
2026-03-31,14100.0,-0.1849710982658959,-11982965392.859999
2026-04-30,16000.0,0.1347517730496454,11467105750.36
2026-05-31,17000.0,0.0625,18285025150.17
