Date,month_end_price,monthly_return,net_foreign_buy
2018-01-31,1419.47607421875,,-7521572004.57
2018-02-28,1364.0609130859375,-0.0390391653225375,-4660106821.73
2018-03-31,1278.80712890625,-0.062499983220556,-10780064319.48
2018-04-30,1283.0699462890625,0.0033334326079792,3169835913.41
2018-05-31,1167.977294921875,-0.0897009954134319,-4400926876.14
2018-06-30,1061.3228759765625,-0.0913154899577448,-42328277797.63
2018-07-31,1126.568359375,0.0614756214864422,5581306843.57
2018-08-31,1170.065185546875,0.038610019365364,9932029281.310001
2018-09-30,1200.5130615234375,0.0260223758066364,4194697604.6099997
2018-10-31,1191.8133544921875,-0.0072466575417431,1412546217.9399996
2018-11-30,1326.65380859375,0.1131389018199211,12053112502.880001
2018-12-31,1322.3040771484375,-0.003278723821645,9809775402.84
2019-01-31,1391.8990478515625,0.0526315935236374,3810503271.5499997
2019-02-28,1300.5556640625,-0.065625006303477,-8830358843.68
2019-03-31,1322.3040771484375,0.0167224008067465,1073281856.2700002
2019-04-30,1344.052490234375,0.0164473614365903,1666093654.5
2019-05-31,1222.2613525390625,-0.0906148670384701,-2484443061.6100006
2019-06-30,1294.0548095703125,0.0587382206613258,5031283573.9800005
2019-07-31,1302.918212890625,0.0068493260523141,8846034635.11
2019-08-31,1497.9124755859375,0.1496596338635121,60601227367.64
2019-09-30,1484.6175537109375,-0.0088756333174936,-6238963005.58
2019-10-31,1413.7103271484375,-0.0477612745351561,-8894416796.96
2019-11-30,1351.6666259765625,-0.0438871386736078,1110750048.5399992
2019-12-31,1435.868896484375,0.0622951465173429,6059266083.42
2020-01-31,1267.4644775390625,-0.1172839800051654,-5536101458.589999
2020-02-29,1081.3333740234375,-0.1468531125045976,-19908024286.039997
2020-03-31,1063.6065673828125,-0.0163934703824657,57139896182.08
2020-04-30,1276.3280029296875,0.2000001147701755,11320369396.679996
2020-05-31,1254.1695556640625,-0.0173610915178249,407138362.7899971
2020-06-30,1312.6075439453125,0.0465949663802101,8726606467.140001
2020-07-31,1407.00732421875,0.0719177492990017,201743487276.56
2020-08-31,1420.4930419921875,0.0095846819993816,2805751287.9999995
2020-09-30,1393.5216064453125,-0.0189873760374416,4083627154.3599997
2020-10-31,1371.04541015625,-0.0161290619285023,5391488326.639999
2020-11-30,1353.064697265625,-0.0131146005503755,-8391376390.01
2020-12-31,1336.0604248046875,-0.0125672279347033,16592242528.41
2021-01-31,1322.51904296875,-0.0101353064461264,33460507635.539997
2021-02-28,1327.0328369140625,0.0034130275622952,7351604289.200005
2021-03-31,1417.3072509765625,0.068027264700117,22057685392.760002
2021-04-30,1299.9505615234375,-0.0828025746515183,-11858095138.29
2021-05-31,1308.97802734375,0.006944468572507,-7661459049.040001
2021-06-30,1287.9632568359375,-0.0160543340444428,30530479126.0
2021-07-31,1159.166748046875,-0.1000001421666866,-18294888748.85
2021-08-31,1237.36474609375,0.0674605255703149,771701337.6699982
2021-09-30,1315.5623779296875,0.0631969126991862,21458984534.260002
2021-10-31,1471.9580078125,0.1188811967463936,47650384250.7
2021-11-30,1471.9580078125,0.0,23744399849.239998
2021-12-31,1485.757568359375,0.0093749689010373,-1878089925.15
2022-01-31,1508.7568359375,0.0154798252877295,26154483167.77
2022-02-28,1513.3568115234375,0.0030488515288675,9638229989.050001
2022-03-31,1481.1575927734375,-0.0212766867039018,969650459.5999994
2022-04-30,1508.7568359375,0.0186335628961558,-9437527271.34
