Date,month_end_price,monthly_return,net_foreign_buy
2018-01-31,704.01025390625,,13736492496.21
2018-02-28,732.9422607421875,0.0410960020474222,2400421677.3
2018-03-31,749.8191528320312,0.0230262232017484,2909995447.16
2018-04-30,795.6281127929688,0.0610933446924091,3430398140.86
2018-05-31,816.439697265625,0.0261574272427345,8929949072.019999
2018-06-30,872.1611328125,0.0682492972028359,2901258372.22
2018-07-31,857.6251220703125,-0.0166666573357981,2269600530.2099996
2018-08-31,809.1716918945312,-0.0564972141427181,2614776233.8100004
2018-09-30,799.4810180664062,-0.0119760415807873,-5627033371.63
2018-10-31,775.2543334960938,-0.0303030141089606,-45908830.81000006
2018-11-30,847.9343872070312,0.0937499483339601,10325975626.38
2018-12-31,780.0996704101562,-0.0799999596906458,-4630018665.58
2019-01-31,973.9132080078124,0.2484471471392291,28145219429.399998
2019-02-28,1027.2119140625,0.0547263407215852,3201282305.1499996
2019-03-31,925.4597778320312,-0.0990566161056789,-3914482753.8099995
2019-04-30,964.2225952148438,0.0418849293198,6681451742.94
2019-05-31,863.7128295898438,-0.1042391727012006,-11601970316.09
2019-06-30,883.3426513671875,0.0227272550607653,103962718.30999994
2019-07-31,927.5098266601562,0.050000048366972,10443697862.86
2019-08-31,971.6769409179688,0.0476190256839139,5254435159.639999
2019-09-30,1010.9366455078124,0.0404040714939206,1733327061.9
2019-10-31,981.4918823242188,-0.0291262200400332,2665761787.970001
2019-11-30,996.2142333984376,0.0149999723271838,7094386863.4
2019-12-31,1035.473876953125,0.0394088362106199,-1889795491.3300002
2020-01-31,942.2322387695312,-0.0900473109548225,-5012830894.339999
2020-02-29,785.1934814453125,-0.1666667206476578,-8435231924.08
2020-03-31,463.2641296386719,-0.4100000310930529,-20517409030.050003
2020-04-30,642.8771362304688,0.387711879898597,5300623708.96
2020-05-31,711.5816040039062,0.106870292784541,5428080322.92
2020-06-30,765.563720703125,0.0758621588802659,11153261330.589998
2020-07-31,672.3219604492188,-0.1217949045028795,-10627855945.46
2020-08-31,667.4144897460938,-0.0072992866391662,3983726590.8100004
2020-09-30,559.4503784179688,-0.1617647099169185,-6229270845.610001
2020-10-31,642.8771362304688,0.1491227122741731,10303151030.44
2020-11-30,790.1008911132812,0.2290076074972331,27318942180.35
2020-12-31,775.3786010742188,-0.0186334304955892,-633237031.4400024
2021-01-31,755.7487182617188,-0.0253165134881263,2308121209.7899995
2021-02-28,790.1008911132812,0.0454544903901064,13516583949.230001
2021-03-31,726.3040161132812,-0.0807452259800743,403625796.2700002
2021-04-30,785.1934814453125,0.0810810129443733,8916401410.27
2021-05-31,687.0443115234375,-0.1249999805668419,-3769110083.6499996
2021-06-30,613.432373046875,-0.1071429269435867,-2561774259.2000003
2021-07-31,608.5249633789062,-0.0079999196057978,463874643.84999996
2021-08-31,726.3040161132812,0.1935484323936243,13486069740.269999
2021-09-30,765.563720703125,0.0540540926648551,6704658161.8
2021-10-31,863.7128295898438,0.1282050157713516,8687426175.32
2021-11-30,726.3040161132812,-0.1590908560913869,-22659474148.51
2021-12-31,696.8592529296875,-0.0405405484898231,325845711.88
2022-01-31,765.563720703125,0.0985915986400336,4831697021.86
2022-02-28,770.4711303710938,0.0064101909942408,9961683404.51
2022-03-31,863.7128295898438,0.121019069428131,9999736394.69
2022-04-30,883.3426513671875,0.0227272550607653,2593461612.23
2022-05-31,883.3426513671875,0.0,11915873193.2
2022-06-30,961.8619995117188,0.0888888904243483,10421895090.35
2022-07-31,873.5277709960938,-0.0918366964912504,-4707201139.639999
2022-08-31,991.3067626953124,0.1348314222052882,15602274780.849998
2022-09-30,1040.38134765625,0.0495049431797542,-1770898624.8299975
2022-10-31,1182.69775390625,0.1367925391690341,29951373391.47
2022-11-30,1423.1632080078125,0.2033194476841999,24343541747.42
2022-12-31,1418.2557373046875,-0.0034482838479183,-10772608600.630001
2023-01-31,1275.939453125,-0.1003459957441464,-23769228724.92
2023-02-28,1482.052734375,0.1615384497635779,26378271073.86
2023-03-31,1482.052734375,0.0,-15374783585.429998
2023-04-30,1344.6439208984375,-0.0927151985145181,-4310158111.209999
2023-05-31,1742.1480712890625,0.2956203826251848,58890870319.91
2023-06-30,1658.72119140625,-0.0478873646033328,-5632911176.13
2023-07-31,1952.68017578125,0.1772202500926536,36609821582.51
2023-08-31,1908.301025390625,-0.0227273011428352,-4038308834.1899996
2023-09-30,1794.8878173828125,-0.0594315081838815,-1501840508.0700016
2023-10-31,1711.060546875,-0.0467033480844746,-22673119381.73
2023-11-30,1720.922607421875,0.0057637121987801,17186332063.520004
2023-12-31,1765.3017578125,0.0257879989484883,-5185545120.669999
2024-01-31,1928.025146484375,0.0921787949010577,7288493550.93
2024-02-29,1893.508056640625,-0.0179028213956076,-962785217.089999
2024-03-31,1794.8878173828125,-0.0520833481072058,-13258276917.32
2024-04-30,1553.268310546875,-0.134615380691731,-39325382974.77
2024-05-31,1252.4766845703125,-0.1936507839206863,-53407941785.78
2024-06-30,1454.6480712890625,0.1614172856144695,25519497819.07
2024-07-31,1438.21142578125,-0.0112993966253617,7843228181.13
2024-08-31,1482.8455810546875,0.0310344880268156,12891382568.02
2024-09-30,1745.6910400390625,0.1772574719462183,43516107158.880005
2024-10-31,1567.154541015625,-0.1022726788008504,-15128736570.99
2024-11-30,1562.1951904296875,-0.0031645574550187,-7600724370.200001
2024-12-31,1398.53662109375,-0.1047619211341462,1783614823.9600003
2025-01-31,1274.5528564453125,-0.0886524977454461,-3781055103.5999994
2025-02-28,1423.3333740234375,0.1167315398696522,17784332921.820004
2025-03-31,1339.0244140625,-0.0592334596375094,-7816012042.889999
2025-04-30,1353.9024658203125,0.0111111131369692,18013517993.399998
2025-05-31,1289.430908203125,-0.0476190562058878,7408122369.17
2025-06-30,1170.406494140625,-0.0923077097852147,-11398508979.460001
2025-07-31,1175.0,0.0039247098186581,12021790093.999998
2025-08-31,1205.0,0.025531914893617,21704934476.46
2025-09-30,1125.0,-0.0663900414937759,23091030763.460003
2025-10-31,1290.0,0.1466666666666667,30532122400.98
