Date,month_end_price,monthly_return,net_foreign_buy
2018-01-31,129.2901153564453,,17445571558.61
2018-02-28,153.14723205566406,0.1845239029561236,11952296257.65
2018-03-31,194.70477294921875,0.2713567874243385,25731268648.879997
2018-04-30,263.1977233886719,0.351778486998451,39076773330.67
2018-05-31,404.5563354492188,0.5370814391574295,123995845255.2
2018-06-30,384.0923767089844,-0.0505837060183751,-29750998561.55001
2018-07-31,491.134521484375,0.2786885428254499,58982076684.28001
2018-08-31,421.8719787597656,-0.1410256043808008,13273327068.570002
2018-09-30,377.7957763671875,-0.1044776724023125,-35778188141.08
2018-10-31,267.6053466796875,-0.2916666532036707,-8612808177.259998
2018-11-30,347.8869323730469,0.299999931576304,121163522895.98
2018-12-31,346.3127746582031,-0.0045249118847492,26658256156.43
2019-01-31,360.4801635742188,0.0409092299006248,9152966665.800001
2019-02-28,328.9971923828125,-0.0873362097909843,-8066751988.120001
2019-03-31,278.6243896484375,-0.1531101295106571,-20557048545.49
2019-04-30,228.2516326904297,-0.1807909100189223,-16052282313.630003
2019-05-31,194.1646423339844,-0.1493395247808648,-36760418408.71
2019-06-30,317.2732849121094,0.6340425378085297,242641887809.61
2019-07-31,347.0176696777344,0.0937500450876749,70554056955.39
2019-08-31,256.1321105957031,-0.2619047011826059,-18563268793.170002
2019-09-30,301.5748596191406,0.1774191799604834,75252215992.37
2019-10-31,290.8338623046875,-0.0356163551829815,52930617590.78
2019-11-30,221.4303131103516,-0.2386364113324134,-20125568173.99
2019-12-31,296.61749267578125,0.3395523336859463,38007341082.950005
2020-01-31,262.741943359375,-0.1142061751342292,7618664553.4800005
2020-02-29,267.6993408203125,0.0188679332943686,13531610738.779999
2020-03-31,154.50547790527344,-0.4228395279875494,-9090559611.82
2020-04-30,208.2105865478516,0.3475935570097035,52583730956.74
2020-05-31,207.3843688964844,-0.0039681827185924,2864701831.73
2020-06-30,207.3843688964844,0.0,6297642239.660001
2020-07-31,242.91238403320312,0.1713148166651483,30374511798.760002
